municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-09-01,181,181
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-09-01,3,3
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-09-01,11,11
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-09-01,110,110
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-09-01,17,17
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-09-01,4,4
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-09-01,10,10
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-09-01,9,9
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,57,57
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,27,27
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,42,42
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,17,17
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,23,23
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,17,17
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,32,32
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,17,17
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,78,78
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,13,13
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,9,9
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,31,31
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,20,20
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,21,21
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,28,28
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,48,48
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,22,22
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,55,55
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,5,5
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,15,15
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,51,51
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,27,27
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,33,33
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,77,77
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,24,24
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,68,68
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,13,13
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,63,63
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,22,22
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,41,41
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,23,23
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,16,16
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,40,40
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,108,108
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,27,27
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,809,809
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,56,56
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,22,22
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,35,35
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,62,62
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,8,8
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,15,15
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,35,35
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,40,40
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,14,14
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,17,17
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,27,27
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,108,108
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,52,52
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,15,15
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,13,13
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1356,1356
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,21,21
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,11,11
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,92,92
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,18,18
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,68,68
ESCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,13,13
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,31,31
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,61,61
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,30,30
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,43,43
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,5,5
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,9,9
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,15,15
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,8,8
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,9,9
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,14,14
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,57,57
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,195,195
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,951,951
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,11,11
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,28,28
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,115,115
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,16,16
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,16,16
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,28,28
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,13,13
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,28,28
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,53,53
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,16,16
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,13,13
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,32,32
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,171,171
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,27,27
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,22,22
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,438,438
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,22,22
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,16,16
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,150,150
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,25,25
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,44,44
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,11,11
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,40,40
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,32,32
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,14,14
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,17,17
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,20,20
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,14,14
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,24,24
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,16,16
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,310,310
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,44,44
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,11,11
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,19,19
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,55,55
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,31,31
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,52,52
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,15,15
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,61,61
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,249,249
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,18,18
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,18,18
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,174,174
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,45,45
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,22,22
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,295,295
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,6,6
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,26,26
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,14,14
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,22,22
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,7,7
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,14,14
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,115,115
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,22,22
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,43,43
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,19,19
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,86,86
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,39,39
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,104,104
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,9,9
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,71,71
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,1,1
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,34,34
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,45,45
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,20,20
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,53,53
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,2,2
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,12,12
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,10,10
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,16,16
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2020-10-01,974,974
