municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,473,473
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1463,1463
AZURDUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,4,4
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,282,282
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,152,152
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,164,164
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,81,81
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,5,5
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,10,10
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,246,246
BOLPEBRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,4,4
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,171,171
BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,8,8
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,6,6
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,334,334
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,820,820
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,116,116
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,625,625
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,332,332
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,3,3
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,260,260
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,475,475
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,435,435
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,230,230
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,284,284
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,799,799
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,24,24
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,893,893
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,278,278
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,92,92
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,122,122
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,72,72
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1338,1338
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,961,961
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,219,219
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,224,224
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,17,17
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,229,229
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,123,123
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,92,92
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1,1
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,796,796
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,172,172
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1087,1087
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,452,452
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,84,84
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,851,851
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,2925,2925
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,24,24
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,318,318
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,677,677
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,58,58
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,148,148
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,19,19
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1729,1729
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,162,162
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,291,291
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,82,82
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,51,51
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,187,187
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,11,11
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,71,71
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,103,103
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,342,342
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,54,54
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,370,370
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1786,1786
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,406,406
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,26,26
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,267,267
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,66,66
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,160,160
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,28,28
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,190,190
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,75,75
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,79,79
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,2037,2037
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,247,247
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,177,177
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,532,532
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,194,194
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,302,302
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,201,201
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,358,358
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,56,56
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,44,44
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,90,90
EUREKA (SANTOS MERCADO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,26,26
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,141,141
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,68,68
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,87,87
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,299,299
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,87,87
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,162,162
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,9,9
GUTIERREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,337,337
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,226,226
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,7,7
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,31,31
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,282,282
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,213,213
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,65,65
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,299,299
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,227,227
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,343,343
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,227,227
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,379,379
INGAVI (HUMAITA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,22,22
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,341,341
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,460,460
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,119,119
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,17,17
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,303,303
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,982,982
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,3403,3403
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,18,18
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,44,44
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,479,479
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,12,12
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,72,72
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,387,387
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,190,190
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,489,489
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,143,143
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,202,202
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,112,112
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,212,212
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,162,162
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,156,156
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,820,820
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,801,801
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,48,48
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,260,260
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,202,202
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,177,177
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,502,502
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,38,38
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,8,8
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,883,883
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,87,87
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,280,280
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1248,1248
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,113,113
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,170,170
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,242,242
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,116,116
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,186,186
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,265,265
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,403,403
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,107,107
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,194,194
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1804,1804
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,642,642
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,245,245
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,115,115
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,125,125
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,25,25
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,209,209
PORTACHUELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,56,56
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,81,81
POSTRER VALLE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,122,122
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,968,968
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,525,525
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,864,864
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,496,496
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,507,507
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,247,247
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,157,157
PUERTO RICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,13,13
PUERTO SUAREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,92,92
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,633,633
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1670,1670
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,917,917
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,123,123
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,960,960
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,161,161
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,112,112
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,334,334
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1813,1813
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,18,18
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,211,211
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,272,272
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,221,221
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,2103,2103
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,391,391
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,239,239
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,145,145
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,537,537
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,31,31
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,99,99
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,79,79
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,434,434
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,70,70
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,128,128
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,508,508
SAN BORJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,349,349
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,27,27
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,5,5
SAN IGNACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,62,62
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,148,148
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,66,66
SAN JOSE DE CHIQUITOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,19,19
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,175,175
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1007,1007
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,63,63
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,48,48
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1870,1870
SAN MATIAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,121,121
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,182,182
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,128,128
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1462,1462
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,274,274
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,33,33
SAN PEDRO DE TIQUINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,202,202
SAN PEDRO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,76,76
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,24,24
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1,1
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,62,62
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,4586,4586
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,621,621
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,496,496
SANTIAGO DE HUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,262,262
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,286,286
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,249,249
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,189,189
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,364,364
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,266,266
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,818,818
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,311,311
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,736,736
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,218,218
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,790,790
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,769,769
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1660,1660
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,94,94
TACACOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,12,12
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,591,591
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,780,780
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,92,92
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1651,1651
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,782,782
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,201,201
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,155,155
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1309,1309
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,32,32
TEOPONTE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,14,14
TIAHUANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,452,452
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1179,1179
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,32,32
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,437,437
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,1287,1287
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,80,80
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-06-01,225,225
