,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
LURIBAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,6,0,6
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,3,1,4
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
PELECHUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,1,2
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,3,1,4
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,2,2,4
SAMAIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,2,1,3
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,2,0,2
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,76,45,121
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,0,1,1
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,3,0,3
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
TIRAQUE (CBBA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,2,0,2
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,0,1,1
UYUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,0,1,1
VILLA RIVERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,2,2,4
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,1,0,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,4,0,4
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-11-01,4,0,4
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,2,1,3
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,5,2,7
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,0,1,1
CHIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,0,1,1
CHUMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,4,5,9
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,1,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,2,0,2
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,8,3,11
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,4,0,4
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,16,7,23
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,3,1,4
GUANAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,2,1,3
GUTIERREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,5,2,7
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,4,7,11
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,5,10,15
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,3,2,5
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,1,2
PORCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,3,1,4
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,2,3
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,4,1,5
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,78,60,138
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,1,2
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,1,2
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,0,1,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,2,3
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,2,3
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,0,1,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,1,0,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,4,7,11
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2021-12-01,8,2,10
