,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
MACHARETI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,0,1,1
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,2,3
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,1,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,1,3
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,0,2
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
MOJOCOYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,8,1,9
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,8,2,10
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,2,3
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,3,2,5
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,3,0,3
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,4,3,7
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,1,3
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,5,2,7
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,0,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,5,3,8
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,3,1,4
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,1,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,1,3
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,0,1,1
SAN RAMON BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,86,47,133
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,0,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
SICAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,0,2
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,4,6
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,5,0,5
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,1,2
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,2,3
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,6,5,11
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,0,2
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,3,5
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,1,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,6,0,6
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,8,2,10
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-07-01,1,2,3
ACACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,1,2
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
BOLIVAR,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,1,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,5,3,8
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,1,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,22,4,26
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,2,3
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,2,3
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,10,9,19
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,5,7
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,2,3
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,4,0,4
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,1,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,3,4,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,6,3,9
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,17,11,28
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,2,3
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,2,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,5,6,11
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,1,2
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,2,3
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,2,3
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,7,4,11
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,5,0,5
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,5,1,6
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,1,3
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,1,3
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,77,58,135
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,3,1,4
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,1,3
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,4,2,6
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,4,3,7
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,9,4,13
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,0,2
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,4,0,4
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,5,7
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,1,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,3,1,4
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,4,4,8
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,1,2,3
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,0,2,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-08-01,2,3,5
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
ARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,1,3
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,0,2
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,9,2,11
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,3,0,3
CARIPUYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
CHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,2,4
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,2,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,27,9,36
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,2,3
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,5,2,7
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,3,0,3
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,11,9,20
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,3,1,4
HUACARETA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
HUARINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,2,2
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,4,1,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,5,3,8
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,9,13,22
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,1,3
MACHARETI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,1,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,9,5,14
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,3,4
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,2,3
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,3,3
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,6,2,8
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,7,2,9
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,6,2,8
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,3,1,4
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,1,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,4,3,7
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,2,4
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,2,4
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,2,4
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,4,4
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,0,2
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,114,69,183
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,5,3,8
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,3,3
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,3,3,6
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,5,3,8
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,0,2
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,11,2,13
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,1,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,4,1,5
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,6,0,6
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,4,6,10
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,7,5,12
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-09-01,2,3,5
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,4,3,7
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,2,2
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,1,2
ARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
BOLPEBRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
CAIROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,5,3,8
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,2,5
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,25,11,36
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,1,3
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,7,3,10
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,1,4
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,15,8,23
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,1,2
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,1,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,4,4
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,3,6
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,4,0,4
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,1,3
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,1,3
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,1,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,9,4,13
