,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,1,5,3,11
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,1,1,3
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,3,2,5
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,4,3,0,0,7
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,2,2
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,0,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,2,0,0,4
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,1,2
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,3,0,0,5
CARIPUYO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,5,5,0,0,10
CHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,2,1,0,3
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,1,0,3
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,4,0,3,0,7
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
CHIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,3,2,0,0,5
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,6,3,9
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,18,11,0,0,29
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,1,2,3,8
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,1,0,2
COMBAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,5,0,0,6
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,8,4,0,1,13
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,6,8,5,7,26
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,19,13,13,10,55
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,3,0,0,4
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,2,0,1,3
ESCOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,3,1,1,2,7
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,1,2
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,3,1,0,0,4
HUAYLLAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,2,3
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
JESUS DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,5,0,0,0,5
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,5,2,11,9,27
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,14,8,3,5,30
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
MAGDALENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,1,2
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,2,2,1,6
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
MOJOCOYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,2,2
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,3,3,2,1,9
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,1,0,0,3
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
POCONA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
POROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,2,5,5,13
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
POSTRER VALLE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,2,4
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,2,3
PUERTO RICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,1,0,3
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,1,2,4
PUNA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,3,3,1,2,9
QUIME,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,2,2
RAVELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,10,6,0,0,16
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,1,0,2
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,4,3,0,1,8
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
SAMAIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,1,2
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,1,2
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,4,9,0,0,13
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,2,1,3
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,4,0,0,6
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,2,2
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,1,2
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,84,86,11,9,190
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,0,0,0,2
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
SICAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,4,1,1,8
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,5,2,1,2,10
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,1,2
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,2,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,4,6,0,0,10
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,1,2,5
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,2,0,0,2
TARATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,7,15,0,1,23
TIAHUANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,4,1,1,1,7
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
TIPUANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,3,0,0,5
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,2,1,3
TOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
TOLATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,1,0,1
TORO TORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,2,0,4
TOTORA(ORR),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
TRIGAL,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,1,0,0,3
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,2,1,0,5
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,0,0,1,1
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,0,1,0,0,1
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,3,10,10,24
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,2,2,2,2,8
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,1,0,0,2
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,2,4,3,10
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,3,0,1,0,4
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,4,3,0,2,9
YAMPARAEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,1,0,0,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-04-01,12,17,1,2,32
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,5,1,5,13
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,3,2,5
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,1,0,2
AIQUILE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,3,1,4
ALALAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,3,3
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,4,2,6
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,1,1
ANDAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,2,1,0,3
ANZALDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,0,0,1
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,1,2,4
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,1,3,5
ARQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,3,4,7
ATOCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,7,6,13,12,38
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,2,2,1,5
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,1,7,3,13
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,1,1,2,6
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,0,1
BELEN DE URMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,0,1
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,8,8,15,5,36
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,18,18,58,44,138
BOYUIBE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,2,2
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,10,9,4,1,24
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,9,10,4,3,26
CAIROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,3,0,0,0,3
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,2,2
CAJUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,0,1
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,1,5,3,11
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,3,0,4
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,2,0,0,3
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,3,1,1,7
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,2,1,2,7
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,6,15,4,0,25
CARAPARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,2,2
CARIPUYO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,1,2
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,3,0,3
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,2,0,0,3
CHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,1,2
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,2,0,2
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,3,1,1,1,6
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,5,2,5,1,13
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,3,1,7,3,14
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,3,0,2,5,10
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,2,10,16,30
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,7,3,22,17,49
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,3,3,2,9
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,2,2,5
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,39,42,4,5,90
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,5,0,0,7
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,6,0,1,3,10
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,0,1
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,0,2,3
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,13,7,41,38,99
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,2,3
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,0,1,2
COMBAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,2,1,3
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,8,9,18
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,0,0,0,2
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,1,2
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,3,3,0,1,7
CORQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,0,1
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,4,3,1,10
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,9,12,24,25,70
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,2,1,4
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,1,0,0,3
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,0,0,1
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,0,1
CURVA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,32,37,55,48,172
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,0,1
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,3,3,1,8
EL VILLAR,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,1,4,1,8
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,1,0,2
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,7,0,2,2,11
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,2,2,4
FILADELFIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,4,5,0,3,12
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,4,0,1,0,5
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,2,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,0,0,0,2
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,3,2,1,3,9
HUACHACALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,0,1
HUARACAJE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,2,0,0,2
HUATAJATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,0,0,1
HUAYLLAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,1,1
ICLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,1,1,3
INQUISIVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,1,0,0,3
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,2,0,4,6
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,1,1,1,4
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,15,15,57,36,123
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,26,24,6,9,65
LAJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,1,1
LICOMA PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,2,0,0,3
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,8,6,19,21,54
LLICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,4,2,7
LORETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,8,11,19
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,0,1
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,4,3,7
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,0,1
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,3,0,0,5
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,1,3,5
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,19,22,41
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,1,0,2
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,1,3,2,7
MOJOCOYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,1,2
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,3,1,0,6
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,7,5,24,18,54
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,1,3,2,7
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,1,0,1
OCURI,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,0,3,4
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,0,0,1
OMEREQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,2,2
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,9,7,23,18,57
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,2,7,4,14
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,1,2,3,7
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,2,1,0,0,3
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,2,2,0,5
PAPEL PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,1,0,0,0,1
PASORAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,0,2,2
POCOATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,0,14,8,22
POJO (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,2,1,4
POOPO,vacunacion en ninos de 4 anos,srp 2da. dosis,2020-05-01,0,1,0,0,1
