,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,1,0,1,2,4
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,1,0,2,1,4
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,0,0,0,1,1
TRIGAL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,0,0,7,5,12
URUBICHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,3,2,0,0,5
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,2,0,0,0,2
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,0,0,1,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,0,1,1,1,3
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,2,0,1,0,3
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,6,4,3,1,14
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,1,1,1,2,5
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-11-01,1,0,0,0,1
ANZALDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,2,0,0,0,2
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,0,1
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,1,1,2
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,2,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,3,1,4
COCAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,10,19,1,0,30
COLQUECHACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,2,0,1,4
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,6,8,13,18,45
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,1,1,1,3
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,1,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,1,2,3
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,2,0,0,0,2
GUTIERREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,2,0,0,2
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,1,2,3
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,16,7,1,3,27
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,2,1,0,1,4
OCURI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,2,0,0,2
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,2,4,14,19,39
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,1,2,0,3
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,0,1
PORTACHUELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,2,0,1,0,3
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,4,6,1,2,13
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,3,3,6
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,6,5,5,0,16
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,2,1,3
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,1,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,1,0,1
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,0,1,1
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,1,1,0,3
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,36,46,63,74,219
SICAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,2,1,0,4
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,4,0,1,6
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,1,2
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,2,3
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,0,1
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,1,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,2,0,1,3
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,1,0,1
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,1,1,3,5
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,2,2,0,4
VILLAZON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,0,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,0,3,3
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,0,0,0,1,1
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2020-12-01,1,2,0,0,3
