,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,0,1,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,2,1,5,1,7,8
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,0,1,1,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,0,1,1,3,1,4,5
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,2,3,0,0,2,3,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-05-01,1,2,1,0,2,2,4
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,4,1,0,0,4,1,5
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,0,1,0,1,1
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,3,1,0,1,3,4
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,2,0,0,2,2,2,4
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,2,0,0,0,2,0,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,16,15,0,0,16,15,31
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,3,0,0,0,3,3
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,4,0,0,0,4,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,20,15,4,4,24,19,43
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,2,1,0,1,2,3
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,6,3,0,1,6,4,10
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,2,0,2,0,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,2,0,0,1,2,1,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,5,0,0,1,5,6
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,3,0,0,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,17,9,0,1,17,10,27
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,1,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,2,0,3,3
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,3,3,0,0,3,3,6
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,7,6,0,0,7,6,13
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,0,1,0,1,1
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,0,2,0,2,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,6,7,5,2,11,9,20
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,5,5,1,1,6,6,12
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,1,1,0,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,4,1,2,0,6,1,7
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,1,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,2,0,0,0,2,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,2,3,0,0,2,3,5
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,2,0,2,0,4,0,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,4,3,1,1,5,4,9
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,3,3,4,3,7,6,13
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,1,1,1,2
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,3,6,3,6,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,52,55,0,1,52,56,108
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,3,4,3,4,7
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,1,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,1,1,0,2,1,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,2,2,1,1,3,3,6
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,1,1,1,2,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,3,1,0,2,3,5
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,4,4,0,0,4,4,8
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,1,0,2,0,2
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,3,1,3,4
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,1,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,5,5,8,2,13,7,20
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,1,0,2,0,3,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,2,1,1,2,3,5
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,0,0,0,1,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,0,0,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,1,1,0,0,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-06-01,2,1,3,1,5,2,7
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,0,0,1,1
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,0,1,0,1
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,2,0,2,0,2
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,2,0,0,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,3,4,3,1,6,5,11
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,2,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,2,1,2,1,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,34,30,1,2,35,32,67
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,1,0,1,1,2,3
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,3,0,0,0,3,0,3
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,2,0,0,1,2,1,3
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,3,1,0,0,3,1,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,23,13,10,8,33,21,54
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,3,4,0,0,3,4,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,4,1,1,1,5,2,7
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,1,2,0,3,1,4
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,1,0,1,1,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,2,0,0,0,2,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,10,6,1,1,11,7,18
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,6,4,0,0,6,4,10
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,6,7,1,3,7,10,17
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,2,0,2,0,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,0,1,0,1
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,3,5,3,3,6,8,14
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,4,0,0,5,4,5,9
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,2,1,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,2,3,2,5,4,8,12
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,3,2,1,0,4,2,6
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,1,2,1,3,2,5
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,5,1,0,2,5,3,8
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,2,0,2,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,3,7,0,3,3,10,13
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,1,0,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,10,6,10,7,17
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,56,43,10,17,66,60,126
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,2,1,0,0,2,1,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,2,0,2,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,1,0,1,0,2,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,0,1,0,1,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,3,2,0,0,3,2,5
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,1,1,2,1,3
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,2,0,3,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,0,1,1,1,1,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,1,1,0,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,12,2,3,5,15,7,22
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,4,0,2,1,6,1,7
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,2,1,0,2,2,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,1,0,0,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,0,2,0,0,0,2,2
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,6,1,0,0,6,1,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,2,3,0,4,2,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-07-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,1,1,1,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,2,0,0,1,2,3
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,1,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,1,1,2,3,3,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,3,2,0,0,3,2,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,16,22,0,0,16,22,38
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,1,1,1,2,2,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,3,0,0,1,3,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,1,1,2,1,3
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,1,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,0,2,0,4,0,4
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,4,0,0,2,4,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,16,16,5,10,21,26,47
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,1,0,0,1,1,2
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,1,1,1,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,4,2,1,3,5,8
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,0,3,0,3,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,3,0,1,0,4,0,4
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,1,0,2,2
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,0,0,0,2,0,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,4,0,0,2,4,6
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,2,1,1,2,3,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,3,12,0,1,3,13,16
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,0,1,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,1,1,0,2,1,3
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,5,5,1,3,6,8,14
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,1,1,1,2
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,11,11,1,0,12,11,23
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,1,1,1,2
