,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
APOLO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
ARANI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,19,19
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,31,31
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,174,174
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,18,18
AYATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,5,5
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,9,9
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,108,108
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,42,42
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,5,5
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,38,38
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,20,20
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,12,12
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,28,28
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,12,12
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,19,19
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,66,66
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,31,31
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,175,175
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,19,19
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,157,157
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,15,15
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,78,78
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,59,59
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,5,5
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,40,40
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,7,7
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,5,5
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,21,21
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,121,121
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1319,1319
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,187,187
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,7,7
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,29,29
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,51,51
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,67,67
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,19,19
CORO CORO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
COROICO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,59,59
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,301,301
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,61,61
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,31,31
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
CURVA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2834,2834
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,19,19
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,276,276
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,27,27
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,63,63
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,7,7
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,43,43
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,4,4
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,37,37
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,6,6
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,325,325
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,24,24
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,4,4
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,30,30
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,6,6
ICLA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,5,5
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,19,19
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,17,17
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,6,6
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,10,10
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,71,71
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,336,336
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1790,1790
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,5,5
LAJA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,19,19
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,186,186
LLICA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,4,4
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,9,9
MAGDALENA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,34,34
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,68,68
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,77,77
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,49,49
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,865,865
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,15,15
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
OCURI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,41,41
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,56,56
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,7,7
ORURO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1184,1184
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,30,30
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,17,17
PAILON,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,95,95
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,60,60
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,21,21
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,69,69
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,29,29
POCONA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
POOPO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
PORCO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,7,7
POROMA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,21,21
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,66,66
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,592,592
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,7,7
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,57,57
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,9,9
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,43,43
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,220,220
PUNA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,141,141
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,750,750
QUIME,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,18,18
REYES,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,16,16
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,234,234
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,58,58
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,52,52
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
SACABA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,664,664
SACACA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,4,4
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,36,36
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,9,9
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,6,6
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,23,23
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,55,55
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,32,32
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,77,77
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,228,228
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,41,41
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,23,23
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,71,71
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,113,113
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,27,27
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,38,38
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,34,34
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,45,45
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,23,23
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,35,35
SAN PEDRO DE QUEMES,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,20,20
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,12,12
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,39,39
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,4089,4089
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,18,18
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,22,22
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,2,2
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,4,4
SENA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,35,35
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,35,35
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,116,116
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
SORATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,20,20
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,618,618
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,3,3
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,31,31
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,7,7
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,27,27
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,23,23
TARATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,21,21
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,415,415
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,14,14
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,17,17
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,10,10
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,5,5
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,264,264
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,36,36
TOCO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,21,21
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,12,12
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,4,4
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,10,10
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,28,28
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,54,54
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,1,1
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,145,145
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,19,19
TURCO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,7,7
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,5,5
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,24,24
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,20,20
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,116,116
VACAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,10,10
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,6,6
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,163,163
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,12,12
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,152,152
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,17,17
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,8,8
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,363,363
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,181,181
VINTO,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,173,173
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,6,6
WARNES,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,450,450
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,97,97
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,6,6
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,13,13
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,10,10
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,17,17
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2017-07-01,0,11,11
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,66,66
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,65,65
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,2,2
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,15,15
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,10,10
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,9,9
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,3,3
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,13,13
APOLO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,8,8
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,2,2
ARANI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,9,9
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,31,31
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,7,7
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,180,180
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,18,18
AYATA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,39,39
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,14,14
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,2,2
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,4,4
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,152,152
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,12,12
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,1,1
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,2,2
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,12,12
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,49,49
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,65,65
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,16,16
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,6,6
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,15,15
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,25,25
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,2,2
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,39,39
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,79,79
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,34,34
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,144,144
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,27,27
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,10,10
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,149,149
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,10,10
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,45,45
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,52,52
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,5,5
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,44,44
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,2,2
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,21,21
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,190,190
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,1570,1570
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,1,1
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,186,186
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,53,53
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,15,15
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,31,31
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,26,26
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,62,62
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,15,15
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,22,22
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,21,21
COROICO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,57,57
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,3,3
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,17,17
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,242,242
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,74,74
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,3,3
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,27,27
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,6,6
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,3,3
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,3058,3058
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,3,3
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,12,12
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,15,15
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2017-08-01,0,202,202
