,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
YANACACHI,vih,no de personas con prueba rapida,2017-04-01,9,28,37
YAPACANI,vih,no de personas con prueba rapida,2017-04-01,14,52,66
YUNCHARA,vih,no de personas con prueba rapida,2017-04-01,3,5,8
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-04-01,3,65,68
ACHACACHI,vih,no de personas con prueba rapida,2017-05-01,10,30,40
AIQUILE,vih,no de personas con prueba rapida,2017-05-01,6,10,16
ALCALA,vih,no de personas con prueba rapida,2017-05-01,25,24,49
ALTO BENI,vih,no de personas con prueba rapida,2017-05-01,3,0,3
ANCORAIMES,vih,no de personas con prueba rapida,2017-05-01,2,0,2
ANDAMARCA,vih,no de personas con prueba rapida,2017-05-01,0,1,1
ANTEQUERA,vih,no de personas con prueba rapida,2017-05-01,0,2,2
APOLO,vih,no de personas con prueba rapida,2017-05-01,0,9,9
ARANI,vih,no de personas con prueba rapida,2017-05-01,1,0,1
ARBIETO,vih,no de personas con prueba rapida,2017-05-01,5,18,23
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2017-05-01,50,115,165
ATOCHA,vih,no de personas con prueba rapida,2017-05-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2017-05-01,2,16,18
AZURDUY,vih,no de personas con prueba rapida,2017-05-01,1,11,12
BELLA FLOR,vih,no de personas con prueba rapida,2017-05-01,2,6,8
BERMEJO,vih,no de personas con prueba rapida,2017-05-01,9,38,47
BETANZOS,vih,no de personas con prueba rapida,2017-05-01,2,4,6
BOLIVAR,vih,no de personas con prueba rapida,2017-05-01,1,5,6
BOLPEBRA,vih,no de personas con prueba rapida,2017-05-01,1,0,1
BOYUIBE,vih,no de personas con prueba rapida,2017-05-01,0,2,2
CABEZAS,vih,no de personas con prueba rapida,2017-05-01,4,16,20
"CAIZA ""D""",vih,no de personas con prueba rapida,2017-05-01,145,151,296
CAJUATA,vih,no de personas con prueba rapida,2017-05-01,1,0,1
CALAMARCA,vih,no de personas con prueba rapida,2017-05-01,3,5,8
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2017-05-01,1,6,7
CAMIRI,vih,no de personas con prueba rapida,2017-05-01,6,13,19
CAPINOTA,vih,no de personas con prueba rapida,2017-05-01,7,13,20
CARACOLLO,vih,no de personas con prueba rapida,2017-05-01,0,4,4
CARANAVI,vih,no de personas con prueba rapida,2017-05-01,35,15,50
CARAPARI,vih,no de personas con prueba rapida,2017-05-01,2,2,4
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2017-05-01,3,3,6
CHALLAPATA,vih,no de personas con prueba rapida,2017-05-01,54,244,298
CHARAGUA,vih,no de personas con prueba rapida,2017-05-01,0,2,2
CHAYANTA,vih,no de personas con prueba rapida,2017-05-01,11,34,45
CHIMORE,vih,no de personas con prueba rapida,2017-05-01,6,15,21
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2017-05-01,5,2,7
CHUMA,vih,no de personas con prueba rapida,2017-05-01,4,7,11
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2017-05-01,14,34,48
CLIZA,vih,no de personas con prueba rapida,2017-05-01,3,5,8
COBIJA,vih,no de personas con prueba rapida,2017-05-01,830,706,1536
COCHABAMBA,vih,no de personas con prueba rapida,2017-05-01,168,380,548
COLCAPIRHUA,vih,no de personas con prueba rapida,2017-05-01,95,23,118
COLPA BELGICA,vih,no de personas con prueba rapida,2017-05-01,2,0,2
COLQUECHACA,vih,no de personas con prueba rapida,2017-05-01,82,76,158
COLQUIRI,vih,no de personas con prueba rapida,2017-05-01,0,2,2
COMARAPA,vih,no de personas con prueba rapida,2017-05-01,7,6,13
CONCEPCION,vih,no de personas con prueba rapida,2017-05-01,5,16,21
CORIPATA,vih,no de personas con prueba rapida,2017-05-01,3,3,6
COROICO,vih,no de personas con prueba rapida,2017-05-01,8,6,14
CORQUE,vih,no de personas con prueba rapida,2017-05-01,2,4,6
COTAGAITA,vih,no de personas con prueba rapida,2017-05-01,9,6,15
COTOCA,vih,no de personas con prueba rapida,2017-05-01,10,11,21
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2017-05-01,13,63,76
CUEVO,vih,no de personas con prueba rapida,2017-05-01,18,19,37
CULPINA,vih,no de personas con prueba rapida,2017-05-01,0,30,30
EL ALTO,vih,no de personas con prueba rapida,2017-05-01,595,1630,2225
EL CHORO,vih,no de personas con prueba rapida,2017-05-01,8,17,25
EL PUENTE(STC),vih,no de personas con prueba rapida,2017-05-01,55,54,109
EL TORNO,vih,no de personas con prueba rapida,2017-05-01,63,154,217
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2017-05-01,0,15,15
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2017-05-01,19,46,65
EUCALIPTUS,vih,no de personas con prueba rapida,2017-05-01,3,0,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2017-05-01,7,31,38
FILADELFIA,vih,no de personas con prueba rapida,2017-05-01,10,8,18
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2017-05-01,1,31,32
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2017-05-01,4,7,11
GUANAY,vih,no de personas con prueba rapida,2017-05-01,26,20,46
GUAYARAMERIN,vih,no de personas con prueba rapida,2017-05-01,387,439,826
GUTIERREZ,vih,no de personas con prueba rapida,2017-05-01,0,1,1
HUACARETA,vih,no de personas con prueba rapida,2017-05-01,0,8,8
HUANUNI,vih,no de personas con prueba rapida,2017-05-01,15,44,59
HUAYLLAMARCA,vih,no de personas con prueba rapida,2017-05-01,3,1,4
ICLA,vih,no de personas con prueba rapida,2017-05-01,4,7,11
INCAHUASI,vih,no de personas con prueba rapida,2017-05-01,5,11,16
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2017-05-01,1,1,2
JESUS DE MACHACA,vih,no de personas con prueba rapida,2017-05-01,2,3,5
LA ASUNTA,vih,no de personas con prueba rapida,2017-05-01,6,6,12
LA GUARDIA,vih,no de personas con prueba rapida,2017-05-01,78,98,176
LA PAZ,vih,no de personas con prueba rapida,2017-05-01,608,1681,2289
LAJA,vih,no de personas con prueba rapida,2017-05-01,10,15,25
LAS CARRERAS,vih,no de personas con prueba rapida,2017-05-01,15,21,36
LLALLAGUA,vih,no de personas con prueba rapida,2017-05-01,11,28,39
LLICA,vih,no de personas con prueba rapida,2017-05-01,90,98,188
MACHARETI,vih,no de personas con prueba rapida,2017-05-01,6,4,10
MAGDALENA,vih,no de personas con prueba rapida,2017-05-01,2,1,3
MAIRANA,vih,no de personas con prueba rapida,2017-05-01,0,1,1
MAPIRI,vih,no de personas con prueba rapida,2017-05-01,2,1,3
MINEROS,vih,no de personas con prueba rapida,2017-05-01,0,1,1
MIZQUE,vih,no de personas con prueba rapida,2017-05-01,25,29,54
MOJOCOYA,vih,no de personas con prueba rapida,2017-05-01,3,2,5
MONTEAGUDO,vih,no de personas con prueba rapida,2017-05-01,9,54,63
MONTERO,vih,no de personas con prueba rapida,2017-05-01,283,399,682
MOROCHATA,vih,no de personas con prueba rapida,2017-05-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2017-05-01,2,12,14
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2017-05-01,1,1,2
OCURI,vih,no de personas con prueba rapida,2017-05-01,0,41,41
OKINAWA,vih,no de personas con prueba rapida,2017-05-01,13,0,13
OMEREQUE,vih,no de personas con prueba rapida,2017-05-01,0,2,2
ORURO,vih,no de personas con prueba rapida,2017-05-01,129,195,324
PADILLA,vih,no de personas con prueba rapida,2017-05-01,2,0,2
PAILON,vih,no de personas con prueba rapida,2017-05-01,13,62,75
PALOS BLANCOS,vih,no de personas con prueba rapida,2017-05-01,8,6,14
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2017-05-01,22,3,25
PAMPA GRANDE,vih,no de personas con prueba rapida,2017-05-01,2,0,2
PAZÑA,vih,no de personas con prueba rapida,2017-05-01,6,34,40
POCOATA,vih,no de personas con prueba rapida,2017-05-01,0,2,2
POCONA,vih,no de personas con prueba rapida,2017-05-01,4,18,22
POOPO,vih,no de personas con prueba rapida,2017-05-01,1,1,2
PORCO,vih,no de personas con prueba rapida,2017-05-01,0,1,1
POROMA,vih,no de personas con prueba rapida,2017-05-01,0,3,3
PORONGO,vih,no de personas con prueba rapida,2017-05-01,0,1,1
PORTACHUELO,vih,no de personas con prueba rapida,2017-05-01,0,2,2
PORVENIR,vih,no de personas con prueba rapida,2017-05-01,0,13,13
POTOSI,vih,no de personas con prueba rapida,2017-05-01,11,35,46
PUCARANI,vih,no de personas con prueba rapida,2017-05-01,0,1,1
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2017-05-01,1,5,6
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2017-05-01,17,21,38
PUERTO RICO,vih,no de personas con prueba rapida,2017-05-01,0,10,10
PUERTO SUAREZ,vih,no de personas con prueba rapida,2017-05-01,5,2,7
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2017-05-01,87,148,235
PUNATA,vih,no de personas con prueba rapida,2017-05-01,32,21,53
QUILLACOLLO,vih,no de personas con prueba rapida,2017-05-01,40,62,102
QUIME,vih,no de personas con prueba rapida,2017-05-01,7,8,15
RAVELO,vih,no de personas con prueba rapida,2017-05-01,0,1,1
REYES,vih,no de personas con prueba rapida,2017-05-01,1,0,1
RIBERALTA,vih,no de personas con prueba rapida,2017-05-01,41,28,69
ROBORE,vih,no de personas con prueba rapida,2017-05-01,4,4,8
RURRENABAQUE,vih,no de personas con prueba rapida,2017-05-01,30,99,129
SABAYA,vih,no de personas con prueba rapida,2017-05-01,4,14,18
SACABA,vih,no de personas con prueba rapida,2017-05-01,53,105,158
SAIPINA,vih,no de personas con prueba rapida,2017-05-01,0,1,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2017-05-01,0,2,2
SAMAIPATA,vih,no de personas con prueba rapida,2017-05-01,4,4,8
SAN ANDRES,vih,no de personas con prueba rapida,2017-05-01,12,14,26
SAN BENITO,vih,no de personas con prueba rapida,2017-05-01,8,2,10
SAN BORJA,vih,no de personas con prueba rapida,2017-05-01,5,0,5
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2017-05-01,6,10,16
SAN CARLOS,vih,no de personas con prueba rapida,2017-05-01,37,32,69
SAN IGNACIO,vih,no de personas con prueba rapida,2017-05-01,1,129,130
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2017-05-01,24,30,54
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2017-05-01,0,1,1
SAN JAVIER(STC),vih,no de personas con prueba rapida,2017-05-01,5,41,46
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2017-05-01,8,102,110
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2017-05-01,2,0,2
SAN JULIAN,vih,no de personas con prueba rapida,2017-05-01,10,20,30
SAN LUCAS,vih,no de personas con prueba rapida,2017-05-01,1,10,11
SAN MATIAS,vih,no de personas con prueba rapida,2017-05-01,6,8,14
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2017-05-01,7,8,15
SAN PEDRO,vih,no de personas con prueba rapida,2017-05-01,85,174,259
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2017-05-01,0,7,7
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2017-05-01,24,41,65
SAN RAFAEL,vih,no de personas con prueba rapida,2017-05-01,2,0,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2017-05-01,1,2,3
SAN RAMON SCZ,vih,no de personas con prueba rapida,2017-05-01,0,2,2
SANTA ANA,vih,no de personas con prueba rapida,2017-05-01,14,32,46
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2017-05-01,896,1817,2713
SANTA ROSA,vih,no de personas con prueba rapida,2017-05-01,2,0,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2017-05-01,11,0,11
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2017-05-01,8,8,16
SANTIVAÑES,vih,no de personas con prueba rapida,2017-05-01,0,5,5
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2017-05-01,10,18,28
SHINAOTA,vih,no de personas con prueba rapida,2017-05-01,3,4,7
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2017-05-01,0,1,1
SICAYA,vih,no de personas con prueba rapida,2017-05-01,4,8,12
SIPE SIPE,vih,no de personas con prueba rapida,2017-05-01,4,52,56
SOPACHUY,vih,no de personas con prueba rapida,2017-05-01,5,31,36
SORACACHI,vih,no de personas con prueba rapida,2017-05-01,9,2,11
SUCRE,vih,no de personas con prueba rapida,2017-05-01,413,610,1023
TACACOMA,vih,no de personas con prueba rapida,2017-05-01,6,4,10
TACOPAYA,vih,no de personas con prueba rapida,2017-05-01,6,29,35
TAPACARI,vih,no de personas con prueba rapida,2017-05-01,0,2,2
TARABUCO,vih,no de personas con prueba rapida,2017-05-01,14,35,49
TARIJA,vih,no de personas con prueba rapida,2017-05-01,349,490,839
TARVITA,vih,no de personas con prueba rapida,2017-05-01,45,77,122
TEOPONTE,vih,no de personas con prueba rapida,2017-05-01,1,7,8
TIAWANACU,vih,no de personas con prueba rapida,2017-05-01,0,15,15
TIPUANI,vih,no de personas con prueba rapida,2017-05-01,0,1,1
TIQUIPAYA,vih,no de personas con prueba rapida,2017-05-01,38,50,88
TOLATA,vih,no de personas con prueba rapida,2017-05-01,1,2,3
TOLEDO,vih,no de personas con prueba rapida,2017-05-01,2,4,6
TOMINA,vih,no de personas con prueba rapida,2017-05-01,3,5,8
TORO TORO,vih,no de personas con prueba rapida,2017-05-01,1,0,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2017-05-01,6,13,19
TOTORA(ORR),vih,no de personas con prueba rapida,2017-05-01,1,4,5
TRINIDAD,vih,no de personas con prueba rapida,2017-05-01,456,257,713
TUPIZA,vih,no de personas con prueba rapida,2017-05-01,0,3,3
UNCIA,vih,no de personas con prueba rapida,2017-05-01,1,2,3
URIONDO (A. CONCEPCION),vih,no de personas con prueba rapida,2017-05-01,1,0,1
URUBICHA,vih,no de personas con prueba rapida,2017-05-01,21,26,47
UYUNI,vih,no de personas con prueba rapida,2017-05-01,3,15,18
VACAS,vih,no de personas con prueba rapida,2017-05-01,9,6,15
VALLEGRANDE,vih,no de personas con prueba rapida,2017-05-01,43,16,59
VIACHA,vih,no de personas con prueba rapida,2017-05-01,23,23,46
VILLA MONTES,vih,no de personas con prueba rapida,2017-05-01,22,36,58
VILLA RIVERO,vih,no de personas con prueba rapida,2017-05-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2017-05-01,6,7,13
VILLA TUNARI,vih,no de personas con prueba rapida,2017-05-01,34,30,64
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2017-05-01,17,35,52
VILLAZON,vih,no de personas con prueba rapida,2017-05-01,29,54,83
VINTO,vih,no de personas con prueba rapida,2017-05-01,8,31,39
WARNES,vih,no de personas con prueba rapida,2017-05-01,116,116,232
YACUIBA,vih,no de personas con prueba rapida,2017-05-01,190,87,277
YAMPARAEZ,vih,no de personas con prueba rapida,2017-05-01,0,8,8
YANACACHI,vih,no de personas con prueba rapida,2017-05-01,17,37,54
YAPACANI,vih,no de personas con prueba rapida,2017-05-01,7,84,91
YUNCHARA,vih,no de personas con prueba rapida,2017-05-01,1,4,5
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-05-01,2,8,10
ACACIO,vih,no de personas con prueba rapida,2017-06-01,0,1,1
ACHACACHI,vih,no de personas con prueba rapida,2017-06-01,17,57,74
AIQUILE,vih,no de personas con prueba rapida,2017-06-01,4,14,18
ALCALA,vih,no de personas con prueba rapida,2017-06-01,6,8,14
ALTO BENI,vih,no de personas con prueba rapida,2017-06-01,1,1,2
ANCORAIMES,vih,no de personas con prueba rapida,2017-06-01,3,2,5
ANDAMARCA,vih,no de personas con prueba rapida,2017-06-01,5,11,16
ANTEQUERA,vih,no de personas con prueba rapida,2017-06-01,1,1,2
APOLO,vih,no de personas con prueba rapida,2017-06-01,5,0,5
ARANI,vih,no de personas con prueba rapida,2017-06-01,1,0,1
ARBIETO,vih,no de personas con prueba rapida,2017-06-01,6,11,17
ARQUE,vih,no de personas con prueba rapida,2017-06-01,1,3,4
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2017-06-01,29,70,99
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2017-06-01,6,25,31
AZURDUY,vih,no de personas con prueba rapida,2017-06-01,0,12,12
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2017-06-01,2,11,13
BELLA FLOR,vih,no de personas con prueba rapida,2017-06-01,11,6,17
BERMEJO,vih,no de personas con prueba rapida,2017-06-01,5,7,12
BETANZOS,vih,no de personas con prueba rapida,2017-06-01,1,26,27
BOLPEBRA,vih,no de personas con prueba rapida,2017-06-01,1,4,5
BOYUIBE,vih,no de personas con prueba rapida,2017-06-01,2,1,3
BUENA VISTA,vih,no de personas con prueba rapida,2017-06-01,1,1,2
CABEZAS,vih,no de personas con prueba rapida,2017-06-01,12,5,17
CAJUATA,vih,no de personas con prueba rapida,2017-06-01,2,0,2
CALAMARCA,vih,no de personas con prueba rapida,2017-06-01,2,2,4
CAMARGO,vih,no de personas con prueba rapida,2017-06-01,14,69,83
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2017-06-01,0,2,2
CAMIRI,vih,no de personas con prueba rapida,2017-06-01,10,21,31
CAPINOTA,vih,no de personas con prueba rapida,2017-06-01,4,8,12
CARACOLLO,vih,no de personas con prueba rapida,2017-06-01,7,14,21
CARANAVI,vih,no de personas con prueba rapida,2017-06-01,35,19,54
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2017-06-01,13,14,27
CHALLAPATA,vih,no de personas con prueba rapida,2017-06-01,7,157,164
CHARAGUA,vih,no de personas con prueba rapida,2017-06-01,1,4,5
CHAYANTA,vih,no de personas con prueba rapida,2017-06-01,4,16,20
CHIMORE,vih,no de personas con prueba rapida,2017-06-01,11,65,76
CHIPAYA,vih,no de personas con prueba rapida,2017-06-01,0,5,5
CHOQUE COTA,vih,no de personas con prueba rapida,2017-06-01,9,26,35
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2017-06-01,10,6,16
CHUMA,vih,no de personas con prueba rapida,2017-06-01,4,5,9
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2017-06-01,1,14,15
CKOCHAS,vih,no de personas con prueba rapida,2017-06-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2017-06-01,2,2,4
COBIJA,vih,no de personas con prueba rapida,2017-06-01,190,140,330
COCHABAMBA,vih,no de personas con prueba rapida,2017-06-01,264,464,728
COIPASA,vih,no de personas con prueba rapida,2017-06-01,1,2,3
COLCAPIRHUA,vih,no de personas con prueba rapida,2017-06-01,21,101,122
COLOMI,vih,no de personas con prueba rapida,2017-06-01,2,10,12
COLPA BELGICA,vih,no de personas con prueba rapida,2017-06-01,2,1,3
COMARAPA,vih,no de personas con prueba rapida,2017-06-01,34,9,43
CONCEPCION,vih,no de personas con prueba rapida,2017-06-01,8,15,23
CORIPATA,vih,no de personas con prueba rapida,2017-06-01,2,1,3
COROICO,vih,no de personas con prueba rapida,2017-06-01,21,3,24
COTAGAITA,vih,no de personas con prueba rapida,2017-06-01,8,5,13
COTOCA,vih,no de personas con prueba rapida,2017-06-01,16,17,33
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2017-06-01,4,4,8
CUEVO,vih,no de personas con prueba rapida,2017-06-01,10,12,22
CULPINA,vih,no de personas con prueba rapida,2017-06-01,24,47,71
EL ALTO,vih,no de personas con prueba rapida,2017-06-01,842,1642,2484
EL CHORO,vih,no de personas con prueba rapida,2017-06-01,0,6,6
EL PUENTE(STC),vih,no de personas con prueba rapida,2017-06-01,8,1,9
EL TORNO,vih,no de personas con prueba rapida,2017-06-01,49,120,169
EL VILLAR,vih,no de personas con prueba rapida,2017-06-01,1,1,2
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2017-06-01,4,16,20
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2017-06-01,11,29,40
ESCARA,vih,no de personas con prueba rapida,2017-06-01,4,14,18
EUCALIPTUS,vih,no de personas con prueba rapida,2017-06-01,7,15,22
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2017-06-01,10,30,40
FILADELFIA,vih,no de personas con prueba rapida,2017-06-01,40,40,80
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2017-06-01,2,2,4
GUANAY,vih,no de personas con prueba rapida,2017-06-01,3,2,5
GUAYARAMERIN,vih,no de personas con prueba rapida,2017-06-01,458,594,1052
GUTIERREZ,vih,no de personas con prueba rapida,2017-06-01,0,1,1
HUACARETA,vih,no de personas con prueba rapida,2017-06-01,0,2,2
HUANUNI,vih,no de personas con prueba rapida,2017-06-01,8,36,44
HUAYLLAMARCA,vih,no de personas con prueba rapida,2017-06-01,2,0,2
ICLA,vih,no de personas con prueba rapida,2017-06-01,14,28,42
INCAHUASI,vih,no de personas con prueba rapida,2017-06-01,2,15,17
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2017-06-01,1,1,2
JESUS DE MACHACA,vih,no de personas con prueba rapida,2017-06-01,4,3,7
LA ASUNTA,vih,no de personas con prueba rapida,2017-06-01,4,6,10
LA GUARDIA,vih,no de personas con prueba rapida,2017-06-01,55,251,306
LA PAZ,vih,no de personas con prueba rapida,2017-06-01,1239,1131,2370
LAGUNILLAS,vih,no de personas con prueba rapida,2017-06-01,1,1,2
LAJA,vih,no de personas con prueba rapida,2017-06-01,3,6,9
LLALLAGUA,vih,no de personas con prueba rapida,2017-06-01,18,43,61
MACHACAMARCA,vih,no de personas con prueba rapida,2017-06-01,0,1,1
MACHARETI,vih,no de personas con prueba rapida,2017-06-01,3,0,3
MAGDALENA,vih,no de personas con prueba rapida,2017-06-01,2,0,2
MAIRANA,vih,no de personas con prueba rapida,2017-06-01,4,9,13
MAPIRI,vih,no de personas con prueba rapida,2017-06-01,1,0,1
MINEROS,vih,no de personas con prueba rapida,2017-06-01,2,1,3
MIZQUE,vih,no de personas con prueba rapida,2017-06-01,8,9,17
MOJOCOYA,vih,no de personas con prueba rapida,2017-06-01,2,2,4
MONTEAGUDO,vih,no de personas con prueba rapida,2017-06-01,18,49,67
MONTERO,vih,no de personas con prueba rapida,2017-06-01,358,514,872
MOROCHATA,vih,no de personas con prueba rapida,2017-06-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2017-06-01,1,12,13
OCURI,vih,no de personas con prueba rapida,2017-06-01,0,23,23
OMEREQUE,vih,no de personas con prueba rapida,2017-06-01,1,2,3
ORURO,vih,no de personas con prueba rapida,2017-06-01,130,270,400
PADCAYA,vih,no de personas con prueba rapida,2017-06-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2017-06-01,1,6,7
PALOS BLANCOS,vih,no de personas con prueba rapida,2017-06-01,3,3,6
PASORAPA,vih,no de personas con prueba rapida,2017-06-01,14,15,29
PATACAMAYA,vih,no de personas con prueba rapida,2017-06-01,10,9,19
PAZÑA,vih,no de personas con prueba rapida,2017-06-01,63,94,157
POCOATA,vih,no de personas con prueba rapida,2017-06-01,1,2,3
POCONA,vih,no de personas con prueba rapida,2017-06-01,3,5,8
POOPO,vih,no de personas con prueba rapida,2017-06-01,10,25,35
POROMA,vih,no de personas con prueba rapida,2017-06-01,3,0,3
PORONGO,vih,no de personas con prueba rapida,2017-06-01,1,5,6
PORTACHUELO,vih,no de personas con prueba rapida,2017-06-01,3,1,4
PORVENIR,vih,no de personas con prueba rapida,2017-06-01,13,35,48
POTOSI,vih,no de personas con prueba rapida,2017-06-01,6,26,32
PRESTO,vih,no de personas con prueba rapida,2017-06-01,0,3,3
PUCARANI,vih,no de personas con prueba rapida,2017-06-01,10,0,10
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2017-06-01,0,11,11
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2017-06-01,12,19,31
PUERTO RICO,vih,no de personas con prueba rapida,2017-06-01,1,10,11
PUERTO SUAREZ,vih,no de personas con prueba rapida,2017-06-01,6,3,9
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2017-06-01,120,232,352
PUNA,vih,no de personas con prueba rapida,2017-06-01,3,7,10
PUNATA,vih,no de personas con prueba rapida,2017-06-01,40,25,65
QUIABAYA,vih,no de personas con prueba rapida,2017-06-01,0,1,1
QUILLACOLLO,vih,no de personas con prueba rapida,2017-06-01,37,103,140
REYES,vih,no de personas con prueba rapida,2017-06-01,1,0,1
RIBERALTA,vih,no de personas con prueba rapida,2017-06-01,4,24,28
ROBORE,vih,no de personas con prueba rapida,2017-06-01,3,3,6
RURRENABAQUE,vih,no de personas con prueba rapida,2017-06-01,5,44,49
SABAYA,vih,no de personas con prueba rapida,2017-06-01,19,30,49
SACABA,vih,no de personas con prueba rapida,2017-06-01,48,83,131
SACACA,vih,no de personas con prueba rapida,2017-06-01,0,4,4
SAIPINA,vih,no de personas con prueba rapida,2017-06-01,0,1,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2017-06-01,1,0,1
SAMAIPATA,vih,no de personas con prueba rapida,2017-06-01,1,1,2
SAN BENITO,vih,no de personas con prueba rapida,2017-06-01,2,1,3
SAN BORJA,vih,no de personas con prueba rapida,2017-06-01,4,8,12
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2017-06-01,7,6,13
SAN CARLOS,vih,no de personas con prueba rapida,2017-06-01,29,84,113
SAN IGNACIO,vih,no de personas con prueba rapida,2017-06-01,5,22,27
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2017-06-01,14,34,48
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2017-06-01,3,11,14
SAN JAVIER(STC),vih,no de personas con prueba rapida,2017-06-01,5,2,7
SAN JOAQUIN,vih,no de personas con prueba rapida,2017-06-01,0,19,19
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2017-06-01,17,25,42
SAN JULIAN,vih,no de personas con prueba rapida,2017-06-01,15,28,43
SAN LORENZO(PND),vih,no de personas con prueba rapida,2017-06-01,10,22,32
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2017-06-01,7,19,26
SAN LUCAS,vih,no de personas con prueba rapida,2017-06-01,1,5,6
SAN MATIAS,vih,no de personas con prueba rapida,2017-06-01,22,13,35
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2017-06-01,0,1,1
SAN PEDRO,vih,no de personas con prueba rapida,2017-06-01,113,164,277
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2017-06-01,22,36,58
SAN RAFAEL,vih,no de personas con prueba rapida,2017-06-01,1,2,3
SANTA ANA,vih,no de personas con prueba rapida,2017-06-01,26,43,69
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2017-06-01,964,1888,2852
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2017-06-01,1,0,1
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2017-06-01,7,15,22
SANTIVAÑES,vih,no de personas con prueba rapida,2017-06-01,1,0,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2017-06-01,6,3,9
