,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,1,23,3,5,0,0,0,34
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,0,0,0,0,0,0,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,5,0,1,1,0,0,7
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,7,0,12,0,5,0,0,0,24
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,1,6,0,2,0,0,0,11
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,5,1,0,1,0,0,7
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,3,0,2,0,0,0,7
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,8,0,1,0,0,0,11
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,9,0,0,0,0,0,11
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,5,0,3,0,0,0,10
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,1,5,1,0,0,0,0,7
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,31,0,6,0,0,0,40
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,16,0,6,0,0,0,24
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,10,1,1,0,0,0,17
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,10,0,46,0,3,0,0,0,59
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,11,0,1,0,0,0,14
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,4,0,0,0,0,0,5
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,6,0,1,0,0,0,9
CATACORA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,1,41,1,12,0,0,0,57
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,1,0,0,0,3
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,8,0,19,0,2,0,0,0,29
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,6,2,3,0,0,0,14
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,12,0,0,1,0,0,18
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,22,0,3,0,0,0,30
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,5,0,1,0,0,0,7
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,2,0,5,0,0,0,0,0,8
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,2,1,1,0,0,0,4
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,0,18,0,2,0,0,0,24
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,18,0,77,0,18,0,0,0,113
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,0,10,3,2,2,0,0,21
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,50,0,549,0,125,0,0,0,724
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,7,0,43,0,4,0,0,0,54
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,4,4,2,0,0,0,11
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,22,0,4,0,0,0,28
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,2,0,0,0,3
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,11,5,1,0,0,0,22
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,8,0,6,0,0,0,15
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,2,5,1,1,0,0,0,11
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,10,0,5,0,0,0,18
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,1,1,0,0,0,3
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,1,10,0,3,0,0,0,15
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,7,1,0,0,0,0,10
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,13,0,4,0,0,0,20
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,3,0,0,0,0,0,4
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,12,2,1,0,0,0,18
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,5,0,1,0,0,0,8
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,6,0,1,0,0,0,8
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,16,0,57,0,8,0,0,0,81
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,20,0,2,0,0,0,23
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,2,0,0,0,0,0,2
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,3,0,0,0,0,0,3
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,1,11,1,2,0,0,0,20
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,1,1,0,0,3
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,5,0,94,40,721,156,150,12,1,0,1179
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,1,0,8,0,1,0,0,0,11
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,1,4,0,1,0,0,0,8
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,8,0,63,0,13,0,0,0,84
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,2,0,0,0,0,4
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,4,0,22,3,3,0,0,0,33
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,12,0,31,0,3,0,0,0,46
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,0,0,0,0,0,0,1
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,1,0,2,0,1,0,0,0,5
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,12,0,0,0,0,0,13
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,3,0,1,0,0,0,7
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,6,0,20,2,0,1,0,0,29
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,2,0,1,0,0,0,6
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,7,2,3,0,0,0,14
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,3,0,0,0,0,0,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,2,0,12,0,44,0,8,0,0,0,66
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,8,0,12,0,0,0,0,0,20
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,3,1,0,0,0,0,5
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,0,0,0,0,0,0,1
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,0,0,0,0,0,0,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,14,0,2,0,0,0,16
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,3,0,0,0,0,0,3
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,1,6,3,0,1,0,0,11
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,4,0,2,0,0,0,6
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,3,6,5,7,1,0,0,22
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,4,1,0,0,0,0,5
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,27,0,4,0,0,0,32
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,8,0,2,0,0,0,11
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,6,0,0,0,0,0,7
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,7,0,28,0,4,1,0,0,40
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,5,0,29,0,121,0,13,1,0,0,169
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,71,2,752,1,200,0,1,0,1027
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,1,1,1,0,0,0,0,5
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,11,0,0,0,0,0,14
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,2,0,0,0,0,0,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,9,2,40,1,1,0,0,0,53
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,0,0,1,0,0,0,0,0,2
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,2,3,0,2,0,0,8
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,0,0,0,0,0,0,1
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,3,0,1,0,0,0,4
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,7,0,2,0,0,0,10
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,4,0,17,0,4,0,0,0,26
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,6,0,15,0,3,0,0,0,24
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,19,0,2,0,0,0,23
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,0,7,0,2,0,0,0,13
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,0,13,0,1,0,0,0,18
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,9,0,0,0,0,0,14
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,3,3,0,0,0,0,7
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,9,1,0,0,0,0,11
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,6,0,12,1,1,0,0,0,20
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,3,0,45,0,152,0,19,0,0,0,219
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,0,0,2,0,1,0,0,0,4
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,3,4,2,1,0,0,13
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,4,0,0,0,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,3,0,0,0,0,0,5
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,3,5,2,3,1,0,0,16
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,0,5,0,5,0,0,0,14
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,45,0,395,1,79,0,0,0,521
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,1,14,0,5,1,0,0,25
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,3,0,11,0,2,0,0,0,17
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,2,0,11,0,1,0,0,0,15
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,0,12,1,2,1,0,0,20
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,1,24,1,7,0,0,0,38
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,1,0,0,0,3
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,8,0,1,0,0,0,11
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,3,0,1,0,0,0,5
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,0,2,0,0,0,0,2
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,17,0,1,0,0,0,23
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,6,0,1,0,0,0,7
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,0,0,0,0,0,0,1
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,3,7,3,1,2,0,0,20
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,1,5,0,2,0,0,0,8
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,2,0,0,0,0,0,2
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,3,0,0,0,0,0,3
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,10,1,1,0,0,0,14
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,8,2,3,1,0,0,16
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,3,24,1,2,0,0,0,31
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,1,0,14,0,1,0,0,0,17
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,2,0,0,0,0,0,4
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,3,0,42,0,237,8,31,1,0,0,322
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,1,1,1,1,0,1,0,0,0,5
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,26,0,4,0,0,0,35
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,2,0,0,0,0,0,4
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,6,0,0,0,0,0,7
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,7,0,5,0,1,0,0,0,13
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,6,0,2,0,0,0,9
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,5,0,6,0,4,0,0,15
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,8,0,0,0,0,0,10
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,11,0,0,0,0,0,16
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,12,0,50,0,7,0,0,0,70
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,9,0,5,0,0,0,14
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,6,0,47,2,12,0,0,0,68
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,2,0,0,0,0,0,4
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,18,3,78,14,12,1,0,0,127
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,1,0,0,0,0,2
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
RAQAYPAMPA(ETA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,2,0,1,0,0,0,3
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,1,2,1,6,2,2,1,0,0,15
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,10,0,1,0,0,0,12
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,3,0,45,0,130,0,25,0,0,0,203
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,6,0,1,0,0,0,9
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,4,0,12,0,2,0,0,0,19
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,1,1,1,0,0,5
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,2,0,24,2,120,9,27,0,0,0,184
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,0,0,1,0,0,0,1
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,3,6,2,4,1,0,0,20
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,6,0,2,0,0,0,10
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,12,0,5,0,0,0,18
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,9,0,4,0,0,0,13
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,0,0,1,0,0,0,1
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,9,1,0,0,0,0,12
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,1,5,0,1,0,0,0,9
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,8,0,0,0,0,0,9
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,11,6,24,2,11,0,0,0,55
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,0,8,0,2,0,0,0,14
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,9,0,0,0,0,0,11
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,6,4,10,0,1,0,0,0,21
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,6,0,34,0,5,0,0,0,45
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,0,0,0,0,0,0,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,4,0,16,0,2,0,0,0,22
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,6,0,1,0,0,0,0,0,7
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,1,16,5,1,0,0,0,28
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,5,0,1,0,0,0,9
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,11,0,28,0,5,0,0,0,44
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,11,0,1,0,0,0,17
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,19,0,1,0,0,0,23
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,2,0,7,3,21,6,8,1,0,0,48
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,7,0,14,0,1,0,0,0,22
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,2,0,21,0,1,0,0,0,24
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,19,0,2,0,0,0,24
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,16,2,6,2,0,0,31
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,4,2,0,0,0,0,9
SAN PEDRO DE MACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,7,1,6,3,3,0,0,0,20
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,0,0,0,0,1,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,3,0,0,0,0,0,4
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,1,0,2,0,0,0,0,0,3
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,9,0,2,0,0,0,14
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,1,0,2,0,11,0,2,0,0,0,16
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,8,0,199,1,1186,1,234,1,0,0,1630
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,5,0,5,0,0,0,0,0,10
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2021-06-01,0,0,3,0,5,0,2,0,0,0,10
