,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
COTOCA,consultas prenatales,repetidas,2021-06-01,2,0,79,6,352,32,33,5,0,0,509
CUATRO CAÑADAS,consultas prenatales,repetidas,2021-06-01,0,0,9,1,87,2,7,1,0,0,107
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2021-06-01,0,0,0,0,7,0,0,0,0,0,7
CUEVO,consultas prenatales,repetidas,2021-06-01,0,0,1,0,8,0,0,0,0,0,9
CULPINA,consultas prenatales,repetidas,2021-06-01,1,0,19,3,43,10,16,3,0,0,95
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2021-06-01,0,0,5,0,14,1,0,0,0,0,20
CURVA,consultas prenatales,repetidas,2021-06-01,0,0,1,0,3,0,2,1,0,0,7
DESAGUADERO,consultas prenatales,repetidas,2021-06-01,0,0,3,0,13,0,5,0,0,0,21
EL ALTO,consultas prenatales,repetidas,2021-06-01,9,0,537,163,4424,685,815,104,0,0,6737
EL CHORO,consultas prenatales,repetidas,2021-06-01,0,0,0,0,7,0,1,1,0,0,9
EL PUENTE(STC),consultas prenatales,repetidas,2021-06-01,3,0,12,0,40,0,10,0,0,0,65
EL PUENTE(TJA),consultas prenatales,repetidas,2021-06-01,1,0,6,2,27,7,5,1,0,0,49
EL TORNO,consultas prenatales,repetidas,2021-06-01,6,0,51,0,251,0,51,0,1,0,360
EL VILLAR,consultas prenatales,repetidas,2021-06-01,0,0,4,0,8,7,3,1,0,0,23
ENTRE RIOS TRJ,consultas prenatales,repetidas,2021-06-01,2,0,19,1,80,10,17,4,0,0,133
ENTRE RIOS CBBA,consultas prenatales,repetidas,2021-06-01,6,0,82,0,280,0,30,0,0,0,398
ESCOMA,consultas prenatales,repetidas,2021-06-01,0,0,0,0,5,0,2,0,0,0,7
ESMERALDA,consultas prenatales,repetidas,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2021-06-01,0,0,4,0,9,0,1,0,0,0,14
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2021-06-01,1,0,2,0,2,0,1,0,0,0,6
EXALTACION,consultas prenatales,repetidas,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,repetidas,2021-06-01,1,0,6,0,37,1,4,0,0,0,49
FILADELFIA,consultas prenatales,repetidas,2021-06-01,0,0,11,0,25,1,2,0,0,0,39
GENERAL SAAVEDRA,consultas prenatales,repetidas,2021-06-01,0,0,25,1,59,4,8,1,0,0,98
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2021-06-01,0,0,8,1,16,0,5,0,0,0,30
GUANAY,consultas prenatales,repetidas,2021-06-01,1,0,8,0,29,2,4,0,0,0,44
GUAQUI,consultas prenatales,repetidas,2021-06-01,0,0,3,0,14,0,5,0,0,0,22
GUAYARAMERIN,consultas prenatales,repetidas,2021-06-01,9,0,63,0,240,8,34,0,0,0,354
GUTIERREZ,consultas prenatales,repetidas,2021-06-01,1,0,19,3,50,0,5,0,0,0,78
HUACARETA,consultas prenatales,repetidas,2021-06-01,0,0,5,0,25,2,1,0,0,0,33
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2021-06-01,0,0,2,0,3,2,0,0,0,0,7
HUACHACALLA,consultas prenatales,repetidas,2021-06-01,0,0,1,0,2,1,0,0,0,0,4
HUANUNI,consultas prenatales,repetidas,2021-06-01,0,0,17,0,112,0,17,0,0,0,146
HUARACAJE,consultas prenatales,repetidas,2021-06-01,0,0,3,0,17,0,3,0,0,0,23
HUARINA,consultas prenatales,repetidas,2021-06-01,0,0,1,1,18,3,2,1,0,0,26
HUATAJATA,consultas prenatales,repetidas,2021-06-01,0,0,0,0,3,0,1,0,0,0,4
HUAYLLAMARCA,consultas prenatales,repetidas,2021-06-01,0,0,1,0,7,3,3,0,0,0,14
HUMANATA,consultas prenatales,repetidas,2021-06-01,0,0,0,0,4,0,4,0,0,0,8
ICHOCA,consultas prenatales,repetidas,2021-06-01,0,0,3,0,8,0,1,0,0,0,12
ICLA,consultas prenatales,repetidas,2021-06-01,1,0,3,2,12,1,6,2,0,0,27
INCAHUASI,consultas prenatales,repetidas,2021-06-01,1,1,11,8,47,17,11,3,0,0,99
INGAVI (HUMAITA),consultas prenatales,repetidas,2021-06-01,0,0,1,0,4,0,1,0,0,0,6
INQUISIVI,consultas prenatales,repetidas,2021-06-01,0,0,13,0,25,4,0,1,0,0,43
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2021-06-01,0,0,8,1,67,3,11,0,0,0,90
IXIAMAS,consultas prenatales,repetidas,2021-06-01,1,0,7,0,33,0,8,0,0,0,49
JESUS DE MACHACA,consultas prenatales,repetidas,2021-06-01,0,0,10,0,34,1,4,0,0,0,49
LA ASUNTA,consultas prenatales,repetidas,2021-06-01,3,0,57,0,177,1,22,1,0,0,261
LA GUARDIA,consultas prenatales,repetidas,2021-06-01,3,0,84,0,374,0,64,0,0,0,525
LA PAZ,consultas prenatales,repetidas,2021-06-01,2,0,232,25,3581,4,1028,0,3,0,4875
LAGUNILLAS,consultas prenatales,repetidas,2021-06-01,1,0,7,2,20,9,2,1,0,0,42
LAJA,consultas prenatales,repetidas,2021-06-01,1,0,17,0,47,0,6,0,0,0,71
LAS CARRERAS,consultas prenatales,repetidas,2021-06-01,0,0,1,0,3,1,0,1,0,0,6
LICOMA PAMPA,consultas prenatales,repetidas,2021-06-01,0,0,1,0,12,0,1,0,0,0,14
LLALLAGUA,consultas prenatales,repetidas,2021-06-01,0,0,46,3,212,1,38,0,0,0,300
LLICA,consultas prenatales,repetidas,2021-06-01,1,0,1,0,11,0,0,0,0,0,13
LORETO,consultas prenatales,repetidas,2021-06-01,0,0,1,0,3,3,1,2,0,0,10
LURIBAY,consultas prenatales,repetidas,2021-06-01,0,0,8,0,20,1,2,0,0,0,31
MACHACAMARCA,consultas prenatales,repetidas,2021-06-01,0,0,0,0,9,0,3,0,0,0,12
MACHARETI,consultas prenatales,repetidas,2021-06-01,0,0,3,0,28,1,4,0,0,0,36
MAGDALENA,consultas prenatales,repetidas,2021-06-01,2,0,15,0,42,0,6,0,0,0,65
MAIRANA,consultas prenatales,repetidas,2021-06-01,1,0,21,0,78,3,17,0,0,0,120
MALLA,consultas prenatales,repetidas,2021-06-01,0,0,1,0,1,0,0,0,0,0,2
MAPIRI,consultas prenatales,repetidas,2021-06-01,0,0,14,0,105,0,12,0,0,0,131
MECAPACA,consultas prenatales,repetidas,2021-06-01,1,0,8,1,38,2,5,0,0,0,55
MINEROS,consultas prenatales,repetidas,2021-06-01,0,0,20,0,76,3,13,1,0,0,113
MIZQUE,consultas prenatales,repetidas,2021-06-01,3,0,27,0,67,0,11,0,0,0,108
MOCOMOCO,consultas prenatales,repetidas,2021-06-01,0,0,4,1,18,4,5,0,0,0,32
MOJINETE,consultas prenatales,repetidas,2021-06-01,0,0,0,0,2,0,0,0,0,0,2
MOJOCOYA,consultas prenatales,repetidas,2021-06-01,0,0,6,1,23,2,2,0,0,0,34
MONTEAGUDO,consultas prenatales,repetidas,2021-06-01,5,2,22,0,106,5,31,0,0,0,171
MONTERO,consultas prenatales,repetidas,2021-06-01,10,0,166,0,602,1,83,0,0,0,862
MORO MORO,consultas prenatales,repetidas,2021-06-01,1,0,0,0,7,0,1,0,0,0,9
MOROCHATA,consultas prenatales,repetidas,2021-06-01,0,0,11,3,16,8,2,2,0,0,42
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2021-06-01,1,0,5,0,15,0,0,0,0,0,21
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2021-06-01,0,0,3,0,4,1,1,0,0,0,9
OCURI,consultas prenatales,repetidas,2021-06-01,0,0,17,6,32,11,9,4,0,0,79
OKINAWA,consultas prenatales,repetidas,2021-06-01,0,0,9,0,34,0,9,0,0,0,52
OMEREQUE,consultas prenatales,repetidas,2021-06-01,0,0,7,1,18,3,4,0,0,0,33
ORURO,consultas prenatales,repetidas,2021-06-01,4,0,272,4,2184,17,452,3,0,0,2936
PADCAYA,consultas prenatales,repetidas,2021-06-01,1,0,11,1,58,0,15,1,0,0,87
PADILLA,consultas prenatales,repetidas,2021-06-01,1,0,10,0,46,0,5,0,0,0,62
PAILON,consultas prenatales,repetidas,2021-06-01,1,0,25,1,73,0,10,0,0,0,110
PALCA,consultas prenatales,repetidas,2021-06-01,0,0,18,2,81,3,6,1,0,0,111
PALOS BLANCOS,consultas prenatales,repetidas,2021-06-01,1,0,32,2,133,4,31,1,0,0,204
PAMPA AULLAGAS,consultas prenatales,repetidas,2021-06-01,0,0,1,0,4,0,2,0,0,0,7
PAMPA GRANDE,consultas prenatales,repetidas,2021-06-01,0,0,9,0,47,0,4,0,0,0,60
PAPEL PAMPA,consultas prenatales,repetidas,2021-06-01,0,0,2,0,8,0,3,0,0,0,13
PASORAPA,consultas prenatales,repetidas,2021-06-01,0,0,1,1,7,2,0,1,0,0,12
PATACAMAYA,consultas prenatales,repetidas,2021-06-01,0,0,24,0,79,1,16,0,0,0,120
PAZÑA,consultas prenatales,repetidas,2021-06-01,0,0,2,0,10,0,6,0,0,0,18
PELECHUCO,consultas prenatales,repetidas,2021-06-01,0,0,5,0,19,0,3,0,0,0,27
POCOATA,consultas prenatales,repetidas,2021-06-01,0,0,18,14,42,16,6,13,0,0,109
POCONA,consultas prenatales,repetidas,2021-06-01,0,0,13,2,39,1,5,0,0,0,60
POJO (CBBA),consultas prenatales,repetidas,2021-06-01,0,0,14,0,46,0,8,0,0,0,68
POOPO,consultas prenatales,repetidas,2021-06-01,0,0,0,0,22,0,5,0,0,0,27
PORCO,consultas prenatales,repetidas,2021-06-01,0,0,10,0,58,1,6,0,0,0,75
POROMA,consultas prenatales,repetidas,2021-06-01,1,0,14,3,35,7,14,4,0,0,78
PORONGO,consultas prenatales,repetidas,2021-06-01,0,0,5,3,42,2,3,0,0,0,55
PORTACHUELO,consultas prenatales,repetidas,2021-06-01,2,0,19,0,73,0,9,0,0,0,103
PORVENIR,consultas prenatales,repetidas,2021-06-01,1,0,7,0,28,0,0,0,0,0,36
POSTRER VALLE,consultas prenatales,repetidas,2021-06-01,0,0,0,0,1,0,0,0,0,0,1
POTOSI,consultas prenatales,repetidas,2021-06-01,5,0,194,8,1066,39,175,10,0,0,1497
PRESTO,consultas prenatales,repetidas,2021-06-01,0,1,5,1,12,4,3,4,0,0,30
PUCARA,consultas prenatales,repetidas,2021-06-01,0,0,0,0,4,0,0,0,0,0,4
PUCARANI,consultas prenatales,repetidas,2021-06-01,0,0,23,0,97,4,8,0,0,0,132
PUERTO ACOSTA,consultas prenatales,repetidas,2021-06-01,0,0,11,0,17,2,4,1,0,0,35
PUERTO CARABUCO,consultas prenatales,repetidas,2021-06-01,0,0,4,0,23,0,3,3,0,0,33
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2021-06-01,1,0,18,0,25,0,7,0,0,0,51
PUERTO PEREZ,consultas prenatales,repetidas,2021-06-01,0,0,5,0,19,2,3,0,0,0,29
PUERTO QUIJARRO,consultas prenatales,repetidas,2021-06-01,0,1,0,11,2,16,0,9,0,0,39
PUERTO RICO,consultas prenatales,repetidas,2021-06-01,1,0,23,0,24,0,3,0,0,0,51
PUERTO SILES,consultas prenatales,repetidas,2021-06-01,0,0,0,0,2,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,repetidas,2021-06-01,0,0,17,0,25,2,4,1,0,0,49
PUERTO VILLARROEL,consultas prenatales,repetidas,2021-06-01,3,0,118,0,466,0,70,0,0,0,657
PUNA,consultas prenatales,repetidas,2021-06-01,0,0,14,1,43,2,12,2,0,0,74
PUNATA,consultas prenatales,repetidas,2021-06-01,2,0,27,1,220,8,54,0,0,0,312
QUIABAYA,consultas prenatales,repetidas,2021-06-01,0,0,6,0,7,0,0,0,0,0,13
QUILLACOLLO,consultas prenatales,repetidas,2021-06-01,1,1,91,24,494,100,75,13,0,0,799
QUIME,consultas prenatales,repetidas,2021-06-01,0,0,4,0,11,1,4,0,0,0,20
QUIRUSILLAS,consultas prenatales,repetidas,2021-06-01,0,0,1,0,4,0,2,0,0,0,7
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2021-06-01,0,0,4,0,13,0,11,0,0,0,28
RAVELO,consultas prenatales,repetidas,2021-06-01,0,1,8,5,17,12,7,6,0,0,56
REYES,consultas prenatales,repetidas,2021-06-01,1,0,16,1,49,0,4,0,0,0,71
RIBERALTA,consultas prenatales,repetidas,2021-06-01,17,0,235,0,644,1,88,0,0,0,985
ROBORE,consultas prenatales,repetidas,2021-06-01,0,0,9,8,46,6,10,1,1,0,81
RURRENABAQUE,consultas prenatales,repetidas,2021-06-01,3,0,20,0,142,0,8,0,0,0,173
SABAYA,consultas prenatales,repetidas,2021-06-01,0,0,2,0,9,3,3,2,0,0,19
SACABA,consultas prenatales,repetidas,2021-06-01,2,0,131,7,699,58,118,7,0,0,1022
SACABAMBA,consultas prenatales,repetidas,2021-06-01,0,0,4,0,5,0,5,0,0,0,14
SACACA,consultas prenatales,repetidas,2021-06-01,0,0,16,6,48,12,15,2,0,0,99
SAIPINA,consultas prenatales,repetidas,2021-06-01,1,0,4,0,24,0,6,0,0,0,35
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2021-06-01,0,0,10,2,34,0,15,0,0,0,61
SAMAIPATA,consultas prenatales,repetidas,2021-06-01,1,0,9,0,41,0,17,0,0,0,68
SAN AGUSTIN,consultas prenatales,repetidas,2021-06-01,0,0,0,0,5,0,1,0,0,0,6
SAN ANDRES,consultas prenatales,repetidas,2021-06-01,3,0,11,0,29,1,4,0,0,0,48
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2021-06-01,0,0,2,0,5,1,0,0,1,0,9
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2021-06-01,0,0,0,0,3,0,0,0,0,0,3
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2021-06-01,0,0,9,2,21,1,8,0,0,0,41
SAN BENITO,consultas prenatales,repetidas,2021-06-01,1,0,9,0,42,0,9,0,0,0,61
SAN BORJA,consultas prenatales,repetidas,2021-06-01,4,0,53,0,180,4,27,0,1,0,269
SAN BUENA VENTURA,consultas prenatales,repetidas,2021-06-01,0,0,10,2,48,2,9,0,0,0,71
SAN CARLOS,consultas prenatales,repetidas,2021-06-01,2,0,20,0,74,0,6,0,0,0,102
SAN IGNACIO,consultas prenatales,repetidas,2021-06-01,1,0,29,17,51,2,9,0,0,0,109
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2021-06-01,5,0,53,3,234,15,48,1,0,0,359
SAN JAVIER(BNI),consultas prenatales,repetidas,2021-06-01,0,0,2,0,4,0,1,0,0,0,7
SAN JAVIER(STC),consultas prenatales,repetidas,2021-06-01,0,0,4,0,15,0,4,0,0,0,23
SAN JOAQUIN,consultas prenatales,repetidas,2021-06-01,2,0,12,0,23,0,2,0,0,0,39
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2021-06-01,0,0,10,1,33,5,9,1,0,0,59
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2021-06-01,0,0,8,0,20,0,4,0,0,0,32
SAN JULIAN,consultas prenatales,repetidas,2021-06-01,2,0,42,0,145,0,32,0,0,0,221
SAN LORENZO(PND),consultas prenatales,repetidas,2021-06-01,1,0,12,0,20,1,2,0,0,0,36
SAN LORENZO(TJA),consultas prenatales,repetidas,2021-06-01,1,1,18,0,79,3,11,0,0,0,113
SAN LUCAS,consultas prenatales,repetidas,2021-06-01,3,1,33,11,96,21,28,4,0,0,197
SAN MATIAS,consultas prenatales,repetidas,2021-06-01,3,0,16,0,46,0,10,0,0,0,75
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2021-06-01,0,0,15,0,65,1,16,1,0,0,98
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2021-06-01,0,0,2,0,6,0,0,0,0,0,8
SAN PEDRO,consultas prenatales,repetidas,2021-06-01,1,0,11,0,53,0,9,0,0,0,74
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2021-06-01,1,0,27,3,70,6,18,3,0,0,128
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2021-06-01,0,0,7,0,12,2,1,0,0,0,22
SAN PEDRO DE MACHA,consultas prenatales,repetidas,2021-06-01,0,0,31,1,47,8,10,1,0,0,98
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2021-06-01,0,0,0,0,3,1,1,0,0,0,5
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2021-06-01,0,0,2,0,12,0,0,0,0,0,14
SAN PEDRO(PND),consultas prenatales,repetidas,2021-06-01,0,0,2,1,6,1,1,0,0,0,11
SAN RAFAEL,consultas prenatales,repetidas,2021-06-01,3,0,13,0,28,0,2,0,0,0,46
SAN RAMON BENI,consultas prenatales,repetidas,2021-06-01,1,0,1,0,13,0,5,0,0,0,20
SAN RAMON SCZ,consultas prenatales,repetidas,2021-06-01,0,0,9,0,25,0,9,0,0,0,43
SANTA ANA,consultas prenatales,repetidas,2021-06-01,8,0,19,0,78,1,12,0,0,0,118
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2021-06-01,40,0,951,27,6233,12,1101,1,0,0,8365
SANTA ROSA,consultas prenatales,repetidas,2021-06-01,0,0,11,0,29,0,2,0,0,0,42
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2021-06-01,1,0,19,0,37,1,9,0,0,0,67
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2021-06-01,0,0,4,0,5,2,0,1,0,0,12
SANTIAGO DE HUARI,consultas prenatales,repetidas,2021-06-01,0,1,4,1,19,4,2,0,0,0,31
SANTIAGO DE HUATA,consultas prenatales,repetidas,2021-06-01,0,0,1,0,19,1,1,0,0,0,22
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2021-06-01,0,0,5,1,6,2,1,0,0,0,15
SANTIVAÑES,consultas prenatales,repetidas,2021-06-01,1,0,5,0,21,0,4,0,0,0,31
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2021-06-01,0,0,0,0,4,0,1,0,0,0,5
SAPAHAQUI,consultas prenatales,repetidas,2021-06-01,1,0,8,0,28,2,8,0,0,0,47
SENA,consultas prenatales,repetidas,2021-06-01,3,0,16,0,52,1,7,1,0,0,80
SHINAOTA,consultas prenatales,repetidas,2021-06-01,1,0,45,0,183,0,28,0,1,0,258
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2021-06-01,0,0,19,1,58,2,10,1,0,0,91
SICAYA,consultas prenatales,repetidas,2021-06-01,0,0,4,0,12,1,2,0,0,0,19
SIPE SIPE,consultas prenatales,repetidas,2021-06-01,2,0,77,3,344,8,49,0,0,0,483
SOPACHUY,consultas prenatales,repetidas,2021-06-01,0,0,6,2,7,0,6,1,0,0,22
SORACACHI,consultas prenatales,repetidas,2021-06-01,0,0,9,0,18,3,3,0,0,0,33
SORATA,consultas prenatales,repetidas,2021-06-01,0,0,19,1,66,1,5,1,0,0,93
SUCRE,consultas prenatales,repetidas,2021-06-01,0,0,169,0,1490,164,379,1,1,0,2204
TACACHI,consultas prenatales,repetidas,2021-06-01,0,0,0,0,0,0,2,0,0,0,2
TACACOMA,consultas prenatales,repetidas,2021-06-01,0,0,9,0,29,1,3,0,0,0,42
TACOBAMBA,consultas prenatales,repetidas,2021-06-01,0,0,4,3,12,6,1,4,0,0,30
TACOPAYA,consultas prenatales,repetidas,2021-06-01,0,0,5,1,18,3,3,0,0,0,30
TAHUA,consultas prenatales,repetidas,2021-06-01,0,0,0,0,0,2,0,0,0,0,2
TAPACARI,consultas prenatales,repetidas,2021-06-01,0,0,20,2,53,7,12,0,0,0,94
TARABUCO,consultas prenatales,repetidas,2021-06-01,1,0,13,2,40,6,11,1,0,0,74
TARACO,consultas prenatales,repetidas,2021-06-01,0,0,4,0,13,0,2,1,0,0,20
TARATA,consultas prenatales,repetidas,2021-06-01,1,0,12,0,32,0,8,0,0,0,53
TARIJA,consultas prenatales,repetidas,2021-06-01,0,0,81,101,892,34,206,1,1,0,1316
TARVITA,consultas prenatales,repetidas,2021-06-01,1,0,9,1,30,4,4,5,1,0,55
TEOPONTE,consultas prenatales,repetidas,2021-06-01,0,0,8,0,43,1,5,0,0,0,57
TIAHUANACU,consultas prenatales,repetidas,2021-06-01,1,0,14,0,29,0,6,0,0,0,50
TINGUIPAYA,consultas prenatales,repetidas,2021-06-01,0,0,8,4,19,21,7,9,0,0,68
TIPUANI,consultas prenatales,repetidas,2021-06-01,0,0,5,0,45,0,7,0,0,0,57
TIQUIPAYA,consultas prenatales,repetidas,2021-06-01,1,0,36,2,164,8,30,1,1,0,243
TIRAQUE (CBBA),consultas prenatales,repetidas,2021-06-01,0,0,39,0,84,3,16,2,0,0,144
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2021-06-01,0,0,1,0,3,0,0,0,0,0,4
TOCO,consultas prenatales,repetidas,2021-06-01,1,0,7,0,15,0,3,0,0,0,26
TOLATA,consultas prenatales,repetidas,2021-06-01,0,0,8,0,34,0,6,0,0,0,48
TOLEDO,consultas prenatales,repetidas,2021-06-01,0,0,1,0,10,0,4,0,0,0,15
TOMAVE,consultas prenatales,repetidas,2021-06-01,1,1,3,4,11,9,5,0,0,0,34
TOMINA,consultas prenatales,repetidas,2021-06-01,0,0,6,1,21,0,5,1,0,0,34
TORO TORO,consultas prenatales,repetidas,2021-06-01,2,1,10,4,17,4,4,4,0,0,46
TOTORA(CBBA),consultas prenatales,repetidas,2021-06-01,1,0,29,0,75,6,18,0,0,0,129
TOTORA(ORR),consultas prenatales,repetidas,2021-06-01,0,0,2,0,8,1,1,0,0,0,12
TRIGAL,consultas prenatales,repetidas,2021-06-01,0,0,2,0,4,0,1,0,0,0,7
TRINIDAD,consultas prenatales,repetidas,2021-06-01,19,0,84,3,643,5,74,0,0,0,828
TUPIZA,consultas prenatales,repetidas,2021-06-01,0,0,47,2,211,11,30,1,0,0,302
TURCO,consultas prenatales,repetidas,2021-06-01,0,0,3,0,7,0,3,0,0,0,13
UMALA,consultas prenatales,repetidas,2021-06-01,0,0,5,1,24,2,6,0,0,0,38
UNCIA,consultas prenatales,repetidas,2021-06-01,1,0,13,4,103,9,20,3,0,0,153
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2021-06-01,0,0,14,0,56,2,9,0,0,0,81
URUBICHA,consultas prenatales,repetidas,2021-06-01,0,0,3,0,19,0,1,0,0,0,23
UYUNI,consultas prenatales,repetidas,2021-06-01,3,0,23,1,120,9,21,4,0,0,181
VACAS,consultas prenatales,repetidas,2021-06-01,0,0,5,0,22,0,6,0,0,0,33
VALLEGRANDE,consultas prenatales,repetidas,2021-06-01,0,0,15,0,106,2,16,0,0,0,139
VIACHA,consultas prenatales,repetidas,2021-06-01,1,0,69,0,351,2,64,0,0,0,487
VILA VILA,consultas prenatales,repetidas,2021-06-01,1,0,3,0,6,2,2,0,0,0,14
VILLA CHARCAS,consultas prenatales,repetidas,2021-06-01,0,0,15,5,43,12,12,0,0,0,87
VILLA MONTES,consultas prenatales,repetidas,2021-06-01,4,0,31,1,145,3,31,2,0,0,217
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2021-06-01,0,0,2,0,3,0,0,0,0,0,5
VILLA RIVERO,consultas prenatales,repetidas,2021-06-01,0,0,6,0,28,0,9,0,0,0,43
VILLA SERRANO,consultas prenatales,repetidas,2021-06-01,0,0,6,3,14,5,1,1,0,0,30
VILLA TUNARI,consultas prenatales,repetidas,2021-06-01,6,0,129,0,499,1,75,0,0,0,710
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2021-06-01,2,1,9,0,35,3,8,0,0,0,58
VILLAZON,consultas prenatales,repetidas,2021-06-01,1,0,27,0,150,6,24,2,0,0,210
VINTO,consultas prenatales,repetidas,2021-06-01,1,0,80,6,287,62,48,5,0,0,489
VITICHI,consultas prenatales,repetidas,2021-06-01,0,0,8,1,22,4,7,1,0,0,43
WALDO BALLIVIAN,consultas prenatales,repetidas,2021-06-01,0,0,4,0,5,0,1,0,0,0,10
WARNES,consultas prenatales,repetidas,2021-06-01,10,0,151,1,548,1,79,0,0,0,790
YACO,consultas prenatales,repetidas,2021-06-01,0,0,3,1,20,3,3,0,0,0,30
YACUIBA,consultas prenatales,repetidas,2021-06-01,2,0,52,3,371,5,83,0,1,0,517
YAMPARAEZ,consultas prenatales,repetidas,2021-06-01,1,0,11,0,15,1,2,1,0,0,31
YANACACHI,consultas prenatales,repetidas,2021-06-01,1,0,0,0,9,0,3,0,0,0,13
YAPACANI,consultas prenatales,repetidas,2021-06-01,1,21,32,87,162,12,21,0,0,0,336
YOCALLA,consultas prenatales,repetidas,2021-06-01,1,0,2,0,22,0,8,1,0,0,34
YOTALA,consultas prenatales,repetidas,2021-06-01,0,0,4,0,16,1,3,1,0,0,25
YUNCHARA,consultas prenatales,repetidas,2021-06-01,0,0,0,5,4,3,3,0,0,0,15
ZUDAÑEZ,consultas prenatales,repetidas,2021-06-01,0,0,10,1,15,4,5,1,0,0,36
ACACIO,consultas prenatales,repetidas,2021-07-01,0,0,5,1,9,3,2,1,0,0,21
ACHACACHI,consultas prenatales,repetidas,2021-07-01,2,0,38,1,146,5,18,0,0,0,210
ACHOCALLA,consultas prenatales,repetidas,2021-07-01,0,0,25,0,138,0,23,0,0,0,186
AIQUILE,consultas prenatales,repetidas,2021-07-01,1,0,24,1,89,7,10,1,1,0,134
ALALAY,consultas prenatales,repetidas,2021-07-01,0,0,4,0,1,0,0,0,0,0,5
ALCALA,consultas prenatales,repetidas,2021-07-01,1,0,1,0,5,0,2,0,0,0,9
ALTO BENI,consultas prenatales,repetidas,2021-07-01,0,0,9,0,37,0,5,0,0,0,51
ANCORAIMES,consultas prenatales,repetidas,2021-07-01,1,0,5,0,24,0,7,0,0,0,37
ANDAMARCA,consultas prenatales,repetidas,2021-07-01,0,0,2,1,6,2,0,0,0,0,11
ANTEQUERA,consultas prenatales,repetidas,2021-07-01,0,0,0,0,6,0,0,0,0,0,6
ANZALDO,consultas prenatales,repetidas,2021-07-01,0,0,13,1,22,2,5,0,0,0,43
APOLO,consultas prenatales,repetidas,2021-07-01,0,1,21,1,64,3,12,2,0,0,104
ARAMPAMPA,consultas prenatales,repetidas,2021-07-01,0,0,4,3,4,8,1,1,0,0,21
ARANI,consultas prenatales,repetidas,2021-07-01,0,0,2,0,21,0,2,0,0,0,25
ARBIETO,consultas prenatales,repetidas,2021-07-01,1,0,24,0,111,0,20,0,0,0,156
ARQUE,consultas prenatales,repetidas,2021-07-01,0,0,12,0,29,0,11,0,0,0,52
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2021-07-01,3,0,35,1,139,0,26,0,0,0,204
ATOCHA,consultas prenatales,repetidas,2021-07-01,0,0,6,0,50,0,6,0,0,0,62
AUCAPATA,consultas prenatales,repetidas,2021-07-01,0,0,5,0,18,0,1,0,0,0,24
AYATA,consultas prenatales,repetidas,2021-07-01,0,0,2,0,7,1,4,0,0,0,14
AYO AYO,consultas prenatales,repetidas,2021-07-01,0,0,6,0,27,0,5,0,0,0,38
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2021-07-01,2,0,21,1,79,1,20,0,0,0,124
