,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,1,1,1,2
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,27,20,3,5,30,25,55
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,3,2,0,0,3,2,5
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,2,0,0,1,2,1,3
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,1,0,1,1
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,2,0,2,2
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,1,1,0,1,1,2,3
VITICHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,3,0,0,0,3,0,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-07-01,0,0,2,0,2,0,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,0,0,0,2,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,1,0,0,1,1,2
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,1,0,2,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,1,0,0,2,1,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,0,1,0,1,1
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,0,2,0,2,2
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,0,1,0,3,0,3
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,0,0,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,6,4,0,1,6,5,11
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,0,1,0,1,1
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,0,1,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,6,3,2,3,8,6,14
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,1,0,0,1,1,2
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,4,2,1,1,5,3,8
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,0,0,0,2,0,2
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,2,1,4,2,6,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,2,0,0,0,2,2
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,1,1,1,1,2
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,0,0,0,2,0,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,3,0,0,0,3,0,3
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,1,0,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,2,1,0,1,2,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,3,3,3,3,6,6,12
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,1,0,0,2,1,3
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,6,0,0,2,6,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,1,1,1,1,2
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,1,2,0,3,1,4
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,19,12,2,5,21,17,38
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,2,1,3,1,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,0,0,0,2,0,2
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,1,0,1,1,2,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,1,0,1,1,2,3
TURCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,1,0,0,0,1,1
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,3,0,0,1,3,4
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,3,0,0,1,3,4
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,2,0,0,0,2,2
VITICHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,2,1,0,0,2,1,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,1,2,0,0,1,2,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-08-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,0,1,0,2,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,2,0,0,1,2,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,2,0,0,1,2,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,2,1,0,0,2,1,3
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,1,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,1,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,6,4,2,1,8,5,13
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,5,3,0,0,5,3,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,1,1,0,2,1,3
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,11,8,0,1,11,9,20
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,0,1,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,2,0,2,0,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,0,3,0,3,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,6,2,0,0,6,2,8
LLICA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,0,1,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,1,1,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,3,0,3,0,3
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,6,6,0,0,6,6,12
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,3,0,4,0,7,0,7
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,0,2,0,3,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,6,0,0,1,6,1,7
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,0,1,0,2,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,2,0,0,0,2,0,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,0,1,0,1,1
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,2,0,0,1,2,3
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,2,0,0,1,2,3
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,1,1,2,1,3
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,1,0,0,1,1,2
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,13,15,3,0,16,15,31
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,1,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,2,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,2,5,1,0,3,5,8
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,0,2,1,2,1,3
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,0,1,1,0,1,1,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,2,0,1,1,3,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,2,0,0,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,2,0,0,1,2,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,0,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-09-01,1,1,0,3,1,4,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,2,3,3,3,6
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,0,2,0,2,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,1,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,3,0,0,0,3,0,3
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,1,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,4,10,11,7,15,17,32
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,2,0,0,0,2,0,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,3,0,0,1,3,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,3,0,0,0,3,3
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,3,0,3,0,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,0,2,0,2,2
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,4,3,0,1,4,4,8
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,3,2,3,3,6
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,1,0,1,1,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,3,3,0,0,3,3,6
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,0,1,0,1,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,3,0,0,0,3,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,2,1,0,0,2,1,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,4,4,1,0,5,4,9
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,5,2,5,2,7
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,24,19,6,11,30,30,60
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,2,0,3,0,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,10,7,0,1,10,8,18
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,1,0,1,0,1
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,0,0,0,1,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,0,0,1,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,0,0,0,1,0,1
VITICHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-10-01,1,1,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-11-01,5,3,0,0,5,3,8
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-11-01,15,14,0,0,15,14,29
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-11-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2018-11-01,0,1,0,0,0,1,1
