,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
HUANUNI,consulta externa,menores de 6 meses,2019-07-01,97,96,18,20,115,116,231
HUARACAJE,consulta externa,menores de 6 meses,2019-07-01,6,14,0,0,6,14,20
HUARINA,consulta externa,menores de 6 meses,2019-07-01,5,17,5,7,10,24,34
HUATAJATA,consulta externa,menores de 6 meses,2019-07-01,4,5,7,3,11,8,19
HUAYLLAMARCA,consulta externa,menores de 6 meses,2019-07-01,5,6,0,0,5,6,11
HUMANATA,consulta externa,menores de 6 meses,2019-07-01,6,5,0,2,6,7,13
ICHOCA,consulta externa,menores de 6 meses,2019-07-01,6,5,0,0,6,5,11
ICLA,consulta externa,menores de 6 meses,2019-07-01,14,40,1,4,15,44,59
INCAHUASI,consulta externa,menores de 6 meses,2019-07-01,24,36,0,0,24,36,60
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2019-07-01,9,12,0,0,9,12,21
INQUISIVI,consulta externa,menores de 6 meses,2019-07-01,16,15,1,0,17,15,32
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2019-07-01,57,33,4,10,61,43,104
IXIAMAS,consulta externa,menores de 6 meses,2019-07-01,69,39,0,0,69,39,108
JESUS DE MACHACA,consulta externa,menores de 6 meses,2019-07-01,23,19,23,10,46,29,75
LA ASUNTA,consulta externa,menores de 6 meses,2019-07-01,124,119,1,2,125,121,246
LA GUARDIA,consulta externa,menores de 6 meses,2019-07-01,460,434,74,44,534,478,1012
LA PAZ,consulta externa,menores de 6 meses,2019-07-01,3284,3175,1184,1191,4468,4366,8834
LAGUNILLAS,consulta externa,menores de 6 meses,2019-07-01,15,16,1,0,16,16,32
LAJA,consulta externa,menores de 6 meses,2019-07-01,19,22,0,2,19,24,43
LAS CARRERAS,consulta externa,menores de 6 meses,2019-07-01,5,7,0,0,5,7,12
LICOMA PAMPA,consulta externa,menores de 6 meses,2019-07-01,2,8,0,0,2,8,10
LLALLAGUA,consulta externa,menores de 6 meses,2019-07-01,104,148,6,7,110,155,265
LLICA,consulta externa,menores de 6 meses,2019-07-01,12,5,1,1,13,6,19
LORETO,consulta externa,menores de 6 meses,2019-07-01,15,11,1,0,16,11,27
LURIBAY,consulta externa,menores de 6 meses,2019-07-01,23,18,0,0,23,18,41
MACHACAMARCA,consulta externa,menores de 6 meses,2019-07-01,12,10,0,1,12,11,23
MACHARETI,consulta externa,menores de 6 meses,2019-07-01,14,15,0,0,14,15,29
MAGDALENA,consulta externa,menores de 6 meses,2019-07-01,24,34,1,1,25,35,60
MAIRANA,consulta externa,menores de 6 meses,2019-07-01,35,23,5,7,40,30,70
MALLA,consulta externa,menores de 6 meses,2019-07-01,1,1,0,0,1,1,2
MAPIRI,consulta externa,menores de 6 meses,2019-07-01,69,53,19,8,88,61,149
MECAPACA,consulta externa,menores de 6 meses,2019-07-01,21,16,2,0,23,16,39
MINEROS,consulta externa,menores de 6 meses,2019-07-01,69,32,12,10,81,42,123
MIZQUE,consulta externa,menores de 6 meses,2019-07-01,66,62,8,4,74,66,140
MOCOMOCO,consulta externa,menores de 6 meses,2019-07-01,21,14,1,0,22,14,36
MOJINETE,consulta externa,menores de 6 meses,2019-07-01,3,1,0,0,3,1,4
MOJOCOYA,consulta externa,menores de 6 meses,2019-07-01,8,10,1,4,9,14,23
MONTEAGUDO,consulta externa,menores de 6 meses,2019-07-01,84,65,13,19,97,84,181
MONTERO,consulta externa,menores de 6 meses,2019-07-01,666,516,78,61,744,577,1321
MORO MORO,consulta externa,menores de 6 meses,2019-07-01,5,12,0,1,5,13,18
MOROCHATA,consulta externa,menores de 6 meses,2019-07-01,24,22,1,1,25,23,48
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2019-07-01,14,7,1,0,15,7,22
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2019-07-01,0,1,2,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2019-07-01,7,7,0,0,7,7,14
OCURI,consulta externa,menores de 6 meses,2019-07-01,21,22,0,0,21,22,43
OKINAWA,consulta externa,menores de 6 meses,2019-07-01,62,38,5,10,67,48,115
OMEREQUE,consulta externa,menores de 6 meses,2019-07-01,26,24,4,2,30,26,56
ORURO,consulta externa,menores de 6 meses,2019-07-01,2275,1296,383,401,2658,1697,4355
PADCAYA,consulta externa,menores de 6 meses,2019-07-01,53,34,10,5,63,39,102
PADILLA,consulta externa,menores de 6 meses,2019-07-01,35,27,0,0,35,27,62
PAILON,consulta externa,menores de 6 meses,2019-07-01,119,91,10,16,129,107,236
PALCA,consulta externa,menores de 6 meses,2019-07-01,46,26,0,0,46,26,72
PALOS BLANCOS,consulta externa,menores de 6 meses,2019-07-01,109,97,10,16,119,113,232
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2019-07-01,9,3,2,0,11,3,14
PAMPA GRANDE,consulta externa,menores de 6 meses,2019-07-01,14,13,2,0,16,13,29
PAPEL PAMPA,consulta externa,menores de 6 meses,2019-07-01,7,6,2,1,9,7,16
PASORAPA,consulta externa,menores de 6 meses,2019-07-01,2,1,2,0,4,1,5
PATACAMAYA,consulta externa,menores de 6 meses,2019-07-01,59,50,0,1,59,51,110
PAZÑA,consulta externa,menores de 6 meses,2019-07-01,20,6,2,0,22,6,28
PELECHUCO,consulta externa,menores de 6 meses,2019-07-01,16,16,8,7,24,23,47
POCOATA,consulta externa,menores de 6 meses,2019-07-01,15,19,0,0,15,19,34
POCONA,consulta externa,menores de 6 meses,2019-07-01,24,30,3,0,27,30,57
POJO (CBBA),consulta externa,menores de 6 meses,2019-07-01,34,18,2,5,36,23,59
POOPO,consulta externa,menores de 6 meses,2019-07-01,11,6,0,1,11,7,18
PORCO,consulta externa,menores de 6 meses,2019-07-01,39,26,3,5,42,31,73
POROMA,consulta externa,menores de 6 meses,2019-07-01,42,24,1,0,43,24,67
PORONGO,consulta externa,menores de 6 meses,2019-07-01,36,22,2,1,38,23,61
PORTACHUELO,consulta externa,menores de 6 meses,2019-07-01,56,54,2,1,58,55,113
PORVENIR,consulta externa,menores de 6 meses,2019-07-01,16,11,2,0,18,11,29
POSTRER VALLE,consulta externa,menores de 6 meses,2019-07-01,3,2,0,0,3,2,5
POTOSI,consulta externa,menores de 6 meses,2019-07-01,1076,912,77,84,1153,996,2149
PRESTO,consulta externa,menores de 6 meses,2019-07-01,10,20,0,0,10,20,30
PUCARA,consulta externa,menores de 6 meses,2019-07-01,1,3,1,0,2,3,5
PUCARANI,consulta externa,menores de 6 meses,2019-07-01,37,45,0,1,37,46,83
PUERTO ACOSTA,consulta externa,menores de 6 meses,2019-07-01,13,18,2,3,15,21,36
PUERTO CARABUCO,consulta externa,menores de 6 meses,2019-07-01,10,7,7,3,17,10,27
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2019-07-01,22,20,15,7,37,27,64
PUERTO PEREZ,consulta externa,menores de 6 meses,2019-07-01,5,6,0,2,5,8,13
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2019-07-01,22,16,3,6,25,22,47
PUERTO RICO,consulta externa,menores de 6 meses,2019-07-01,28,26,1,0,29,26,55
PUERTO SILES,consulta externa,menores de 6 meses,2019-07-01,3,2,0,0,3,2,5
PUERTO SUAREZ,consulta externa,menores de 6 meses,2019-07-01,74,60,4,8,78,68,146
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2019-07-01,461,396,24,32,485,428,913
PUNA,consulta externa,menores de 6 meses,2019-07-01,13,16,0,0,13,16,29
PUNATA,consulta externa,menores de 6 meses,2019-07-01,150,138,24,8,174,146,320
QUIABAYA,consulta externa,menores de 6 meses,2019-07-01,1,6,0,0,1,6,7
QUILLACOLLO,consulta externa,menores de 6 meses,2019-07-01,477,435,203,152,680,587,1267
QUIME,consulta externa,menores de 6 meses,2019-07-01,13,9,0,0,13,9,22
QUIRUSILLAS,consulta externa,menores de 6 meses,2019-07-01,4,1,2,2,6,3,9
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2019-07-01,15,11,0,0,15,11,26
RAVELO,consulta externa,menores de 6 meses,2019-07-01,12,18,4,0,16,18,34
REYES,consulta externa,menores de 6 meses,2019-07-01,34,17,0,0,34,17,51
RIBERALTA,consulta externa,menores de 6 meses,2019-07-01,320,382,41,97,361,479,840
ROBORE,consulta externa,menores de 6 meses,2019-07-01,51,43,3,1,54,44,98
RURRENABAQUE,consulta externa,menores de 6 meses,2019-07-01,52,48,5,0,57,48,105
SABAYA,consulta externa,menores de 6 meses,2019-07-01,1,2,0,1,1,3,4
SACABA,consulta externa,menores de 6 meses,2019-07-01,660,603,223,234,883,837,1720
SACABAMBA,consulta externa,menores de 6 meses,2019-07-01,5,8,1,1,6,9,15
SACACA,consulta externa,menores de 6 meses,2019-07-01,36,20,0,0,36,20,56
SAIPINA,consulta externa,menores de 6 meses,2019-07-01,18,12,2,1,20,13,33
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2019-07-01,11,6,0,0,11,6,17
SAMAIPATA,consulta externa,menores de 6 meses,2019-07-01,10,18,3,2,13,20,33
SAN AGUSTIN,consulta externa,menores de 6 meses,2019-07-01,9,5,0,0,9,5,14
SAN ANDRES,consulta externa,menores de 6 meses,2019-07-01,28,49,1,3,29,52,81
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2019-07-01,6,9,0,0,6,9,15
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2019-07-01,2,2,0,0,2,2,4
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2019-07-01,9,12,0,1,9,13,22
SAN BENITO,consulta externa,menores de 6 meses,2019-07-01,34,26,4,1,38,27,65
SAN BORJA,consulta externa,menores de 6 meses,2019-07-01,120,137,17,9,137,146,283
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2019-07-01,39,29,4,3,43,32,75
SAN CARLOS,consulta externa,menores de 6 meses,2019-07-01,39,46,4,3,43,49,92
SAN IGNACIO,consulta externa,menores de 6 meses,2019-07-01,107,89,17,9,124,98,222
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2019-07-01,168,152,8,6,176,158,334
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2019-07-01,9,8,0,0,9,8,17
SAN JAVIER(STC),consulta externa,menores de 6 meses,2019-07-01,23,12,0,1,23,13,36
SAN JOAQUIN,consulta externa,menores de 6 meses,2019-07-01,5,9,0,0,5,9,14
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2019-07-01,38,22,4,4,42,26,68
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2019-07-01,20,11,0,4,20,15,35
SAN JULIAN,consulta externa,menores de 6 meses,2019-07-01,167,180,42,30,209,210,419
SAN LORENZO(PND),consulta externa,menores de 6 meses,2019-07-01,18,17,1,0,19,17,36
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2019-07-01,111,67,7,2,118,69,187
SAN LUCAS,consulta externa,menores de 6 meses,2019-07-01,81,85,5,11,86,96,182
SAN MATIAS,consulta externa,menores de 6 meses,2019-07-01,47,32,0,0,47,32,79
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2019-07-01,36,20,6,4,42,24,66
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2019-07-01,3,6,0,0,3,6,9
SAN PEDRO,consulta externa,menores de 6 meses,2019-07-01,73,57,4,0,77,57,134
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2019-07-01,55,64,2,0,57,64,121
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2019-07-01,15,5,1,0,16,5,21
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2019-07-01,0,4,0,0,0,4,4
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2019-07-01,4,1,1,1,5,2,7
SAN PEDRO(PND),consulta externa,menores de 6 meses,2019-07-01,8,9,1,0,9,9,18
SAN RAFAEL,consulta externa,menores de 6 meses,2019-07-01,16,18,22,23,38,41,79
SAN RAMON BENI,consulta externa,menores de 6 meses,2019-07-01,19,9,1,2,20,11,31
SAN RAMON SCZ,consulta externa,menores de 6 meses,2019-07-01,17,12,0,2,17,14,31
SANTA ANA,consulta externa,menores de 6 meses,2019-07-01,54,47,44,37,98,84,182
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2019-07-01,5097,4600,934,899,6031,5499,11530
SANTA ROSA,consulta externa,menores de 6 meses,2019-07-01,32,43,3,1,35,44,79
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2019-07-01,58,63,0,2,58,65,123
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2019-07-01,5,9,0,2,5,11,16
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2019-07-01,10,7,2,3,12,10,22
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2019-07-01,3,4,0,1,3,5,8
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2019-07-01,4,2,0,0,4,2,6
SANTIVAÑES,consulta externa,menores de 6 meses,2019-07-01,20,19,2,1,22,20,42
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2019-07-01,4,2,1,1,5,3,8
SAPAHAQUI,consulta externa,menores de 6 meses,2019-07-01,20,17,1,1,21,18,39
SENA,consulta externa,menores de 6 meses,2019-07-01,17,22,2,3,19,25,44
SHINAOTA,consulta externa,menores de 6 meses,2019-07-01,94,128,5,7,99,135,234
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2019-07-01,35,40,1,2,36,42,78
SICAYA,consulta externa,menores de 6 meses,2019-07-01,17,18,0,1,17,19,36
SIPE SIPE,consulta externa,menores de 6 meses,2019-07-01,150,122,37,26,187,148,335
SOPACHUY,consulta externa,menores de 6 meses,2019-07-01,41,26,2,1,43,27,70
SORACACHI,consulta externa,menores de 6 meses,2019-07-01,14,8,0,3,14,11,25
SORATA,consulta externa,menores de 6 meses,2019-07-01,45,33,2,1,47,34,81
SUCRE,consulta externa,menores de 6 meses,2019-07-01,1311,1300,263,241,1574,1541,3115
TACACHI,consulta externa,menores de 6 meses,2019-07-01,3,1,1,0,4,1,5
TACACOMA,consulta externa,menores de 6 meses,2019-07-01,17,34,3,4,20,38,58
TACOBAMBA,consulta externa,menores de 6 meses,2019-07-01,19,10,0,0,19,10,29
TACOPAYA,consulta externa,menores de 6 meses,2019-07-01,14,15,1,1,15,16,31
TAHUA,consulta externa,menores de 6 meses,2019-07-01,1,2,0,0,1,2,3
TAPACARI,consulta externa,menores de 6 meses,2019-07-01,51,48,2,2,53,50,103
TARABUCO,consulta externa,menores de 6 meses,2019-07-01,24,27,0,1,24,28,52
TARACO,consulta externa,menores de 6 meses,2019-07-01,3,2,1,0,4,2,6
TARATA,consulta externa,menores de 6 meses,2019-07-01,33,27,3,4,36,31,67
TARIJA,consulta externa,menores de 6 meses,2019-07-01,945,791,306,261,1251,1052,2303
TARVITA,consulta externa,menores de 6 meses,2019-07-01,44,49,0,1,44,50,94
TEOPONTE,consulta externa,menores de 6 meses,2019-07-01,62,40,5,3,67,43,110
TIAHUANACU,consulta externa,menores de 6 meses,2019-07-01,11,12,4,3,15,15,30
TINGUIPAYA,consulta externa,menores de 6 meses,2019-07-01,29,28,0,0,29,28,57
TIPUANI,consulta externa,menores de 6 meses,2019-07-01,37,21,3,3,40,24,64
TIQUIPAYA,consulta externa,menores de 6 meses,2019-07-01,290,277,23,33,313,310,623
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2019-07-01,39,35,20,12,59,47,106
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2019-07-01,2,0,0,0,2,0,2
TOCO,consulta externa,menores de 6 meses,2019-07-01,6,10,13,5,19,15,34
TOLATA,consulta externa,menores de 6 meses,2019-07-01,25,28,9,10,34,38,72
TOLEDO,consulta externa,menores de 6 meses,2019-07-01,9,2,0,0,9,2,11
TOMAVE,consulta externa,menores de 6 meses,2019-07-01,18,21,0,0,18,21,39
TOMINA,consulta externa,menores de 6 meses,2019-07-01,27,29,2,0,29,29,58
TORO TORO,consulta externa,menores de 6 meses,2019-07-01,13,14,2,0,15,14,29
TOTORA(CBBA),consulta externa,menores de 6 meses,2019-07-01,41,40,1,3,42,43,85
TOTORA(ORR),consulta externa,menores de 6 meses,2019-07-01,18,8,2,0,20,8,28
TRIGAL,consulta externa,menores de 6 meses,2019-07-01,4,0,0,1,4,1,5
TRINIDAD,consulta externa,menores de 6 meses,2019-07-01,777,509,76,59,853,568,1421
TUPIZA,consulta externa,menores de 6 meses,2019-07-01,142,151,15,15,157,166,323
TURCO,consulta externa,menores de 6 meses,2019-07-01,7,3,0,0,7,3,10
UMALA,consulta externa,menores de 6 meses,2019-07-01,12,5,1,0,13,5,18
UNCIA,consulta externa,menores de 6 meses,2019-07-01,70,42,3,6,73,48,121
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2019-07-01,49,41,9,9,58,50,108
URUBICHA,consulta externa,menores de 6 meses,2019-07-01,32,13,0,0,32,13,45
UYUNI,consulta externa,menores de 6 meses,2019-07-01,72,69,21,27,93,96,189
VACAS,consulta externa,menores de 6 meses,2019-07-01,28,19,4,2,32,21,53
VALLEGRANDE,consulta externa,menores de 6 meses,2019-07-01,58,43,6,11,64,54,118
VIACHA,consulta externa,menores de 6 meses,2019-07-01,296,213,60,43,356,256,612
VILA VILA,consulta externa,menores de 6 meses,2019-07-01,11,9,0,0,11,9,20
VILLA CHARCAS,consulta externa,menores de 6 meses,2019-07-01,20,25,0,1,20,26,46
VILLA MONTES,consulta externa,menores de 6 meses,2019-07-01,172,179,10,9,182,188,370
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2019-07-01,6,3,1,1,7,4,11
VILLA RIVERO,consulta externa,menores de 6 meses,2019-07-01,32,21,4,4,36,25,61
VILLA SERRANO,consulta externa,menores de 6 meses,2019-07-01,63,81,3,0,66,81,147
VILLA TUNARI,consulta externa,menores de 6 meses,2019-07-01,429,386,46,43,475,429,904
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2019-07-01,26,17,2,1,28,18,46
VILLAZON,consulta externa,menores de 6 meses,2019-07-01,111,96,22,19,133,115,248
VINTO,consulta externa,menores de 6 meses,2019-07-01,209,144,24,23,233,167,400
VITICHI,consulta externa,menores de 6 meses,2019-07-01,11,11,0,0,11,11,22
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2019-07-01,3,5,1,0,4,5,9
WARNES,consulta externa,menores de 6 meses,2019-07-01,348,312,50,40,398,352,750
YACO,consulta externa,menores de 6 meses,2019-07-01,22,12,3,3,25,15,40
YACUIBA,consulta externa,menores de 6 meses,2019-07-01,320,347,79,65,399,412,811
YAMPARAEZ,consulta externa,menores de 6 meses,2019-07-01,14,11,0,0,14,11,25
YANACACHI,consulta externa,menores de 6 meses,2019-07-01,7,9,0,0,7,9,16
YAPACANI,consulta externa,menores de 6 meses,2019-07-01,148,175,37,15,185,190,375
YOCALLA,consulta externa,menores de 6 meses,2019-07-01,15,11,1,0,16,11,27
YOTALA,consulta externa,menores de 6 meses,2019-07-01,23,11,14,8,37,19,56
YUNCHARA,consulta externa,menores de 6 meses,2019-07-01,17,30,0,0,17,30,47
ZUDAÑEZ,consulta externa,menores de 6 meses,2019-07-01,15,7,1,0,16,7,23
ACACIO,consulta externa,menores de 6 meses,2019-08-01,2,7,0,0,2,7,9
ACHACACHI,consulta externa,menores de 6 meses,2019-08-01,34,65,12,14,46,79,125
ACHOCALLA,consulta externa,menores de 6 meses,2019-08-01,26,36,0,0,26,36,62
AIQUILE,consulta externa,menores de 6 meses,2019-08-01,59,66,10,13,69,79,148
ALALAY,consulta externa,menores de 6 meses,2019-08-01,4,4,0,0,4,4,8
ALCALA,consulta externa,menores de 6 meses,2019-08-01,5,6,1,0,6,6,12
ALTO BENI,consulta externa,menores de 6 meses,2019-08-01,52,31,3,1,55,32,87
ANCORAIMES,consulta externa,menores de 6 meses,2019-08-01,8,8,3,0,11,8,19
ANDAMARCA,consulta externa,menores de 6 meses,2019-08-01,6,2,1,0,7,2,9
ANTEQUERA,consulta externa,menores de 6 meses,2019-08-01,1,10,0,7,1,17,18
ANZALDO,consulta externa,menores de 6 meses,2019-08-01,17,17,3,1,20,18,38
APOLO,consulta externa,menores de 6 meses,2019-08-01,59,66,43,31,102,97,199
ARAMPAMPA,consulta externa,menores de 6 meses,2019-08-01,10,4,1,0,11,4,15
ARANI,consulta externa,menores de 6 meses,2019-08-01,13,7,0,2,13,9,22
ARBIETO,consulta externa,menores de 6 meses,2019-08-01,51,46,14,14,65,60,125
ARQUE,consulta externa,menores de 6 meses,2019-08-01,26,22,0,0,26,22,48
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2019-08-01,78,81,0,3,78,84,162
ATOCHA,consulta externa,menores de 6 meses,2019-08-01,30,31,6,1,36,32,68
AUCAPATA,consulta externa,menores de 6 meses,2019-08-01,10,24,0,0,10,24,34
AYATA,consulta externa,menores de 6 meses,2019-08-01,14,9,2,0,16,9,25
AYO AYO,consulta externa,menores de 6 meses,2019-08-01,11,20,4,3,15,23,38
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2019-08-01,47,42,1,2,48,44,92
AZURDUY,consulta externa,menores de 6 meses,2019-08-01,34,31,4,2,38,33,71
BATALLAS,consulta externa,menores de 6 meses,2019-08-01,8,10,14,11,22,21,43
BAURES,consulta externa,menores de 6 meses,2019-08-01,12,6,5,4,17,10,27
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2019-08-01,3,1,0,0,3,1,4
BELLA FLOR,consulta externa,menores de 6 meses,2019-08-01,6,5,1,2,7,7,14
BERMEJO,consulta externa,menores de 6 meses,2019-08-01,259,232,13,14,272,246,518
BETANZOS,consulta externa,menores de 6 meses,2019-08-01,40,49,1,1,41,50,91
BOLIVAR,consulta externa,menores de 6 meses,2019-08-01,12,3,0,0,12,3,15
BOLPEBRA,consulta externa,menores de 6 meses,2019-08-01,4,6,1,1,5,7,12
BOYUIBE,consulta externa,menores de 6 meses,2019-08-01,14,11,1,1,15,12,27
BUENA VISTA,consulta externa,menores de 6 meses,2019-08-01,45,25,12,3,57,28,85
CABEZAS,consulta externa,menores de 6 meses,2019-08-01,82,70,4,4,86,74,160
CAIROMA,consulta externa,menores de 6 meses,2019-08-01,27,17,7,2,34,19,53
"CAIZA ""D""",consulta externa,menores de 6 meses,2019-08-01,23,10,0,0,23,10,33
CAJUATA,consulta externa,menores de 6 meses,2019-08-01,46,65,0,1,46,66,112
CALACOTO,consulta externa,menores de 6 meses,2019-08-01,5,7,0,0,5,7,12
CALAMARCA,consulta externa,menores de 6 meses,2019-08-01,13,13,0,2,13,15,28
CAMARGO,consulta externa,menores de 6 meses,2019-08-01,29,29,0,0,29,29,58
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2019-08-01,0,3,0,0,0,3,3
CAMIRI,consulta externa,menores de 6 meses,2019-08-01,152,156,15,14,167,170,337
CAPINOTA,consulta externa,menores de 6 meses,2019-08-01,66,59,10,13,76,72,148
CAQUIAVIRI,consulta externa,menores de 6 meses,2019-08-01,21,14,2,0,23,14,37
CARACOLLO,consulta externa,menores de 6 meses,2019-08-01,101,106,0,0,101,106,207
CARANAVI,consulta externa,menores de 6 meses,2019-08-01,154,110,80,87,234,197,431
CARAPARI,consulta externa,menores de 6 meses,2019-08-01,44,34,8,8,52,42,94
CARIPUYO,consulta externa,menores de 6 meses,2019-08-01,11,14,2,0,13,14,27
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2019-08-01,15,6,2,3,17,9,26
CATACORA,consulta externa,menores de 6 meses,2019-08-01,2,4,0,1,2,5,7
CHACARILLA,consulta externa,menores de 6 meses,2019-08-01,1,1,0,2,1,3,4
CHALLAPATA,consulta externa,menores de 6 meses,2019-08-01,75,49,15,13,90,62,152
CHAQUI,consulta externa,menores de 6 meses,2019-08-01,8,14,0,0,8,14,22
CHARAGUA,consulta externa,menores de 6 meses,2019-08-01,108,106,14,12,122,118,240
CHARAÑA,consulta externa,menores de 6 meses,2019-08-01,1,4,1,0,2,4,6
CHAYANTA,consulta externa,menores de 6 meses,2019-08-01,18,9,0,0,18,9,27
CHIMORE,consulta externa,menores de 6 meses,2019-08-01,173,145,4,5,177,150,327
CHIPAYA,consulta externa,menores de 6 meses,2019-08-01,4,1,0,0,4,1,5
CHUA COCANI,consulta externa,menores de 6 meses,2019-08-01,2,1,0,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2019-08-01,63,81,16,20,79,101,180
CHUMA,consulta externa,menores de 6 meses,2019-08-01,13,16,0,2,13,18,31
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2019-08-01,0,8,0,0,0,8,8
CKOCHAS,consulta externa,menores de 6 meses,2019-08-01,32,23,0,0,32,23,55
CLIZA,consulta externa,menores de 6 meses,2019-08-01,71,46,56,48,127,94,221
COBIJA,consulta externa,menores de 6 meses,2019-08-01,241,160,36,28,277,188,465
COCAPATA,consulta externa,menores de 6 meses,2019-08-01,59,49,1,0,60,49,109
COCHABAMBA,consulta externa,menores de 6 meses,2019-08-01,3137,2860,1233,1167,4370,4027,8397
COIPASA,consulta externa,menores de 6 meses,2019-08-01,3,0,2,1,5,1,6
COLCAPIRHUA,consulta externa,menores de 6 meses,2019-08-01,149,141,91,57,240,198,438
"COLCHA ""K""",consulta externa,menores de 6 meses,2019-08-01,33,21,0,0,33,21,54
COLLANA,consulta externa,menores de 6 meses,2019-08-01,5,2,0,0,5,2,7
COLOMI,consulta externa,menores de 6 meses,2019-08-01,61,42,0,3,61,45,106
COLPA BELGICA,consulta externa,menores de 6 meses,2019-08-01,21,14,1,3,22,17,39
COLQUECHACA,consulta externa,menores de 6 meses,2019-08-01,69,57,0,0,69,57,126
COLQUENCHA,consulta externa,menores de 6 meses,2019-08-01,15,16,1,1,16,17,33
COLQUIRI,consulta externa,menores de 6 meses,2019-08-01,11,15,1,0,12,15,27
COMANCHE,consulta externa,menores de 6 meses,2019-08-01,1,3,0,0,1,3,4
COMARAPA,consulta externa,menores de 6 meses,2019-08-01,51,51,15,22,66,73,139
COMBAYA,consulta externa,menores de 6 meses,2019-08-01,4,2,1,0,5,2,7
CONCEPCION,consulta externa,menores de 6 meses,2019-08-01,26,19,4,2,30,21,51
COPACABANA,consulta externa,menores de 6 meses,2019-08-01,11,4,3,0,14,4,18
CORIPATA,consulta externa,menores de 6 meses,2019-08-01,42,57,5,6,47,63,110
CORO CORO,consulta externa,menores de 6 meses,2019-08-01,15,16,0,0,15,16,31
COROICO,consulta externa,menores de 6 meses,2019-08-01,46,52,17,22,63,74,137
CORQUE,consulta externa,menores de 6 meses,2019-08-01,8,4,0,0,8,4,12
COTAGAITA,consulta externa,menores de 6 meses,2019-08-01,57,58,3,8,60,66,126
COTOCA,consulta externa,menores de 6 meses,2019-08-01,177,164,28,21,205,185,390
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2019-08-01,2,0,0,0,2,0,2
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2019-08-01,89,60,7,6,96,66,162
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2019-08-01,5,2,0,0,5,2,7
CUEVO,consulta externa,menores de 6 meses,2019-08-01,16,22,2,3,18,25,43
CULPINA,consulta externa,menores de 6 meses,2019-08-01,41,30,7,1,48,31,79
