,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
SICAYA,consulta externa,personas de 60 anos y mas,2019-07-01,71,111,60,71,131,182,313
SIPE SIPE,consulta externa,personas de 60 anos y mas,2019-07-01,732,1050,284,421,1016,1471,2487
SOPACHUY,consulta externa,personas de 60 anos y mas,2019-07-01,226,322,1,6,227,328,555
SORACACHI,consulta externa,personas de 60 anos y mas,2019-07-01,475,517,15,15,490,532,1022
SORATA,consulta externa,personas de 60 anos y mas,2019-07-01,562,556,88,74,650,630,1280
SUCRE,consulta externa,personas de 60 anos y mas,2019-07-01,7535,9486,3017,4030,10552,13516,24068
TACACHI,consulta externa,personas de 60 anos y mas,2019-07-01,60,81,3,14,63,95,158
TACACOMA,consulta externa,personas de 60 anos y mas,2019-07-01,161,120,23,27,184,147,331
TACOBAMBA,consulta externa,personas de 60 anos y mas,2019-07-01,121,163,0,0,121,163,284
TACOPAYA,consulta externa,personas de 60 anos y mas,2019-07-01,392,452,97,103,489,555,1044
TAHUA,consulta externa,personas de 60 anos y mas,2019-07-01,55,54,2,1,57,55,112
TAPACARI,consulta externa,personas de 60 anos y mas,2019-07-01,951,1082,33,26,984,1108,2092
TARABUCO,consulta externa,personas de 60 anos y mas,2019-07-01,478,650,38,40,516,690,1206
TARACO,consulta externa,personas de 60 anos y mas,2019-07-01,96,71,103,108,199,179,378
TARATA,consulta externa,personas de 60 anos y mas,2019-07-01,121,167,122,169,243,336,579
TARIJA,consulta externa,personas de 60 anos y mas,2019-07-01,5524,6805,2372,3075,7896,9880,17776
TARVITA,consulta externa,personas de 60 anos y mas,2019-07-01,268,363,22,34,290,397,687
TEOPONTE,consulta externa,personas de 60 anos y mas,2019-07-01,220,154,50,55,270,209,479
TIAHUANACU,consulta externa,personas de 60 anos y mas,2019-07-01,220,214,103,82,323,296,619
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2019-07-01,710,874,0,2,710,876,1586
TIPUANI,consulta externa,personas de 60 anos y mas,2019-07-01,216,113,63,43,279,156,435
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2019-07-01,785,1167,131,217,916,1384,2300
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2019-07-01,485,697,171,212,656,909,1565
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2019-07-01,37,55,28,44,65,99,164
TOCO,consulta externa,personas de 60 anos y mas,2019-07-01,108,145,186,285,294,430,724
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2019-07-01,13,14,0,0,13,14,27
TOLATA,consulta externa,personas de 60 anos y mas,2019-07-01,98,170,64,138,162,308,470
TOLEDO,consulta externa,personas de 60 anos y mas,2019-07-01,239,336,1,3,240,339,579
TOMAVE,consulta externa,personas de 60 anos y mas,2019-07-01,479,634,4,9,483,643,1126
TOMINA,consulta externa,personas de 60 anos y mas,2019-07-01,361,468,5,11,366,479,845
TORO TORO,consulta externa,personas de 60 anos y mas,2019-07-01,194,289,0,1,194,290,484
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2019-07-01,362,441,10,8,372,449,821
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2019-07-01,269,304,16,20,285,324,609
TRIGAL,consulta externa,personas de 60 anos y mas,2019-07-01,58,43,77,93,135,136,271
TRINIDAD,consulta externa,personas de 60 anos y mas,2019-07-01,1903,2280,1058,1473,2961,3753,6714
TUPIZA,consulta externa,personas de 60 anos y mas,2019-07-01,1260,1824,363,567,1623,2391,4014
TURCO,consulta externa,personas de 60 anos y mas,2019-07-01,159,161,20,27,179,188,367
UMALA,consulta externa,personas de 60 anos y mas,2019-07-01,191,192,47,63,238,255,493
UNCIA,consulta externa,personas de 60 anos y mas,2019-07-01,460,650,105,130,565,780,1345
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2019-07-01,289,397,53,81,342,478,820
URUBICHA,consulta externa,personas de 60 anos y mas,2019-07-01,118,155,24,34,142,189,331
UYUNI,consulta externa,personas de 60 anos y mas,2019-07-01,506,563,122,136,628,699,1327
VACAS,consulta externa,personas de 60 anos y mas,2019-07-01,294,402,67,118,361,520,881
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2019-07-01,206,349,539,735,745,1084,1829
VIACHA,consulta externa,personas de 60 anos y mas,2019-07-01,1174,1637,463,628,1637,2265,3902
VILA VILA,consulta externa,personas de 60 anos y mas,2019-07-01,190,207,3,1,193,208,401
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2019-07-01,252,396,27,34,279,430,709
VILLA MONTES,consulta externa,personas de 60 anos y mas,2019-07-01,871,928,211,217,1082,1145,2227
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2019-07-01,34,15,7,6,41,21,62
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2019-07-01,203,310,69,99,272,409,681
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2019-07-01,323,369,2,0,325,369,694
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2019-07-01,1405,1170,210,160,1615,1330,2945
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2019-07-01,136,221,18,28,154,249,403
VILLAZON,consulta externa,personas de 60 anos y mas,2019-07-01,676,872,512,807,1188,1679,2867
VINTO,consulta externa,personas de 60 anos y mas,2019-07-01,675,1023,222,270,897,1293,2190
VITICHI,consulta externa,personas de 60 anos y mas,2019-07-01,529,841,2,2,531,843,1374
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2019-07-01,35,35,7,7,42,42,84
WARNES,consulta externa,personas de 60 anos y mas,2019-07-01,1283,1480,474,571,1757,2051,3808
YACO,consulta externa,personas de 60 anos y mas,2019-07-01,214,183,11,5,225,188,413
YACUIBA,consulta externa,personas de 60 anos y mas,2019-07-01,2057,2359,698,851,2755,3210,5965
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2019-07-01,300,452,5,14,305,466,771
YANACACHI,consulta externa,personas de 60 anos y mas,2019-07-01,100,87,19,34,119,121,240
YAPACANI,consulta externa,personas de 60 anos y mas,2019-07-01,944,789,206,211,1150,1000,2150
YOCALLA,consulta externa,personas de 60 anos y mas,2019-07-01,174,227,4,3,178,230,408
YOTALA,consulta externa,personas de 60 anos y mas,2019-07-01,217,356,139,212,356,568,924
YUNCHARA,consulta externa,personas de 60 anos y mas,2019-07-01,161,222,2,0,163,222,385
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2019-07-01,10,6,0,0,10,6,16
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2019-07-01,172,213,169,218,341,431,772
ACACIO,consulta externa,personas de 60 anos y mas,2019-08-01,301,352,1,2,302,354,656
ACHACACHI,consulta externa,personas de 60 anos y mas,2019-08-01,650,712,189,169,839,881,1720
ACHOCALLA,consulta externa,personas de 60 anos y mas,2019-08-01,247,290,5,11,252,301,553
AIQUILE,consulta externa,personas de 60 anos y mas,2019-08-01,409,450,567,659,976,1109,2085
ALALAY,consulta externa,personas de 60 anos y mas,2019-08-01,68,103,6,10,74,113,187
ALCALA,consulta externa,personas de 60 anos y mas,2019-08-01,105,186,1,8,106,194,300
ALTO BENI,consulta externa,personas de 60 anos y mas,2019-08-01,339,186,36,29,375,215,590
ANCORAIMES,consulta externa,personas de 60 anos y mas,2019-08-01,279,278,146,186,425,464,889
ANDAMARCA,consulta externa,personas de 60 anos y mas,2019-08-01,208,269,6,7,214,276,490
ANTEQUERA,consulta externa,personas de 60 anos y mas,2019-08-01,46,54,4,10,50,64,114
ANZALDO,consulta externa,personas de 60 anos y mas,2019-08-01,340,427,68,69,408,496,904
APOLO,consulta externa,personas de 60 anos y mas,2019-08-01,313,305,92,75,405,380,785
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2019-08-01,120,168,0,2,120,170,290
ARANI,consulta externa,personas de 60 anos y mas,2019-08-01,130,227,68,101,198,328,526
ARBIETO,consulta externa,personas de 60 anos y mas,2019-08-01,476,805,81,104,557,909,1466
ARQUE,consulta externa,personas de 60 anos y mas,2019-08-01,327,454,68,69,395,523,918
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2019-08-01,535,463,31,36,566,499,1065
ATOCHA,consulta externa,personas de 60 anos y mas,2019-08-01,205,238,81,97,286,335,621
AUCAPATA,consulta externa,personas de 60 anos y mas,2019-08-01,152,146,7,9,159,155,314
AYATA,consulta externa,personas de 60 anos y mas,2019-08-01,267,285,13,18,280,303,583
AYO AYO,consulta externa,personas de 60 anos y mas,2019-08-01,295,339,44,37,339,376,715
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2019-08-01,1006,1074,31,50,1037,1124,2161
AZURDUY,consulta externa,personas de 60 anos y mas,2019-08-01,178,242,13,19,191,261,452
BATALLAS,consulta externa,personas de 60 anos y mas,2019-08-01,143,153,173,174,316,327,643
BAURES,consulta externa,personas de 60 anos y mas,2019-08-01,129,162,19,30,148,192,340
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2019-08-01,89,111,8,10,97,121,218
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2019-08-01,105,93,0,0,105,93,198
BELLA FLOR,consulta externa,personas de 60 anos y mas,2019-08-01,27,30,70,46,97,76,173
BERMEJO,consulta externa,personas de 60 anos y mas,2019-08-01,814,925,125,185,939,1110,2049
BETANZOS,consulta externa,personas de 60 anos y mas,2019-08-01,1313,1601,54,66,1367,1667,3034
BOLIVAR,consulta externa,personas de 60 anos y mas,2019-08-01,143,178,112,102,255,280,535
BOLPEBRA,consulta externa,personas de 60 anos y mas,2019-08-01,54,11,10,6,64,17,81
BOYUIBE,consulta externa,personas de 60 anos y mas,2019-08-01,65,81,62,91,127,172,299
BUENA VISTA,consulta externa,personas de 60 anos y mas,2019-08-01,308,227,136,88,444,315,759
CABEZAS,consulta externa,personas de 60 anos y mas,2019-08-01,351,358,66,77,417,435,852
CAIROMA,consulta externa,personas de 60 anos y mas,2019-08-01,227,213,28,19,255,232,487
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2019-08-01,432,675,1,2,433,677,1110
CAJUATA,consulta externa,personas de 60 anos y mas,2019-08-01,194,159,32,24,226,183,409
CALACOTO,consulta externa,personas de 60 anos y mas,2019-08-01,322,390,32,39,354,429,783
CALAMARCA,consulta externa,personas de 60 anos y mas,2019-08-01,272,314,9,19,281,333,614
CAMARGO,consulta externa,personas de 60 anos y mas,2019-08-01,526,757,128,191,654,948,1602
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2019-08-01,155,236,7,5,162,241,403
CAMIRI,consulta externa,personas de 60 anos y mas,2019-08-01,888,1144,370,523,1258,1667,2925
CAPINOTA,consulta externa,personas de 60 anos y mas,2019-08-01,353,524,146,234,499,758,1257
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2019-08-01,390,461,20,9,410,470,880
CARACOLLO,consulta externa,personas de 60 anos y mas,2019-08-01,315,321,37,36,352,357,709
CARANAVI,consulta externa,personas de 60 anos y mas,2019-08-01,885,567,419,401,1304,968,2272
CARANGAS,consulta externa,personas de 60 anos y mas,2019-08-01,19,15,0,0,19,15,34
CARAPARI,consulta externa,personas de 60 anos y mas,2019-08-01,236,277,75,102,311,379,690
CARIPUYO,consulta externa,personas de 60 anos y mas,2019-08-01,221,299,2,2,223,301,524
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2019-08-01,122,101,17,19,139,120,259
CATACORA,consulta externa,personas de 60 anos y mas,2019-08-01,65,85,0,2,65,87,152
CHACARILLA,consulta externa,personas de 60 anos y mas,2019-08-01,24,35,7,6,31,41,72
CHALLAPATA,consulta externa,personas de 60 anos y mas,2019-08-01,899,1017,49,69,948,1086,2034
CHAQUI,consulta externa,personas de 60 anos y mas,2019-08-01,497,708,2,10,499,718,1217
CHARAGUA,consulta externa,personas de 60 anos y mas,2019-08-01,638,692,115,105,753,797,1550
CHARAÑA,consulta externa,personas de 60 anos y mas,2019-08-01,93,88,3,1,96,89,185
CHAYANTA,consulta externa,personas de 60 anos y mas,2019-08-01,354,474,1,0,355,474,829
CHIMORE,consulta externa,personas de 60 anos y mas,2019-08-01,436,420,7,21,443,441,884
CHIPAYA,consulta externa,personas de 60 anos y mas,2019-08-01,29,35,0,0,29,35,64
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2019-08-01,44,55,0,2,44,57,101
CHUA COCANI,consulta externa,personas de 60 anos y mas,2019-08-01,46,45,47,72,93,117,210
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2019-08-01,234,219,86,79,320,298,618
CHUMA,consulta externa,personas de 60 anos y mas,2019-08-01,443,467,34,49,477,516,993
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2019-08-01,94,134,0,1,94,135,229
CKOCHAS,consulta externa,personas de 60 anos y mas,2019-08-01,434,577,1,5,435,582,1017
CLIZA,consulta externa,personas de 60 anos y mas,2019-08-01,376,576,269,402,645,978,1623
COBIJA,consulta externa,personas de 60 anos y mas,2019-08-01,433,454,465,490,898,944,1842
COCAPATA,consulta externa,personas de 60 anos y mas,2019-08-01,554,586,14,14,568,600,1168
COCHABAMBA,consulta externa,personas de 60 anos y mas,2019-08-01,13624,17921,11775,15642,25399,33563,58962
COIPASA,consulta externa,personas de 60 anos y mas,2019-08-01,18,12,0,0,18,12,30
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2019-08-01,614,1012,201,313,815,1325,2140
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2019-08-01,347,447,9,22,356,469,825
COLLANA,consulta externa,personas de 60 anos y mas,2019-08-01,74,87,7,2,81,89,170
COLOMI,consulta externa,personas de 60 anos y mas,2019-08-01,287,390,130,145,417,535,952
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2019-08-01,91,89,91,51,182,140,322
COLQUECHACA,consulta externa,personas de 60 anos y mas,2019-08-01,1093,1311,9,7,1102,1318,2420
COLQUENCHA,consulta externa,personas de 60 anos y mas,2019-08-01,145,146,7,15,152,161,313
COLQUIRI,consulta externa,personas de 60 anos y mas,2019-08-01,485,424,22,23,507,447,954
COMANCHE,consulta externa,personas de 60 anos y mas,2019-08-01,86,84,10,9,96,93,189
COMARAPA,consulta externa,personas de 60 anos y mas,2019-08-01,271,297,80,68,351,365,716
COMBAYA,consulta externa,personas de 60 anos y mas,2019-08-01,89,80,19,24,108,104,212
CONCEPCION,consulta externa,personas de 60 anos y mas,2019-08-01,128,119,46,41,174,160,334
COPACABANA,consulta externa,personas de 60 anos y mas,2019-08-01,154,172,44,38,198,210,408
CORIPATA,consulta externa,personas de 60 anos y mas,2019-08-01,218,159,79,52,297,211,508
CORO CORO,consulta externa,personas de 60 anos y mas,2019-08-01,300,287,44,35,344,322,666
COROICO,consulta externa,personas de 60 anos y mas,2019-08-01,223,194,222,211,445,405,850
CORQUE,consulta externa,personas de 60 anos y mas,2019-08-01,262,354,7,6,269,360,629
COTAGAITA,consulta externa,personas de 60 anos y mas,2019-08-01,1020,1495,116,167,1136,1662,2798
COTOCA,consulta externa,personas de 60 anos y mas,2019-08-01,857,923,57,70,914,993,1907
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2019-08-01,24,22,0,0,24,22,46
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2019-08-01,253,246,163,149,416,395,811
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2019-08-01,52,101,11,26,63,127,190
CUEVO,consulta externa,personas de 60 anos y mas,2019-08-01,81,169,37,53,118,222,340
CULPINA,consulta externa,personas de 60 anos y mas,2019-08-01,269,410,37,82,306,492,798
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2019-08-01,141,157,21,38,162,195,357
CURVA,consulta externa,personas de 60 anos y mas,2019-08-01,42,51,5,8,47,59,106
DESAGUADERO,consulta externa,personas de 60 anos y mas,2019-08-01,66,69,46,58,112,127,239
EL ALTO,consulta externa,personas de 60 anos y mas,2019-08-01,6193,6774,4908,5218,11101,11992,23093
EL CHORO,consulta externa,personas de 60 anos y mas,2019-08-01,162,196,2,3,164,199,363
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2019-08-01,320,236,8,7,328,243,571
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2019-08-01,354,480,62,76,416,556,972
EL TORNO,consulta externa,personas de 60 anos y mas,2019-08-01,1333,1502,416,442,1749,1944,3693
EL VILLAR,consulta externa,personas de 60 anos y mas,2019-08-01,207,292,7,0,214,292,506
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2019-08-01,465,538,253,292,718,830,1548
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2019-08-01,562,545,45,27,607,572,1179
ESCARA,consulta externa,personas de 60 anos y mas,2019-08-01,14,22,0,2,14,24,38
ESCOMA,consulta externa,personas de 60 anos y mas,2019-08-01,147,132,30,21,177,153,330
ESMERALDA,consulta externa,personas de 60 anos y mas,2019-08-01,39,32,2,4,41,36,77
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2019-08-01,204,232,2,6,206,238,444
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2019-08-01,22,13,4,2,26,15,41
EXALTACION,consulta externa,personas de 60 anos y mas,2019-08-01,17,25,3,2,20,27,47
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2019-08-01,197,170,132,118,329,288,617
FILADELFIA,consulta externa,personas de 60 anos y mas,2019-08-01,81,52,41,28,122,80,202
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2019-08-01,365,368,57,72,422,440,862
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2019-08-01,159,179,90,80,249,259,508
GUANAY,consulta externa,personas de 60 anos y mas,2019-08-01,164,97,150,102,314,199,513
GUAQUI,consulta externa,personas de 60 anos y mas,2019-08-01,179,198,18,37,197,235,432
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2019-08-01,764,781,231,232,995,1013,2008
GUTIERREZ,consulta externa,personas de 60 anos y mas,2019-08-01,244,321,27,44,271,365,636
HUACARETA,consulta externa,personas de 60 anos y mas,2019-08-01,245,329,28,31,273,360,633
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2019-08-01,53,74,12,26,65,100,165
HUACHACALLA,consulta externa,personas de 60 anos y mas,2019-08-01,66,83,17,25,83,108,191
HUANUNI,consulta externa,personas de 60 anos y mas,2019-08-01,484,481,146,154,630,635,1265
HUARACAJE,consulta externa,personas de 60 anos y mas,2019-08-01,32,54,8,9,40,63,103
HUARINA,consulta externa,personas de 60 anos y mas,2019-08-01,110,128,136,158,246,286,532
HUATAJATA,consulta externa,personas de 60 anos y mas,2019-08-01,33,30,59,100,92,130,222
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2019-08-01,267,230,9,13,276,243,519
HUMANATA,consulta externa,personas de 60 anos y mas,2019-08-01,111,138,92,92,203,230,433
ICHOCA,consulta externa,personas de 60 anos y mas,2019-08-01,168,159,0,2,168,161,329
ICLA,consulta externa,personas de 60 anos y mas,2019-08-01,141,178,50,107,191,285,476
INCAHUASI,consulta externa,personas de 60 anos y mas,2019-08-01,266,360,2,8,268,368,636
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2019-08-01,42,12,5,0,47,12,59
INQUISIVI,consulta externa,personas de 60 anos y mas,2019-08-01,312,313,11,14,323,327,650
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2019-08-01,466,353,112,87,578,440,1018
IXIAMAS,consulta externa,personas de 60 anos y mas,2019-08-01,221,146,0,1,221,147,368
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2019-08-01,340,345,369,420,709,765,1474
LA ASUNTA,consulta externa,personas de 60 anos y mas,2019-08-01,304,224,31,24,335,248,583
LA GUARDIA,consulta externa,personas de 60 anos y mas,2019-08-01,1771,2126,359,581,2130,2707,4837
LA PAZ,consulta externa,personas de 60 anos y mas,2019-08-01,13126,16801,13747,18829,26873,35630,62503
LA RIVERA,consulta externa,personas de 60 anos y mas,2019-08-01,10,18,0,3,10,21,31
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2019-08-01,111,147,30,40,141,187,328
LAJA,consulta externa,personas de 60 anos y mas,2019-08-01,173,211,226,259,399,470,869
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2019-08-01,80,124,0,0,80,124,204
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2019-08-01,135,96,15,9,150,105,255
LLALLAGUA,consulta externa,personas de 60 anos y mas,2019-08-01,610,787,81,102,691,889,1580
LLICA,consulta externa,personas de 60 anos y mas,2019-08-01,147,157,6,3,153,160,313
LORETO,consulta externa,personas de 60 anos y mas,2019-08-01,80,91,6,8,86,99,185
LURIBAY,consulta externa,personas de 60 anos y mas,2019-08-01,399,361,30,37,429,398,827
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2019-08-01,154,209,24,31,178,240,418
MACHARETI,consulta externa,personas de 60 anos y mas,2019-08-01,174,211,29,43,203,254,457
MAGDALENA,consulta externa,personas de 60 anos y mas,2019-08-01,133,140,42,61,175,201,376
MAIRANA,consulta externa,personas de 60 anos y mas,2019-08-01,82,76,100,132,182,208,390
MALLA,consulta externa,personas de 60 anos y mas,2019-08-01,58,50,0,2,58,52,110
MAPIRI,consulta externa,personas de 60 anos y mas,2019-08-01,203,135,31,21,234,156,390
MECAPACA,consulta externa,personas de 60 anos y mas,2019-08-01,230,200,35,33,265,233,498
MINEROS,consulta externa,personas de 60 anos y mas,2019-08-01,338,354,103,110,441,464,905
MIZQUE,consulta externa,personas de 60 anos y mas,2019-08-01,461,619,185,277,646,896,1542
MOCOMOCO,consulta externa,personas de 60 anos y mas,2019-08-01,242,256,78,85,320,341,661
MOJINETE,consulta externa,personas de 60 anos y mas,2019-08-01,19,29,11,17,30,46,76
MOJOCOYA,consulta externa,personas de 60 anos y mas,2019-08-01,311,327,88,121,399,448,847
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2019-08-01,869,1042,119,183,988,1225,2213
MONTERO,consulta externa,personas de 60 anos y mas,2019-08-01,2583,3001,1020,1309,3603,4310,7913
MORO MORO,consulta externa,personas de 60 anos y mas,2019-08-01,37,49,83,89,120,138,258
MOROCHATA,consulta externa,personas de 60 anos y mas,2019-08-01,319,365,61,58,380,423,803
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2019-08-01,42,16,20,5,62,21,83
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2019-08-01,6,9,1,0,7,9,16
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2019-08-01,43,22,0,0,43,22,65
OCURI,consulta externa,personas de 60 anos y mas,2019-08-01,518,573,9,3,527,576,1103
OKINAWA,consulta externa,personas de 60 anos y mas,2019-08-01,184,145,114,134,298,279,577
OMEREQUE,consulta externa,personas de 60 anos y mas,2019-08-01,122,162,47,40,169,202,371
ORURO,consulta externa,personas de 60 anos y mas,2019-08-01,5504,6645,3203,3932,8707,10577,19284
PADCAYA,consulta externa,personas de 60 anos y mas,2019-08-01,425,551,90,152,515,703,1218
PADILLA,consulta externa,personas de 60 anos y mas,2019-08-01,289,458,32,25,321,483,804
PAILON,consulta externa,personas de 60 anos y mas,2019-08-01,557,488,117,137,674,625,1299
PALCA,consulta externa,personas de 60 anos y mas,2019-08-01,397,411,8,2,405,413,818
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2019-08-01,686,522,165,125,851,647,1498
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2019-08-01,73,99,7,8,80,107,187
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2019-08-01,68,134,161,179,229,313,542
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2019-08-01,204,172,97,107,301,279,580
PASORAPA,consulta externa,personas de 60 anos y mas,2019-08-01,172,198,17,22,189,220,409
PATACAMAYA,consulta externa,personas de 60 anos y mas,2019-08-01,273,262,62,61,335,323,658
PAZÑA,consulta externa,personas de 60 anos y mas,2019-08-01,131,160,7,6,138,166,304
PELECHUCO,consulta externa,personas de 60 anos y mas,2019-08-01,96,79,43,39,139,118,257
POCOATA,consulta externa,personas de 60 anos y mas,2019-08-01,552,785,7,5,559,790,1349
POCONA,consulta externa,personas de 60 anos y mas,2019-08-01,516,683,2,1,518,684,1202
POJO (CBBA),consulta externa,personas de 60 anos y mas,2019-08-01,195,223,20,27,215,250,465
POOPO,consulta externa,personas de 60 anos y mas,2019-08-01,119,181,15,17,134,198,332
PORCO,consulta externa,personas de 60 anos y mas,2019-08-01,75,135,1,1,76,136,212
POROMA,consulta externa,personas de 60 anos y mas,2019-08-01,554,703,4,11,558,714,1272
PORONGO,consulta externa,personas de 60 anos y mas,2019-08-01,238,248,159,149,397,397,794
PORTACHUELO,consulta externa,personas de 60 anos y mas,2019-08-01,212,250,6,33,218,283,501
PORVENIR,consulta externa,personas de 60 anos y mas,2019-08-01,86,50,59,39,145,89,234
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2019-08-01,61,54,44,59,105,113,218
POTOSI,consulta externa,personas de 60 anos y mas,2019-08-01,3778,4760,1247,1437,5025,6197,11222
PRESTO,consulta externa,personas de 60 anos y mas,2019-08-01,337,403,9,22,346,425,771
PUCARA,consulta externa,personas de 60 anos y mas,2019-08-01,14,19,98,100,112,119,231
PUCARANI,consulta externa,personas de 60 anos y mas,2019-08-01,535,533,177,197,712,730,1442
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2019-08-01,399,442,15,12,414,454,868
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2019-08-01,259,271,45,76,304,347,651
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2019-08-01,136,102,43,52,179,154,333
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2019-08-01,100,108,78,75,178,183,361
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2019-08-01,116,118,55,70,171,188,359
PUERTO RICO,consulta externa,personas de 60 anos y mas,2019-08-01,107,58,43,39,150,97,247
PUERTO SILES,consulta externa,personas de 60 anos y mas,2019-08-01,6,5,0,0,6,5,11
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2019-08-01,158,125,56,56,214,181,395
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2019-08-01,826,776,121,103,947,879,1826
PUNA,consulta externa,personas de 60 anos y mas,2019-08-01,980,1433,2,7,982,1440,2422
PUNATA,consulta externa,personas de 60 anos y mas,2019-08-01,575,787,482,728,1057,1515,2572
QUIABAYA,consulta externa,personas de 60 anos y mas,2019-08-01,123,113,32,13,155,126,281
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2019-08-01,1828,1845,1252,1503,3080,3348,6428
QUIME,consulta externa,personas de 60 anos y mas,2019-08-01,212,151,6,12,218,163,381
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2019-08-01,35,39,45,49,80,88,168
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2019-08-01,196,245,2,1,198,246,444
RAVELO,consulta externa,personas de 60 anos y mas,2019-08-01,1025,1228,6,10,1031,1238,2269
REYES,consulta externa,personas de 60 anos y mas,2019-08-01,215,258,61,113,276,371,647
RIBERALTA,consulta externa,personas de 60 anos y mas,2019-08-01,1496,1315,508,415,2004,1730,3734
