,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,15,36,0,0,51
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,24,0,0,48
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,12,36
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,96,0,0,108
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,0,0,12
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,12,156,612,132,12,924
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,108,60,0,192
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,0,24
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,48,12,0,60
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,72,0,0,84
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,72,36,0,108
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,12,15,39
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,0,24,0,24
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,48,24,60,12,144
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,48,0,0,48
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,48,207,66,0,321
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,46,24,0,94
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,12,0,24
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,48,348,60,0,456
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,36,72,60,0,168
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,0,12,0,12
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,108,48,0,168
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,36,36,0,84
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,12,0,48
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,36,12,0,72
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,0,24
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,0,0,36
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,12,0,24
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,0,0,36
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,84,36,12,132
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,12,0,24
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,12,0,36
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,96,24,0,144
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,36,12,0,60
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,0,24
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,0,0,12
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,60,36,0,108
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,12,24,60,12,0,108
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,12,0,72,25,12,121
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,36,108,24,0,168
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,26,0,0,26
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,0,24
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,24,0,48
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,24,12,0,48
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,108,36,0,168
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,12,0,48
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,48,12,0,60
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,0,24
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,24,12,0,48
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,36,36,0,0,72
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,0,0,12
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,100,372,93,36,601
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,12,0,0,24
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,168,12,0,180
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,24,24,0,60
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,0,0,36
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,12,0,36
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,0,12,0,12
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,48,0,12,60
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,63,36,0,99
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,216,12,0,228
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,48,48,0,108
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,6,42,0,0,48
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,24,0,48
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,96,48,0,156
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,72,3204,204,0,3480
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,0,0,12
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,108,0,0,132
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,6,0,18
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,12,12,0,36
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,0,24
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,18,0,54
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,24,0,48
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,24,0,0,36
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,48,0,0,48
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,54,231,128,0,413
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,12,72,60,24,0,168
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,0,0,36
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,36,0,0,48
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,84,24,0,120
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,0,0,12
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,168,12,0,180
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,12,96,96,60,0,264
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,48,0,84
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,36,0,0,48
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,12,0,24
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,96,12,0,120
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,60,36,0,120
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,12,12,60,48,12,144
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,84,96,0,192
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,72,0,0,84
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,0,0,12
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,720,450,0,1170
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,48,253,36,0,337
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,48,0,60
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,12,0,24
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,48,108,12,0,168
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,60,15,0,87
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,12,0,24
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,0,12,0,24
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,60,36,0,96
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,204,132,0,348
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,0,24
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,36,24,0,72
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,66,20,0,86
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,24,34,0,70
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,0,0,12
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,0,0,12,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,72,564,144,0,780
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,36,72,48,0,156
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,156,48,24,252
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,180,96,12,300
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,60,48,36,0,144
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,36,115,27,0,178
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,24,0,0,24
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,14,70,38,0,122
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,36,0,0,36
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,24,24,0,0,48
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,96,36,0,132
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,12,0,24
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,0,12,0,0,12
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,48,72,48,12,180
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-06-01,0,12,48,12,0,72
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,12,0,24
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,36,0,60
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,120,84,0,216
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,0,0,12
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,24,0,0,36
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,0,12,0,12
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,120,60,0,180
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,24,0,0,36
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,12,0,36
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,0,0,12
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,12,0,24
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,72,24,12,108
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,12,0,0,24
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,61,24,0,97
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,36,0,60
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,36,0,0,36
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,96,36,0,144
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,48,12,0,72
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,120,156,36,0,312
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,48,12,0,60
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,120,48,0,180
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,36,12,12,60
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,0,0,12
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,36,12,0,48
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,0,12,0,12
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,36,63,0,111
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,24,84,36,0,144
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,12,0,24
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,12,0,12,0,0,24
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,72,12,0,84
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,1,12,0,13
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,72,60,0,144
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,132,12,0,144
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,0,0,24
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,48,60,0,108
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,48,12,0,72
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,12,0,24
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,24,36,36,0,96
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,36,12,0,48
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,12,0,36
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,72,12,0,84
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,72,120,12,0,204
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,62,24,0,86
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,12,0,36
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,0,0,24
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,0,0,12
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,24,144,0,0,168
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,24,0,36
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,0,12,0,12
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,36,24,0,60
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,36,120,60,0,216
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,0,12,0,12
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,24,24,48,0,96
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,24,60,48,0,132
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,60,12,0,72
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,96,72,0,168
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,0,0,24
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,24,36,24,0,84
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,12,12,60,24,0,108
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,114,517,255,0,886
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,36,180,84,24,324
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,12,0,36
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,24,84,12,0,120
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,12,0,24
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,36,168,72,0,276
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,15,12,0,27
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,36,0,0,36
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,0,0,12
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,12,12,0,36
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,0,12,0,12
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,72,12,0,84
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,36,0,0,36
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,0,0,12
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,38,0,0,38
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,48,225,60,12,345
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,72,60,0,132
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,36,0,0,48
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,12,12,0,36
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,36,24,13,0,73
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,36,24,0,60
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,24,0,0,24
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,41,528,273,0,842
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,12,0,0,12
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,36,0,0,48
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,24,48,12,0,84
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,193,48,0,253
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,12,36,24,0,72
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2020-07-01,0,0,154,56,0,210
