municipality,group,variable,month,Nº de reuniones realizadas con autoridades locales de salud,TOTAL
COMARAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,9,9
CORIPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,13,13
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,37,37
EL CHORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,7,7
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
GIA-TIM,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,6,6
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
LA ASUNTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,7,7
LA GUARDIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,27,27
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
LAJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
LLICA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
MAIRANA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
MAPIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,6,6
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
OCURI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,25,25
ORURO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,31,31
PADCAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,6,6
PADILLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
PAILON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
PALCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,7,7
PASORAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,55,55
POCONA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
POJO (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
POOPO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
PORCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,11,11
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
PUERTO RICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,8,8
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,8,8
PUNATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,20,20
QUIME,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,10,10
REYES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,6,6
SABAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,10,10
SAMAIPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
SAN BORJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,10,10
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
SAN LUCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,27,27
SAN MATIAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,49,49
SANTA ROSA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
SOPACHUY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
SORATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
SUCRE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,15,15
TACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
TARACO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,17,17
TARVITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,6,6
TEOPONTE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,13,13
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,8,8
TRIGAL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,26,26
TUPIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,11,11
UMALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
URUBICHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
VACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,11,11
VIACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,4,4
VILA VILA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,5,5
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,17,17
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
VILLAZON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,17,17
VINTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,10,10
VITICHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,9,9
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,13,13
YACUIBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,6,6
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,6,6
YOCALLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,3,3
YUNCHARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-06-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,5,5
AIQUILE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,5,5
APOLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
BAURES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,8,8
BETANZOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,24,24
BOLPEBRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
BOYUIBE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,10,10
CAJUATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,3,3
CAMARGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,12,12
CAMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,8,8
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,6,6
CARANAVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,4,4
CARIPUYO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,5,5
CHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CHARAÑA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,7,7
CHUMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,11,11
CLIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,8,8
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,5,5
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,5,5
COLQUENCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,12,12
CORIPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,10,10
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,5,5
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,45,45
EL CHORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,7,7
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,4,4
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
EXALTACION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2024-07-01,2,2
