municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,11,11
HUACARAJE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,4,4
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,8,8
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,29,29
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,10,10
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,54,54
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,71,71
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,25,25
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,84,84
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,16,16
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,48,48
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,9,9
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,47,47
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,45,45
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,5,5
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,88,88
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,22,22
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,44,44
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,323,323
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,14,14
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,22,22
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,16,16
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,21,21
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,78,78
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,25,25
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,11,11
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,27,27
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,46,46
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,18,18
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,30,30
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,57,57
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,13,13
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,16,16
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,33,33
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,61,61
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,26,26
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,24,24
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,38,38
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,70,70
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,114,114
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,7,7
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,22,22
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,6,6
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,7,7
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,886,886
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,53,53
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,53,53
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,7,7
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,18,18
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,61,61
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,28,28
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,64,64
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,5,5
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,115,115
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,62,62
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,30,30
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,177,177
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,33,33
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,1,1
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,21,21
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,37,37
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,52,52
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,41,41
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,3,3
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,14,14
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,479,479
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,37,37
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,13,13
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,90,90
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,27,27
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,22,22
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,9,9
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,40,40
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,28,28
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,4,4
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,80,80
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,56,56
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,5167,5167
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,9,9
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,300,300
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,15,15
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,8,8
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,110,110
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,24,24
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,47,47
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,9,9
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,53,53
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,35,35
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,215,215
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,30,30
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,44,44
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,33,33
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,104,104
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,32,32
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,8,8
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,22,22
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,7,7
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,8,8
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,17,17
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,118,118
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,14,14
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,33,33
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,34,34
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,46,46
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,4,4
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,19,19
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,9,9
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,79,79
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,11,11
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,71,71
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,14,14
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,3,3
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,56,56
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,26,26
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,46,46
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,139,139
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,81,81
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,92,92
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,48,48
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,1,1
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,4,4
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,3,3
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,1079,1079
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,17,17
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,43,43
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,121,121
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,13,13
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,16,16
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,56,56
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,29,29
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,16,16
SENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,44,44
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,97,97
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,60,60
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,109,109
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,41,41
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,158,158
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,6,6
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,7,7
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,331,331
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,10,10
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,29,29
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,76,76
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,13,13
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,16,16
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,330,330
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,87,87
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,7,7
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,20,20
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,17,17
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,115,115
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,47,47
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,32,32
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,6,6
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,13,13
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,44,44
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,39,39
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,80,80
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,45,45
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,4,4
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,680,680
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,68,68
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,85,85
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,74,74
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,73,73
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,49,49
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,9,9
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,52,52
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,25,25
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,73,73
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,275,275
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,57,57
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,25,25
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,39,39
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,16,16
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,34,34
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,171,171
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,25,25
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,196,196
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,63,63
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,41,41
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,6,6
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,338,338
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,22,22
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,120,120
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,55,55
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,18,18
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,622,622
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,4,4
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,29,29
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,37,37
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-06-01,46,46
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,61,61
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,87,87
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,108,108
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,27,27
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,73,73
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,39,39
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,20,20
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,33,33
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,37,37
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,14,14
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,10,10
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,11,11
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,2,2
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,29,29
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,28,28
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,12,12
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,79,79
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,10,10
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,41,41
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,12,12
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,24,24
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,7,7
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,5,5
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,4,4
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,41,41
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,74,74
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,24,24
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,5,5
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,15,15
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,21,21
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,27,27
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,19,19
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,14,14
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,37,37
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,41,41
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,19,19
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,10,10
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,17,17
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,32,32
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,56,56
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,62,62
CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,10,10
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,35,35
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,21,21
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,39,39
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,8,8
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,151,151
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,31,31
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,11,11
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,20,20
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,38,38
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,74,74
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,21,21
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,21,21
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,21,21
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,10,10
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,31,31
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,28,28
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,47,47
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,86,86
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,6,6
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,40,40
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,11,11
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,25,25
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-07-01,42,42
