municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,17,17
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,127,127
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,134,134
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,82,82
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,38,38
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,2,2
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,12,12
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,53,53
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,172,172
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,20,20
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,43,43
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,117,117
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,70,70
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,2,2
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,13,13
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,78,78
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,86,86
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,9,9
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,17,17
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,7,7
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,6,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,2698,2698
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,62,62
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,116,116
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,6,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,7,7
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,4,4
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,13,13
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,2,2
SENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,9,9
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,12,12
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,9,9
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,22,22
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,13,13
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,15,15
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,80,80
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,784,784
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,2,2
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,17,17
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,6,6
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,13,13
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,67,67
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,30,30
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,15,15
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,16,16
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,346,346
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,35,35
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,5,5
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,169,169
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,87,87
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,64,64
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,18,18
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,114,114
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,52,52
TODOS SANTOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,3,3
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,13,13
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,9,9
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,14,14
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,15,15
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,8,8
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,17,17
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,5,5
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,4,4
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,333,333
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,80,80
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,3,3
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,26,26
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,18,18
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,11,11
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,16,16
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,201,201
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,29,29
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,16,16
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,81,81
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,4,4
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,290,290
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,10,10
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,24,24
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,174,174
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,16,16
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,99,99
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,110,110
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,13,13
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,169,169
YACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,9,9
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,49,49
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,13,13
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,6,6
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,121,121
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,7,7
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,9,9
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,4,4
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-06-01,26,26
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,9,9
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,89,89
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,5,5
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,21,21
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,26,26
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,25,25
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,16,16
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,5,5
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,11,11
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,23,23
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,15,15
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,12,12
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,38,38
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,33,33
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,30,30
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,19,19
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,6,6
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,106,106
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,18,18
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,21,21
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,5,5
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,8,8
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,86,86
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,16,16
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,8,8
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,9,9
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,211,211
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,17,17
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,12,12
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,20,20
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,5,5
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,3,3
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,17,17
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,8,8
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,29,29
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,15,15
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,7,7
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,107,107
CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,30,30
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,6,6
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,4,4
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,22,22
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,25,25
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,54,54
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,4,4
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,30,30
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,15,15
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,7,7
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,48,48
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,95,95
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1673,1673
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,86,86
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,23,23
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,72,72
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,21,21
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,114,114
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,13,13
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,74,74
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,6,6
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,68,68
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,31,31
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,11,11
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,18,18
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,9,9
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,9,9
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,68,68
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,131,131
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,50,50
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,3,3
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,59,59
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,15,15
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,4,4
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1846,1846
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,2,2
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,5,5
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,5,5
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,128,128
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,26,26
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,23,23
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,117,117
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,10,10
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,3,3
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,11,11
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,37,37
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,9,9
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,5,5
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,20,20
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,22,22
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,207,207
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,24,24
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,19,19
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,30,30
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,13,13
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,16,16
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,2,2
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,143,143
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,3,3
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,42,42
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,111,111
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,10,10
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,157,157
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,160,160
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,87,87
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,2141,2141
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,2,2
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,13,13
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,19,19
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,3,3
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,75,75
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,3,3
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,15,15
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,23,23
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,15,15
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,35,35
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,38,38
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,11,11
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,3,3
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,6,6
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,27,27
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,73,73
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,98,98
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,25,25
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,9,9
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,12,12
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,48,48
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,472,472
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,8,8
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,128,128
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,51,51
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,47,47
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,16,16
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,388,388
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,19,19
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,43,43
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,56,56
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,17,17
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,13,13
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,3,3
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,11,11
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,28,28
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,11,11
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,31,31
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,33,33
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,4,4
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,47,47
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,11,11
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,39,39
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,28,28
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,13,13
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,17,17
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,31,31
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,105,105
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,10,10
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,12,12
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,484,484
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,24,24
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2007-07-01,1,1
