municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,12,12
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,8,8
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,11,11
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,7,7
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,5,5
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,14,14
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,5,5
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,19,19
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,192,192
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,11,11
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,8,8
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,7,7
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,10,10
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,57,57
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,29,29
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,9,9
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,40,40
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,9,9
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,23,23
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,7,7
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,8,8
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,11,11
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,5,5
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,22,22
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,15,15
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,27,27
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,5,5
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,8,8
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,18,18
QUIME,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,22,22
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,5,5
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,28,28
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,22,22
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,11,11
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,15,15
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,18,18
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,19,19
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,5,5
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,9,9
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,33,33
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,8,8
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,24,24
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,35,35
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,379,379
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,7,7
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,15,15
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,3,3
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,99,99
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,11,11
TARACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,106,106
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,6,6
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,5,5
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,7,7
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,25,25
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,16,16
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,19,19
TURCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,11,11
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,5,5
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,15,15
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,13,13
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,18,18
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,13,13
YACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,4,4
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,2,2
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,15,15
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-07-01,16,16
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,12,12
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,12,12
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,12,12
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,7,7
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,23,23
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,7,7
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
BAURES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,21,21
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,6,6
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,12,12
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,6,6
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,5,5
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,5,5
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,8,8
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,22,22
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,16,16
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,46,46
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,5,5
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,21,21
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,211,211
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,23,23
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,19,19
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,8,8
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,20,20
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,9,9
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,15,15
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,14,14
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,8,8
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,5,5
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,325,325
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,12,12
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,54,54
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,10,10
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,16,16
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,7,7
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,16,16
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,13,13
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,8,8
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
ICLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,27,27
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,182,182
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,8,8
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,5,5
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,6,6
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,5,5
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,5,5
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,15,15
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,20,20
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,54,54
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,49,49
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,15,15
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,5,5
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,26,26
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,4,4
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,3,3
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,1,1
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-08-01,16,16
