,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,2,6
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,3,4
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,13,4,17
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,1,3
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,12,18
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,8,7,15
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,41,45,86
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,13,13,26
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,4,8
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,0,3
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,8,4,12
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,3,6
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,10,5,15
CHARAÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,3,9
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,14,7,21
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,0,3
CHUA COCANI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,3,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,10,7,17
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,3,3
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,1,5
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,12,12,24
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,33,19,52
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,5,11
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,207,176,383
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,14,21,35
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,3,4
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,1,4
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,5,7
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,8,15
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,2,8
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,10,17
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,5,9
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,8,12
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,0,4
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,14,8,22
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,3,9
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,10,10,20
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,25,25,50
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,7,14
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,2,5
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,18,23
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,299,312,611
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,4,6
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,2,5
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,36,47,83
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,4,7
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,16,13,29
ESCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,0,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,4,9
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,2,7
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,1,8
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,1,4
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,24,10,34
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,5,10
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,3,7
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,48,16,64
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,5,7
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,2,6
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,10,16
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,11,17
INGAVI (HUMAITA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,9,6,15
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,1,3
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,18,13,31
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,24,36,60
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,362,347,709
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,3,6
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,32,20,52
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,2,2
LORETO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,1,3
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,0,3
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,6,12
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,1,6
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,22,4,26
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,0,3
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,13,13,26
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,12,14,26
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,6,11
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,25,30,55
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,69,54,123
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,8,12
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,0,3
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,8,6,14
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,55,3,58
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,97,90,187
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,15,22
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,8,13,21
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,9,13,22
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,13,14,27
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,0,4
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,4,8
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,1,3
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,8,8,16
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,3,5
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,4,9
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,1,3
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,8,12
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,7,12
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,3,5
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,128,104,232
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,10,17
PUCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,5,11
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,0,4
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,1,4
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,1,3
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,9,14
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,7,9
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,38,34,72
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,9,7,16
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,12,9,21
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,42,42,84
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,4,5
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,11,5,16
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,63,48,111
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,5,7
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,6,12
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,41,46,87
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,0,3
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,3,7
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,2,5
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
SAN ANDRES DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
SAN ANTONIO DE ESMORUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,2,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,4,6
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,2,8
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,9,5,14
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,14,12,26
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,3,6
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,5,11
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,4,4
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,3,9
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,44,34,78
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,3,7
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,3,10
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,15,23,38
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,3,8
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,1,3
SAN PABLO DE LIPEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,6,12
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,9,14,23
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
SAN PEDRO DE QUEMES,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,3,8
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,463,484,947
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,7,12
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,0,3
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,3,4
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,2,2
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,4,9
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,1,4
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,3,4
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,11,9,20
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,2,5
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,9,15
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,14,7,21
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,177,192,369
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,2,7
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,9,5,14
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,10,12,22
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,2,6
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,1,4
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,79,89,168
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,4,10
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,12,3,15
TIAWANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,4,7
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,6,13
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,14,16,30
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,13,23,36
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,3,8
TITO YUPANQUI (PARQUIPUJIO),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,0,2
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,1,2
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,2,2
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,4,7
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,10,15
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,0,5
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,3,8
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,5,7
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,53,31,84
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,19,8,27
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,0,1
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,4,1,5
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,7,5,12
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,6,9
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,2,3
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,6,5,11
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,15,13,28
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,4,5
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,46,36,82
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,8,13,21
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,51,28,79
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,9,2,11
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,23,11,34
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,13,13,26
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,1,6,7
WALDO BALLIVIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,0,1,1
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,51,48,99
YACO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,2,4
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,131,148,279
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,8,4,12
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,1,3
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,76,52,128
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,2,4,6
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,6,11
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,3,3,6
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2013-07-01,5,1,6
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,4,4,8
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,17,12,29
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,1,1,2
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,9,10,19
ALALAY,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,2,1,3
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,1,3,4
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,3,2,5
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,6,5,11
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,0,1,1
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,5,4,9
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,2,4,6
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,1,2,3
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,0,1,1
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,4,2,6
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,3,8,11
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,18,17,35
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,4,1,5
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,2,0,2
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,1,1,2
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,8,9,17
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,9,11,20
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,10,4,14
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,0,1,1
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,3,6,9
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,1,0,1
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,38,32,70
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,5,10,15
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,7,2,9
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,2,2,4
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,7,7,14
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,16,12,28
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,7,4,11
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,6,2,8
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,2,1,3
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2013-08-01,1,0,1
