,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,2,0,2
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,0,1,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,2,0,2
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,3,2,5
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
TINGUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,6,1,7
UMALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,0,1,1
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,4,1,5
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,0,1,1
VITICHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,2,4,6
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-06-01,8,1,9
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,1,3
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
CALACOTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
CALAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,5,3,8
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,2,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,12,7,19
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
COLQUENCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,3,2,5
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,21,10,31
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,5,7
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,3,1,4
EUCALIPTUS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,5,0,5
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,4,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,2,3
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,21,19,40
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,3,1,4
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,1,3
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,5,4,9
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,3,4,7
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,5,2,7
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,3,3
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
PUNA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,2,2
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,3,1,4
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
QUIME,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,1,3
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,4,0,4
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,3,2,5
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,52,44,96
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
SICAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
SORACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,1,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,11,1,12
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,0,2
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,2,3
TARACO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,3,5
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,1,2
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,4,6
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,1,3
TOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
TOMAVE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,10,3,13
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,2,1,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,3,2,5
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,6,4,10
YACO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,4,2,6
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,3,2,5
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-07-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,0,3
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,1,3
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,1,2
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,2,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,4,4,8
CARIPUYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
CHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,1,3
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,15,14,29
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,0,3
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,1,2
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,1,3
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,24,13,37
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,2,3
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,2,4
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,0,3
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,1,4
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,0,2
HUMANATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,2,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,4,7
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,23,14,37
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,0,3
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,8,3,11
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,5,1,6
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,4,0,4
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,2,4
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,4,2,6
PUNA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,2,5
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,4,4
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,1,4
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,0,2
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,2,5
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,2,2
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,0,2
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,87,50,137
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,1,2
SANTIVAÑES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,3,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,8,6,14
TACOPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,3,3,6
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
TOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,1,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,8,0,8
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,2,3
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,5,3,8
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,5,5,10
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,7,3,10
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,2,2,4
YUNCHARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-08-01,0,1,1
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,2,3
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
CAIROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,0,2
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,2,5
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
CARIPUYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,3,4
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,3,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,13,6,19
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
"COLCHA ""K""",tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,1,3
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,0,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,2,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,18,11,29
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,2,5
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,2,4
EUREKA (SANTOS MERCADO),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,1,2
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,0,3
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,0,2
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,0,2
HUARINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,0,2
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,0,3
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,1,3
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,31,14,45
LAS CARRERAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,1,3
MAGDALENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,5,5,10
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,3,4
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,9,2,11
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,1,4
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,5,3,8
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,5,8
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,0,2
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,4,4
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,8,3,11
SACACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,1,3
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,2,2
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,1,2
