municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
EL VILLAR,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2007-07-01,21,21
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2007-07-01,26,26
EUCALIPTUS,referencias,pacientes referidos a otros establecimientos,2007-07-01,7,7
EXALTACION,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
FERNANDEZ ALONSO,referencias,pacientes referidos a otros establecimientos,2007-07-01,22,22
FILADELFIA,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
GENERAL SAAVEDRA,referencias,pacientes referidos a otros establecimientos,2007-07-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
GUANAY,referencias,pacientes referidos a otros establecimientos,2007-07-01,5,5
GUAYARAMERIN,referencias,pacientes referidos a otros establecimientos,2007-07-01,72,72
GUTIERREZ,referencias,pacientes referidos a otros establecimientos,2007-07-01,7,7
HUACARETA,referencias,pacientes referidos a otros establecimientos,2007-07-01,6,6
HUACAYA (VILLA DE HUACAYA),referencias,pacientes referidos a otros establecimientos,2007-07-01,5,5
HUANUNI,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
ICHOCA,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
ICLA,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
INCAHUASI,referencias,pacientes referidos a otros establecimientos,2007-07-01,9,9
INQUISIVI,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
IXIAMAS,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
LA GUARDIA,referencias,pacientes referidos a otros establecimientos,2007-07-01,89,89
LA PAZ,referencias,pacientes referidos a otros establecimientos,2007-07-01,6921,6921
LAGUNILLAS,referencias,pacientes referidos a otros establecimientos,2007-07-01,15,15
LAJA,referencias,pacientes referidos a otros establecimientos,2007-07-01,23,23
LLALLAGUA,referencias,pacientes referidos a otros establecimientos,2007-07-01,16,16
LORETO,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
MACHARETI,referencias,pacientes referidos a otros establecimientos,2007-07-01,12,12
MAGDALENA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
MAIRANA,referencias,pacientes referidos a otros establecimientos,2007-07-01,11,11
MALLA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
MAPIRI,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
MECAPACA,referencias,pacientes referidos a otros establecimientos,2007-07-01,14,14
MINEROS,referencias,pacientes referidos a otros establecimientos,2007-07-01,7,7
MIZQUE,referencias,pacientes referidos a otros establecimientos,2007-07-01,12,12
MOCOMOCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,7,7
MOJOCOYA,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
MONTEAGUDO,referencias,pacientes referidos a otros establecimientos,2007-07-01,30,30
MONTERO,referencias,pacientes referidos a otros establecimientos,2007-07-01,141,141
MORO MORO,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
MOROCHATA,referencias,pacientes referidos a otros establecimientos,2007-07-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),referencias,pacientes referidos a otros establecimientos,2007-07-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
OCURI,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
OKINAWA,referencias,pacientes referidos a otros establecimientos,2007-07-01,12,12
OMEREQUE,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
ORURO,referencias,pacientes referidos a otros establecimientos,2007-07-01,497,497
PADCAYA,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
PADILLA,referencias,pacientes referidos a otros establecimientos,2007-07-01,10,10
PAILON,referencias,pacientes referidos a otros establecimientos,2007-07-01,9,9
PALCA,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
PALOS BLANCOS,referencias,pacientes referidos a otros establecimientos,2007-07-01,18,18
PAMPA GRANDE,referencias,pacientes referidos a otros establecimientos,2007-07-01,7,7
PATACAMAYA,referencias,pacientes referidos a otros establecimientos,2007-07-01,27,27
PAZÑA,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
PELECHUCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
POCOATA,referencias,pacientes referidos a otros establecimientos,2007-07-01,5,5
POCONA,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
POJO (CBBA),referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
POOPO,referencias,pacientes referidos a otros establecimientos,2007-07-01,9,9
PORCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,14,14
PORTACHUELO,referencias,pacientes referidos a otros establecimientos,2007-07-01,13,13
PORVENIR,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
POSTRER VALLE,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
POTOSI,referencias,pacientes referidos a otros establecimientos,2007-07-01,236,236
PRESTO,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
PUCARA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
PUCARANI,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
PUERTO ACOSTA,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
PUERTO CARABUCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,6,6
PUERTO GONZALO MORENO,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
PUERTO QUIJARRO,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
PUERTO RICO,referencias,pacientes referidos a otros establecimientos,2007-07-01,11,11
PUERTO SUAREZ,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
PUERTO VILLARROEL,referencias,pacientes referidos a otros establecimientos,2007-07-01,44,44
PUNA,referencias,pacientes referidos a otros establecimientos,2007-07-01,12,12
PUNATA,referencias,pacientes referidos a otros establecimientos,2007-07-01,131,131
QUILLACOLLO,referencias,pacientes referidos a otros establecimientos,2007-07-01,50,50
QUIME,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
RAVELO,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
REYES,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
RIBERALTA,referencias,pacientes referidos a otros establecimientos,2007-07-01,111,111
ROBORE,referencias,pacientes referidos a otros establecimientos,2007-07-01,13,13
RURRENABAQUE,referencias,pacientes referidos a otros establecimientos,2007-07-01,18,18
SACABA,referencias,pacientes referidos a otros establecimientos,2007-07-01,186,186
SACACA,referencias,pacientes referidos a otros establecimientos,2007-07-01,14,14
SALINAS DE GARCI MENDOZA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SAMAIPATA,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
SAN ANDRES,referencias,pacientes referidos a otros establecimientos,2007-07-01,7,7
SAN ANTONIO DE ESMORUCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SAN ANTONIO DE LOMERIO,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
SAN BENITO,referencias,pacientes referidos a otros establecimientos,2007-07-01,19,19
SAN BORJA,referencias,pacientes referidos a otros establecimientos,2007-07-01,18,18
SAN CARLOS,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
SAN IGNACIO,referencias,pacientes referidos a otros establecimientos,2007-07-01,10,10
SAN IGNACIO DE VELASCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,31,31
SAN JAVIER(BNI),referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
SAN JOSE DE CHIQUITOS,referencias,pacientes referidos a otros establecimientos,2007-07-01,9,9
SAN JUAN DE YAPACANI,referencias,pacientes referidos a otros establecimientos,2007-07-01,16,16
SAN JULIAN,referencias,pacientes referidos a otros establecimientos,2007-07-01,27,27
SAN LORENZO(PND),referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SAN LORENZO(TJA),referencias,pacientes referidos a otros establecimientos,2007-07-01,18,18
SAN LUCAS,referencias,pacientes referidos a otros establecimientos,2007-07-01,17,17
SAN MATIAS,referencias,pacientes referidos a otros establecimientos,2007-07-01,14,14
SAN MIGUEL DE VELASCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
SAN PABLO DE LIPEZ,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
SAN PEDRO,referencias,pacientes referidos a otros establecimientos,2007-07-01,25,25
SAN PEDRO DE BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
SAN PEDRO DE TIQUINA,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
SAN RAFAEL,referencias,pacientes referidos a otros establecimientos,2007-07-01,5,5
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2007-07-01,6,6
SANTA ANA,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
SANTA CRUZ DE LA SIERRA,referencias,pacientes referidos a otros establecimientos,2007-07-01,2063,2063
SANTA ROSA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SANTA ROSA DEL SARA,referencias,pacientes referidos a otros establecimientos,2007-07-01,27,27
SANTIAGO DE CALLAPA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SANTIAGO DE HUARI,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SANTIVAÑES,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SANTUARIO DE QUILLACAS,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SICA SICA (VILLA AROMA),referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
SIPE SIPE,referencias,pacientes referidos a otros establecimientos,2007-07-01,18,18
SOPACHUY,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
SORACACHI,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
SORATA,referencias,pacientes referidos a otros establecimientos,2007-07-01,13,13
SUCRE,referencias,pacientes referidos a otros establecimientos,2007-07-01,994,994
TACACOMA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
TACOBAMBA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
TACOPAYA,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
TAPACARI,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
TARABUCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,30,30
TARACO,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
TARATA,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
TARIJA,referencias,pacientes referidos a otros establecimientos,2007-07-01,282,282
TARVITA,referencias,pacientes referidos a otros establecimientos,2007-07-01,19,19
TEOPONTE,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
TINGUIPAYA,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
TIPUANI,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
TIQUIPAYA,referencias,pacientes referidos a otros establecimientos,2007-07-01,54,54
TIRAQUE (CBBA),referencias,pacientes referidos a otros establecimientos,2007-07-01,16,16
TITO YUPANQUI (PARQUIPUJIO),referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
TOCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,6,6
TOLEDO,referencias,pacientes referidos a otros establecimientos,2007-07-01,3,3
TOMAVE,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
TOMINA,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
TORO TORO,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
TOTORA(CBBA),referencias,pacientes referidos a otros establecimientos,2007-07-01,5,5
TRIGAL,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
TRINIDAD,referencias,pacientes referidos a otros establecimientos,2007-07-01,501,501
TUPIZA,referencias,pacientes referidos a otros establecimientos,2007-07-01,101,101
TURCO,referencias,pacientes referidos a otros establecimientos,2007-07-01,11,11
UMALA,referencias,pacientes referidos a otros establecimientos,2007-07-01,2,2
UNCIA,referencias,pacientes referidos a otros establecimientos,2007-07-01,18,18
URIONDO (A. CONCEPCION),referencias,pacientes referidos a otros establecimientos,2007-07-01,24,24
URUBICHA,referencias,pacientes referidos a otros establecimientos,2007-07-01,14,14
UYUNI,referencias,pacientes referidos a otros establecimientos,2007-07-01,29,29
VACAS,referencias,pacientes referidos a otros establecimientos,2007-07-01,23,23
VALLEGRANDE,referencias,pacientes referidos a otros establecimientos,2007-07-01,38,38
VIACHA,referencias,pacientes referidos a otros establecimientos,2007-07-01,185,185
VILLA MONTES,referencias,pacientes referidos a otros establecimientos,2007-07-01,14,14
VILLA RIVERO,referencias,pacientes referidos a otros establecimientos,2007-07-01,7,7
VILLA SERRANO,referencias,pacientes referidos a otros establecimientos,2007-07-01,5,5
VILLA TUNARI,referencias,pacientes referidos a otros establecimientos,2007-07-01,53,53
VILLA VACA GUZMAN (MUYUPAMPA),referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
VILLAZON,referencias,pacientes referidos a otros establecimientos,2007-07-01,112,112
VITICHI,referencias,pacientes referidos a otros establecimientos,2007-07-01,8,8
WARNES,referencias,pacientes referidos a otros establecimientos,2007-07-01,49,49
YACO,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
YACUIBA,referencias,pacientes referidos a otros establecimientos,2007-07-01,103,103
YAMPARAEZ,referencias,pacientes referidos a otros establecimientos,2007-07-01,12,12
YANACACHI,referencias,pacientes referidos a otros establecimientos,2007-07-01,1,1
YAPACANI,referencias,pacientes referidos a otros establecimientos,2007-07-01,21,21
YOCALLA,referencias,pacientes referidos a otros establecimientos,2007-07-01,5,5
YOTALA,referencias,pacientes referidos a otros establecimientos,2007-07-01,4,4
YUNCHARA,referencias,pacientes referidos a otros establecimientos,2007-07-01,5,5
ZUDAÑEZ,referencias,pacientes referidos a otros establecimientos,2007-07-01,7,7
ACACIO,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
ACHACACHI,referencias,pacientes referidos a otros establecimientos,2007-08-01,20,20
ACHOCALLA,referencias,pacientes referidos a otros establecimientos,2007-08-01,6,6
AIQUILE,referencias,pacientes referidos a otros establecimientos,2007-08-01,28,28
ALCALA,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
ANCORAIMES,referencias,pacientes referidos a otros establecimientos,2007-08-01,8,8
ANDAMARCA,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
ANZALDO,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
APOLO,referencias,pacientes referidos a otros establecimientos,2007-08-01,9,9
ARAMPAMPA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
ARANI,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
ARBIETO,referencias,pacientes referidos a otros establecimientos,2007-08-01,6,6
ARQUE,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
ASCENCION DE GUARAYOS,referencias,pacientes referidos a otros establecimientos,2007-08-01,10,10
ATOCHA,referencias,pacientes referidos a otros establecimientos,2007-08-01,86,86
AYATA,referencias,pacientes referidos a otros establecimientos,2007-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),referencias,pacientes referidos a otros establecimientos,2007-08-01,15,15
AZURDUY,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
BAURES,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
BELLA FLOR,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
BERMEJO,referencias,pacientes referidos a otros establecimientos,2007-08-01,59,59
BETANZOS,referencias,pacientes referidos a otros establecimientos,2007-08-01,30,30
BOLIVAR,referencias,pacientes referidos a otros establecimientos,2007-08-01,7,7
BOLPEBRA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
BOYUIBE,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2007-08-01,17,17
CABEZAS,referencias,pacientes referidos a otros establecimientos,2007-08-01,17,17
"CAIZA ""D""",referencias,pacientes referidos a otros establecimientos,2007-08-01,7,7
CAJUATA,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
CALACOTO,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
CALAMARCA,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
CAMARGO,referencias,pacientes referidos a otros establecimientos,2007-08-01,23,23
CAMIRI,referencias,pacientes referidos a otros establecimientos,2007-08-01,45,45
CAPINOTA,referencias,pacientes referidos a otros establecimientos,2007-08-01,23,23
CARACOLLO,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
CARANAVI,referencias,pacientes referidos a otros establecimientos,2007-08-01,44,44
CARAPARI,referencias,pacientes referidos a otros establecimientos,2007-08-01,10,10
CARMEN RIVERO TORREZ,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
CATACORA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
CHALLAPATA,referencias,pacientes referidos a otros establecimientos,2007-08-01,21,21
CHAQUI,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
CHARAGUA,referencias,pacientes referidos a otros establecimientos,2007-08-01,15,15
CHAYANTA,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
CHIMORE,referencias,pacientes referidos a otros establecimientos,2007-08-01,12,12
CHULUMANI (V. DE LA LIBERTAD),referencias,pacientes referidos a otros establecimientos,2007-08-01,14,14
CHUMA,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
CLIZA,referencias,pacientes referidos a otros establecimientos,2007-08-01,27,27
COBIJA,referencias,pacientes referidos a otros establecimientos,2007-08-01,73,73
COCHABAMBA,referencias,pacientes referidos a otros establecimientos,2007-08-01,300,300
COLCAPIRHUA,referencias,pacientes referidos a otros establecimientos,2007-08-01,22,22
"COLCHA ""K""",referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
COLOMI,referencias,pacientes referidos a otros establecimientos,2007-08-01,37,37
COLPA BELGICA,referencias,pacientes referidos a otros establecimientos,2007-08-01,47,47
COLQUECHACA,referencias,pacientes referidos a otros establecimientos,2007-08-01,16,16
COLQUENCHA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
COLQUIRI,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
COMANCHE,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
COMARAPA,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
CONCEPCION,referencias,pacientes referidos a otros establecimientos,2007-08-01,7,7
COPACABANA,referencias,pacientes referidos a otros establecimientos,2007-08-01,14,14
CORIPATA,referencias,pacientes referidos a otros establecimientos,2007-08-01,6,6
CORO CORO,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
COROICO,referencias,pacientes referidos a otros establecimientos,2007-08-01,10,10
COTAGAITA,referencias,pacientes referidos a otros establecimientos,2007-08-01,31,31
COTOCA,referencias,pacientes referidos a otros establecimientos,2007-08-01,65,65
CUATRO CAÑADAS,referencias,pacientes referidos a otros establecimientos,2007-08-01,8,8
CUEVO,referencias,pacientes referidos a otros establecimientos,2007-08-01,6,6
CULPINA,referencias,pacientes referidos a otros establecimientos,2007-08-01,6,6
CURAHUARA DE CARANGAS,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
CURVA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
DESAGUADERO,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
EL ALTO,referencias,pacientes referidos a otros establecimientos,2007-08-01,1091,1091
EL CHORO,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
EL PUENTE(STC),referencias,pacientes referidos a otros establecimientos,2007-08-01,9,9
EL PUENTE(TJA),referencias,pacientes referidos a otros establecimientos,2007-08-01,13,13
EL TORNO,referencias,pacientes referidos a otros establecimientos,2007-08-01,75,75
EL VILLAR,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2007-08-01,52,52
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2007-08-01,24,24
EUCALIPTUS,referencias,pacientes referidos a otros establecimientos,2007-08-01,12,12
EXALTACION,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
FERNANDEZ ALONSO,referencias,pacientes referidos a otros establecimientos,2007-08-01,19,19
FILADELFIA,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
GENERAL SAAVEDRA,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
GUANAY,referencias,pacientes referidos a otros establecimientos,2007-08-01,13,13
GUAYARAMERIN,referencias,pacientes referidos a otros establecimientos,2007-08-01,81,81
GUTIERREZ,referencias,pacientes referidos a otros establecimientos,2007-08-01,10,10
HUACARETA,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
HUACAYA (VILLA DE HUACAYA),referencias,pacientes referidos a otros establecimientos,2007-08-01,6,6
HUANUNI,referencias,pacientes referidos a otros establecimientos,2007-08-01,10,10
ICHOCA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
ICLA,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
INCAHUASI,referencias,pacientes referidos a otros establecimientos,2007-08-01,11,11
JESUS DE MACHACA,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
LA ASUNTA,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
LA GUARDIA,referencias,pacientes referidos a otros establecimientos,2007-08-01,136,136
LA PAZ,referencias,pacientes referidos a otros establecimientos,2007-08-01,6826,6826
LAGUNILLAS,referencias,pacientes referidos a otros establecimientos,2007-08-01,9,9
LAJA,referencias,pacientes referidos a otros establecimientos,2007-08-01,7,7
LAS CARRERAS,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
LLALLAGUA,referencias,pacientes referidos a otros establecimientos,2007-08-01,17,17
LORETO,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
LURIBAY,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
MACHACAMARCA,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
MACHARETI,referencias,pacientes referidos a otros establecimientos,2007-08-01,11,11
MAIRANA,referencias,pacientes referidos a otros establecimientos,2007-08-01,10,10
MECAPACA,referencias,pacientes referidos a otros establecimientos,2007-08-01,18,18
MINEROS,referencias,pacientes referidos a otros establecimientos,2007-08-01,26,26
MIZQUE,referencias,pacientes referidos a otros establecimientos,2007-08-01,19,19
MOCOMOCO,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
MOJOCOYA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
MONTEAGUDO,referencias,pacientes referidos a otros establecimientos,2007-08-01,19,19
MONTERO,referencias,pacientes referidos a otros establecimientos,2007-08-01,125,125
MORO MORO,referencias,pacientes referidos a otros establecimientos,2007-08-01,12,12
MOROCHATA,referencias,pacientes referidos a otros establecimientos,2007-08-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),referencias,pacientes referidos a otros establecimientos,2007-08-01,6,6
OCURI,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
OKINAWA,referencias,pacientes referidos a otros establecimientos,2007-08-01,20,20
OMEREQUE,referencias,pacientes referidos a otros establecimientos,2007-08-01,11,11
ORURO,referencias,pacientes referidos a otros establecimientos,2007-08-01,545,545
PADCAYA,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
PADILLA,referencias,pacientes referidos a otros establecimientos,2007-08-01,7,7
PAILON,referencias,pacientes referidos a otros establecimientos,2007-08-01,14,14
PALCA,referencias,pacientes referidos a otros establecimientos,2007-08-01,8,8
PALOS BLANCOS,referencias,pacientes referidos a otros establecimientos,2007-08-01,15,15
PAMPA AULLAGAS,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
PATACAMAYA,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
PAZÑA,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
POCOATA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
POCONA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
POJO (CBBA),referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
POOPO,referencias,pacientes referidos a otros establecimientos,2007-08-01,16,16
PORCO,referencias,pacientes referidos a otros establecimientos,2007-08-01,9,9
POROMA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
PORONGO,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
PORTACHUELO,referencias,pacientes referidos a otros establecimientos,2007-08-01,19,19
POSTRER VALLE,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
POTOSI,referencias,pacientes referidos a otros establecimientos,2007-08-01,166,166
PRESTO,referencias,pacientes referidos a otros establecimientos,2007-08-01,8,8
PUCARA,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
PUCARANI,referencias,pacientes referidos a otros establecimientos,2007-08-01,11,11
PUERTO ACOSTA,referencias,pacientes referidos a otros establecimientos,2007-08-01,9,9
PUERTO CARABUCO,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
PUERTO GONZALO MORENO,referencias,pacientes referidos a otros establecimientos,2007-08-01,4,4
PUERTO PEREZ,referencias,pacientes referidos a otros establecimientos,2007-08-01,2,2
PUERTO QUIJARRO,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
PUERTO SUAREZ,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
PUERTO VILLARROEL,referencias,pacientes referidos a otros establecimientos,2007-08-01,44,44
PUNA,referencias,pacientes referidos a otros establecimientos,2007-08-01,17,17
PUNATA,referencias,pacientes referidos a otros establecimientos,2007-08-01,86,86
QUILLACOLLO,referencias,pacientes referidos a otros establecimientos,2007-08-01,43,43
QUIME,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
RAVELO,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
RIBERALTA,referencias,pacientes referidos a otros establecimientos,2007-08-01,104,104
ROBORE,referencias,pacientes referidos a otros establecimientos,2007-08-01,16,16
RURRENABAQUE,referencias,pacientes referidos a otros establecimientos,2007-08-01,17,17
SABAYA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
SACABA,referencias,pacientes referidos a otros establecimientos,2007-08-01,209,209
SACACA,referencias,pacientes referidos a otros establecimientos,2007-08-01,18,18
SAIPINA,referencias,pacientes referidos a otros establecimientos,2007-08-01,10,10
SAMAIPATA,referencias,pacientes referidos a otros establecimientos,2007-08-01,7,7
SAN AGUSTIN,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
SAN ANDRES,referencias,pacientes referidos a otros establecimientos,2007-08-01,10,10
SAN ANDRES DE MACHACA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
SAN ANTONIO DE LOMERIO,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
SAN BENITO,referencias,pacientes referidos a otros establecimientos,2007-08-01,12,12
SAN BORJA,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
SAN BUENA VENTURA,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
SAN CARLOS,referencias,pacientes referidos a otros establecimientos,2007-08-01,5,5
SAN IGNACIO,referencias,pacientes referidos a otros establecimientos,2007-08-01,7,7
SAN IGNACIO DE VELASCO,referencias,pacientes referidos a otros establecimientos,2007-08-01,34,34
SAN JOAQUIN,referencias,pacientes referidos a otros establecimientos,2007-08-01,1,1
SAN JOSE DE CHIQUITOS,referencias,pacientes referidos a otros establecimientos,2007-08-01,3,3
