municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,5,5
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,4,4
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,9,9
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,35,35
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,42,42
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,29,29
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,31,31
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,37,37
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,125,125
YANACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,38,38
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,7,7
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,7,7
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,7,7
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,46,46
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
ARBIETO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,30,30
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,15,15
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,39,39
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,62,62
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,36,36
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,13,13
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,48,48
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,48,48
CAJUATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,8,8
CALAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,59,59
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,7,7
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,114,114
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,6,6
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,44,44
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,80,80
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,5,5
CATACORA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,4,4
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,68,68
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,16,16
CHIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
CHOQUE COTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,14,14
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,9,9
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,75,75
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,24,24
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1583,1583
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,64,64
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,91,91
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,16,16
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
CORIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,57,57
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,6,6
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,114,114
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,27,27
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,20,20
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,4,4
CURVA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,4,4
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1257,1257
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,5,5
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,9,9
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,70,70
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,65,65
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,132,132
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,7,7
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,5,5
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,27,27
GUAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,5,5
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,65,65
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,14,14
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,40,40
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,7,7
ICHOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,4,4
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,7,7
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,5,5
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,77,77
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1771,1771
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,4,4
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
LICOMA PAMPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,254,254
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,17,17
LURIBAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,10,10
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,5,5
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,26,26
MINEROS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,82,82
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,96,96
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,8,8
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,28,28
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,163,163
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,88,88
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,9,9
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,13,13
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,657,657
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,251,251
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,6,6
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,125,125
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,33,33
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,11,11
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,10,10
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
POSTRER VALLE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,8,8
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,498,498
PUCARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,53,53
PUERTO GONZALO MORENO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,10,10
PUERTO PEREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,23,23
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,20,20
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,92,92
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,154,154
QUIME,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,6,6
RAVELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,13,13
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,200,200
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,30,30
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,4,4
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,516,516
SACACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,39,39
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,32,32
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,7,7
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,9,9
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,7,7
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,10,10
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,27,27
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,16,16
SAN JAVIER(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,279,279
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,10,10
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,10,10
SAN LORENZO(PND),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,234,234
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,33,33
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,10,10
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,22,22
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,12,12
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,4,4
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1527,1527
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,12,12
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,23,23
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,14,14
SENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,8,8
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,215,215
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,6,6
SORACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,64,64
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,687,687
TACOPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,44,44
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,297,297
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,9,9
TEOPONTE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
TIAWANACU,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,13,13
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,99,99
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,5,5
TOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,3,3
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,5,5
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,116,116
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,11,11
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,84,84
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,59,59
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,51,51
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,64,64
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,61,61
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,47,47
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,29,29
VILA VILA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,8,8
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,4,4
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,35,35
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,40,40
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,17,17
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,38,38
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,39,39
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,37,37
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,1,1
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,9,9
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,47,47
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,31,31
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-07-01,2,2
ACACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,8,8
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,19,19
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
ANCORAIMES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,22,22
ANZALDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,42,42
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,111,111
AUCAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,14,14
AYO AYO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,56,56
BATALLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,5,5
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,131,131
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,12,12
CAJUATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
CALACOTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
CALAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,86,86
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,15,15
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,57,57
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,17,17
CAQUIAVIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,56,56
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,6,6
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,85,85
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,17,17
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,41,41
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,40,40
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1880,1880
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,19,19
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,56,56
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
CORIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
CORO CORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,13,13
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,15,15
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,73,73
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,49,49
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,13,13
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,6,6
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,91,91
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,880,880
EL PUENTE(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,11,11
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,61,61
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,200,200
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,5,5
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,182,182
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,42,42
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,18,18
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,39,39
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,6,6
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,90,90
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1566,1566
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,5,5
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,8,8
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,22,22
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,42,42
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
MOCOMOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,75,75
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,3,3
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,17,17
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,9,9
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,10,10
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,606,606
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,6,6
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,260,260
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,7,7
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,12,12
PAMPA GRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,44,44
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,31,31
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,2,2
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,11,11
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,5,5
POSTRER VALLE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,13,13
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,416,416
PUCARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-08-01,1,1
