municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,244,244
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,39,39
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,16,16
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,131,131
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,35,35
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,31,31
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,1071,1071
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,110,110
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,68,68
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,239,239
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,150,150
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,141,141
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,136,136
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,101,101
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,439,439
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,16476,16476
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,67,67
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,92,92
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,185,185
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,42,42
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,77,77
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,104,104
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,58,58
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,186,186
MALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,29,29
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,231,231
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,64,64
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,120,120
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,123,123
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,262,262
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,199,199
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,355,355
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,668,668
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,86,86
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,218,218
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,170,170
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,141,141
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,4316,4316
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,186,186
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,173,173
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,520,520
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,67,67
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,68,68
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,36,36
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,30,30
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,438,438
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,62,62
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,143,143
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,195,195
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,26,26
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,79,79
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,186,186
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,20,20
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,41,41
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,735,735
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,926,926
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,102,102
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,184,184
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,1307,1307
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,100,100
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,53,53
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,205,205
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,435,435
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,315,315
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,25,25
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,309,309
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,240,240
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,257,257
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,234,234
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,848,848
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,406,406
QUIABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,5,5
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,548,548
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,355,355
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,99,99
RAVELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,37,37
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,114,114
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,3369,3369
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,321,321
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,156,156
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,16,16
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,469,469
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,162,162
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,216,216
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,27,27
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,383,383
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,36,36
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,128,128
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,67,67
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,30,30
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,79,79
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,171,171
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,208,208
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,209,209
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,251,251
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,317,317
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,180,180
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,98,98
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,66,66
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,396,396
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,195,195
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,929,929
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,132,132
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,90,90
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,325,325
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,92,92
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,28,28
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,71,71
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,176,176
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,31,31
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,132,132
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,337,337
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,7100,7100
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,73,73
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,494,494
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,380,380
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,4,4
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,39,39
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,78,78
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,134,134
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,144,144
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,71,71
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,5,5
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,144,144
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,697,697
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,16,16
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,121,121
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,3132,3132
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,96,96
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,7,7
TAHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,33,33
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,60,60
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,167,167
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,32,32
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,68,68
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,1414,1414
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,25,25
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,18,18
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,332,332
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,3,3
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,343,343
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,285,285
TOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,12,12
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,62,62
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,80,80
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,24,24
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,73,73
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,58,58
TOTORA(ORR),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,45,45
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,25,25
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,1081,1081
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,279,279
UMALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,61,61
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,164,164
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,333,333
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,163,163
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,244,244
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,1381,1381
VILA VILA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,57,57
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,320,320
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,25,25
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,226,226
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,45,45
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,942,942
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,221,221
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,425,425
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,103,103
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,48,48
WALDO BALLIVIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,27,27
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,462,462
YACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,19,19
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,440,440
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,37,37
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,8,8
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,127,127
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,83,83
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,106,106
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,502,502
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-06-01,70,70
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,62,62
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,416,416
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,29,29
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,551,551
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,171,171
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,121,121
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,9,9
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,79,79
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,35,35
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,188,188
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,116,116
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,13,13
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,18,18
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,43,43
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,566,566
AUCAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,10,10
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,45,45
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,53,53
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,473,473
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,51,51
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,84,84
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,52,52
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,2,2
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,106,106
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,687,687
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,233,233
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,211,211
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,85,85
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,156,156
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,173,173
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,110,110
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,280,280
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,55,55
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,39,39
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,60,60
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,132,132
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,4,4
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,1912,1912
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,106,106
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,94,94
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,459,459
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,163,163
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,101,101
CARIPUYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,45,45
CATACORA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,49,49
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,462,462
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,22,22
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,249,249
CHARAÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,534,534
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,70,70
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,242,242
CHIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,45,45
CHOQUE COTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,61,61
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,90,90
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,241,241
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,159,159
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,739,739
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,5783,5783
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,255,255
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,5,5
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,41,41
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,3,3
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,308,308
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,89,89
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,41,41
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,361,361
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,285,285
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,49,49
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,133,133
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,84,84
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,92,92
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,227,227
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,84,84
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,453,453
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,60,60
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,80,80
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,69,69
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,305,305
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,142,142
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,46,46
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,132,132
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,9344,9344
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,106,106
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,84,84
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,139,139
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,71,71
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,584,584
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,25,25
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,71,71
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,282,282
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,61,61
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,336,336
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,472,472
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,29,29
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,102,102
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,357,357
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,113,113
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,140,140
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,151,151
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,23,23
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,67,67
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,31,31
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,25,25
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,24,24
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-07-01,43,43
