municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,124,124
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,184,184
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,234,234
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,1838,1838
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,58,58
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,8,8
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,24,24
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,31,31
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,244,244
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,45,45
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,10,10
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,77,77
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,230,230
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,20,20
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,41,41
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,73,73
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,2,2
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,57,57
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,10,10
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,26,26
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,59,59
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,72,72
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,24,24
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,264,264
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,29,29
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,19,19
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,2310,2310
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,47,47
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,32,32
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,3,3
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,82,82
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,107,107
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,14,14
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,61,61
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,31,31
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,95,95
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,78,78
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,43,43
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,14,14
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,308,308
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,39,39
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,22,22
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,82,82
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,5,5
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,66,66
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,36,36
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,18,18
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,9,9
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,38,38
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,27,27
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,9,9
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,48,48
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,38,38
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,22,22
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,2,2
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,165,165
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,3236,3236
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,104,104
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,29,29
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,9,9
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,172,172
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,4,4
LORETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,11,11
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,22,22
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,6,6
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,21,21
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,15,15
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,116,116
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,23,23
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,11,11
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,17,17
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,8,8
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,27,27
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,86,86
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,169,169
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,41,41
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,37,37
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,13,13
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,45,45
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,15,15
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,1015,1015
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,111,111
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,140,140
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,54,54
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,33,33
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,95,95
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,5,5
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,121,121
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,4,4
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,5,5
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,9,9
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,10,10
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,76,76
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,258,258
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,21,21
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,10,10
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,211,211
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,39,39
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,63,63
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,15,15
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,25,25
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,773,773
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,202,202
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,18,18
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,62,62
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,105,105
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,31,31
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,36,36
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,2,2
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,25,25
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,34,34
PUERTO SILES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,79,79
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,99,99
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,122,122
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,355,355
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,144,144
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,530,530
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,71,71
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,17,17
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,27,27
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,33,33
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,502,502
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,5,5
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,11,11
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,12,12
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,508,508
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,80,80
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,109,109
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,106,106
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,18,18
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,28,28
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,132,132
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,73,73
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,18,18
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,41,41
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,56,56
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,11,11
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,33,33
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,15,15
SAN JAVIER(BNI),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,51,51
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,13,13
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,121,121
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,37,37
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,21,21
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,63,63
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,251,251
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,24,24
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,102,102
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,2,2
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,7,7
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,98,98
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,16,16
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,20,20
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,7,7
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,113,113
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,41,41
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,6372,6372
SANTA ROSA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,3,3
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,140,140
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,10,10
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,32,32
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,38,38
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,31,31
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,138,138
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,137,137
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,46,46
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,13,13
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,46,46
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,251,251
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,5,5
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,5,5
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,828,828
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,41,41
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,113,113
TAHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,13,13
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,238,238
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,209,209
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,16,16
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,16,16
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,445,445
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,490,490
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,5,5
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,7,7
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,49,49
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,429,429
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,307,307
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,27,27
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,43,43
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,8,8
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,14,14
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,40,40
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,8,8
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,30,30
TOTORA(ORR),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,3,3
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,1,1
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,194,194
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,57,57
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,20,20
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,27,27
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,40,40
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,173,173
URUBICHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,6,6
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,20,20
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,2,2
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,154,154
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,130,130
VILA VILA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,1,1
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,33,33
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,72,72
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,5,5
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,18,18
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,118,118
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,205,205
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,87,87
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,109,109
VITICHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,12,12
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,204,204
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,72,72
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,69,69
YANACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,11,11
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,20,20
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,108,108
YUNCHARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,33,33
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-07-01,13,13
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,113,113
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,626,626
ACHOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,34,34
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,223,223
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,147,147
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,102,102
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,15,15
ANTEQUERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,15,15
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,39,39
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,32,32
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,56,56
ARBIETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,148,148
ARQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,19,19
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,6,6
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,28,28
AUCAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,56,56
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,7,7
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,33,33
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,212,212
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,503,503
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,43,43
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,42,42
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,1,1
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,40,40
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,335,335
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,5,5
BOLPEBRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,2,2
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,79,79
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,51,51
CABEZAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,161,161
CAIROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,105,105
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,13,13
CAJUATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,17,17
CALACOTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,110,110
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,45,45
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,104,104
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,6,6
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,139,139
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,14,14
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,35,35
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,27,27
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,61,61
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,25,25
CARIPUYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,40,40
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,210,210
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,22,22
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,33,33
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,295,295
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,69,69
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,44,44
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,125,125
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,115,115
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,307,307
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,1952,1952
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,61,61
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,17,17
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,41,41
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,31,31
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,278,278
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,33,33
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,24,24
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,50,50
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,41,41
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,11,11
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,60,60
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,88,88
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,59,59
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,69,69
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,64,64
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,73,73
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,107,107
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,138,138
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,58,58
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,41,41
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,16,16
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,31,31
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-08-01,37,37
