municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,12,12
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,95,95
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,311,311
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,66,66
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,23,23
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,227,227
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,47,47
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,5,5
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,70,70
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,67,67
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,29,29
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,164,164
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,3994,3994
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,38,38
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,55,55
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,2,2
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,3,3
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,6,6
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,5,5
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,9,9
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,4,4
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,377,377
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,79,79
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,1,1
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,26,26
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,5111,5111
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,2,2
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,34,34
TAHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,7,7
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,8,8
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,12,12
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,1209,1209
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,5,5
TEOPONTE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,4,4
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,17,17
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,4,4
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,173,173
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,107,107
TOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,4,4
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,25,25
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,15,15
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,15,15
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,211,211
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,3,3
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,48,48
TOTORA(ORR),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,1,1
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,27,27
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,574,574
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,246,246
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,181,181
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,77,77
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,77,77
URUBICHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,14,14
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,48,48
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,1,1
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,242,242
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,293,293
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,165,165
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,21,21
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,59,59
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,227,227
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,13,13
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,368,368
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,149,149
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,2,2
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,58,58
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,263,263
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,12,12
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,11,11
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,62,62
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,10,10
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,44,44
YUNCHARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,58,58
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-07-01,20,20
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,22,22
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,63,63
ACHOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,19,19
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,42,42
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,27,27
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,8,8
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,87,87
ANTEQUERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,6,6
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,48,48
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,36,36
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,341,341
AUCAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,10,10
AYATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,54,54
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,38,38
BATALLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,4,4
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,39,39
BELEN DE ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,4,4
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,282,282
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,123,123
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,7,7
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,27,27
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,43,43
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
CAJUATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,5,5
CALACOTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,7,7
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,196,196
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,51,51
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,406,406
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,177,177
CAQUIAVIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,109,109
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,74,74
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,16,16
CARIPUYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3,3
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,74,74
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,37,37
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,101,101
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,151,151
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,144,144
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,9127,9127
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,142,142
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,7,7
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,5,5
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,48,48
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,7,7
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,16,16
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,195,195
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,11,11
COPACABANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,5,5
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,6,6
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,8,8
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,20,20
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,37,37
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,119,119
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,31,31
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,25,25
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,69,69
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,54,54
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,276,276
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3555,3555
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,8,8
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,16,16
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,96,96
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,203,203
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,48,48
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,24,24
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,46,46
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,15,15
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,14,14
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,4,4
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,178,178
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,83,83
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,68,68
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,199,199
HUARACAJE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,5,5
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,27,27
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,34,34
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,4,4
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,89,89
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,6,6
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,24,24
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,7,7
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,130,130
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,9164,9164
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,17,17
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
LICOMA PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,9,9
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,92,92
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,6,6
LURIBAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3,3
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,41,41
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,25,25
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,55,55
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,5,5
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,13,13
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,37,37
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,49,49
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,11,11
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,105,105
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,402,402
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,8,8
OCURI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,1,1
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,22,22
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,34,34
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3215,3215
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,14,14
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,160,160
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,48,48
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,14,14
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3,3
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,8,8
PASORAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,17,17
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,65,65
PELECHUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,46,46
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,16,16
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,35,35
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,13,13
POROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,2,2
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,29,29
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,145,145
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,9,9
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,20,20
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,1039,1039
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,5,5
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,20,20
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,13,13
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,171,171
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,33,33
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,10,10
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,11,11
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,1,1
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,96,96
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,49,49
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,130,130
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,75,75
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,12,12
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,29,29
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,47,47
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,27,27
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,96,96
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,372,372
SABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,16,16
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,507,507
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,5,5
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,8,8
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,28,28
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,47,47
SAN ANDRES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,12,12
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,14,14
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,62,62
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,151,151
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,48,48
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,148,148
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,76,76
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,416,416
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,22,22
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,24,24
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,164,164
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,60,60
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,27,27
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,13,13
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,295,295
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,38,38
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,31,31
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,95,95
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,50,50
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,24,24
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,433,433
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3798,3798
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,80,80
SANTIAGO DE CALLAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3,3
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,147,147
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,11,11
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,12,12
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,7,7
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,1,1
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,8,8
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,267,267
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,48,48
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3,3
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,17,17
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,4375,4375
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,19,19
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,56,56
TAHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,4,4
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,3,3
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,18,18
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,1009,1009
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,18,18
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,9,9
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,47,47
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,52,52
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,119,119
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,126,126
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,16,16
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,62,62
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,15,15
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-08-01,137,137
