,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
CHAQUI,consulta externa,menores de 6 meses,2016-07-01,26,16,0,0,26,16,42
CHARAGUA,consulta externa,menores de 6 meses,2016-07-01,101,91,7,2,108,93,201
CHARAÑA,consulta externa,menores de 6 meses,2016-07-01,1,1,1,3,2,4,6
CHAYANTA,consulta externa,menores de 6 meses,2016-07-01,29,26,1,1,30,27,57
CHIMORE,consulta externa,menores de 6 meses,2016-07-01,165,158,8,7,173,165,338
CHIPAYA,consulta externa,menores de 6 meses,2016-07-01,3,10,0,0,3,10,13
CHOQUE COTA,consulta externa,menores de 6 meses,2016-07-01,3,2,0,0,3,2,5
CHUA COCANI,consulta externa,menores de 6 meses,2016-07-01,6,6,4,0,10,6,16
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2016-07-01,59,66,1,2,60,68,128
CHUMA,consulta externa,menores de 6 meses,2016-07-01,16,7,0,0,16,7,23
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2016-07-01,15,15,0,0,15,15,30
CKOCHAS,consulta externa,menores de 6 meses,2016-07-01,25,22,1,0,26,22,48
CLIZA,consulta externa,menores de 6 meses,2016-07-01,72,71,4,8,76,79,155
COBIJA,consulta externa,menores de 6 meses,2016-07-01,307,268,33,32,340,300,640
COCAPATA,consulta externa,menores de 6 meses,2016-07-01,69,67,9,4,78,71,149
COCHABAMBA,consulta externa,menores de 6 meses,2016-07-01,2762,2649,1274,1171,4036,3820,7856
COIPASA,consulta externa,menores de 6 meses,2016-07-01,4,1,0,0,4,1,5
COLCAPIRHUA,consulta externa,menores de 6 meses,2016-07-01,200,189,136,154,336,343,679
"COLCHA ""K""",consulta externa,menores de 6 meses,2016-07-01,42,31,1,3,43,34,77
COLLANA,consulta externa,menores de 6 meses,2016-07-01,8,4,0,0,8,4,12
COLOMI,consulta externa,menores de 6 meses,2016-07-01,45,44,3,0,48,44,92
COLPA BELGICA,consulta externa,menores de 6 meses,2016-07-01,21,29,11,13,32,42,74
COLQUECHACA,consulta externa,menores de 6 meses,2016-07-01,68,75,0,4,68,79,147
COLQUENCHA,consulta externa,menores de 6 meses,2016-07-01,21,14,3,3,24,17,41
COLQUIRI,consulta externa,menores de 6 meses,2016-07-01,43,40,0,2,43,42,85
COMANCHE,consulta externa,menores de 6 meses,2016-07-01,6,0,0,0,6,0,6
COMARAPA,consulta externa,menores de 6 meses,2016-07-01,86,52,32,13,118,65,183
COMBAYA,consulta externa,menores de 6 meses,2016-07-01,0,5,0,0,0,5,5
CONCEPCION,consulta externa,menores de 6 meses,2016-07-01,74,53,4,1,78,54,132
COPACABANA,consulta externa,menores de 6 meses,2016-07-01,18,14,7,2,25,16,41
CORIPATA,consulta externa,menores de 6 meses,2016-07-01,74,94,5,9,79,103,182
CORO CORO,consulta externa,menores de 6 meses,2016-07-01,14,16,0,1,14,17,31
COROICO,consulta externa,menores de 6 meses,2016-07-01,38,40,24,13,62,53,115
CORQUE,consulta externa,menores de 6 meses,2016-07-01,7,14,0,0,7,14,21
COTAGAITA,consulta externa,menores de 6 meses,2016-07-01,74,72,1,3,75,75,150
COTOCA,consulta externa,menores de 6 meses,2016-07-01,185,179,27,27,212,206,418
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2016-07-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2016-07-01,68,80,5,7,73,87,160
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2016-07-01,7,1,0,0,7,1,8
CUEVO,consulta externa,menores de 6 meses,2016-07-01,10,5,4,1,14,6,20
CULPINA,consulta externa,menores de 6 meses,2016-07-01,48,59,0,4,48,63,111
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2016-07-01,10,8,0,0,10,8,18
CURVA,consulta externa,menores de 6 meses,2016-07-01,8,2,1,0,9,2,11
DESAGUADERO,consulta externa,menores de 6 meses,2016-07-01,4,5,0,0,4,5,9
EL ALTO,consulta externa,menores de 6 meses,2016-07-01,4184,4685,1200,1206,5384,5891,11275
EL CHORO,consulta externa,menores de 6 meses,2016-07-01,4,7,0,0,4,7,11
EL PUENTE(STC),consulta externa,menores de 6 meses,2016-07-01,37,47,0,0,37,47,84
EL PUENTE(TJA),consulta externa,menores de 6 meses,2016-07-01,37,35,1,0,38,35,73
EL TORNO,consulta externa,menores de 6 meses,2016-07-01,249,188,38,36,287,224,511
EL VILLAR,consulta externa,menores de 6 meses,2016-07-01,8,2,0,0,8,2,10
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2016-07-01,73,72,4,1,77,73,150
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2016-07-01,168,118,5,9,173,127,300
ESCOMA,consulta externa,menores de 6 meses,2016-07-01,7,8,1,2,8,10,18
EUCALIPTUS,consulta externa,menores de 6 meses,2016-07-01,14,6,2,1,16,7,23
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2016-07-01,10,3,0,0,10,3,13
EXALTACION,consulta externa,menores de 6 meses,2016-07-01,11,8,0,3,11,11,22
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2016-07-01,239,57,22,23,261,80,341
FILADELFIA,consulta externa,menores de 6 meses,2016-07-01,21,38,0,0,21,38,59
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2016-07-01,74,78,9,11,83,89,172
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2016-07-01,29,23,0,2,29,25,54
GUANAY,consulta externa,menores de 6 meses,2016-07-01,69,69,7,12,76,81,157
GUAQUI,consulta externa,menores de 6 meses,2016-07-01,6,3,0,0,6,3,9
GUAYARAMERIN,consulta externa,menores de 6 meses,2016-07-01,188,162,30,25,218,187,405
GUTIERREZ,consulta externa,menores de 6 meses,2016-07-01,72,59,7,5,79,64,143
HUACARETA,consulta externa,menores de 6 meses,2016-07-01,30,24,0,1,30,25,55
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2016-07-01,10,5,2,2,12,7,19
HUACHACALLA,consulta externa,menores de 6 meses,2016-07-01,1,1,0,0,1,1,2
HUANUNI,consulta externa,menores de 6 meses,2016-07-01,60,102,3,11,63,113,176
HUARACAJE,consulta externa,menores de 6 meses,2016-07-01,23,16,0,0,23,16,39
HUARINA,consulta externa,menores de 6 meses,2016-07-01,11,18,8,3,19,21,40
HUATAJATA,consulta externa,menores de 6 meses,2016-07-01,0,3,2,2,2,5,7
HUAYLLAMARCA,consulta externa,menores de 6 meses,2016-07-01,1,3,0,0,1,3,4
HUMANATA,consulta externa,menores de 6 meses,2016-07-01,1,0,0,0,1,0,1
ICHOCA,consulta externa,menores de 6 meses,2016-07-01,9,12,0,0,9,12,21
ICLA,consulta externa,menores de 6 meses,2016-07-01,33,30,0,0,33,30,63
INCAHUASI,consulta externa,menores de 6 meses,2016-07-01,38,39,1,1,39,40,79
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2016-07-01,1,2,0,0,1,2,3
INQUISIVI,consulta externa,menores de 6 meses,2016-07-01,33,16,1,1,34,17,51
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2016-07-01,35,52,0,0,35,52,87
IXIAMAS,consulta externa,menores de 6 meses,2016-07-01,51,39,0,0,51,39,90
JESUS DE MACHACA,consulta externa,menores de 6 meses,2016-07-01,32,28,15,25,47,53,100
LA ASUNTA,consulta externa,menores de 6 meses,2016-07-01,135,122,3,3,138,125,263
LA GUARDIA,consulta externa,menores de 6 meses,2016-07-01,397,353,25,31,422,384,806
LA PAZ,consulta externa,menores de 6 meses,2016-07-01,5370,3385,1250,1277,6620,4662,11282
LA RIVERA,consulta externa,menores de 6 meses,2016-07-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,menores de 6 meses,2016-07-01,26,31,1,1,27,32,59
LAJA,consulta externa,menores de 6 meses,2016-07-01,34,46,2,3,36,49,85
LAS CARRERAS,consulta externa,menores de 6 meses,2016-07-01,12,12,0,1,12,13,25
LICOMA PAMPA,consulta externa,menores de 6 meses,2016-07-01,8,9,8,4,16,13,29
LLALLAGUA,consulta externa,menores de 6 meses,2016-07-01,217,165,18,11,235,176,411
LLICA,consulta externa,menores de 6 meses,2016-07-01,3,1,1,0,4,1,5
LORETO,consulta externa,menores de 6 meses,2016-07-01,5,9,0,3,5,12,17
LURIBAY,consulta externa,menores de 6 meses,2016-07-01,18,21,2,2,20,23,43
MACHACAMARCA,consulta externa,menores de 6 meses,2016-07-01,8,9,0,1,8,10,18
MACHARETI,consulta externa,menores de 6 meses,2016-07-01,44,32,1,3,45,35,80
MAGDALENA,consulta externa,menores de 6 meses,2016-07-01,56,47,4,1,60,48,108
MAIRANA,consulta externa,menores de 6 meses,2016-07-01,41,26,6,2,47,28,75
MALLA,consulta externa,menores de 6 meses,2016-07-01,1,4,0,0,1,4,5
MAPIRI,consulta externa,menores de 6 meses,2016-07-01,53,55,1,2,54,57,111
MECAPACA,consulta externa,menores de 6 meses,2016-07-01,18,27,0,0,18,27,45
MINEROS,consulta externa,menores de 6 meses,2016-07-01,57,47,8,5,65,52,117
MIZQUE,consulta externa,menores de 6 meses,2016-07-01,90,106,9,4,99,110,209
MOCOMOCO,consulta externa,menores de 6 meses,2016-07-01,11,18,0,1,11,19,30
MOJOCOYA,consulta externa,menores de 6 meses,2016-07-01,15,24,3,5,18,29,47
MONTEAGUDO,consulta externa,menores de 6 meses,2016-07-01,89,71,9,1,98,72,170
MONTERO,consulta externa,menores de 6 meses,2016-07-01,1250,729,178,154,1428,883,2311
MORO MORO,consulta externa,menores de 6 meses,2016-07-01,13,9,0,1,13,10,23
MOROCHATA,consulta externa,menores de 6 meses,2016-07-01,21,30,0,1,21,31,52
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2016-07-01,6,6,0,1,6,7,13
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2016-07-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2016-07-01,6,7,0,0,6,7,13
OCURI,consulta externa,menores de 6 meses,2016-07-01,24,25,1,1,25,26,51
OKINAWA,consulta externa,menores de 6 meses,2016-07-01,31,41,1,0,32,41,73
OMEREQUE,consulta externa,menores de 6 meses,2016-07-01,40,29,1,1,41,30,71
ORURO,consulta externa,menores de 6 meses,2016-07-01,1318,1245,407,336,1725,1581,3306
PADCAYA,consulta externa,menores de 6 meses,2016-07-01,75,48,5,3,80,51,131
PADILLA,consulta externa,menores de 6 meses,2016-07-01,32,35,0,5,32,40,72
PAILON,consulta externa,menores de 6 meses,2016-07-01,115,85,13,6,128,91,219
PALCA,consulta externa,menores de 6 meses,2016-07-01,48,25,0,0,48,25,73
PALOS BLANCOS,consulta externa,menores de 6 meses,2016-07-01,124,70,19,6,143,76,219
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2016-07-01,1,9,4,1,5,10,15
PAMPA GRANDE,consulta externa,menores de 6 meses,2016-07-01,27,17,3,2,30,19,49
PAPEL PAMPA,consulta externa,menores de 6 meses,2016-07-01,2,11,1,0,3,11,14
PASORAPA,consulta externa,menores de 6 meses,2016-07-01,4,8,0,0,4,8,12
PATACAMAYA,consulta externa,menores de 6 meses,2016-07-01,42,39,16,10,58,49,107
PAZÑA,consulta externa,menores de 6 meses,2016-07-01,14,10,2,0,16,10,26
PELECHUCO,consulta externa,menores de 6 meses,2016-07-01,16,12,0,0,16,12,28
POCOATA,consulta externa,menores de 6 meses,2016-07-01,20,31,2,1,22,32,54
POCONA,consulta externa,menores de 6 meses,2016-07-01,39,41,1,2,40,43,83
POJO (CBBA),consulta externa,menores de 6 meses,2016-07-01,34,28,2,3,36,31,67
POOPO,consulta externa,menores de 6 meses,2016-07-01,8,9,0,2,8,11,19
PORCO,consulta externa,menores de 6 meses,2016-07-01,24,37,1,0,25,37,62
POROMA,consulta externa,menores de 6 meses,2016-07-01,51,49,2,0,53,49,102
PORONGO,consulta externa,menores de 6 meses,2016-07-01,31,31,6,4,37,35,72
PORTACHUELO,consulta externa,menores de 6 meses,2016-07-01,107,89,4,4,111,93,204
PORVENIR,consulta externa,menores de 6 meses,2016-07-01,29,25,0,1,29,26,55
POSTRER VALLE,consulta externa,menores de 6 meses,2016-07-01,5,3,0,0,5,3,8
POTOSI,consulta externa,menores de 6 meses,2016-07-01,832,881,73,68,905,949,1854
PRESTO,consulta externa,menores de 6 meses,2016-07-01,12,16,0,0,12,16,28
PUCARA,consulta externa,menores de 6 meses,2016-07-01,4,9,0,2,4,11,15
PUCARANI,consulta externa,menores de 6 meses,2016-07-01,56,34,0,2,56,36,92
PUERTO ACOSTA,consulta externa,menores de 6 meses,2016-07-01,13,6,0,1,13,7,20
PUERTO CARABUCO,consulta externa,menores de 6 meses,2016-07-01,4,14,0,3,4,17,21
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2016-07-01,22,19,3,4,25,23,48
PUERTO PEREZ,consulta externa,menores de 6 meses,2016-07-01,8,9,0,0,8,9,17
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2016-07-01,35,37,12,10,47,47,94
PUERTO RICO,consulta externa,menores de 6 meses,2016-07-01,16,22,3,0,19,22,41
PUERTO SILES,consulta externa,menores de 6 meses,2016-07-01,7,3,0,0,7,3,10
PUERTO SUAREZ,consulta externa,menores de 6 meses,2016-07-01,82,83,16,11,98,94,192
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2016-07-01,298,338,31,22,329,360,689
PUNA,consulta externa,menores de 6 meses,2016-07-01,56,35,1,0,57,35,92
PUNATA,consulta externa,menores de 6 meses,2016-07-01,137,119,24,26,161,145,306
QUIABAYA,consulta externa,menores de 6 meses,2016-07-01,6,15,4,2,10,17,27
QUILLACOLLO,consulta externa,menores de 6 meses,2016-07-01,513,480,282,259,795,739,1534
QUIME,consulta externa,menores de 6 meses,2016-07-01,14,13,0,0,14,13,27
QUIRUSILLAS,consulta externa,menores de 6 meses,2016-07-01,4,3,4,3,8,6,14
RAVELO,consulta externa,menores de 6 meses,2016-07-01,41,20,1,1,42,21,63
REYES,consulta externa,menores de 6 meses,2016-07-01,77,65,0,1,77,66,143
RIBERALTA,consulta externa,menores de 6 meses,2016-07-01,604,583,95,111,699,694,1393
ROBORE,consulta externa,menores de 6 meses,2016-07-01,37,42,4,2,41,44,85
RURRENABAQUE,consulta externa,menores de 6 meses,2016-07-01,57,49,0,2,57,51,108
SABAYA,consulta externa,menores de 6 meses,2016-07-01,5,6,3,0,8,6,14
SACABA,consulta externa,menores de 6 meses,2016-07-01,499,476,164,141,663,617,1280
SACABAMBA,consulta externa,menores de 6 meses,2016-07-01,9,4,1,0,10,4,14
SACACA,consulta externa,menores de 6 meses,2016-07-01,70,58,0,0,70,58,128
SAIPINA,consulta externa,menores de 6 meses,2016-07-01,26,23,2,2,28,25,53
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2016-07-01,17,23,1,0,18,23,41
SAMAIPATA,consulta externa,menores de 6 meses,2016-07-01,29,31,1,1,30,32,62
SAN AGUSTIN,consulta externa,menores de 6 meses,2016-07-01,5,5,1,0,6,5,11
SAN ANDRES,consulta externa,menores de 6 meses,2016-07-01,30,30,7,2,37,32,69
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2016-07-01,12,7,1,0,13,7,20
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2016-07-01,6,4,0,0,6,4,10
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2016-07-01,21,15,0,0,21,15,36
SAN BENITO,consulta externa,menores de 6 meses,2016-07-01,27,19,9,5,36,24,60
SAN BORJA,consulta externa,menores de 6 meses,2016-07-01,187,187,20,8,207,195,402
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2016-07-01,61,51,2,3,63,54,117
SAN CARLOS,consulta externa,menores de 6 meses,2016-07-01,109,102,5,2,114,104,218
SAN IGNACIO,consulta externa,menores de 6 meses,2016-07-01,133,111,5,6,138,117,255
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2016-07-01,175,125,5,1,180,126,306
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2016-07-01,8,11,3,0,11,11,22
SAN JAVIER(STC),consulta externa,menores de 6 meses,2016-07-01,45,20,0,0,45,20,65
SAN JOAQUIN,consulta externa,menores de 6 meses,2016-07-01,39,23,0,0,39,23,62
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2016-07-01,57,31,9,9,66,40,106
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2016-07-01,61,53,4,5,65,58,123
SAN JULIAN,consulta externa,menores de 6 meses,2016-07-01,192,181,91,134,283,315,598
SAN LORENZO(PND),consulta externa,menores de 6 meses,2016-07-01,29,22,0,1,29,23,52
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2016-07-01,93,85,6,9,99,94,193
SAN LUCAS,consulta externa,menores de 6 meses,2016-07-01,102,69,2,2,104,71,175
SAN MATIAS,consulta externa,menores de 6 meses,2016-07-01,58,53,1,1,59,54,113
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2016-07-01,41,32,6,6,47,38,85
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2016-07-01,14,7,1,0,15,7,22
SAN PEDRO,consulta externa,menores de 6 meses,2016-07-01,111,72,9,1,120,73,193
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2016-07-01,61,68,1,3,62,71,133
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2016-07-01,9,10,0,0,9,10,19
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2016-07-01,5,0,0,0,5,0,5
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2016-07-01,4,2,3,1,7,3,10
SAN PEDRO(PND),consulta externa,menores de 6 meses,2016-07-01,7,8,1,0,8,8,16
SAN RAFAEL,consulta externa,menores de 6 meses,2016-07-01,16,25,4,5,20,30,50
SAN RAMON BENI,consulta externa,menores de 6 meses,2016-07-01,23,22,0,0,23,22,45
SAN RAMON SCZ,consulta externa,menores de 6 meses,2016-07-01,46,31,1,2,47,33,80
SANTA ANA,consulta externa,menores de 6 meses,2016-07-01,48,72,56,42,104,114,218
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2016-07-01,5964,5319,824,818,6788,6137,12925
SANTA ROSA,consulta externa,menores de 6 meses,2016-07-01,44,31,1,1,45,32,77
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2016-07-01,52,78,0,5,52,83,135
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2016-07-01,1,4,2,1,3,5,8
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2016-07-01,34,15,1,1,35,16,51
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2016-07-01,3,5,0,0,3,5,8
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2016-07-01,0,4,0,0,0,4,4
SANTIVAÑES,consulta externa,menores de 6 meses,2016-07-01,12,10,1,1,13,11,24
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2016-07-01,6,4,0,0,6,4,10
SAPAHAQUI,consulta externa,menores de 6 meses,2016-07-01,19,12,0,1,19,13,32
SENA,consulta externa,menores de 6 meses,2016-07-01,34,20,6,0,40,20,60
SHINAOTA,consulta externa,menores de 6 meses,2016-07-01,111,80,12,17,123,97,220
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2016-07-01,41,36,4,4,45,40,85
SICAYA,consulta externa,menores de 6 meses,2016-07-01,13,9,0,0,13,9,22
SIPE SIPE,consulta externa,menores de 6 meses,2016-07-01,174,118,7,18,181,136,317
SOPACHUY,consulta externa,menores de 6 meses,2016-07-01,40,29,0,0,40,29,69
SORACACHI,consulta externa,menores de 6 meses,2016-07-01,28,5,1,0,29,5,34
SORATA,consulta externa,menores de 6 meses,2016-07-01,55,44,1,0,56,44,100
SUCRE,consulta externa,menores de 6 meses,2016-07-01,1392,1321,341,338,1733,1659,3392
TACACHI,consulta externa,menores de 6 meses,2016-07-01,7,1,0,1,7,2,9
TACACOMA,consulta externa,menores de 6 meses,2016-07-01,26,11,1,0,27,11,38
TACOBAMBA,consulta externa,menores de 6 meses,2016-07-01,13,27,1,0,14,27,41
TACOPAYA,consulta externa,menores de 6 meses,2016-07-01,20,13,1,0,21,13,34
TAHUA,consulta externa,menores de 6 meses,2016-07-01,2,0,0,0,2,0,2
TAPACARI,consulta externa,menores de 6 meses,2016-07-01,54,52,2,0,56,52,108
TARABUCO,consulta externa,menores de 6 meses,2016-07-01,43,32,1,2,44,34,78
TARACO,consulta externa,menores de 6 meses,2016-07-01,2,5,3,4,5,9,14
TARATA,consulta externa,menores de 6 meses,2016-07-01,21,20,3,7,24,27,51
TARIJA,consulta externa,menores de 6 meses,2016-07-01,1167,1238,449,355,1616,1593,3209
TARVITA,consulta externa,menores de 6 meses,2016-07-01,54,50,1,5,55,55,110
TEOPONTE,consulta externa,menores de 6 meses,2016-07-01,80,59,2,4,82,63,145
TIAWANACU,consulta externa,menores de 6 meses,2016-07-01,24,15,9,2,33,17,50
TINGUIPAYA,consulta externa,menores de 6 meses,2016-07-01,32,21,20,16,52,37,89
TIPUANI,consulta externa,menores de 6 meses,2016-07-01,29,43,5,10,34,53,87
TIQUIPAYA,consulta externa,menores de 6 meses,2016-07-01,133,150,215,213,348,363,711
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2016-07-01,38,42,6,5,44,47,91
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2016-07-01,1,1,0,0,1,1,2
TOCO,consulta externa,menores de 6 meses,2016-07-01,19,24,110,11,129,35,164
TODOS SANTOS,consulta externa,menores de 6 meses,2016-07-01,1,2,0,0,1,2,3
TOLATA,consulta externa,menores de 6 meses,2016-07-01,20,24,8,5,28,29,57
TOLEDO,consulta externa,menores de 6 meses,2016-07-01,16,9,0,0,16,9,25
TOMAVE,consulta externa,menores de 6 meses,2016-07-01,23,18,0,0,23,18,41
TOMINA,consulta externa,menores de 6 meses,2016-07-01,35,28,1,0,36,28,64
TORO TORO,consulta externa,menores de 6 meses,2016-07-01,32,29,1,0,33,29,62
TOTORA(CBBA),consulta externa,menores de 6 meses,2016-07-01,31,31,0,1,31,32,63
TOTORA(ORR),consulta externa,menores de 6 meses,2016-07-01,10,7,0,0,10,7,17
TRIGAL,consulta externa,menores de 6 meses,2016-07-01,7,9,1,0,8,9,17
TRINIDAD,consulta externa,menores de 6 meses,2016-07-01,663,501,285,315,948,816,1764
TUPIZA,consulta externa,menores de 6 meses,2016-07-01,208,184,35,23,243,207,450
TURCO,consulta externa,menores de 6 meses,2016-07-01,8,3,1,1,9,4,13
UMALA,consulta externa,menores de 6 meses,2016-07-01,20,16,1,0,21,16,37
UNCIA,consulta externa,menores de 6 meses,2016-07-01,87,75,7,8,94,83,177
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2016-07-01,75,78,15,21,90,99,189
URUBICHA,consulta externa,menores de 6 meses,2016-07-01,25,28,0,1,25,29,54
UYUNI,consulta externa,menores de 6 meses,2016-07-01,80,82,5,6,85,88,173
VACAS,consulta externa,menores de 6 meses,2016-07-01,25,16,9,6,34,22,56
VALLEGRANDE,consulta externa,menores de 6 meses,2016-07-01,41,65,24,28,65,93,158
VIACHA,consulta externa,menores de 6 meses,2016-07-01,276,233,106,89,382,322,704
VILA VILA,consulta externa,menores de 6 meses,2016-07-01,10,17,0,1,10,18,28
VILLA CHARCAS,consulta externa,menores de 6 meses,2016-07-01,44,41,1,0,45,41,86
VILLA MONTES,consulta externa,menores de 6 meses,2016-07-01,235,175,12,4,247,179,426
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2016-07-01,10,13,0,0,10,13,23
VILLA RIVERO,consulta externa,menores de 6 meses,2016-07-01,25,29,8,9,33,38,71
VILLA SERRANO,consulta externa,menores de 6 meses,2016-07-01,27,40,6,10,33,50,83
VILLA TUNARI,consulta externa,menores de 6 meses,2016-07-01,552,428,12,21,564,449,1013
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2016-07-01,32,33,0,1,32,34,66
VILLAZON,consulta externa,menores de 6 meses,2016-07-01,169,125,18,19,187,144,331
VINTO,consulta externa,menores de 6 meses,2016-07-01,97,81,58,37,155,118,273
VITICHI,consulta externa,menores de 6 meses,2016-07-01,21,22,0,0,21,22,43
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2016-07-01,2,3,0,0,2,3,5
WARNES,consulta externa,menores de 6 meses,2016-07-01,379,317,43,40,422,357,779
YACO,consulta externa,menores de 6 meses,2016-07-01,24,49,3,0,27,49,76
YACUIBA,consulta externa,menores de 6 meses,2016-07-01,519,434,48,39,567,473,1040
YAMPARAEZ,consulta externa,menores de 6 meses,2016-07-01,14,18,0,0,14,18,32
YANACACHI,consulta externa,menores de 6 meses,2016-07-01,26,11,0,0,26,11,37
YAPACANI,consulta externa,menores de 6 meses,2016-07-01,215,196,21,14,236,210,446
YOCALLA,consulta externa,menores de 6 meses,2016-07-01,17,15,2,2,19,17,36
YOTALA,consulta externa,menores de 6 meses,2016-07-01,12,14,3,0,15,14,29
YUNCHARA,consulta externa,menores de 6 meses,2016-07-01,19,17,0,1,19,18,37
ZUDAÑEZ,consulta externa,menores de 6 meses,2016-07-01,49,31,6,1,55,32,87
ACACIO,consulta externa,menores de 6 meses,2016-08-01,15,7,0,0,15,7,22
ACHACACHI,consulta externa,menores de 6 meses,2016-08-01,60,44,53,39,113,83,196
ACHOCALLA,consulta externa,menores de 6 meses,2016-08-01,38,33,1,10,39,43,82
AIQUILE,consulta externa,menores de 6 meses,2016-08-01,83,70,5,6,88,76,164
ALALAY,consulta externa,menores de 6 meses,2016-08-01,6,7,1,0,7,7,14
ALCALA,consulta externa,menores de 6 meses,2016-08-01,6,4,4,0,10,4,14
ALTO BENI,consulta externa,menores de 6 meses,2016-08-01,65,62,2,0,67,62,129
ANCORAIMES,consulta externa,menores de 6 meses,2016-08-01,11,14,0,0,11,14,25
ANDAMARCA,consulta externa,menores de 6 meses,2016-08-01,10,8,0,2,10,10,20
ANTEQUERA,consulta externa,menores de 6 meses,2016-08-01,3,5,0,0,3,5,8
ANZALDO,consulta externa,menores de 6 meses,2016-08-01,11,6,4,2,15,8,23
APOLO,consulta externa,menores de 6 meses,2016-08-01,42,51,30,26,72,77,149
ARAMPAMPA,consulta externa,menores de 6 meses,2016-08-01,7,6,0,0,7,6,13
ARANI,consulta externa,menores de 6 meses,2016-08-01,22,26,1,1,23,27,50
ARBIETO,consulta externa,menores de 6 meses,2016-08-01,76,87,7,17,83,104,187
ARQUE,consulta externa,menores de 6 meses,2016-08-01,26,34,1,0,27,34,61
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2016-08-01,164,121,2,6,166,127,293
ATOCHA,consulta externa,menores de 6 meses,2016-08-01,42,26,2,1,44,27,71
AUCAPATA,consulta externa,menores de 6 meses,2016-08-01,11,2,0,1,11,3,14
AYATA,consulta externa,menores de 6 meses,2016-08-01,18,9,0,1,18,10,28
AYO AYO,consulta externa,menores de 6 meses,2016-08-01,15,10,4,3,19,13,32
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2016-08-01,82,75,10,5,92,80,172
AZURDUY,consulta externa,menores de 6 meses,2016-08-01,53,30,1,3,54,33,87
BATALLAS,consulta externa,menores de 6 meses,2016-08-01,22,23,1,0,23,23,46
