,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
TARABUCO,consulta externa,personas de 60 anos y mas,2016-07-01,555,699,9,9,564,708,1272
TARACO,consulta externa,personas de 60 anos y mas,2016-07-01,106,115,91,113,197,228,425
TARATA,consulta externa,personas de 60 anos y mas,2016-07-01,111,177,60,117,171,294,465
TARIJA,consulta externa,personas de 60 anos y mas,2016-07-01,4369,6080,2179,3334,6548,9414,15962
TARVITA,consulta externa,personas de 60 anos y mas,2016-07-01,341,477,9,15,350,492,842
TEOPONTE,consulta externa,personas de 60 anos y mas,2016-07-01,286,133,70,46,356,179,535
TIAWANACU,consulta externa,personas de 60 anos y mas,2016-07-01,285,300,93,78,378,378,756
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2016-07-01,132,215,16,1,148,216,364
TIPUANI,consulta externa,personas de 60 anos y mas,2016-07-01,237,146,41,40,278,186,464
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2016-07-01,398,588,110,231,508,819,1327
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2016-07-01,413,603,71,89,484,692,1176
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2016-07-01,28,76,11,41,39,117,156
TOCO,consulta externa,personas de 60 anos y mas,2016-07-01,241,356,57,61,298,417,715
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2016-07-01,22,21,2,0,24,21,45
TOLATA,consulta externa,personas de 60 anos y mas,2016-07-01,88,159,35,52,123,211,334
TOLEDO,consulta externa,personas de 60 anos y mas,2016-07-01,148,181,0,1,148,182,330
TOMAVE,consulta externa,personas de 60 anos y mas,2016-07-01,389,593,6,23,395,616,1011
TOMINA,consulta externa,personas de 60 anos y mas,2016-07-01,323,461,11,10,334,471,805
TORO TORO,consulta externa,personas de 60 anos y mas,2016-07-01,235,301,0,1,235,302,537
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2016-07-01,228,260,87,111,315,371,686
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2016-07-01,245,262,7,1,252,263,515
TRIGAL,consulta externa,personas de 60 anos y mas,2016-07-01,52,41,52,104,104,145,249
TRINIDAD,consulta externa,personas de 60 anos y mas,2016-07-01,1372,1663,921,1176,2293,2839,5132
TUPIZA,consulta externa,personas de 60 anos y mas,2016-07-01,1322,1832,164,272,1486,2104,3590
TURCO,consulta externa,personas de 60 anos y mas,2016-07-01,169,176,6,10,175,186,361
UMALA,consulta externa,personas de 60 anos y mas,2016-07-01,299,312,47,44,346,356,702
UNCIA,consulta externa,personas de 60 anos y mas,2016-07-01,444,825,4,6,448,831,1279
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2016-07-01,466,597,21,37,487,634,1121
URUBICHA,consulta externa,personas de 60 anos y mas,2016-07-01,50,53,3,1,53,54,107
UYUNI,consulta externa,personas de 60 anos y mas,2016-07-01,462,517,79,91,541,608,1149
VACAS,consulta externa,personas de 60 anos y mas,2016-07-01,321,493,23,25,344,518,862
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2016-07-01,274,394,552,731,826,1125,1951
VIACHA,consulta externa,personas de 60 anos y mas,2016-07-01,933,1009,353,454,1286,1463,2749
VILA VILA,consulta externa,personas de 60 anos y mas,2016-07-01,116,153,16,13,132,166,298
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2016-07-01,365,539,6,15,371,554,925
VILLA MONTES,consulta externa,personas de 60 anos y mas,2016-07-01,500,628,133,158,633,786,1419
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2016-07-01,65,32,1,0,66,32,98
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2016-07-01,217,279,39,62,256,341,597
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2016-07-01,385,474,5,5,390,479,869
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2016-07-01,1356,1115,88,65,1444,1180,2624
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2016-07-01,196,264,27,32,223,296,519
VILLAZON,consulta externa,personas de 60 anos y mas,2016-07-01,883,1167,579,853,1462,2020,3482
VINTO,consulta externa,personas de 60 anos y mas,2016-07-01,342,410,85,136,427,546,973
VITICHI,consulta externa,personas de 60 anos y mas,2016-07-01,471,745,8,9,479,754,1233
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2016-07-01,40,45,6,2,46,47,93
WARNES,consulta externa,personas de 60 anos y mas,2016-07-01,579,648,108,149,687,797,1484
YACO,consulta externa,personas de 60 anos y mas,2016-07-01,258,203,5,2,263,205,468
YACUIBA,consulta externa,personas de 60 anos y mas,2016-07-01,1939,2520,391,498,2330,3018,5348
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2016-07-01,430,626,9,8,439,634,1073
YANACACHI,consulta externa,personas de 60 anos y mas,2016-07-01,118,88,31,22,149,110,259
YAPACANI,consulta externa,personas de 60 anos y mas,2016-07-01,1146,879,99,118,1245,997,2242
YOCALLA,consulta externa,personas de 60 anos y mas,2016-07-01,257,356,2,1,259,357,616
YOTALA,consulta externa,personas de 60 anos y mas,2016-07-01,127,229,49,101,176,330,506
YUNCHARA,consulta externa,personas de 60 anos y mas,2016-07-01,74,106,0,0,74,106,180
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2016-07-01,14,20,0,0,14,20,34
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2016-07-01,372,411,3,5,375,416,791
ACACIO,consulta externa,personas de 60 anos y mas,2016-08-01,197,272,3,3,200,275,475
ACHACACHI,consulta externa,personas de 60 anos y mas,2016-08-01,832,892,346,342,1178,1234,2412
ACHOCALLA,consulta externa,personas de 60 anos y mas,2016-08-01,258,306,4,19,262,325,587
AIQUILE,consulta externa,personas de 60 anos y mas,2016-08-01,468,570,374,493,842,1063,1905
ALALAY,consulta externa,personas de 60 anos y mas,2016-08-01,67,118,7,6,74,124,198
ALCALA,consulta externa,personas de 60 anos y mas,2016-08-01,68,114,4,3,72,117,189
ALTO BENI,consulta externa,personas de 60 anos y mas,2016-08-01,248,149,25,12,273,161,434
ANCORAIMES,consulta externa,personas de 60 anos y mas,2016-08-01,292,330,69,70,361,400,761
ANDAMARCA,consulta externa,personas de 60 anos y mas,2016-08-01,172,188,11,8,183,196,379
ANTEQUERA,consulta externa,personas de 60 anos y mas,2016-08-01,39,69,1,0,40,69,109
ANZALDO,consulta externa,personas de 60 anos y mas,2016-08-01,300,409,87,93,387,502,889
APOLO,consulta externa,personas de 60 anos y mas,2016-08-01,363,371,17,10,380,381,761
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2016-08-01,160,186,0,1,160,187,347
ARANI,consulta externa,personas de 60 anos y mas,2016-08-01,232,439,25,64,257,503,760
ARBIETO,consulta externa,personas de 60 anos y mas,2016-08-01,361,614,65,76,426,690,1116
ARQUE,consulta externa,personas de 60 anos y mas,2016-08-01,270,393,39,37,309,430,739
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2016-08-01,458,337,17,23,475,360,835
ATOCHA,consulta externa,personas de 60 anos y mas,2016-08-01,192,214,86,110,278,324,602
AUCAPATA,consulta externa,personas de 60 anos y mas,2016-08-01,122,110,0,3,122,113,235
AYATA,consulta externa,personas de 60 anos y mas,2016-08-01,185,259,19,23,204,282,486
AYO AYO,consulta externa,personas de 60 anos y mas,2016-08-01,261,287,28,21,289,308,597
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2016-08-01,813,930,11,18,824,948,1772
AZURDUY,consulta externa,personas de 60 anos y mas,2016-08-01,204,301,8,8,212,309,521
BATALLAS,consulta externa,personas de 60 anos y mas,2016-08-01,276,278,30,17,306,295,601
BAURES,consulta externa,personas de 60 anos y mas,2016-08-01,77,87,19,32,96,119,215
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2016-08-01,43,56,3,6,46,62,108
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2016-08-01,103,92,3,4,106,96,202
BELLA FLOR,consulta externa,personas de 60 anos y mas,2016-08-01,72,41,12,4,84,45,129
BERMEJO,consulta externa,personas de 60 anos y mas,2016-08-01,908,1090,94,136,1002,1226,2228
BETANZOS,consulta externa,personas de 60 anos y mas,2016-08-01,1359,1638,42,71,1401,1709,3110
BOLIVAR,consulta externa,personas de 60 anos y mas,2016-08-01,174,199,26,32,200,231,431
BOLPEBRA,consulta externa,personas de 60 anos y mas,2016-08-01,50,28,3,0,53,28,81
BOYUIBE,consulta externa,personas de 60 anos y mas,2016-08-01,75,124,7,15,82,139,221
BUENA VISTA,consulta externa,personas de 60 anos y mas,2016-08-01,380,257,50,49,430,306,736
CABEZAS,consulta externa,personas de 60 anos y mas,2016-08-01,404,374,62,99,466,473,939
CAIROMA,consulta externa,personas de 60 anos y mas,2016-08-01,287,254,21,14,308,268,576
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2016-08-01,185,364,2,7,187,371,558
CAJUATA,consulta externa,personas de 60 anos y mas,2016-08-01,260,233,1,2,261,235,496
CALACOTO,consulta externa,personas de 60 anos y mas,2016-08-01,292,308,0,4,292,312,604
CALAMARCA,consulta externa,personas de 60 anos y mas,2016-08-01,267,335,23,16,290,351,641
CAMARGO,consulta externa,personas de 60 anos y mas,2016-08-01,522,828,102,154,624,982,1606
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2016-08-01,170,243,2,3,172,246,418
CAMIRI,consulta externa,personas de 60 anos y mas,2016-08-01,1106,1252,398,435,1504,1687,3191
CAPINOTA,consulta externa,personas de 60 anos y mas,2016-08-01,315,415,128,182,443,597,1040
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2016-08-01,349,356,20,7,369,363,732
CARACOLLO,consulta externa,personas de 60 anos y mas,2016-08-01,409,479,40,37,449,516,965
CARANAVI,consulta externa,personas de 60 anos y mas,2016-08-01,1284,986,446,356,1730,1342,3072
CARANGAS,consulta externa,personas de 60 anos y mas,2016-08-01,15,22,0,0,15,22,37
CARAPARI,consulta externa,personas de 60 anos y mas,2016-08-01,504,548,49,61,553,609,1162
CARIPUYO,consulta externa,personas de 60 anos y mas,2016-08-01,170,192,1,7,171,199,370
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2016-08-01,62,54,7,4,69,58,127
CATACORA,consulta externa,personas de 60 anos y mas,2016-08-01,54,63,1,3,55,66,121
CHACARILLA,consulta externa,personas de 60 anos y mas,2016-08-01,59,51,62,47,121,98,219
CHALLAPATA,consulta externa,personas de 60 anos y mas,2016-08-01,1181,1303,84,111,1265,1414,2679
CHAQUI,consulta externa,personas de 60 anos y mas,2016-08-01,520,756,1,10,521,766,1287
CHARAGUA,consulta externa,personas de 60 anos y mas,2016-08-01,426,597,32,29,458,626,1084
CHARAÑA,consulta externa,personas de 60 anos y mas,2016-08-01,64,55,17,27,81,82,163
CHAYANTA,consulta externa,personas de 60 anos y mas,2016-08-01,181,287,32,18,213,305,518
CHIMORE,consulta externa,personas de 60 anos y mas,2016-08-01,446,392,17,22,463,414,877
CHIPAYA,consulta externa,personas de 60 anos y mas,2016-08-01,34,34,0,4,34,38,72
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2016-08-01,60,94,0,0,60,94,154
CHUA COCANI,consulta externa,personas de 60 anos y mas,2016-08-01,116,162,13,28,129,190,319
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2016-08-01,295,231,90,50,385,281,666
CHUMA,consulta externa,personas de 60 anos y mas,2016-08-01,462,544,36,31,498,575,1073
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2016-08-01,75,123,0,1,75,124,199
CKOCHAS,consulta externa,personas de 60 anos y mas,2016-08-01,333,471,2,6,335,477,812
CLIZA,consulta externa,personas de 60 anos y mas,2016-08-01,505,691,120,259,625,950,1575
COBIJA,consulta externa,personas de 60 anos y mas,2016-08-01,498,478,121,116,619,594,1213
COCAPATA,consulta externa,personas de 60 anos y mas,2016-08-01,503,488,18,32,521,520,1041
COCHABAMBA,consulta externa,personas de 60 anos y mas,2016-08-01,10356,13478,12201,15857,22557,29335,51892
COIPASA,consulta externa,personas de 60 anos y mas,2016-08-01,29,20,0,0,29,20,49
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2016-08-01,581,901,302,484,883,1385,2268
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2016-08-01,312,338,46,42,358,380,738
COLLANA,consulta externa,personas de 60 anos y mas,2016-08-01,106,107,26,11,132,118,250
COLOMI,consulta externa,personas de 60 anos y mas,2016-08-01,270,335,151,180,421,515,936
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2016-08-01,158,130,13,9,171,139,310
COLQUECHACA,consulta externa,personas de 60 anos y mas,2016-08-01,950,1127,5,3,955,1130,2085
COLQUENCHA,consulta externa,personas de 60 anos y mas,2016-08-01,104,118,43,63,147,181,328
COLQUIRI,consulta externa,personas de 60 anos y mas,2016-08-01,432,401,28,13,460,414,874
COMANCHE,consulta externa,personas de 60 anos y mas,2016-08-01,68,73,9,6,77,79,156
COMARAPA,consulta externa,personas de 60 anos y mas,2016-08-01,230,280,92,112,322,392,714
COMBAYA,consulta externa,personas de 60 anos y mas,2016-08-01,93,78,4,4,97,82,179
CONCEPCION,consulta externa,personas de 60 anos y mas,2016-08-01,119,125,27,47,146,172,318
COPACABANA,consulta externa,personas de 60 anos y mas,2016-08-01,138,159,12,13,150,172,322
CORIPATA,consulta externa,personas de 60 anos y mas,2016-08-01,325,281,85,55,410,336,746
CORO CORO,consulta externa,personas de 60 anos y mas,2016-08-01,263,263,24,35,287,298,585
COROICO,consulta externa,personas de 60 anos y mas,2016-08-01,230,178,232,239,462,417,879
CORQUE,consulta externa,personas de 60 anos y mas,2016-08-01,263,268,20,26,283,294,577
COTAGAITA,consulta externa,personas de 60 anos y mas,2016-08-01,631,969,82,108,713,1077,1790
COTOCA,consulta externa,personas de 60 anos y mas,2016-08-01,588,708,76,76,664,784,1448
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2016-08-01,12,20,0,0,12,20,32
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2016-08-01,497,402,44,35,541,437,978
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2016-08-01,104,165,6,8,110,173,283
CUEVO,consulta externa,personas de 60 anos y mas,2016-08-01,76,97,19,37,95,134,229
CULPINA,consulta externa,personas de 60 anos y mas,2016-08-01,262,435,23,38,285,473,758
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2016-08-01,121,155,5,4,126,159,285
CURVA,consulta externa,personas de 60 anos y mas,2016-08-01,60,112,8,7,68,119,187
DESAGUADERO,consulta externa,personas de 60 anos y mas,2016-08-01,83,82,35,34,118,116,234
EL ALTO,consulta externa,personas de 60 anos y mas,2016-08-01,7903,9266,4932,5507,12835,14773,27608
EL CHORO,consulta externa,personas de 60 anos y mas,2016-08-01,183,213,3,6,186,219,405
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2016-08-01,241,213,4,10,245,223,468
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2016-08-01,280,446,17,31,297,477,774
EL TORNO,consulta externa,personas de 60 anos y mas,2016-08-01,1408,1542,486,320,1894,1862,3756
EL VILLAR,consulta externa,personas de 60 anos y mas,2016-08-01,108,205,11,11,119,216,335
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2016-08-01,610,748,7,7,617,755,1372
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2016-08-01,403,322,45,36,448,358,806
ESCARA,consulta externa,personas de 60 anos y mas,2016-08-01,36,58,0,0,36,58,94
ESCOMA,consulta externa,personas de 60 anos y mas,2016-08-01,186,142,61,47,247,189,436
ESMERALDA,consulta externa,personas de 60 anos y mas,2016-08-01,44,58,2,3,46,61,107
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2016-08-01,132,157,3,5,135,162,297
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2016-08-01,20,13,3,0,23,13,36
EXALTACION,consulta externa,personas de 60 anos y mas,2016-08-01,42,36,1,3,43,39,82
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2016-08-01,92,93,19,25,111,118,229
FILADELFIA,consulta externa,personas de 60 anos y mas,2016-08-01,92,49,2,0,94,49,143
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2016-08-01,182,200,16,26,198,226,424
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2016-08-01,243,256,92,115,335,371,706
GUANAY,consulta externa,personas de 60 anos y mas,2016-08-01,306,224,75,78,381,302,683
GUAQUI,consulta externa,personas de 60 anos y mas,2016-08-01,152,164,48,70,200,234,434
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2016-08-01,563,558,59,172,622,730,1352
GUTIERREZ,consulta externa,personas de 60 anos y mas,2016-08-01,320,372,24,28,344,400,744
HUACARETA,consulta externa,personas de 60 anos y mas,2016-08-01,196,290,6,12,202,302,504
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2016-08-01,60,86,1,1,61,87,148
HUACHACALLA,consulta externa,personas de 60 anos y mas,2016-08-01,65,81,20,27,85,108,193
HUANUNI,consulta externa,personas de 60 anos y mas,2016-08-01,441,392,141,148,582,540,1122
HUARACAJE,consulta externa,personas de 60 anos y mas,2016-08-01,65,59,0,0,65,59,124
HUARINA,consulta externa,personas de 60 anos y mas,2016-08-01,243,209,60,44,303,253,556
HUATAJATA,consulta externa,personas de 60 anos y mas,2016-08-01,50,65,60,77,110,142,252
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2016-08-01,246,268,3,9,249,277,526
HUMANATA,consulta externa,personas de 60 anos y mas,2016-08-01,262,276,0,1,262,277,539
ICHOCA,consulta externa,personas de 60 anos y mas,2016-08-01,181,140,0,0,181,140,321
ICLA,consulta externa,personas de 60 anos y mas,2016-08-01,224,328,42,56,266,384,650
INCAHUASI,consulta externa,personas de 60 anos y mas,2016-08-01,217,358,13,39,230,397,627
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2016-08-01,6,5,0,0,6,5,11
INQUISIVI,consulta externa,personas de 60 anos y mas,2016-08-01,311,280,0,3,311,283,594
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2016-08-01,359,298,86,90,445,388,833
IXIAMAS,consulta externa,personas de 60 anos y mas,2016-08-01,118,72,8,7,126,79,205
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2016-08-01,371,382,327,341,698,723,1421
LA ASUNTA,consulta externa,personas de 60 anos y mas,2016-08-01,269,181,60,44,329,225,554
LA GUARDIA,consulta externa,personas de 60 anos y mas,2016-08-01,1019,1197,375,530,1394,1727,3121
LA PAZ,consulta externa,personas de 60 anos y mas,2016-08-01,12388,17306,13959,19276,26347,36582,62929
LA RIVERA,consulta externa,personas de 60 anos y mas,2016-08-01,14,23,0,0,14,23,37
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2016-08-01,85,82,8,11,93,93,186
LAJA,consulta externa,personas de 60 anos y mas,2016-08-01,380,419,155,173,535,592,1127
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2016-08-01,56,75,4,4,60,79,139
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2016-08-01,74,58,4,1,78,59,137
LLALLAGUA,consulta externa,personas de 60 anos y mas,2016-08-01,676,967,101,122,777,1089,1866
LLICA,consulta externa,personas de 60 anos y mas,2016-08-01,102,112,50,36,152,148,300
LORETO,consulta externa,personas de 60 anos y mas,2016-08-01,39,16,9,9,48,25,73
LURIBAY,consulta externa,personas de 60 anos y mas,2016-08-01,259,285,90,56,349,341,690
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2016-08-01,167,196,29,40,196,236,432
MACHARETI,consulta externa,personas de 60 anos y mas,2016-08-01,169,186,22,13,191,199,390
MAGDALENA,consulta externa,personas de 60 anos y mas,2016-08-01,131,155,53,63,184,218,402
MAIRANA,consulta externa,personas de 60 anos y mas,2016-08-01,95,136,51,71,146,207,353
MALLA,consulta externa,personas de 60 anos y mas,2016-08-01,82,76,1,1,83,77,160
MAPIRI,consulta externa,personas de 60 anos y mas,2016-08-01,290,289,17,8,307,297,604
MECAPACA,consulta externa,personas de 60 anos y mas,2016-08-01,279,223,15,24,294,247,541
MINEROS,consulta externa,personas de 60 anos y mas,2016-08-01,136,139,0,2,136,141,277
MIZQUE,consulta externa,personas de 60 anos y mas,2016-08-01,657,877,137,163,794,1040,1834
MOCOMOCO,consulta externa,personas de 60 anos y mas,2016-08-01,639,649,70,58,709,707,1416
MOJINETE,consulta externa,personas de 60 anos y mas,2016-08-01,30,41,12,18,42,59,101
MOJOCOYA,consulta externa,personas de 60 anos y mas,2016-08-01,266,379,101,139,367,518,885
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2016-08-01,648,877,131,141,779,1018,1797
MONTERO,consulta externa,personas de 60 anos y mas,2016-08-01,1980,2374,482,519,2462,2893,5355
MORO MORO,consulta externa,personas de 60 anos y mas,2016-08-01,34,53,38,75,72,128,200
MOROCHATA,consulta externa,personas de 60 anos y mas,2016-08-01,360,427,39,39,399,466,865
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2016-08-01,36,15,1,0,37,15,52
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2016-08-01,17,25,0,0,17,25,42
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2016-08-01,24,17,1,2,25,19,44
OCURI,consulta externa,personas de 60 anos y mas,2016-08-01,180,227,7,3,187,230,417
OKINAWA,consulta externa,personas de 60 anos y mas,2016-08-01,137,109,14,13,151,122,273
OMEREQUE,consulta externa,personas de 60 anos y mas,2016-08-01,194,218,17,21,211,239,450
ORURO,consulta externa,personas de 60 anos y mas,2016-08-01,5714,7531,2371,3163,8085,10694,18779
PADCAYA,consulta externa,personas de 60 anos y mas,2016-08-01,353,515,75,88,428,603,1031
PADILLA,consulta externa,personas de 60 anos y mas,2016-08-01,411,502,26,43,437,545,982
PAILON,consulta externa,personas de 60 anos y mas,2016-08-01,288,255,34,41,322,296,618
PALCA,consulta externa,personas de 60 anos y mas,2016-08-01,267,256,3,2,270,258,528
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2016-08-01,651,483,313,219,964,702,1666
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2016-08-01,30,32,1,1,31,33,64
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2016-08-01,108,179,44,88,152,267,419
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2016-08-01,267,243,3,7,270,250,520
PASORAPA,consulta externa,personas de 60 anos y mas,2016-08-01,177,222,12,13,189,235,424
PATACAMAYA,consulta externa,personas de 60 anos y mas,2016-08-01,194,150,120,91,314,241,555
PAZÑA,consulta externa,personas de 60 anos y mas,2016-08-01,105,119,14,5,119,124,243
PELECHUCO,consulta externa,personas de 60 anos y mas,2016-08-01,114,76,3,0,117,76,193
POCOATA,consulta externa,personas de 60 anos y mas,2016-08-01,751,1016,4,1,755,1017,1772
POCONA,consulta externa,personas de 60 anos y mas,2016-08-01,401,1230,45,48,446,1278,1724
POJO (CBBA),consulta externa,personas de 60 anos y mas,2016-08-01,174,219,4,18,178,237,415
POOPO,consulta externa,personas de 60 anos y mas,2016-08-01,86,83,45,45,131,128,259
PORCO,consulta externa,personas de 60 anos y mas,2016-08-01,93,138,5,3,98,141,239
POROMA,consulta externa,personas de 60 anos y mas,2016-08-01,353,427,21,24,374,451,825
PORONGO,consulta externa,personas de 60 anos y mas,2016-08-01,257,249,19,31,276,280,556
PORTACHUELO,consulta externa,personas de 60 anos y mas,2016-08-01,280,292,133,142,413,434,847
PORVENIR,consulta externa,personas de 60 anos y mas,2016-08-01,93,57,23,14,116,71,187
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2016-08-01,57,72,14,16,71,88,159
POTOSI,consulta externa,personas de 60 anos y mas,2016-08-01,4112,5270,1663,2385,5775,7655,13430
PRESTO,consulta externa,personas de 60 anos y mas,2016-08-01,342,417,1,0,343,417,760
PUCARA,consulta externa,personas de 60 anos y mas,2016-08-01,34,39,74,85,108,124,232
PUCARANI,consulta externa,personas de 60 anos y mas,2016-08-01,563,568,147,152,710,720,1430
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2016-08-01,208,194,30,24,238,218,456
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2016-08-01,377,390,15,5,392,395,787
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2016-08-01,128,86,36,25,164,111,275
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2016-08-01,126,109,31,34,157,143,300
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2016-08-01,111,120,41,48,152,168,320
PUERTO RICO,consulta externa,personas de 60 anos y mas,2016-08-01,68,39,6,0,74,39,113
PUERTO SILES,consulta externa,personas de 60 anos y mas,2016-08-01,16,14,0,0,16,14,30
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2016-08-01,133,174,27,36,160,210,370
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2016-08-01,687,652,128,115,815,767,1582
PUNA,consulta externa,personas de 60 anos y mas,2016-08-01,940,1549,15,25,955,1574,2529
PUNATA,consulta externa,personas de 60 anos y mas,2016-08-01,532,757,546,838,1078,1595,2673
QUIABAYA,consulta externa,personas de 60 anos y mas,2016-08-01,89,89,44,46,133,135,268
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2016-08-01,1564,2103,1382,1845,2946,3948,6894
QUIME,consulta externa,personas de 60 anos y mas,2016-08-01,272,201,6,7,278,208,486
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2016-08-01,36,50,11,21,47,71,118
RAVELO,consulta externa,personas de 60 anos y mas,2016-08-01,665,852,6,9,671,861,1532
REYES,consulta externa,personas de 60 anos y mas,2016-08-01,222,280,78,122,300,402,702
RIBERALTA,consulta externa,personas de 60 anos y mas,2016-08-01,1573,1499,444,572,2017,2071,4088
ROBORE,consulta externa,personas de 60 anos y mas,2016-08-01,384,349,50,49,434,398,832
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2016-08-01,336,336,168,202,504,538,1042
SABAYA,consulta externa,personas de 60 anos y mas,2016-08-01,263,260,23,42,286,302,588
SACABA,consulta externa,personas de 60 anos y mas,2016-08-01,1917,2596,974,1379,2891,3975,6866
SACABAMBA,consulta externa,personas de 60 anos y mas,2016-08-01,112,146,53,91,165,237,402
SACACA,consulta externa,personas de 60 anos y mas,2016-08-01,233,372,2,1,235,373,608
SAIPINA,consulta externa,personas de 60 anos y mas,2016-08-01,96,133,74,51,170,184,354
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2016-08-01,230,311,21,20,251,331,582
SAMAIPATA,consulta externa,personas de 60 anos y mas,2016-08-01,204,185,209,201,413,386,799
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2016-08-01,29,32,37,49,66,81,147
SAN ANDRES,consulta externa,personas de 60 anos y mas,2016-08-01,183,138,22,18,205,156,361
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2016-08-01,195,178,124,126,319,304,623
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2016-08-01,54,76,2,0,56,76,132
