,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,421,1011,421,1011,1432
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,2,0,2,2
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,0,1,0,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,14,34,14,34,48
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,8,1,8,9
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,310,668,310,668,978
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,3,2,3,2,5
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,0,1,0,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,3,2,3,2,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,6,0,6,6
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,0,1,0,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,17,34,17,34,51
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,139,366,139,366,505
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,133,435,133,435,568
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,14,20,14,20,34
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,3,2,3,5
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,10,1,10,11
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,3,2,3,5
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,134,191,134,191,325
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,0,1,0,1
PUCARANI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,1,1,1,2
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,48,58,48,58,106
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,41,91,41,91,132
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,15,67,15,67,82
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,17,70,17,70,87
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,3,2,3,5
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,7,10,7,10,17
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,40,50,40,50,90
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,1,2,1,3
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,9,2,9,11
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,4,15,4,15,19
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,18,27,18,27,45
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,11,2,11,2,13
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,7,20,7,20,27
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,244,1004,244,1004,1248
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,1,2,1,3
SIPE SIPE,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,2,0,2,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,3,0,3,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,124,199,124,199,323
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,6,11,6,11,17
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,117,197,117,197,314
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,6,7,6,7,13
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,1,1,1,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,52,72,52,72,124
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,41,81,41,81,122
UNCIA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,4,8,4,8,12
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,1,0,1,0,1
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,15,16,15,16,31
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,5,12,5,12,17
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,58,127,58,127,185
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,2,14,2,14,16
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,17,48,17,48,65
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-07-01,42,56,42,56,98
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,3,1,3,4
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,2,1,2,1,3
ARAMPAMPA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,13,12,13,12,25
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,30,23,30,23,53
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,11,18,11,18,29
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,4,6,4,6,10
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,6,13,6,13,19
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,13,34,13,34,47
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,11,37,11,37,48
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,15,1,15,16
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,3,12,3,12,15
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,4,24,4,24,28
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,2,0,2,2
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,36,84,36,84,120
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,348,606,348,606,954
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,4,7,4,7,11
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,2,6,2,6,8
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,2,1,2,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,16,19,16,19,35
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,9,18,9,18,27
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,381,788,381,788,1169
EL PUENTE(STC),internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,0,1,0,1
EL PUENTE(TJA),internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,1,1,1,2
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,3,1,3,4
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,2,0,2,2
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,9,29,9,29,38
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,2,13,2,13,15
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,1,1,1,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,56,68,56,68,124
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,388,705,388,705,1093
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,1,1,1,2
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,3,0,3,3
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,2,7,2,7,9
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,17,30,17,30,47
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,118,216,118,216,334
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,0,0,0,0
OKINAWA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,3,0,3,3
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,121,361,121,361,482
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,10,42,10,42,52
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,1,1,1,2
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,3,2,3,2,5
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,2,1,2,3
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,191,324,191,324,515
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,1,1,1,2
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,48,83,48,83,131
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,38,86,38,86,124
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,18,85,18,85,103
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,43,88,43,88,131
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,4,1,4,5
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,6,12,6,12,18
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,6,2,6,2,8
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,6,13,6,13,19
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,6,11,6,11,17
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,10,28,10,28,38
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,2,0,2,0,2
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,8,2,8,2,10
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,6,15,6,15,21
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,136,741,136,741,877
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,109,210,109,210,319
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,7,13,7,13,20
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,171,217,171,217,388
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,5,12,5,12,17
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,0,1,0,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,95,118,95,118,213
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,44,75,44,75,119
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,6,12,6,12,18
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,3,10,3,10,13
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,1,0,1,0,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,2,20,2,20,22
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,61,156,61,156,217
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,10,29,10,29,39
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,21,68,21,68,89
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-08-01,32,75,32,75,107
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,10,0,10,10
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,7,1,7,8
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,7,9,7,9,16
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,23,25,23,25,48
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,3,2,3,2,5
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,3,0,3,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,4,8,4,8,12
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,1,1,1,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,7,14,7,14,21
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,15,49,15,49,64
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,0,2,0,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,16,64,16,64,80
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,1,1,1,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,9,18,9,18,27
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,8,12,8,12,20
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,5,18,5,18,23
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,4,2,4,6
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,32,89,32,89,121
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,225,523,225,523,748
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,30,84,30,84,114
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,4,4,4,4,8
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,1,2,1,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,14,16,14,16,30
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,10,17,10,17,27
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,367,744,367,744,1111
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,3,0,3,3
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,1,1,1,2
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,5,6,5,6,11
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,6,11,6,11,17
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,50,61,50,61,111
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,371,748,371,748,1119
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,3,2,3,5
LLICA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,0,1,0,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,6,2,6,8
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,6,0,6,6
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,1,1,1,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,19,35,19,35,54
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,65,163,65,163,228
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,162,388,162,388,550
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,17,31,17,31,48
PALCA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,0,1,0,1
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,2,2,2,4
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,3,7,3,7,10
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,2,2,2,4
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,210,257,210,257,467
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,41,69,41,69,110
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,45,131,45,131,176
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,11,78,11,78,89
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,28,71,28,71,99
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,6,1,6,7
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,8,12,8,12,20
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,11,11,11,11,22
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,7,12,7,12,19
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,5,14,5,14,19
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,13,30,13,30,43
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,9,6,9,6,15
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,9,18,9,18,27
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,134,798,134,798,932
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,9,13,9,13,22
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,131,201,131,201,332
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,5,7,5,7,12
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,110,214,110,214,324
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,3,15,3,15,18
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,2,1,2,3
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,91,166,91,166,257
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,21,88,21,88,109
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,9,18,9,18,27
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,7,3,7,3,10
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,7,24,7,24,31
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,1,17,1,17,18
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,60,147,60,147,207
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,2,12,2,12,14
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,58,22,58,22,80
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-09-01,51,113,51,113,164
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,1,8,1,8,9
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,1,10,1,10,11
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,1,1,1,1,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,12,24,12,24,36
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,1,1,1,1,2
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,6,13,6,13,19
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,7,18,7,18,25
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,17,48,17,48,65
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,13,54,13,54,67
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,2,1,2,1,3
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,17,14,17,14,31
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,12,28,12,28,40
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,7,27,7,27,34
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,46,110,46,110,156
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,313,644,313,644,957
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,31,96,31,96,127
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,2,2,2,2,4
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,4,15,4,15,19
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,3,6,3,6,9
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,414,836,414,836,1250
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,1,5,1,5,6
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,3,6,3,6,9
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,0,6,0,6,6
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,7,44,7,44,51
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,1,0,1,0,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,1,10,1,10,11
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,2,11,2,11,13
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,15,24,15,24,39
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,358,753,358,753,1111
LAS CARRERAS,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,14,23,14,23,37
LORETO,internaciones,ingresos referidos de otros establecimientos de salud,2024-10-01,1,7,1,7,8
