,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,6,31,6,31,37
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,5,9,5,9,14
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,11,4,11,4,15
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,199,501,199,501,700
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,3,6,3,6,9
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,1,0,1,1
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,4,0,4,4
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,1,0,1,0,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,1,1,1,1,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,19,29,19,29,48
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,161,260,161,260,421
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,100,415,100,415,515
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,8,22,8,22,30
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,1,1,1,1,2
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,1,6,1,6,7
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,5,0,5,0,5
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,120,391,120,391,511
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,1,0,1,0,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,3,0,3,3
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,3,12,3,12,15
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,37,85,37,85,122
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,56,105,56,105,161
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,10,76,10,76,86
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,17,119,17,119,136
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,2,7,2,7,9
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,6,12,6,12,18
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,10,19,10,19,29
SAN ANDRES,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,2,5,2,5,7
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,4,14,4,14,18
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,12,16,12,16,28
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,1,0,1,1
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,4,8,4,8,12
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,288,1187,288,1187,1475
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,1,2,1,2,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,4,0,4,4
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,148,242,148,242,390
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,8,8,8,8,16
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,140,181,140,181,321
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,3,14,3,14,17
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,44,116,44,116,160
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,8,11,8,11,19
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,5,10,5,10,15
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,2,8,2,8,10
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,10,28,10,28,38
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,1,6,1,6,7
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,54,107,54,107,161
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,1,5,1,5,6
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,13,18,13,18,31
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,33,72,33,72,105
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2023-07-01,0,4,0,4,4
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,12,1,12,13
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,3,8,3,8,11
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,11,21,11,21,32
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,11,14,11,14,25
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,3,2,3,2,5
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,48,73,48,73,121
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,0,1,0,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,12,26,12,26,38
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,15,54,15,54,69
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,2,1,2,1,3
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,10,63,10,63,73
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,4,1,4,1,5
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,3,1,3,1,4
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,11,18,11,18,29
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,7,25,7,25,32
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,6,0,6,6
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,25,99,25,99,124
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,272,788,272,788,1060
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,25,53,25,53,78
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,4,1,4,5
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,2,2,2,2,4
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,6,17,6,17,23
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,5,8,5,8,13
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,350,871,350,871,1221
EL PUENTE(STC),internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,2,0,2,0,2
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,2,2,2,2,4
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,2,0,2,0,2
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,3,2,3,2,5
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,9,23,9,23,32
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,11,1,11,12
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,8,9,8,9,17
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,351,677,351,677,1028
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,5,3,5,3,8
LORETO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,3,1,3,4
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,2,6,2,6,8
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,1,1,1,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,5,1,5,1,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,23,26,23,26,49
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,145,312,145,312,457
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,77,326,77,326,403
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,10,33,10,33,43
PAMPA GRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,2,0,2,2
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,5,0,5,5
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,6,11,6,11,17
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,134,219,134,219,353
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,2,2,2,2,4
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,47,74,47,74,121
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,35,111,35,111,146
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,11,95,11,95,106
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,47,142,47,142,189
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,3,5,3,5,8
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,10,20,10,20,30
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,9,28,9,28,37
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,5,7,5,7,12
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,6,10,6,10,16
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,11,13,11,13,24
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,1,0,1,1
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,9,11,9,11,20
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,288,1097,288,1097,1385
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,1,1,1,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,1,2,1,2,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,139,234,139,234,373
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,10,12,10,12,22
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,155,287,155,287,442
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,4,9,4,9,13
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,53,104,53,104,157
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,25,22,25,22,47
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,7,6,7,6,13
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,4,7,4,7,11
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,3,0,3,3
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,4,21,4,21,25
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,88,128,88,128,216
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,2,5,2,5,7
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,17,34,17,34,51
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-08-01,53,94,53,94,147
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,8,0,8,8
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,9,8,9,8,17
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,17,24,17,24,41
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,18,9,18,9,27
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,4,2,4,6
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,57,75,57,75,132
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,1,0,1,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,5,2,5,7
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,8,27,8,27,35
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,20,50,20,50,70
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,21,72,21,72,93
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,2,2,2,4
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,5,18,5,18,23
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,6,14,6,14,20
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,9,29,9,29,38
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,7,0,7,7
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,31,73,31,73,104
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,253,743,253,743,996
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,19,51,19,51,70
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,9,0,9,9
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,2,1,2,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,9,20,9,20,29
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,11,25,11,25,36
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,413,884,413,884,1297
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,3,2,3,5
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,1,2,1,3
GAIOC JATUN AYLLU YURA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,5,0,5,5
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,9,26,9,26,35
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,6,6,6,6,12
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,5,2,5,7
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,308,585,308,585,893
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,3,7,3,7,10
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,9,2,9,11
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,1,1,1,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,4,2,4,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,20,28,20,28,48
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,76,199,76,199,275
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,93,373,93,373,466
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,14,25,14,25,39
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,6,6,6,6,12
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,94,352,94,352,446
PUCARA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,37,77,37,77,114
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,40,120,40,120,160
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,15,91,15,91,106
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,19,118,19,118,137
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,5,3,5,3,8
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,8,15,8,15,23
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,6,14,6,14,20
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,0,2,0,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,3,8,3,8,11
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,7,17,7,17,24
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,12,20,12,20,32
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,4,10,4,10,14
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,276,1183,276,1183,1459
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,3,0,3,0,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,125,216,125,216,341
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,10,10,10,10,20
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,137,204,137,204,341
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,9,9,9,9,18
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,298,476,298,476,774
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,7,5,7,5,12
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,7,7,7,7,14
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,1,10,1,10,11
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,5,12,5,12,17
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,45,93,45,93,138
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,2,11,2,11,13
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,4,23,4,23,27
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-09-01,45,94,45,94,139
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,2,13,2,13,15
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,7,8,7,8,15
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,15,21,15,21,36
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,23,15,23,15,38
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,4,2,4,2,6
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,51,79,51,79,130
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,2,1,2,3
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,3,6,3,6,9
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,8,17,8,17,25
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,13,49,13,49,62
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,13,61,13,61,74
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,3,1,3,4
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,4,14,4,14,18
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,12,21,12,21,33
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,7,31,7,31,38
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,4,0,4,4
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,33,103,33,103,136
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,370,743,370,743,1113
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,10,43,10,43,53
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
COLPA BELGICA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
COLQUENCHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,1,1,1,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,11,0,11,11
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,15,22,15,22,37
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,34,14,34,14,48
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,1,1,1,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,506,891,506,891,1397
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,2,2,2,2,4
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,3,0,3,3
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,1,1,1,2
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,1,1,1,2
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,9,32,9,32,41
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,3,7,3,7,10
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,2,4,2,4,6
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,341,615,341,615,956
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,3,4,3,4,7
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,3,8,3,8,11
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,2,1,2,1,3
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,5,8,5,8,13
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,27,33,27,33,60
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,89,242,89,242,331
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,126,350,126,350,476
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,15,21,15,21,36
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,9,0,9,9
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,84,365,84,365,449
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,3,1,3,4
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,7,7,7,7,14
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,35,96,35,96,131
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,32,119,32,119,151
