,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,2,3,0,0,2,3,5
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,2,0,0,0,2,2
SAN PABLO DE LIPEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,4,0,0,0,4,4
SAN PEDRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,3,3,0,0,3,3,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,0,1,2,3
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,3,0,0,0,3,3
SAN RAMON BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,2,2,4,2,6,8
SAN RAMON SCZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,278,679,214,191,492,870,1362
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,0,6,39,6,39,45
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,3,0,2,1,5,6
SANTIAGO DE HUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,5,1,6,2,11,13
SANTIVAÑES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,0,1,1,1,1,2
SENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,3,9,111,118,114,127,241
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,6,0,0,1,6,7
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,2,8,0,1,2,9,11
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,5,17,6,10,11,27,38
SORACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,1,0,2,2
SORATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,4,1,4,2,8,10
SUCRE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,43,88,25,24,68,112,180
TACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,0,3,3,3,3,6
TACACOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,3,0,0,1,3,4
TAPACARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,2,4,7,10,9,14,23
TARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,5,0,1,0,6,6
TARATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,2,4,1,1,3,5,8
TARIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,16,1,5,1,21,22
TARVITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,5,6,1,6,6,12
TIPUANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,1,0,3,1,4,5
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,13,12,32,33,45,45,90
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,2,7,7,3,9,10,19
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,3,3,1,0,4,3,7
TOLATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,3,1,3,4,6,5,11
TOLEDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
TOMINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,2,4,0,0,2,4,6
TORO TORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,4,5,5,5,9,14
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,8,0,2,1,10,11
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,8,21,46,2,54,23,77
TUPIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,6,11,53,0,59,11,70
UNCIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,3,0,1,1,4,5
URUBICHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,1,1,2,2,3,5
UYUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,2,10,1,0,3,10,13
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,3,0,0,0,3,3
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,2,3,3,3,5,8
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,4,13,0,0,4,13,17
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,0,0,1,0,1,1
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,2,0,0,0,2,2
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,6,1,1,1,7,8
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,31,28,5,5,36,33,69
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,4,24,2,2,6,26,32
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,3,22,2,9,5,31,36
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,0,3,0,0,0,3,3
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,53,79,11,31,64,110,174
YACO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,0,1,2,3
YAMPARAEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,1,0,0,1,1,2
YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,3,0,4,22,7,22,29
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
ACACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,0,0,1,1,2
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,1,2,2,3,5
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,10,0,0,0,10,10
AIQUILE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,3,4,0,1,3,5,8
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,2,0,1,1,3,4
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,5,0,0,0,5,5
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,1,1,1,1,2
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,0,0,2,2
ANZALDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,0,3,0,3,3
APOLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,1,1,1,2,3
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,2,1,2,1,3
ARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,2,1,3,3,5,8
ARBIETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,10,4,7,6,17,23
ARQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,4,7,1,0,5,7,12
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,20,0,0,1,20,21
ATOCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,3,2,4,4,7,11
AYATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,9,0,0,2,9,11
AYO AYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,7,5,11,5,18,23
BATALLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,10,3,5,3,15,18
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,3,2,3,2,5
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,4,1,1,3,5,8
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,5,10,5,11,16
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,3,0,3,2,6,8
CAIROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,2,0,0,1,2,3
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,0,0,1,1,1,2
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,5,0,0,0,5,5
CALACOTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,3,7,3,7,10
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,9,0,0,2,9,11
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,3,5,0,0,3,5,8
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,15,5,4,6,19,25
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,2,0,2,3,5
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,6,5,0,0,6,5,11
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,5,2,1,0,6,2,8
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,3,10,2,9,5,19,24
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,0,0,0,3,3
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,3,2,3,2,5
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,6,2,7,2,13,15
CHUA COCANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,8,3,5,4,13,17
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,4,0,1,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,6,1,2,2,8,10
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,11,50,23,12,34,62,96
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,3,0,1,2,4,6
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,24,131,14,20,38,151,189
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,14,67,48,119,62,186,248
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,4,2,0,0,4,2,6
COLLANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,3,0,0,1,3,4
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,15,30,2,5,17,35,52
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,13,0,0,2,13,15
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,0,1,0,4,4
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,3,0,0,1,3,4
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,0,0,0,3,3
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,5,0,7,7
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,13,0,0,1,13,14
COPACABANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,2,0,2,2,4
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,0,0,0,1,0,1
CORO CORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,5,8,0,0,5,8,13
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,7,0,0,2,7,9
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,18,39,44,92,62,131,193
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,3,1,0,1,3,2,5
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,4,0,1,2,5,7
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,2,1,0,2,2,4
CURVA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,170,338,141,212,311,550,861
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,0,1,0,1,1
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,26,27,0,0,26,27,53
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,14,2,4,4,18,22
ESCOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,0,1,0,1,1
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,1,0,1,1,2
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,4,0,5,5
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,6,3,0,2,6,5,11
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,8,0,1,1,9,10
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,11,1,4,2,15,17
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,11,5,16,6,27,33
HUACARETA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,4,0,1,2,5,7
HUARACAJE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,0,0,2,2
HUARINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,1,1,1,2,3
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,0,2,0,2,2
ICLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,3,0,1,2,4,6
INGAVI (HUMAITA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,0,0,1,1,2
INQUISIVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,1,2,1,2,3
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,3,0,1,2,4,6
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,15,2,6,3,21,24
LA GUARDIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,11,5,0,0,11,5,16
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,64,211,22,33,86,244,330
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,0,0,0,3,3
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,2,0,0,1,2,3
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,7,30,34,41,41,71,112
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,5,2,5,3,8
MACHARETI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,0,0,2,2
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,0,1,0,1,1
MALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,18,7,18,7,25
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,6,23,17,23,23,46
MECAPACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,0,0,1,1,2
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,8,0,3,1,11,12
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,1,3,1,6,7
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,1,0,1,0,1
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,46,7,17,8,63,71
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,0,10,1,11,12
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,3,1,9,3,12,4,16
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,4,8,4,9,13
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,11,3,3,3,14,17
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,9,24,31,32,40,56,96
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,9,8,17,12,26,20,46
PALCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,0,1,1,2,3
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,4,3,1,2,5,5,10
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,2,0,2,0,2
PAPEL PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,0,0,2,2
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,0,0,0,3,3
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,0,0,2,2
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,0,0,2,2
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,4,2,4,2,6
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,2,0,2,1,4,5
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,0,0,1,1,2
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,1,0,2,2
POROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,0,0,1,1,1,2
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,8,60,0,5,8,65,73
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,10,1,3,3,13,16
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,1,2,3,4,4,8
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,0,0,1,1,2
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,4,1,4,1,8,9
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,8,2,9,3,12
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,6,7,0,0,6,7,13
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,8,19,9,29,17,48,65
PUNA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,5,11,12,11,17,28
PUNATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,16,1,3,3,19,22
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,8,25,35,55,43,80,123
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,0,1,0,1,1
RAVELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,3,1,5,2,8,10
REYES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,2,0,0,1,2,3
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,6,0,0,0,6,6
ROBORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,0,0,0,3,3
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,4,0,2,0,6,6
SABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,1,0,2,0,3,3
SACABA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,15,40,22,22,37,62,99
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,1,0,3,3
SACACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,4,0,0,0,4,4
SAIPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,2,0,0,0,2,2
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,3,1,0,2,3,5
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,3,2,1,2,4,6
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,14,1,1,3,15,18
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,0,0,1,6,1,6,7
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,3,4,0,1,3,5,8
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,3,3,0,0,3,3,6
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,7,45,2,10,9,55,64
SAN JOAQUIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,5,4,0,4,5,8,13
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2022-07-01,2,2,0,0,2,2,4
