,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,4,0,5,5
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,2,0,2,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,3,0,6,0,9,9
HUARACAJE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,41,0,41,41
HUATAJATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,7,0,8,8
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,25,0,44,0,69,69
INGAVI (HUMAITA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,12,0,12,12
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,5,0,5,5
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,5,0,19,0,24,24
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,70,0,158,0,228,228
LAS CARRERAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,6,0,1,0,7,7
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,26,0,49,0,75,75
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,2,0,2,2
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,2,0,2,2
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,84,0,84,84
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,5,0,5,5
MAPIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,9,0,9,9
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,15,0,24,0,39,39
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,39,0,17,0,56,56
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,16,0,17,17
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,42,0,42,42
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,7,0,8,8
MORO MORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,5,0,5,5
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,14,0,16,16
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,2,0,2,2
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,12,0,14,14
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,33,0,33,33
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,25,0,5,0,30,30
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,7,0,8,8
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,3,0,4,4
PAPEL PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,1,0,1,1
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,4,0,4,4
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,5,0,5,5
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,24,0,24,24
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,55,0,57,57
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,4,0,23,0,27,27
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,35,0,35,35
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,20,0,1,0,21,21
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,9,0,9,9
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,77,0,78,78
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,9,0,9,9
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,12,0,12,12
PUERTO PEREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,37,0,37,37
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,6,0,7,7
PUERTO RICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,3,0,3,3
PUERTO SILES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,4,0,4,4
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,13,0,14,14
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,5,0,5,5
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,32,0,34,34
QUIME,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,45,0,45,45
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,5,0,8,0,13,13
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,1,0,3,3
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,37,0,39,39
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,0,0,2,2
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,61,0,61,61
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,8,0,0,0,8,8
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,6,0,0,0,6,6
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,2,0,2,2
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,5,0,1,0,6,6
SAN AGUSTIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,9,0,5,0,14,14
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,7,0,7,7
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,37,0,30,0,67,67
SAN BENITO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,4,0,62,0,66,66
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,44,0,44,44
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,2,0,4,4
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,280,0,60,0,340,340
SAN JAVIER(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,162,0,0,0,162,162
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,2,0,3,3
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,366,0,367,367
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,20,0,22,22
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,32,0,1,0,33,33
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,0,0,2,2
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,11,0,0,0,11,11
SAN PEDRO DE MACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,8,0,9,9
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,2,0,2,2
SAN PEDRO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,4,0,4,4
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,47,0,0,0,47,47
SAN RAMON BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,12,0,12,12
SAN RAMON SCZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,75,0,0,0,75,75
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,67,0,68,68
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,64,0,494,0,558,558
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,8,0,8,8
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,38,0,38,38
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,14,0,15,15
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,6,0,1,0,7,7
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,5,0,158,0,163,163
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,31,0,31,31
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,116,0,117,117
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,6,0,6,6
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,24,0,228,0,252,252
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,6,0,8,0,14,14
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,3,0,3,3
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,14,0,14,14
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,11,0,11,11
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,13,0,18,0,31,31
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,1,0,1,1
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,13,0,13,13
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,14,0,15,15
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,56,0,56,56
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,18,0,18,18
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,8,0,9,9
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,9,0,89,0,98,98
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,2,0,48,0,50,50
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,3,0,1,0,4,4
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,31,0,29,0,60,60
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,42,0,43,43
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,3,0,44,0,47,47
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,0,0,12,0,12,12
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,4,0,308,0,312,312
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,4,0,10,0,14,14
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,28,0,29,29
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,7,0,100,0,107,107
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,3,0,25,0,28,28
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,112,0,296,0,408,408
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,1,0,3,0,4,4
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,3,0,0,0,3,3
ZUDAÑEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-09-01,0,4,0,39,0,43,43
ACACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,17,0,22,22
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,62,0,64,64
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,65,0,65,65
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,49,0,52,52
ALALAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,3,0,3,3
ALTO BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,12,0,12,12
ANCORAIMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,29,0,29,29
ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,16,0,16,16
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,71,0,75,75
ARAMPAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,12,0,12,12
ARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,23,0,23,23
ARBIETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,69,0,69,69
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,12,0,27,0,39,39
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,49,0,36,0,85,85
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,41,0,42,42
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,3,0,5,5
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,43,0,46,46
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,12,0,31,0,43,43
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,1,0,5,5
BATALLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,46,0,52,52
BAURES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,15,0,18,18
BELEN DE ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,1,0,1,1
BELEN DE URMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,0,0,6,6
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,20,0,23,23
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,54,0,55,55
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,62,0,68,68
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,2,0,2,2
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,4,0,6,6
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,94,0,94,94
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,9,0,15,0,24,24
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,5,0,8,8
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,34,0,34,34
CAJUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,52,0,52,52
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,12,0,12,12
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,12,0,15,15
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,7,0,8,8
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,9,0,9,9
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,20,0,17,0,37,37
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,7,0,7,7
CAQUIAVIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,17,0,18,18
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,8,0,13,0,21,21
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,52,0,127,0,179,179
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,13,0,102,0,115,115
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,18,0,21,21
CARMEN RIVERO TORREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,31,0,33,33
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,2,0,220,0,222,222
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,24,0,27,27
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,24,0,8,0,32,32
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,19,0,19,19
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,149,0,150,150
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,38,0,38,38
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,42,0,42,42
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,7,0,43,0,50,50
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,19,0,40,0,59,59
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,29,0,29,29
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,4,0,36,0,40,40
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,9,0,24,0,33,33
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,62,0,631,0,693,693
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,4,0,7,7
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,18,0,35,0,53,53
COLLANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,3,0,6,6
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,15,0,15,15
COLPA BELGICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,3,0,0,0,3,3
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,26,0,26,26
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,31,0,31,31
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,13,0,13,13
COMANCHE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,4,0,4,4
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,39,0,39,39
COPACABANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,5,0,6,6
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,106,0,106,106
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,19,0,25,25
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,21,0,27,27
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,6,0,1,0,7,7
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,5,0,39,0,44,44
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,79,0,239,0,318,318
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,15,0,81,0,96,96
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,12,0,12,12
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,9,0,61,0,70,70
CURAHUARA DE CARANGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,16,0,17,17
CURVA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,24,0,24,24
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,608,0,2089,0,2697,2697
EL CHORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,0,0,6,0,6,6
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,47,0,49,0,96,96
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,1,0,2,0,3,3
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-10-01,0,73,0,132,0,205,205
