,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,2,2,4,4,6,10
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,7,5,1,0,8,5,13
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,1,3,1,4,5
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,0,0,0,2,0,2
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,2,0,0,1,2,3
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,9,0,0,2,9,11
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,4,0,0,0,4,4
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,4,23,0,0,4,23,27
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,5,0,0,0,5,5
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,9,29,0,0,9,29,38
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,11,19,0,0,11,19,30
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,3,0,0,0,3,3
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,2,0,0,1,2,3
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,4,10,1,21,5,31,36
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,2,1,1,2,3,5
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,39,126,0,1,39,127,166
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,2,0,0,1,2,3
PAZÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,0,0,0,2,0,2
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,3,3,0,0,3,3,6
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,3,0,0,0,3,3
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,15,15,0,0,15,15,30
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,2,0,0,2,2,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,0,0,1,0,1,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,6,6,19,7,25,32
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,6,21,1,4,7,25,32
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,3,11,0,0,3,11,14
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,13,0,0,2,13,15
SAN ANDRES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,0,0,0,2,0,2
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,2,0,0,1,2,3
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,4,4,0,0,4,4,8
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,0,0,0,2,0,2
SAN PEDRO DE MACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,1,0,0,2,1,3
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,13,55,30,69,43,124,167
SANTA ROSA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,1,0,0,2,1,3
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,4,0,0,0,4,4
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,4,0,0,0,4,4
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,3,0,0,0,3,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,34,50,2,0,36,50,86
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,16,57,0,1,16,58,74
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,2,2,0,2,2,4
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,1,0,0,1,1,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,2,8,5,0,7,8,15
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,4,0,0,1,4,5
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,2,0,0,1,2,3
VILLA SERRANO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,1,4,0,0,1,4,5
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,3,5,0,0,3,5,8
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,5,10,0,0,5,10,15
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-08-01,3,13,0,0,3,13,16
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,0,0,1,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,5,9,0,0,5,9,14
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,2,0,0,0,2,2
BELLA FLOR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,2,0,0,1,2,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,10,0,0,2,10,12
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,4,0,0,1,4,5
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,9,6,0,0,9,6,15
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,4,6,0,1,4,7,11
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,3,5,0,0,3,5,8
CATACORA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,0,0,0,2,0,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,83,53,7,1,90,54,144
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,1,0,1,1,2,3
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,13,24,65,131,78,155,233
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,8,15,0,0,8,15,23
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,5,0,0,2,5,7
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,4,0,0,0,4,4
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,6,15,0,0,6,15,21
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,4,6,0,0,4,6,10
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,4,10,3,11,7,21,28
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,4,0,0,0,4,4
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,7,0,0,2,7,9
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,1,0,1,2,2,4
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,1,0,0,2,1,3
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,0,1,3,1,3,4
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,5,19,0,3,5,22,27
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,18,37,7,9,25,46,71
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,2,0,0,1,2,3
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,8,13,0,0,8,13,21
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,3,6,0,0,3,6,9
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,11,0,0,1,11,12
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,1,1,2,2,3,5
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,36,97,0,1,36,98,134
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,8,0,0,2,8,10
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,0,1,2,1,2,3
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
PAZÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,1,0,0,1,1,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,1,0,0,2,1,3
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,4,9,0,3,4,12,16
PUERTO ACOSTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,7,11,3,12,10,23,33
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,9,3,7,5,16,21
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,4,0,0,1,4,5
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,3,0,0,0,3,3
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,16,26,0,2,16,28,44
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,3,0,0,0,3,3
SAN ANDRES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,4,4,0,0,4,4,8
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,10,0,0,0,10,0,10
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,9,0,0,1,9,10
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,2,0,0,1,2,3
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,0,1,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,18,61,0,2,18,63,81
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,0,2,3,2,3,5
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,1,0,0,1,1,2
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,5,0,0,1,5,6
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,0,1,2,1,2,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,13,27,4,8,17,35,52
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,25,49,2,4,27,53,80
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,3,12,0,0,3,12,15
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,5,1,2,2,7,9
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,3,0,0,0,3,3
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,3,0,0,1,3,4
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,3,5,0,0,3,5,8
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,6,0,0,1,6,7
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,7,2,0,0,7,2,9
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,2,0,0,2,2,4
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
VILLA SERRANO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,1,1,0,0,1,1,2
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,2,2,0,0,2,2,4
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,4,21,0,0,4,21,25
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-09-01,4,12,0,0,4,12,16
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,2,3,0,0,2,3,5
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,3,5,0,0,3,5,8
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,0,1,1,2,1,3
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,2,0,0,0,2,2
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,2,2,0,0,2,2,4
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,2,0,3,0,5,0,5
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,2,7,0,1,2,8,10
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,0,0,2,0,2,2
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,1,0,0,1,1,2
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,3,11,0,0,3,11,14
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,0,1,2,1,2,3
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,4,0,0,0,4,4
CHOQUE COTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,0,0,1,1,1,2
CKOCHAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,6,0,0,1,6,7
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,14,44,4,6,18,50,68
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,8,3,0,0,8,3,11
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,2,2,0,0,2,2,4
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,5,10,0,0,5,10,15
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,6,15,8,25,14,40,54
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,1,0,0,1,1,2
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,9,0,0,0,9,9
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,0,0,0,1,0,1
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,0,2,4,2,4,6
ICHOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,3,1,0,0,3,1,4
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,3,9,0,2,3,11,14
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,514,214,2,10,516,224,740
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,3,2,0,0,3,2,5
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,22,41,0,0,22,41,63
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,37,86,0,1,37,87,124
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,3,0,0,1,3,4
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,0,0,0,1,0,1
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,2,2,0,0,2,2,4
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,7,0,0,1,7,8
PAZÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,0,0,0,1,0,1
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,1,0,0,1,1,2
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,2,0,0,1,2,3
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,2,1,1,2,3,5
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,11,0,0,1,11,12
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,5,2,0,0,5,2,7
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
