,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,14,0,0,0,14,14
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,4,0,4,0,8,8
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,3,0,11,0,14,14
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,15,0,1,0,16,16
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,0,0,5,5
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,6,0,5,0,11,11
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,9,0,0,0,9,9
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,6,0,1,0,7,7
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,10,0,0,0,10,10
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,7,0,0,0,7,7
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,318,0,27,0,345,345
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,1,0,2,2
PUCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,41,0,11,0,52,52
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,7,0,1,0,8,8
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,4,0,0,0,4,4
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,8,0,1,0,9,9
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,6,0,11,11
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,12,0,2,0,14,14
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,2,0,7,7
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,13,0,0,0,13,13
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,64,0,93,0,157,157
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,8,0,1,0,9,9
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,19,0,7,0,26,26
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,6,0,0,0,6,6
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,82,0,215,0,297,297
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,1,0,3,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,0,0,2,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,12,0,0,0,12,12
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,3,0,8,8
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,15,0,0,0,15,15
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,154,0,1,0,155,155
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,15,0,0,0,15,15
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,50,0,1,0,51,51
SABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,2,0,4,4
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,154,0,133,0,287,287
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,28,0,13,0,41,41
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,8,0,0,0,8,8
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,1,0,6,6
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,20,0,1,0,21,21
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,1,0,2,2
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,7,0,0,0,7,7
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,9,0,6,0,15,15
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,78,0,11,0,89,89
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,6,0,5,0,11,11
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,4,0,0,0,4,4
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,15,0,3,0,18,18
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,93,0,2,0,95,95
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,8,0,0,0,8,8
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,20,0,0,0,20,20
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,0,0,5,5
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,71,0,5,0,76,76
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,14,0,5,0,19,19
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,9,0,2,0,11,11
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,9,0,5,0,14,14
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,32,0,5,0,37,37
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,13,0,1,0,14,14
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,8,0,4,0,12,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,51,0,10,0,61,61
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,2,0,7,7
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,29,0,9,0,38,38
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,0,0,4,0,4,4
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,28,0,0,0,28,28
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,0,0,5,5
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,8,0,0,0,8,8
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,899,0,112,0,1011,1011
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,20,0,1,0,21,21
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,8,0,1,0,9,9
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,6,0,1,0,7,7
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,24,0,2,0,26,26
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,44,0,36,0,80,80
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,21,0,0,0,21,21
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,37,0,60,0,97,97
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,10,0,2,0,12,12
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,11,0,3,0,14,14
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,154,0,9,0,163,163
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,2,0,7,7
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,4,0,1,0,5,5
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,6,0,7,7
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,30,0,27,0,57,57
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,0,0,5,5
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,20,0,0,0,20,20
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,194,0,82,0,276,276
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,10,0,3,0,13,13
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,12,0,4,0,16,16
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,11,0,0,0,11,11
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,15,0,1,0,16,16
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,35,0,31,0,66,66
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,15,0,8,0,23,23
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,12,0,6,0,18,18
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,6,0,7,7
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,3,0,5,5
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,14,0,4,0,18,18
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,16,0,3,0,19,19
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,0,0,1,0,1,1
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,139,0,15,0,154,154
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,62,0,1,0,63,63
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,16,0,4,0,20,20
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,17,0,0,0,17,17
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,14,0,1,0,15,15
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,33,0,0,0,33,33
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,4,0,9,9
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,4,0,1,0,5,5
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,98,0,15,0,113,113
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,1,0,3,3
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,10,0,6,0,16,16
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,53,0,2,0,55,55
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,1,0,6,6
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,10,0,6,0,16,16
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,137,0,63,0,200,200
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,33,0,1,0,34,34
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,108,0,35,0,143,143
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,3,0,4,0,7,7
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,33,0,1,0,34,34
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,3,0,8,8
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,70,0,7,0,77,77
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,2,0,7,7
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,9,0,32,0,41,41
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,5,0,0,0,5,5
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,6,0,0,0,6,6
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-07-01,0,1,0,3,0,4,4
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,1,0,3,3
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,23,0,1,0,24,24
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,40,0,1,0,41,41
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,4,0,28,0,32,32
ALCALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,0,0,3,3
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,5,0,2,0,7,7
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,1,0,2,2
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,5,0,1,0,6,6
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,6,0,0,0,6,6
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,1,0,2,2
ARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,30,0,7,0,37,37
ARBIETO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,10,0,9,0,19,19
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,11,0,1,0,12,12
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,49,0,1,0,50,50
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,8,0,1,0,9,9
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,0,0,3,3
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,6,0,2,0,8,8
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,7,0,0,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,20,0,5,0,25,25
AZURDUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,0,0,2,2
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,19,0,0,0,19,19
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,3,0,5,5
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,27,0,2,0,29,29
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,9,0,0,0,9,9
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
BOLPEBRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,9,0,2,0,11,11
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,2,0,5,5
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,4,0,0,0,4,4
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,1,0,3,3
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,0,0,3,3
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,11,0,1,0,12,12
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,9,0,2,0,11,11
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,3,0,6,6
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,5,0,0,0,5,5
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,13,0,0,0,13,13
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,76,0,0,0,76,76
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,0,0,3,3
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,7,0,0,0,7,7
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,7,0,0,0,7,7
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,31,0,6,0,37,37
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,5,0,0,0,5,5
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,14,0,3,0,17,17
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,11,0,0,0,11,11
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,15,0,14,0,29,29
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,2,0,3,3
CHOQUE COTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
CHUA COCANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,9,0,0,0,9,9
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,1,0,4,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,4,0,6,6
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,0,0,3,3
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,31,0,9,0,40,40
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,67,0,7,0,74,74
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,21,0,14,0,35,35
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,443,0,118,0,561,561
COIPASA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,0,0,3,3
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,9,0,5,0,14,14
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,8,0,0,0,8,8
COLLANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,48,0,2,0,50,50
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,1,0,2,2
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,24,0,4,0,28,28
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,6,0,0,0,6,6
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,10,0,3,0,13,13
COMANCHE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,10,0,1,0,11,11
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,43,0,0,0,43,43
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,0,0,2,2
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,22,0,1,0,23,23
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,7,0,5,0,12,12
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,7,0,5,0,12,12
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,53,0,4,0,57,57
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,7,0,0,0,7,7
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,0,0,1,0,1,1
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,0,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,0,0,2,2
CURVA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,641,0,311,0,952,952
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,0,0,2,2
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,16,0,0,0,16,16
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,4,0,0,0,4,4
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,55,0,0,0,55,55
EL VILLAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,4,0,1,0,5,5
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,9,0,1,0,10,10
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,57,0,45,0,102,102
ESCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,3,0,0,0,3,3
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,5,0,0,0,5,5
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,6,0,4,0,10,10
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-08-01,0,28,0,0,0,28,28
