,group,variable,month,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
COLOMI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,9,23,11,6,20,29,49
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,7,0,1,1,8,9
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,31,1,3,3,34,37
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,12,0,0,2,12,14
COLQUIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,23,5,11,9,34,43
COMANCHE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,10,0,2,1,12,13
COMBAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
CONCEPCION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,18,4,5,7,23,30
COPACABANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,3,16,26,16,29,45
CORIPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,24,3,1,7,25,32
CORO CORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,5,126,1,127,6,133
COROICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,7,9,3,13,10,23
CORQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,5,0,0,5,5,10
COTAGAITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,8,7,1,1,9,8,17
CUATRO CAÑADAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,4,7,4,8,12
CUEVO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,6,4,6,6,12
CURAHUARA DE CARANGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,0,1,2,3
CURVA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,1,0,1,1,2
DESAGUADERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,2,7,2,8,10
EL ALTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,338,706,1414,2149,1752,2855,4607
EL CHORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,3,0,0,0,3,3
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,14,8,3,32,17,40,57
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,5,0,0,1,5,6
EL TORNO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,1,0,0,1,1,2
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,0,0,0,2,0,2
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,13,70,4,9,17,79,96
ESCOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,3,0,0,1,3,4
ESMERALDA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,1,0,0,2,1,3
EUCALIPTUS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,6,0,0,2,6,8
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,1,0,0,2,1,3
FERNANDEZ ALONSO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,0,1,2,3
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,4,8,8,13,12,25
GAIOC JATUN AYLLU YURA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,3,0,0,3,3,6
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,8,19,3,2,11,21,32
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,6,8,1,13,7,20
GUANAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,6,19,29,20,35,39,74
GUAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,4,0,0,2,4,6
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,69,7,6,12,75,87
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,9,0,0,1,9,10
HUACARETA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,1,2,1,2,3
HUACHACALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,2,1,0,3,2,5
HUANUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,7,7,0,0,7,7,14
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,1,0,0,4,1,5
HUARINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,2,9,8,11,10,21
HUATAJATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,0,4,3,5,3,8
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,2,1,2,1,3
HUMANATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,4,6,4,6,10
ICLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,3,2,7,3,10,13
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,1,2,0,7,1,8
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,1,0,1,2,3
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,2,5,6,7,8,15
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,7,9,52,59,59,68,127
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,23,11,12,15,35,50
JESUS DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,4,1,4,2,6
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,17,43,5,4,22,47,69
LA PAZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,237,450,218,276,455,726,1181
LAJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,7,13,1,0,8,13,21
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,57,115,150,221,207,336,543
LLICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,1,1,3,4
LORETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,18,12,18,13,31
LURIBAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,3,0,0,1,3,4
MACHARETI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,3,0,0,0,3,3
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,3,1,3,4
MALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,4,6,4,7,11
MAPIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,9,38,17,15,26,53,79
MECAPACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,10,2,5,5,15,20
MINEROS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,13,229,271,234,284,518
MIZQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,3,0,1,0,4,4
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,0,1,2,3
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,0,0,0,2,0,2
MONTERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,43,151,54,78,97,229,326
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,38,32,38,34,72
NAZACARA DE PACAJES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,4,1,5,2,9,11
OCURI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,8,16,13,35,21,51,72
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,70,211,10,28,80,239,319
PADCAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
PADILLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,1,0,0,1,1,2
PAILON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,4,5,5,8,9,17
PALCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,30,0,0,5,30,35
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,15,19,20,13,35,32,67
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,7,0,0,1,7,8
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,7,9,0,1,7,10,17
PASORAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,0,0,0,1,0,1
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,27,1,4,3,31,34
PAZÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,4,7,4,7,8,15
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,4,4,1,8,5,13
POCOATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,9,0,6,0,15,15
POCONA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,3,7,3,7,6,13
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,12,0,1,5,13,18
POOPO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,10,2,5,5,15,20
PORCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,15,1,2,1,17,18
POROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,3,1,1,2,4,6
PORVENIR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,1,1,3,4
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,1,0,1,1,2,3
POTOSI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,60,312,101,99,161,411,572
PRESTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,3,1,3,1,6,7
PUCARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,11,23,8,1,19,24,43
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,3,0,2,1,5,6
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,16,8,8,11,24,35
PUERTO GONZALO MORENO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,0,4,2,5,2,7
PUERTO PEREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,1,3,1,4,5
PUERTO QUIJARRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,6,8,21,20,27,28,55
PUERTO RICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,2,1,2,3,5
PUERTO SILES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,7,8,0,0,7,8,15
PUERTO VILLARROEL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,20,27,56,65,76,92,168
PUNA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,6,16,1,11,7,27,34
PUNATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,6,20,1,4,7,24,31
QUIABAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,22,30,29,52,51,82,133
QUIME,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,8,0,0,3,8,11
RAVELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,12,15,15,16,27,43
REYES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,47,5,10,6,57,63
RIBERALTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,8,3,4,3,12,15
ROBORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,2,3,0,5,2,7
RURRENABAQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,14,35,6,10,20,45,65
SABAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,7,0,0,2,7,9
SACABA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,41,96,57,86,98,182,280
SACABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,2,0,0,4,2,6
SACACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,27,0,5,1,32,33
SAIPINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,4,3,4,4,8,12
SAN AGUSTIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,3,0,0,4,3,7
SAN ANDRES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,15,3,2,5,17,22
SAN ANDRES DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,3,1,1,3,4,7
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,10,0,2,5,12,17
SAN BORJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,45,7,9,12,54,66
SAN BUENA VENTURA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,8,1,3,4,11,15
SAN CARLOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,3,0,0,2,3,5
SAN IGNACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,11,1,0,0,11,1,12
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,9,0,2,0,11,11
SAN JAVIER(BNI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,4,3,1,3,5,8
SAN JOAQUIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,13,7,5,7,18,25
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,31,17,3,3,34,20,54
SAN JUAN DE YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,1,9,6,12,7,19
SAN JULIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,6,51,31,23,37,74,111
SAN LORENZO(PND),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,3,2,3,3,6
SAN LORENZO(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,0,0,0,2,2
SAN LUCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,5,0,2,1,7,8
SAN MATIAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,0,1,2,3
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,9,0,0,5,9,14
SAN PABLO DE LIPEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,6,0,0,2,6,8
SAN PEDRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,7,5,7,0,14,5,19
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,32,1,9,2,41,43
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,4,1,0,1,4,5
SAN PEDRO DE MACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,23,2,2,5,25,30
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,4,0,2,0,6,6
SAN PEDRO(PND),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,9,6,9,6,15
SAN RAFAEL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,16,0,0,0,16,16
SAN RAMON BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,4,10,30,10,34,44
SAN RAMON SCZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,6,5,0,0,6,5,11
SANTA ANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,9,0,0,3,9,12
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,420,710,329,248,749,958,1707
SANTA ROSA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,94,74,94,74,168
SANTA ROSA DEL SARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,19,5,5,4,24,9,33
SANTIAGO DE CALLAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,4,0,1,2,5,7
SANTIAGO DE HUATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,2,2,6,4,8,12
SANTIVAÑES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,3,1,0,3,3,6
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,8,6,1,4,9,10,19
SAPAHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,6,0,1,2,7,9
SHINAOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,1,33,2,34,3,37
SICA SICA (VILLA AROMA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,10,29,17,14,27,43,70
SIPE SIPE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,3,10,13,13,16,29
SOPACHUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,4,0,0,2,4,6
SORACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,8,0,0,1,8,9
SORATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,6,0,2,2,8,10
SUCRE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,62,64,25,39,87,103,190
TACACOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,2,4,2,6,8
TACOBAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,5,0,1,1,6,7
TACOPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,1,1,0,2,1,3
TAPACARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,8,6,9,14,17,20,37
TARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,1,0,0,3,1,4
TARACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,4,1,0,2,4,6
TARIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,14,51,5,7,19,58,77
TEOPONTE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,6,5,11,6,17,11,28
TIAHUANACU,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,7,0,8,0,15,15
TINGUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
TIPUANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,10,4,2,8,12,20
TIQUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,24,17,9,19,33,36,69
TIRAQUE (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,10,11,11,7,21,18,39
TOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,5,6,5,6,11
TOLATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,1,0,0,2,1,3
TOLEDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,1,0,0,2,1,3
TORO TORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,11,1,1,3,12,15
TOTORA(CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,4,9,4,8,8,17,25
TRINIDAD,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,38,92,217,15,255,107,362
TUPIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,14,65,204,35,218,100,318
TURCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,2,7,2,7,9
UMALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,6,0,0,0,6,6
UNCIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,22,9,8,12,30,42
URUBICHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,3,4,13,5,16,21
UYUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,20,47,7,7,27,54,81
VACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,2,0,1,1,3,4
VIACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,6,94,3,11,9,105,114
VILA VILA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,0,1,0,1,1
VILLA CHARCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,6,12,6,14,20
VILLA RIVERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,3,7,16,8,19,27
VILLA SERRANO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,3,5,0,0,3,5,8
VILLA TUNARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,21,64,20,17,41,81,122
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,12,30,1,4,13,34,47
VINTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,8,34,12,19,20,53,73
VITICHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,1,5,0,0,1,5,6
WALDO BALLIVIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,5,4,6,6,11,17
WARNES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,31,35,34,91,65,126,191
YACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,3,5,8,7,11,18
YACUIBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,10,35,0,0,10,35,45
YAMPARAEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,11,9,1,0,12,9,21
YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,0,15,13,17,13,30
YOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,5,13,0,2,5,15,20
YOTALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,2,0,3,3,5,3,8
YUNCHARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,0,1,0,1,0,1
ZUDAÑEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-06-01,0,2,0,0,0,2,2
ACACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-07-01,2,8,1,3,3,11,14
ACHACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-07-01,6,18,2,1,8,19,27
ACHOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-07-01,3,33,0,1,3,34,37
AIQUILE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-07-01,5,18,0,1,5,19,24
ALTO BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2022-07-01,8,4,1,1,9,5,14
