,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
QUIME,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,0,1,1,2,1,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,3,1,0,1,3,4
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,19,22,0,5,19,27,46
REYES,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,70,111,3,2,73,113,186
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,7,21,0,0,7,21,28
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,1,0,0,2,1,3
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,60,115,156,203,216,318,534
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,2,2,4,3,6,9
SACACA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,8,10,1,2,9,12,21
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,10,0,0,3,10,13
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,1,1,5,2,6,8
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,9,32,1,0,10,32,42
SAN AGUSTIN,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,4,0,0,1,4,5
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,6,20,1,3,7,23,30
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,9,40,3,1,12,41,53
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,7,0,1,3,8,11
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,2,0,0,2,2,4
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,4,7,0,0,4,7,11
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,45,117,0,0,45,117,162
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,7,5,0,0,7,5,12
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,1,0,0,1,1,2
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,11,32,1,1,12,33,45
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,0,0,0,2,0,2
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,4,18,1,6,5,24,29
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,19,36,1,1,20,37,57
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,2,0,1,3,3,6
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,8,12,0,1,8,13,21
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,11,2,0,0,11,2,13
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,11,0,0,1,11,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,28,27,8,3,36,30,66
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,9,9,0,0,9,9,18
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,8,5,1,0,9,5,14
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,0,5,2,5,2,7
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,0,0,0,3,0,3
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,1,0,0,1,1,2
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,4,0,0,2,4,6
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,12,22,0,3,12,25,37
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,753,1395,124,149,877,1544,2421
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,8,1,3,3,11,14
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,6,11,0,0,6,11,17
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,0,0,1,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,3,0,1,2,4,6
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,0,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,4,0,0,0,4,4
SENA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,10,2,3,5,13,18
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,8,14,11,15,19,29,48
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,6,3,0,0,6,3,9
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,18,8,12,11,30,41
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,6,10,0,0,6,10,16
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,12,10,0,0,12,10,22
SORATA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,5,8,1,1,6,9,15
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,205,375,231,368,436,743,1179
TACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,2,0,0,0,2,2
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,7,9,0,0,7,9,16
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,4,3,0,0,4,3,7
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,6,9,0,1,6,10,16
TAHUA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,6,1,0,0,6,1,7
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,16,13,15,14,31,27,58
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,7,8,0,0,7,8,15
TARACO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,4,1,0,3,4,7
TARATA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,3,3,11,4,14,18
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,120,320,41,127,161,447,608
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,13,16,4,5,17,21,38
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,2,0,0,3,2,5
TIAHUANACU,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,8,13,0,0,8,13,21
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,8,9,0,0,8,9,17
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,0,1,1,1,1,2
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,23,48,13,25,36,73,109
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,4,9,14,9,18,27
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,7,1,2,1,9,10
TOCO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,5,13,5,4,10,17,27
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,3,0,0,1,3,4
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,4,1,3,3,7,10
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,4,8,1,0,5,8,13
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,4,1,1,0,5,1,6
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,5,0,3,2,8,10
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,53,90,14,21,67,111,178
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,9,14,2,8,11,22,33
TURCO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,6,8,0,1,6,9,15
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,16,18,6,15,22,33,55
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,10,6,1,3,11,9,20
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,1,0,0,1,1,2
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,5,8,3,13,8,21,29
VACAS,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,0,0,2,0,2,2
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,12,61,8,38,20,99,119
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,8,33,21,28,29,61,90
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,3,1,0,4,3,7
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,5,6,1,1,6,7,13
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,30,53,1,4,31,57,88
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,9,7,1,0,10,7,17
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,8,17,5,6,13,23,36
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,9,0,1,3,10,13
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,32,60,28,28,60,88,148
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2022-06-01,4,5,0,0,4,5,9
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,12,21,0,5,12,26,38
VINTO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,11,22,41,42,52,64,116
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,17,23,0,1,17,24,41
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,14,25,3,8,17,33,50
YACO,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,4,2,0,1,4,3,7
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,27,55,12,10,39,65,104
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,6,11,0,1,6,12,18
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,0,0,0,1,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,2,1,0,0,2,1,3
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,1,3,0,0,1,3,4
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,4,6,0,0,4,6,10
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,9,9,0,1,9,10,19
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2022-06-01,3,5,0,0,3,5,8
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,5,0,0,4,5,9
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,9,12,0,7,9,19,28
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,2,0,1,3,3,6
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,3,3,4,7,7,14
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,0,0,2,0,2,2
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,8,1,0,2,8,10
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,1,0,2,0,2
ARANI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,1,1,3,3,4,7
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,9,0,0,4,9,13
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,4,0,0,1,4,5
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,2,0,0,1,2,3
AUCAPATA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,1,0,0,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,5,1,1,3,6,9
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,0,1,0,1,0,1
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,5,0,0,2,5,7
BAURES,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,4,0,0,2,4,6
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,3,0,0,2,3,5
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,11,18,0,0,11,18,29
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,5,4,0,1,5,5,10
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,1,0,0,1,1,2
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,2,0,0,0,2,2
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,3,1,1,3,4,7
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,5,5,0,0,5,5,10
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,5,0,2,4,7,11
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,4,0,0,0,4,4
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,6,0,0,1,6,7
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,6,3,0,0,6,3,9
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,12,1,4,4,16,20
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,1,0,0,3,1,4
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,3,0,0,0,3,3
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,1,0,0,1,1,2
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,4,0,3,1,7,8
CARIPUYO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,4,0,0,1,4,5
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,3,2,4,2,6
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,14,14,0,0,14,14,28
CHARAÑA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,5,4,0,0,5,4,9
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,2,0,1,0,3,3
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,6,0,1,2,7,9
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,5,2,0,0,5,2,7
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,0,0,1,2,1,3
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,2,1,3,1,5,6
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,2,0,0,4,2,6
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,6,13,4,5,10,18,28
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,12,26,7,9,19,35,54
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,14,2,1,0,15,2,17
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,62,159,79,71,141,230,371
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,7,11,18,12,25,37
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2022-07-01,6,15,0,0,6,15,21
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,10,0,0,0,10,10
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,3,2,1,6,4,10
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,6,0,1,1,7,8
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,2,0,1,1,3,4
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,0,0,1,0,1,1
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,6,0,0,2,6,8
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,1,0,2,2,3,5
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,2,0,0,0,2,2
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,3,0,0,1,3,4
COROICO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,2,1,2,3
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,1,0,0,2,1,3
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,8,1,0,5,8,13
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,11,1,0,4,11,15
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,0,1,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,1,0,0,1,1,2
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,1,1,1,2
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,106,173,84,160,190,333,523
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,3,0,0,0,3,3
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,5,0,0,3,5,8
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,9,0,0,1,9,10
EL VILLAR,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,4,0,0,0,4,4
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,3,1,2,3,5,8
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,10,32,15,18,25,50,75
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,1,0,0,2,1,3
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,9,4,0,0,9,4,13
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,6,0,0,1,6,7
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,3,0,0,1,3,4
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,5,5,0,0,5,5,10
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,0,0,0,2,0,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,7,11,1,2,8,13,21
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,8,8,0,1,8,9,17
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,2,0,2,4,4,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,7,0,1,2,8,10
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,0,1,0,1,0,1
HUARACAJE,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,3,0,0,0,3,3
HUATAJATA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,2,0,0,0,2,2
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,7,1,1,5,8,13
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,6,0,0,3,6,9
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,5,8,1,4,6,12,18
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,4,0,0,1,4,5
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,19,1,10,4,29,33
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,358,372,49,46,407,418,825
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,4,0,2,1,6,7
LAJA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,4,10,1,2,5,12,17
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,6,18,19,19,25,44
LLICA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,0,1,0,1
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,3,0,2,0,5,5
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,1,1,0,3,1,4
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,0,1,1,1,1,2
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,1,0,2,2
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,3,2,0,5,3,8
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,7,12,0,0,7,12,19
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,10,33,5,6,15,39,54
MORO MORO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,0,1,0,1,0,1
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,67,174,4,9,71,183,254
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,10,6,0,0,10,6,16
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,1,1,1,2
PAILON,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,2,0,2,3,4,7
PALCA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,4,7,6,7,10,17
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,2,0,1,1,3,4
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,5,0,0,1,5,6
PASORAPA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,2,0,0,0,2,2
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,0,1,0,1
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,1,0,0,1,1,2
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,4,0,0,2,4,6
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,3,1,0,4,3,7
POCONA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,1,2,0,4,1,5
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,1,1,1,2,2,4
PORCO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,0,1,0,2,0,3,3
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,3,4,0,0,3,4,7
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,1,0,0,1,1,2
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,2,7,3,7,10
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,37,106,3,4,40,110,150
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,2,2,0,0,2,2,4
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2022-07-01,1,0,0,0,1,0,1
