municipality,group,variable,month,Nacidos vivos atendidos por partera,TOTAL
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,2,2
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,6,6
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,5,5
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,2,2
SAN CARLOS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,3,3
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,2,2
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por partera,2015-12-01,1,1
