,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
ARANI,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
BERMEJO,rabia,no de personas con esquema reducido completo,2018-10-01,2,1,2,1,3
BUENA VISTA,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
CABEZAS,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
CAJUATA,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
CALAMARCA,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
CAMIRI,rabia,no de personas con esquema reducido completo,2018-10-01,1,1,1,1,2
CAPINOTA,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
CHALLAPATA,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2018-10-01,45,38,45,38,83
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
COLQUENCHA,rabia,no de personas con esquema reducido completo,2018-10-01,2,1,2,1,3
CONCEPCION,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
COPACABANA,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
CORIPATA,rabia,no de personas con esquema reducido completo,2018-10-01,2,0,2,0,2
COTOCA,rabia,no de personas con esquema reducido completo,2018-10-01,11,11,11,11,22
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2018-10-01,1,1,1,1,2
EL ALTO,rabia,no de personas con esquema reducido completo,2018-10-01,61,38,61,38,99
EL TORNO,rabia,no de personas con esquema reducido completo,2018-10-01,15,10,15,10,25
ENTRE RIOS TRJ,rabia,no de personas con esquema reducido completo,2018-10-01,0,4,0,4,4
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
GUAQUI,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
ICLA,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2018-10-01,19,14,19,14,33
LA PAZ,rabia,no de personas con esquema reducido completo,2018-10-01,107,91,107,91,198
MAIRANA,rabia,no de personas con esquema reducido completo,2018-10-01,2,0,2,0,2
MINEROS,rabia,no de personas con esquema reducido completo,2018-10-01,2,0,2,0,2
MONTERO,rabia,no de personas con esquema reducido completo,2018-10-01,10,12,10,12,22
OKINAWA,rabia,no de personas con esquema reducido completo,2018-10-01,1,1,1,1,2
ORURO,rabia,no de personas con esquema reducido completo,2018-10-01,30,24,30,24,54
PADILLA,rabia,no de personas con esquema reducido completo,2018-10-01,2,0,2,0,2
PAILON,rabia,no de personas con esquema reducido completo,2018-10-01,3,6,3,6,9
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
PORONGO,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2018-10-01,4,2,4,2,6
PUCARANI,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
PUERTO QUIJARRO,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2018-10-01,11,4,11,4,15
QUIME,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
RAVELO,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
SACABA,rabia,no de personas con esquema reducido completo,2018-10-01,1,1,1,1,2
SALINAS DE GARCI MENDOZA,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
SAN JAVIER(STC),rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con esquema reducido completo,2018-10-01,2,4,2,4,6
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2018-10-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2018-10-01,153,143,153,143,296
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2018-10-01,1,4,1,4,5
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2018-10-01,1,1,1,1,2
SHINAOTA,rabia,no de personas con esquema reducido completo,2018-10-01,2,0,2,0,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2018-10-01,1,3,1,3,4
SORATA,rabia,no de personas con esquema reducido completo,2018-10-01,2,0,2,0,2
SUCRE,rabia,no de personas con esquema reducido completo,2018-10-01,91,59,91,59,150
TAPACARI,rabia,no de personas con esquema reducido completo,2018-10-01,0,4,0,4,4
TARATA,rabia,no de personas con esquema reducido completo,2018-10-01,2,1,2,1,3
TARIJA,rabia,no de personas con esquema reducido completo,2018-10-01,12,12,12,12,24
TIPUANI,rabia,no de personas con esquema reducido completo,2018-10-01,2,0,2,0,2
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2018-10-01,6,4,6,4,10
TRINIDAD,rabia,no de personas con esquema reducido completo,2018-10-01,7,4,7,4,11
UYUNI,rabia,no de personas con esquema reducido completo,2018-10-01,8,0,8,0,8
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2018-10-01,1,1,1,1,2
VIACHA,rabia,no de personas con esquema reducido completo,2018-10-01,7,3,7,3,10
VILLA MONTES,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
VINTO,rabia,no de personas con esquema reducido completo,2018-10-01,2,1,2,1,3
WARNES,rabia,no de personas con esquema reducido completo,2018-10-01,15,15,15,15,30
YANACACHI,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
YAPACANI,rabia,no de personas con esquema reducido completo,2018-10-01,0,2,0,2,2
YOTALA,rabia,no de personas con esquema reducido completo,2018-10-01,1,1,1,1,2
ACHACACHI,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
ALTO BENI,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
ARANI,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
CABEZAS,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
"CAIZA ""D""",rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
CAMIRI,rabia,no de personas con esquema reducido completo,2018-11-01,1,1,1,1,2
CARANAVI,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
CHALLAPATA,rabia,no de personas con esquema reducido completo,2018-11-01,1,3,1,3,4
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
CHUMA,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
CLIZA,rabia,no de personas con esquema reducido completo,2018-11-01,2,2,2,2,4
COCHABAMBA,rabia,no de personas con esquema reducido completo,2018-11-01,44,29,44,29,73
COPACABANA,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
CORIPATA,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
CORO CORO,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
COTOCA,rabia,no de personas con esquema reducido completo,2018-11-01,6,2,6,2,8
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2018-11-01,7,2,7,2,9
EL ALTO,rabia,no de personas con esquema reducido completo,2018-11-01,63,59,63,59,122
EL TORNO,rabia,no de personas con esquema reducido completo,2018-11-01,6,5,6,5,11
ENTRE RIOS TRJ,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2018-11-01,1,1,1,1,2
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
FILADELFIA,rabia,no de personas con esquema reducido completo,2018-11-01,1,1,1,1,2
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
JESUS DE MACHACA,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2018-11-01,16,5,16,5,21
LA PAZ,rabia,no de personas con esquema reducido completo,2018-11-01,61,107,61,107,168
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
MONTERO,rabia,no de personas con esquema reducido completo,2018-11-01,7,14,7,14,21
OKINAWA,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
ORURO,rabia,no de personas con esquema reducido completo,2018-11-01,15,14,15,14,29
PADILLA,rabia,no de personas con esquema reducido completo,2018-11-01,4,2,4,2,6
PAILON,rabia,no de personas con esquema reducido completo,2018-11-01,3,2,3,2,5
PORONGO,rabia,no de personas con esquema reducido completo,2018-11-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2018-11-01,5,2,5,2,7
POTOSI,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
PUERTO CARABUCO,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
PUERTO GONZALO MORENO,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2018-11-01,2,0,2,0,2
PUNATA,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2018-11-01,4,3,4,3,7
RAVELO,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
SACABA,rabia,no de personas con esquema reducido completo,2018-11-01,5,4,5,4,9
SAN ANDRES,rabia,no de personas con esquema reducido completo,2018-11-01,3,0,3,0,3
SAN CARLOS,rabia,no de personas con esquema reducido completo,2018-11-01,2,0,2,0,2
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2018-11-01,1,3,1,3,4
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2018-11-01,1,1,1,1,2
SAN JAVIER(STC),rabia,no de personas con esquema reducido completo,2018-11-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2018-11-01,1,6,1,6,7
SAN MATIAS,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2018-11-01,1,1,1,1,2
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2018-11-01,146,140,146,140,286
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2018-11-01,0,2,0,2,2
SHINAOTA,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2018-11-01,1,3,1,3,4
SUCRE,rabia,no de personas con esquema reducido completo,2018-11-01,63,60,63,60,123
TARIJA,rabia,no de personas con esquema reducido completo,2018-11-01,11,11,11,11,22
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2018-11-01,5,2,5,2,7
TOCO,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
TOLATA,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
TRIGAL,rabia,no de personas con esquema reducido completo,2018-11-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2018-11-01,8,5,8,5,13
UYUNI,rabia,no de personas con esquema reducido completo,2018-11-01,2,2,2,2,4
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2018-11-01,1,2,1,2,3
VIACHA,rabia,no de personas con esquema reducido completo,2018-11-01,5,7,5,7,12
VILLA MONTES,rabia,no de personas con esquema reducido completo,2018-11-01,11,2,11,2,13
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2018-11-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2018-11-01,3,3,3,3,6
VINTO,rabia,no de personas con esquema reducido completo,2018-11-01,4,1,4,1,5
WARNES,rabia,no de personas con esquema reducido completo,2018-11-01,10,14,10,14,24
YAPACANI,rabia,no de personas con esquema reducido completo,2018-11-01,1,2,1,2,3
ACHACACHI,rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2018-12-01,0,2,0,2,2
ARANI,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
ARBIETO,rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2018-12-01,2,0,2,0,2
CABEZAS,rabia,no de personas con esquema reducido completo,2018-12-01,3,0,3,0,3
CALAMARCA,rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
CAMIRI,rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
CARACOLLO,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
CARANAVI,rabia,no de personas con esquema reducido completo,2018-12-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
COCAPATA,rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2018-12-01,103,81,103,81,184
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2018-12-01,8,6,8,6,14
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2018-12-01,2,0,2,0,2
CORIPATA,rabia,no de personas con esquema reducido completo,2018-12-01,4,0,4,0,4
COTOCA,rabia,no de personas con esquema reducido completo,2018-12-01,7,9,7,9,16
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2018-12-01,7,1,7,1,8
EL ALTO,rabia,no de personas con esquema reducido completo,2018-12-01,51,49,51,49,100
EL TORNO,rabia,no de personas con esquema reducido completo,2018-12-01,15,10,15,10,25
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
GUANAY,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2018-12-01,28,16,28,16,44
LA PAZ,rabia,no de personas con esquema reducido completo,2018-12-01,86,60,86,60,146
MINEROS,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
MONTERO,rabia,no de personas con esquema reducido completo,2018-12-01,12,12,12,12,24
OKINAWA,rabia,no de personas con esquema reducido completo,2018-12-01,2,0,2,0,2
ORURO,rabia,no de personas con esquema reducido completo,2018-12-01,15,18,15,18,33
PADILLA,rabia,no de personas con esquema reducido completo,2018-12-01,3,1,3,1,4
PAILON,rabia,no de personas con esquema reducido completo,2018-12-01,1,1,1,1,2
PORONGO,rabia,no de personas con esquema reducido completo,2018-12-01,0,2,0,2,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2018-12-01,7,1,7,1,8
PUNATA,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2018-12-01,8,3,8,3,11
SACABA,rabia,no de personas con esquema reducido completo,2018-12-01,3,5,3,5,8
SAN ANDRES,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2018-12-01,5,0,5,0,5
SAN JAVIER(STC),rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con esquema reducido completo,2018-12-01,3,4,3,4,7
SAN LUCAS,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2018-12-01,167,135,167,135,302
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2018-12-01,0,2,0,2,2
SHINAOTA,rabia,no de personas con esquema reducido completo,2018-12-01,1,0,1,0,1
SICA SICA (VILLA AROMA),rabia,no de personas con esquema reducido completo,2018-12-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2018-12-01,1,2,1,2,3
SUCRE,rabia,no de personas con esquema reducido completo,2018-12-01,62,67,62,67,129
TARIJA,rabia,no de personas con esquema reducido completo,2018-12-01,16,14,16,14,30
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2018-12-01,2,2,2,2,4
TRIGAL,rabia,no de personas con esquema reducido completo,2018-12-01,1,1,1,1,2
TRINIDAD,rabia,no de personas con esquema reducido completo,2018-12-01,8,3,8,3,11
UNCIA,rabia,no de personas con esquema reducido completo,2018-12-01,2,2,2,2,4
UYUNI,rabia,no de personas con esquema reducido completo,2018-12-01,4,0,4,0,4
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2018-12-01,0,2,0,2,2
VIACHA,rabia,no de personas con esquema reducido completo,2018-12-01,4,2,4,2,6
VILLA MONTES,rabia,no de personas con esquema reducido completo,2018-12-01,1,2,1,2,3
VILLAZON,rabia,no de personas con esquema reducido completo,2018-12-01,1,1,1,1,2
VINTO,rabia,no de personas con esquema reducido completo,2018-12-01,1,1,1,1,2
WARNES,rabia,no de personas con esquema reducido completo,2018-12-01,5,3,5,3,8
