,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2018-07-01,8,6,8,6,14
EL ALTO,rabia,no de personas con vacuna antirrabica,2018-07-01,131,123,131,123,254
EL TORNO,rabia,no de personas con vacuna antirrabica,2018-07-01,13,9,13,9,22
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,1,1,1,2
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,1,1,1,2
GUANAY,rabia,no de personas con vacuna antirrabica,2018-07-01,2,1,2,1,3
INQUISIVI,rabia,no de personas con vacuna antirrabica,2018-07-01,2,0,2,0,2
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
JESUS DE MACHACA,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2018-07-01,2,0,2,0,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2018-07-01,20,12,20,12,32
LA PAZ,rabia,no de personas con vacuna antirrabica,2018-07-01,211,196,211,196,407
LAJA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,1,1,1,2
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,2,1,2,3
LORETO,rabia,no de personas con vacuna antirrabica,2018-07-01,1,1,1,1,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
MAPIRI,rabia,no de personas con vacuna antirrabica,2018-07-01,3,0,3,0,3
MINEROS,rabia,no de personas con vacuna antirrabica,2018-07-01,2,0,2,0,2
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
MONTERO,rabia,no de personas con vacuna antirrabica,2018-07-01,19,10,19,10,29
MORO MORO,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
MOROCHATA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
OKINAWA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
ORURO,rabia,no de personas con vacuna antirrabica,2018-07-01,40,36,40,36,76
PADILLA,rabia,no de personas con vacuna antirrabica,2018-07-01,2,0,2,0,2
PAILON,rabia,no de personas con vacuna antirrabica,2018-07-01,8,10,8,10,18
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
POROMA,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
PORONGO,rabia,no de personas con vacuna antirrabica,2018-07-01,2,0,2,0,2
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2018-07-01,2,5,2,5,7
POTOSI,rabia,no de personas con vacuna antirrabica,2018-07-01,63,33,63,33,96
PUCARANI,rabia,no de personas con vacuna antirrabica,2018-07-01,2,1,2,1,3
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2018-07-01,2,1,2,1,3
PUNATA,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2018-07-01,9,4,9,4,13
QUIME,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
QUIRUSILLAS,rabia,no de personas con vacuna antirrabica,2018-07-01,2,0,2,0,2
ROBORE,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2018-07-01,19,14,19,14,33
SACABAMBA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
SACACA,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
SAIPINA,rabia,no de personas con vacuna antirrabica,2018-07-01,0,2,0,2,2
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,2,1,2,3
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2018-07-01,1,2,1,2,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2018-07-01,2,3,2,3,5
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-07-01,3,2,3,2,5
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2018-07-01,1,1,1,1,2
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2018-07-01,6,3,6,3,9
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2018-07-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2018-07-01,777,654,777,654,1431
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2018-07-01,2,0,2,0,2
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
SANTIAGO DE MACHACA,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2018-07-01,0,5,0,5,5
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2018-07-01,6,6,6,6,12
SORACACHI,rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
SUCRE,rabia,no de personas con vacuna antirrabica,2018-07-01,100,62,100,62,162
TARATA,rabia,no de personas con vacuna antirrabica,2018-07-01,2,1,2,1,3
TARIJA,rabia,no de personas con vacuna antirrabica,2018-07-01,23,19,23,19,42
TEOPONTE,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2018-07-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2018-07-01,4,3,4,3,7
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2018-07-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2018-07-01,43,30,43,30,73
TUPIZA,rabia,no de personas con vacuna antirrabica,2018-07-01,2,1,2,1,3
UNCIA,rabia,no de personas con vacuna antirrabica,2018-07-01,5,1,5,1,6
UYUNI,rabia,no de personas con vacuna antirrabica,2018-07-01,3,1,3,1,4
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2018-07-01,5,4,5,4,9
VIACHA,rabia,no de personas con vacuna antirrabica,2018-07-01,5,3,5,3,8
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2018-07-01,10,2,10,2,12
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2018-07-01,2,2,2,2,4
VILLAZON,rabia,no de personas con vacuna antirrabica,2018-07-01,3,5,3,5,8
VINTO,rabia,no de personas con vacuna antirrabica,2018-07-01,0,2,0,2,2
WARNES,rabia,no de personas con vacuna antirrabica,2018-07-01,28,23,28,23,51
YACUIBA,rabia,no de personas con vacuna antirrabica,2018-07-01,1,2,1,2,3
YAPACANI,rabia,no de personas con vacuna antirrabica,2018-07-01,3,3,3,3,6
YOTALA,rabia,no de personas con vacuna antirrabica,2018-07-01,2,1,2,1,3
ACHACACHI,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2018-08-01,5,5,5,5,10
AIQUILE,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
ARANI,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
ATOCHA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,1,1,1,2
BATALLAS,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2018-08-01,1,1,1,1,2
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,3,2,3,5
CABEZAS,rabia,no de personas con vacuna antirrabica,2018-08-01,4,2,4,2,6
CAMARGO,rabia,no de personas con vacuna antirrabica,2018-08-01,3,1,3,1,4
CAMIRI,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,3,2,3,5
CARACOLLO,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2018-08-01,0,4,0,4,4
CARAPARI,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
CARMEN RIVERO TORREZ,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2018-08-01,6,16,6,16,22
CHIMORE,rabia,no de personas con vacuna antirrabica,2018-08-01,9,13,9,13,22
CLIZA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,2,2,2,4
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2018-08-01,105,46,105,46,151
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
COPACABANA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
CORIPATA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,1,1,1,2
COTOCA,rabia,no de personas con vacuna antirrabica,2018-08-01,9,10,9,10,19
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2018-08-01,15,14,15,14,29
EL ALTO,rabia,no de personas con vacuna antirrabica,2018-08-01,230,165,230,165,395
EL TORNO,rabia,no de personas con vacuna antirrabica,2018-08-01,19,11,19,11,30
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2018-08-01,2,2,2,2,4
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2018-08-01,4,0,4,0,4
GUANAY,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
HUMANATA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2018-08-01,25,30,25,30,55
LA PAZ,rabia,no de personas con vacuna antirrabica,2018-08-01,242,220,242,220,462
LAJA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2018-08-01,3,1,3,1,4
MINEROS,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
MONTERO,rabia,no de personas con vacuna antirrabica,2018-08-01,11,12,11,12,23
MORO MORO,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
OCURI,rabia,no de personas con vacuna antirrabica,2018-08-01,3,0,3,0,3
OKINAWA,rabia,no de personas con vacuna antirrabica,2018-08-01,6,1,6,1,7
ORURO,rabia,no de personas con vacuna antirrabica,2018-08-01,82,73,82,73,155
PADILLA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
PAILON,rabia,no de personas con vacuna antirrabica,2018-08-01,13,7,13,7,20
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2018-08-01,1,2,1,2,3
PAZÑA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
PELECHUCO,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
POOPO,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
POROMA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
PORONGO,rabia,no de personas con vacuna antirrabica,2018-08-01,3,1,3,1,4
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2018-08-01,4,5,4,5,9
POTOSI,rabia,no de personas con vacuna antirrabica,2018-08-01,24,19,24,19,43
PUCARANI,rabia,no de personas con vacuna antirrabica,2018-08-01,3,4,3,4,7
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2018-08-01,1,2,1,2,3
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2018-08-01,9,6,9,6,15
QUIRUSILLAS,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
SACABA,rabia,no de personas con vacuna antirrabica,2018-08-01,3,5,3,5,8
SAIPINA,rabia,no de personas con vacuna antirrabica,2018-08-01,3,1,3,1,4
SALINAS DE GARCI MENDOZA,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2018-08-01,3,3,3,3,6
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2018-08-01,3,0,3,0,3
SAN BENITO,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2018-08-01,0,3,0,3,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2018-08-01,3,2,3,2,5
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-08-01,2,2,2,2,4
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2018-08-01,4,2,4,2,6
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2018-08-01,4,4,4,4,8
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-08-01,2,1,2,1,3
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2018-08-01,1,1,1,1,2
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2018-08-01,876,953,876,953,1829
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2018-08-01,0,2,0,2,2
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2018-08-01,15,8,15,8,23
SHINAOTA,rabia,no de personas con vacuna antirrabica,2018-08-01,3,0,3,0,3
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2018-08-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2018-08-01,2,4,2,4,6
SORATA,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
SUCRE,rabia,no de personas con vacuna antirrabica,2018-08-01,104,81,104,81,185
TARATA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
TARIJA,rabia,no de personas con vacuna antirrabica,2018-08-01,12,18,12,18,30
TIPUANI,rabia,no de personas con vacuna antirrabica,2018-08-01,1,1,1,1,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2018-08-01,9,2,9,2,11
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
TOLATA,rabia,no de personas con vacuna antirrabica,2018-08-01,0,1,0,1,1
TOMAVE,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2018-08-01,20,24,20,24,44
TUPIZA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
UNCIA,rabia,no de personas con vacuna antirrabica,2018-08-01,2,0,2,0,2
UYUNI,rabia,no de personas con vacuna antirrabica,2018-08-01,4,2,4,2,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2018-08-01,4,2,4,2,6
VIACHA,rabia,no de personas con vacuna antirrabica,2018-08-01,8,6,8,6,14
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2018-08-01,8,3,8,3,11
VILLAZON,rabia,no de personas con vacuna antirrabica,2018-08-01,10,2,10,2,12
VINTO,rabia,no de personas con vacuna antirrabica,2018-08-01,5,0,5,0,5
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2018-08-01,45,50,45,50,95
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2018-08-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2018-08-01,6,2,6,2,8
YOTALA,rabia,no de personas con vacuna antirrabica,2018-08-01,1,2,1,2,3
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2018-09-01,4,2,4,2,6
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2018-09-01,1,1,1,1,2
APOLO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
ARANI,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2018-09-01,1,1,1,1,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,2,0,2,2
AYO AYO,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
CABEZAS,rabia,no de personas con vacuna antirrabica,2018-09-01,1,1,1,1,2
CAMARGO,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
CARAPARI,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2018-09-01,7,1,7,1,8
CHIMORE,rabia,no de personas con vacuna antirrabica,2018-09-01,1,1,1,1,2
CHUMA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
CLIZA,rabia,no de personas con vacuna antirrabica,2018-09-01,3,1,3,1,4
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2018-09-01,67,67,67,67,134
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
COMARAPA,rabia,no de personas con vacuna antirrabica,2018-09-01,1,3,1,3,4
COPACABANA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
CORIPATA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,2,0,2,2
COROICO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2018-09-01,9,10,9,10,19
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2018-09-01,14,10,14,10,24
EL ALTO,rabia,no de personas con vacuna antirrabica,2018-09-01,156,130,156,130,286
EL TORNO,rabia,no de personas con vacuna antirrabica,2018-09-01,5,8,5,8,13
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2018-09-01,1,2,1,2,3
ESCOMA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2018-09-01,7,3,7,3,10
GUANAY,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
HUACARETA,rabia,no de personas con vacuna antirrabica,2018-09-01,59,0,59,0,59
INQUISIVI,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
IXIAMAS,rabia,no de personas con vacuna antirrabica,2018-09-01,1,1,1,1,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2018-09-01,24,27,24,27,51
LA PAZ,rabia,no de personas con vacuna antirrabica,2018-09-01,279,162,279,162,441
LAJA,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2018-09-01,3,3,3,3,6
MINEROS,rabia,no de personas con vacuna antirrabica,2018-09-01,1,2,1,2,3
MONTERO,rabia,no de personas con vacuna antirrabica,2018-09-01,12,17,12,17,29
OCURI,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
OKINAWA,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
ORURO,rabia,no de personas con vacuna antirrabica,2018-09-01,49,37,49,37,86
PADILLA,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
PAILON,rabia,no de personas con vacuna antirrabica,2018-09-01,6,6,6,6,12
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2018-09-01,2,1,2,1,3
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2018-09-01,0,2,0,2,2
POOPO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
PORCO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
PORONGO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
POTOSI,rabia,no de personas con vacuna antirrabica,2018-09-01,32,27,32,27,59
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
PUERTO PEREZ,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
PUERTO QUIJARRO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
PUNATA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2018-09-01,11,9,11,9,20
RAVELO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2018-09-01,9,9,9,9,18
SAIPINA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2018-09-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2018-09-01,3,0,3,0,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2018-09-01,0,2,0,2,2
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,1,1,1,2
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2018-09-01,1,2,1,2,3
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2018-09-01,4,5,4,5,9
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2018-09-01,695,642,695,642,1337
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2018-09-01,3,3,3,3,6
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SANTIAGO DE HUATA,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2018-09-01,12,0,12,0,12
SHINAOTA,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SOPACHUY,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
SORACACHI,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
SUCRE,rabia,no de personas con vacuna antirrabica,2018-09-01,83,76,83,76,159
TACOPAYA,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
TAPACARI,rabia,no de personas con vacuna antirrabica,2018-09-01,0,5,0,5,5
TARABUCO,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
TARATA,rabia,no de personas con vacuna antirrabica,2018-09-01,2,0,2,0,2
TARIJA,rabia,no de personas con vacuna antirrabica,2018-09-01,12,9,12,9,21
TIPUANI,rabia,no de personas con vacuna antirrabica,2018-09-01,4,1,4,1,5
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2018-09-01,7,6,7,6,13
TOMAVE,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
TRIGAL,rabia,no de personas con vacuna antirrabica,2018-09-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2018-09-01,45,46,45,46,91
UYUNI,rabia,no de personas con vacuna antirrabica,2018-09-01,6,1,6,1,7
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2018-09-01,3,1,3,1,4
VIACHA,rabia,no de personas con vacuna antirrabica,2018-09-01,7,3,7,3,10
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2018-09-01,4,3,4,3,7
VILLAZON,rabia,no de personas con vacuna antirrabica,2018-09-01,15,12,15,12,27
VINTO,rabia,no de personas con vacuna antirrabica,2018-09-01,5,2,5,2,7
WARNES,rabia,no de personas con vacuna antirrabica,2018-09-01,20,17,20,17,37
YANACACHI,rabia,no de personas con vacuna antirrabica,2018-09-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2018-09-01,1,4,1,4,5
YOTALA,rabia,no de personas con vacuna antirrabica,2018-09-01,2,1,2,1,3
ACHACACHI,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2018-10-01,2,2,2,2,4
ALTO BENI,rabia,no de personas con vacuna antirrabica,2018-10-01,0,2,0,2,2
ANZALDO,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
ARANI,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
