,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,2,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
SENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,6,0,6,6
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,3,0,3,3
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,3,0,3,0,3
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,2,1,2,3
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,42,44,42,44,86
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,3,0,3,3
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,4,2,4,6
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,4,1,4,1,5
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,49,52,49,52,101
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,4,25,4,25,29
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,2,2,2,4
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,7,0,7,7
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,9,1,9,10
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,12,1,12,1,13
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,5,15,5,15,20
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,6,0,6,0,6
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,16,0,16,16
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,9,0,9,0,9
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,3,0,3,0,3
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,3,6,3,6,9
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,33,2,33,35
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,2,2,2,4
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,6,1,6,1,7
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,5,0,5,0,5
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,35,4,35,4,39
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,37,2,37,39
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,7,4,7,4,11
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,4,1,4,5
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,7,0,7,7
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,1,1,1,2
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,7,2,7,9
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,4,1,4,5
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,6,3,6,9
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,1,2,1,3
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,4,4,4,8
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,9,2,9,2,11
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,4,0,4,4
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,137,72,137,72,209
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,14,18,14,18,32
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,0,4,0,4
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,1,2,1,3
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,4,0,4,4
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,7,25,7,25,32
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,15,0,15,15
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,2,2,2,4
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,26,30,26,30,56
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,1,1,1,2
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,228,43,228,43,271
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,1,1,1,2
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,8,17,8,17,25
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,1,4,1,5
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,1,2,1,3
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,3,2,3,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,1,3,1,4
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,24,1,24,25
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,12,1,12,13
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,14,1,14,1,15
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,121,10,121,10,131
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,1,1,1,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,3,1,3,4
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,3,0,3,3
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,7,0,7,7
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,10,4,10,4,14
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,1,2,1,3
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,3,4,3,7
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,26,9,26,9,35
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,4,1,4,5
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,11,5,11,5,16
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,1,1,1,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,20,1,20,21
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,1,4,1,5
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,5,5,5,5,10
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,1,1,1,2
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,8,17,8,17,25
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,2,2,2,4
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,12,9,12,9,21
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,0,3,0,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,0,4,0,4
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,6,3,6,9
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,0,4,0,4
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,7,19,7,19,26
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,10,7,10,7,17
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,6,1,6,7
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,12,65,12,65,77
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,3,0,3,3
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,9,0,9,9
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,1,2,1,3
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,4,0,4,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,3,2,3,5
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,0,3,0,3
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,8,15,8,15,23
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,17,0,17,0,17
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,33,4,33,37
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,4,0,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,25,3,25,28
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,2,2,2,4
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,2,3,2,5
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,15,1,15,1,16
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,6,1,6,1,7
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,156,9,156,9,165
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,4,2,4,2,6
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,6,1,6,7
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,3,2,3,5
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,30,34,30,34,64
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,3,0,3,3
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,1,1,1,2
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,10,1,10,1,11
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,1,3,1,4
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,69,13,69,13,82
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,3,5,3,5,8
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,8,0,8,8
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,16,39,16,39,55
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,1,2,1,3
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,5,4,5,4,9
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,8,1,8,1,9
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,7,6,7,6,13
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,2,0,2,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,7,1,7,1,8
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,2,1,2,3
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,2,0,2,0,2
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,17,2,17,2,19
YACO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,0,1,0,1,1
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,7,11,7,11,18
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,1,1,1,2
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,5,4,5,4,9
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-07-01,1,7,1,7,8
