,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,1,1,1,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,6,0,6,6
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,48,97,48,97,145
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,0,1,0,1
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,4,3,4,3,7
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,5,0,5,5
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,3,7,3,7,10
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,0,1,0,1
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,7,2,7,2,9
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,90,77,90,77,167
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,1,0,1,1
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,0,1,0,1
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,3,0,3,3
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,11,49,11,49,60
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,1,0,1,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,3,2,3,2,5
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,1,0,1,1
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,14,0,14,14
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,3,0,3,3
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,2,12,2,12,14
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,18,1,18,1,19
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,2,9,2,9,11
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,4,0,4,4
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,5,3,5,3,8
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,33,1,33,34
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,2,0,2,2
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,8,1,8,1,9
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,4,0,4,0,4
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,2,2,2,2,4
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,5,12,5,12,17
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,2,0,2,0,2
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,2,1,2,3
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,1,1,1,2
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,12,40,12,40,52
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,1,1,1,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,7,0,7,0,7
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,11,4,11,4,15
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,8,0,8,8
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,34,16,34,16,50
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,4,46,4,46,50
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,0,1,0,1
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,1,0,1,0,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,7,4,7,4,11
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,5,2,5,2,7
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,1,0,1,1
YUNGUYO DE LITORAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-06-01,11,6,11,6,17
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,2,2,2,4
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,7,0,7,0,7
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,7,0,7,7
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,5,0,5,5
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,0,3,0,3
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,16,4,16,20
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,9,0,9,0,9
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,2,1,2,3
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,5,0,5,5
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,5,3,5,3,8
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,1,1,1,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,10,2,10,12
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,1,1,1,2
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,7,2,7,9
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,5,5,5,5,10
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,5,0,5,0,5
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,5,2,5,7
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,2,1,2,3
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,0,4,0,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,4,0,4,4
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,7,12,7,12,19
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,10,3,10,3,13
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,2,0,2,2
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,175,85,175,85,260
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,18,13,18,13,31
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,5,0,5,0,5
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,1,1,1,2
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,2,1,2,3
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,5,13,5,13,18
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,4,1,4,5
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,4,0,4,4
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,2,0,2,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,5,0,5,5
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,3,2,3,5
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,36,38,36,38,74
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,12,2,12,14
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,368,43,368,43,411
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,25,53,25,53,78
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,2,2,2,4
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,2,4,2,6
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,6,1,6,1,7
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,0,3,0,3
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,0,4,0,4
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,41,4,41,45
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,1,1,1,2
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,5,2,5,7
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,3,0,3,3
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,19,0,19,19
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,1,3,1,4
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,1,3,1,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,30,1,30,1,31
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,183,20,183,20,203
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,3,0,3,3
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,7,2,7,9
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,4,1,4,5
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,7,0,7,7
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,9,3,9,3,12
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,5,3,5,3,8
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,3,4,3,7
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,22,6,22,6,28
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,33,20,33,20,53
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,2,1,2,3
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,2,2,2,4
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,1,2,1,3
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,43,8,43,8,51
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,8,2,8,10
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,2,2,2,4
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,6,24,6,24,30
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,7,1,7,1,8
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,1,2,1,3
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,8,3,8,11
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,9,3,9,12
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,1,4,1,5
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,1,2,1,3
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,24,3,24,27
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,12,3,12,3,15
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,5,0,5,5
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,3,3,3,6
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,0,4,0,4
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,24,18,24,18,42
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,2,0,2,2
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,6,3,6,3,9
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,20,30,20,30,50
REYES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,7,7,7,7,14
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,15,1,15,16
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,36,53,36,53,89
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,2,0,2,2
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,6,0,6,6
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,24,0,24,24
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,4,0,4,0,4
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,1,3,1,4
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,7,7,7,7,14
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,9,1,9,1,10
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,11,15,11,15,26
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,27,6,27,6,33
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,6,33,6,33,39
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,3,2,3,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,6,16,6,16,22
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,1,2,1,3
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,3,1,3,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,14,4,14,4,18
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,7,3,7,3,10
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,11,2,11,2,13
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,5,1,5,6
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,4,0,4,4
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,1,1,1,2
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,321,66,321,66,387
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,1,1,1,2
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,2,3,2,5
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,5,1,5,6
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,4,3,4,7
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,5,0,5,5
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,56,60,56,60,116
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,2,2,2,4
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,3,0,3,0,3
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,6,1,6,7
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,9,0,9,0,9
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,2,0,2,0,2
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,97,13,97,13,110
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,19,1,19,20
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,8,10,8,10,18
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,1,0,1,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,4,1,4,5
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,0,4,0,4,4
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,7,1,7,8
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,19,71,19,71,90
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,5,3,5,3,8
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-07-01,1,0,1,0,1
