,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,1,0,1,0,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,0,13,0,13,13
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,6,20,6,20,26
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,73,327,73,327,400
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,10,22,10,22,32
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,1,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,36,0,36,0,36
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,2,23,2,23,25
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,1,0,1,0,1
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,0,28,0,28,28
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,12,4,12,4,16
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,29,1,29,1,30
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,1,0,1,0,1
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,4,3,4,3,7
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,4,31,4,31,35
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,4,0,4,0,4
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,0,2,0,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,2,0,2,0,2
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,28,97,28,97,125
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,10,26,10,26,36
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,50,438,50,438,488
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,37,12,37,12,49
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,0,18,0,18,18
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,82,167,82,167,249
YACO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,0,3,0,3,3
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,32,188,32,188,220
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,1,3,1,3,4
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,2,0,2,0,2
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,12,5,12,5,17
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,3,78,3,78,81
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,2,19,2,19,21
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-06-01,0,9,0,9,9
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,7,1,7,8
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,3,0,3,3
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,101,1,101,102
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,4,1,4,5
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,4,2,4,6
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,0,3,0,3
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,22,1,22,23
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,19,1,19,1,20
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,5,1,5,1,6
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,6,31,6,31,37
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,13,0,13,13
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,8,5,8,5,13
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,3,0,3,3
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,11,56,11,56,67
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,8,17,8,17,25
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,1,2,1,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,20,4,20,24
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,7,2,7,9
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,9,4,9,4,13
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,9,1,9,10
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,3,0,3,3
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,2,3,2,5
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,9,0,9,0,9
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,5,1,5,6
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,25,0,25,0,25
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,6,4,6,10
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,3,4,3,7
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,6,0,6,6
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,2,0,2,2
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,13,6,13,6,19
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,6,0,6,6
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,14,13,14,13,27
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,39,5,39,5,44
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,6,1,6,7
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,376,292,376,292,668
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,42,36,42,36,78
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,10,1,10,1,11
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,16,1,16,1,17
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,5,2,5,7
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,4,2,4,6
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,8,0,8,8
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,15,24,15,24,39
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,3,3,3,6
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,15,1,15,16
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,3,0,3,3
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,1,2,1,3
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,7,17,7,17,24
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,85,49,85,49,134
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,1,2,1,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,1,1,1,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,6,6,6,6,12
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,5,0,5,5
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,722,183,722,183,905
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,0,3,0,3
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,1,2,1,3
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,69,221,69,221,290
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,9,3,9,3,12
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,8,5,8,5,13
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,0,3,0,3
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,3,0,3,3
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,11,0,11,11
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,10,6,10,6,16
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,3,2,3,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,9,3,9,3,12
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,0,3,0,3
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,1,4,1,5
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,31,0,31,31
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,14,105,14,105,119
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,12,1,12,13
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,124,3,124,127
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,13,0,13,13
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,8,35,8,35,43
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,2,0,2,2
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,7,3,7,10
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,10,6,10,6,16
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,4,1,4,5
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,6,15,6,15,21
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,77,12,77,12,89
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,339,55,339,55,394
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,7,1,7,1,8
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,3,1,3,4
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,2,0,2,2
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,15,1,15,16
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,1,1,1,2
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,3,1,3,4
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,0,4,0,4
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,8,0,8,8
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,12,3,12,3,15
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,24,8,24,8,32
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,8,13,8,13,21
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,1,1,1,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,11,7,11,7,18
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,69,34,69,34,103
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,1,1,1,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,8,0,8,8
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,9,4,9,13
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,6,2,6,8
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,120,31,120,31,151
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,9,1,9,1,10
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,6,3,6,3,9
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,90,4,90,94
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,5,2,5,2,7
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,5,0,5,0,5
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,3,2,3,5
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,26,2,26,28
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,6,11,6,11,17
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,11,4,11,15
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,5,3,5,8
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,49,1,49,50
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,27,4,27,31
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,2,0,2,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,79,52,79,52,131
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,2,0,2,2
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,7,2,7,9
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,5,2,5,2,7
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,1,3,1,4
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,8,1,8,1,9
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,8,0,8,0,8
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,33,27,33,27,60
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,6,4,6,4,10
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,15,4,15,4,19
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,38,73,38,73,111
REYES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,3,2,3,5
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,32,26,32,26,58
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,4,4,4,8
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,0,2,0,2
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,69,145,69,145,214
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,5,0,5,5
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,7,1,7,8
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,0,4,0,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,4,2,4,6
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,8,2,8,10
SAN AGUSTIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,10,0,10,0,10
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,10,44,10,44,54
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,5,0,5,0,5
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,6,2,6,2,8
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,25,24,25,24,49
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,0,3,0,3
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,17,86,17,86,103
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,23,37,23,37,60
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,52,15,52,15,67
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,1,4,1,5
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,69,2,69,71
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,10,0,10,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,5,39,5,39,44
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,3,2,3,5
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,11,3,11,3,14
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,11,1,11,12
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,4,3,4,3,7
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,19,18,19,18,37
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,9,10,9,10,19
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,5,6,5,6,11
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,4,0,4,4
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,14,2,14,16
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,3,1,3,4
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,5,0,5,5
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,3,4,3,4,7
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,2,3,2,3,5
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,11,0,11,11
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,829,109,829,109,938
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,4,1,4,5
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,9,2,9,2,11
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-07-01,1,0,1,0,1
