municipality,group,variable,month,Neumonías,TOTAL
CAMATAQUI (C. VILLA ABECIA),diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
CAMIRI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,17,17
CARANAVI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,14,14
CHALLAPATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
CHARAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,6,6
COBIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,16,16
COCHABAMBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,58,58
COMARAPA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,12,12
CONCEPCION,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,6,6
COTAGAITA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,3,3
COTOCA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
CULPINA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,3,3
EL ALTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,64,64
EL TORNO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,4,4
ENTRE RIOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
GUANAY,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,3,3
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,6,6
HUANUNI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,3,3
INCAHUASI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,3,3
IXIAMAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,6,6
LA PAZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,81,81
LLALLAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,11,11
LORETO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,18,18
MAGDALENA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,3,3
MIZQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,4,4
MONTERO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,45,45
ORURO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,10,10
PADILLA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,13,13
PAILON,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,3,3
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
PATACAMAYA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
POTOSI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,44,44
PUERTO ACOSTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,5,5
PUERTO RICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,9,9
PUERTO SILES,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,3,3
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,7,7
PUNATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,19,19
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,7,7
QUIME,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
REYES,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
RIBERALTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,18,18
ROBORE,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,5,5
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
SACABA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,28,28
SACACA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
SAN BORJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,4,4
SAN CARLOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,12,12
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,7,7
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,15,15
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
SAN JUAN DE YAPACANI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
SAN JULIAN,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,37,37
SAN LORENZO(TJA),diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
SAN LUCAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,5,5
SAN MATIAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,5,5
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,10,10
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
SAN RAMON,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,4,4
SANTA ANA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,142,142
SANTA ROSA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
SOPACHUY,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,10,10
SUCRE,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,52,52
TARABUCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,6,6
TARIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,39,39
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,2,2
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,7,7
TORO TORO,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,4,4
TUPIZA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,31,31
UNCIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
URUBICHA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,4,4
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
VILLA MONTES,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,4,4
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,6,6
VILLAZON,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,22,22
VITICHI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
WARNES,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,4,4
YACUIBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,32,32
YAMPARAEZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
YAPACANI,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,8,8
ZUDAÑEZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-08-01,1,1
AIQUILE,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,5,5
APOLO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,8,8
ATOCHA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
BERMEJO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,7,7
BETANZOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,5,5
BOYUIBE,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
BUENA VISTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
CABEZAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
CAIROMA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
CAMARGO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
CAMIRI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,17,17
CARANAVI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,5,5
CHALLAPATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
CHARAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,12,12
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,5,5
COBIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,10,10
COCHABAMBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,57,57
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
COLQUIRI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
COMARAPA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,5,5
CONCEPCION,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
COROICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
COTAGAITA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
CULPINA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,11,11
EL ALTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,63,63
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
HUANUNI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,8,8
INCAHUASI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
LA GUARDIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
LA PAZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,48,48
LLALLAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
LORETO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
MAGDALENA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,11,11
MONTERO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,21,21
ORURO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,12,12
PADILLA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,23,23
PASORAPA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
POTOSI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,48,48
PRESTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
PUERTO RICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
PUERTO SILES,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,13,13
PUNATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,14,14
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,16,16
REYES,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
RIBERALTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,30,30
ROBORE,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
SACABA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,48,48
SAMAIPATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
SAN CARLOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,28,28
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
SAN JULIAN,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,6,6
SAN LORENZO(TJA),diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
SAN LUCAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
SAN MATIAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
SAN RAMON,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
SANTA ANA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,314,314
SANTA ROSA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
SOPACHUY,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,9,9
SUCRE,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,30,30
TAPACARI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
TARABUCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
TARIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,31,31
TARVITA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,6,6
TOMAVE,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,10,10
TUPIZA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,27,27
UNCIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,5,5
URUBICHA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,6,6
VILLA MONTES,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
VILLAZON,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,15,15
WARNES,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,2,2
YACUIBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,31,31
YAMPARAEZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,4,4
YAPACANI,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,13,13
ZUDAÑEZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-09-01,1,1
ACHACACHI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
AIQUILE,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,10,10
ANCORAIMES,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
ATOCHA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,6,6
BAURES,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
BERMEJO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,3,3
BETANZOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
CABEZAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,5,5
CAMARGO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,29,29
CAMIRI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,17,17
CAPINOTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
CARANAVI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,6,6
CHALLAPATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,4,4
CHARAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,9,9
COBIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,6,6
COCHABAMBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,57,57
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
COLQUIRI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
COMARAPA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,8,8
COROICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
COTAGAITA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
COTOCA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
CULPINA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,6,6
EL ALTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,77,77
EL TORNO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,6,6
GUTIERREZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
HUANUNI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,3,3
ICLA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
INCAHUASI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
LA GUARDIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,5,5
LA PAZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,57,57
LLALLAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,18,18
LORETO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
MIZQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
MONTERO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,32,32
ORURO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,15,15
PADILLA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,13,13
PAILON,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,5,5
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
PATACAMAYA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,4,4
PORTACHUELO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
POTOSI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,70,70
PRESTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,5,5
PUERTO RICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,6,6
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,12,12
PUNATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,8,8
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,16,16
ROBORE,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,3,3
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,7,7
SACABA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,47,47
SACACA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
SAMAIPATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,3,3
SAN BORJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
SAN CARLOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,10,10
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,4,4
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,18,18
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,5,5
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,3,3
SAN JULIAN,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,28,28
SAN LUCAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,7,7
SAN MATIAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,4,4
SAN PEDRO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
SANTA ANA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,3,3
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,469,469
SOPACHUY,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,12,12
SUCRE,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,44,44
TACACOMA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
TARABUCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,8,8
TARIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,26,26
TARVITA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,4,4
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,5,5
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,9,9
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,2,2
TRINIDAD,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,15,15
TUPIZA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,32,32
UNCIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,7,7
URUBICHA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,10,10
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,7,7
VILLA MONTES,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,3,3
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,8,8
VILLAZON,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,13,13
VINTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,1,1
VITICHI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,5,5
YACUIBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,53,53
YAPACANI,diagnostico de egreso en menores de 5 anos,neumonias,2005-10-01,9,9
ACHACACHI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
AIQUILE,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
ANCORAIMES,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
ATOCHA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
BERMEJO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
BUENA VISTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
CABEZAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
CAMARGO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,17,17
CAMIRI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,11,11
CARANAVI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
CHALLAPATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,5,5
CHARAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
COBIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,5,5
COCHABAMBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,85,85
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
COMARAPA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
CONCEPCION,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
COROICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
COTAGAITA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
COTOCA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
CULPINA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
EL ALTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,66,66
EL TORNO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
FILADELFIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,7,7
GUTIERREZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
HUANUNI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
INCAHUASI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,5,5
LA PAZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,46,46
LLALLAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,12,12
MIZQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,10,10
MONTERO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,28,28
