municipality,group,variable,month,Diarreas,TOTAL
EUCALIPTUS,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
GENERAL SAAVEDRA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,5,5
GUANAY,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,24,24
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,6,6
ICLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
INCAHUASI,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,11,11
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,43,43
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,17,17
LORETO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,11,11
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,7,7
MAIRANA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
MAPIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,3,3
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,4,4
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,8,8
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,87,87
OCURI,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,45,45
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,9,9
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
PATACAMAYA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
PORVENIR,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,39,39
PUCARANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,6,6
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,3,3
PUERTO SILES,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,3,3
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,5,5
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,8,8
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,17,17
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,7,7
REYES,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,153,153
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,5,5
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,11,11
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,17,17
SAIPINA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
SAMAIPATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,4,4
SAN ANDRES,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,15,15
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,21,21
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,7,7
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,34,34
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,3,3
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,47,47
SAN LORENZO(TJA),diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,7,7
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,4,4
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
SAN PEDRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,5,5
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,7,7
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,2,2
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,5,5
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,321,321
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,4,4
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,3,3
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,40,40
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,21,21
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,3,3
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,8,8
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,108,108
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,9,9
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,22,22
URUBICHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,5,5
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,22,22
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,8,8
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,12,12
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,4,4
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,1,1
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,13,13
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,30,30
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-07-01,7,7
ANDAMARCA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,3,3
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,10,10
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
BAURES,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,5,5
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,9,9
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
BOYUIBE,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,4,4
CABEZAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,7,7
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,8,8
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,19,19
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,5,5
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,4,4
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,32,32
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,67,67
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,11,11
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,4,4
COTAGAITA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,3,3
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,59,59
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,5,5
GUANAY,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,80,80
GUTIERREZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,4,4
HUARACAJE,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
IXIAMAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,7,7
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,4,4
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,99,99
LAGUNILLAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,8,8
LORETO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,8,8
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,21,21
MAPIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,7,7
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,73,73
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,39,39
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,14,14
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
PORVENIR,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,27,27
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,5,5
PUERTO SILES,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,6,6
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,5,5
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,17,17
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,12,12
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,14,14
QUIME,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,159,159
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,7,7
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,9,9
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,17,17
SACACA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
SAIPINA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
SAMAIPATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,3,3
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,7,7
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,11,11
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,22,22
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,53,53
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,10,10
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,38,38
SAN LORENZO(TJA),diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,66,66
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,3,3
SAN PEDRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,3,3
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,9,9
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,334,334
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,5,5
SANTIVAÑES,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,29,29
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,16,16
TIPUANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,2,2
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,22,22
TOLEDO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,71,71
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,8,8
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,14,14
URUBICHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,4,4
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,11,11
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,6,6
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,16,16
VILLA VACA GUZMAN (MUYUPAMPA),diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,9,9
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
VITICHI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,1,1
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,20,20
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,25,25
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-08-01,16,16
AIQUILE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,4,4
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
AZURDUY,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,12,12
CAPINOTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,4,4
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,4,4
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,12,12
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,57,57
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
COLQUIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,6,6
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,5,5
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
CORQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
COTAGAITA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,52,52
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
ENTRE RIOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,22,22
GUTIERREZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
HUARACAJE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
ICLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,47,47
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,11,11
LORETO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,17,17
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
MAPIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,7,7
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,25,25
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,21,21
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
PAMPA GRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,25,25
PRESTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
PUERTO GONZALO MORENO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,5,5
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,5,5
PUERTO SILES,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,8,8
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,16,16
QUIME,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,45,45
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,8,8
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,35,35
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,7,7
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,8,8
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,5,5
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,25,25
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,6,6
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,8,8
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,4,4
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,35,35
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,4,4
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
SAN PEDRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,5,5
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,366,366
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
SANTIVAÑES,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,19,19
TACACOMA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,2,2
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,19,19
TIPUANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,15,15
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,24,24
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,13,13
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,14,14
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,4,4
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,8,8
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,3,3
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,16,16
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,7,7
ZUDAÑEZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-09-01,1,1
ACHACACHI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
AIQUILE,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
BAURES,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,7,7
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
CABEZAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,12,12
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,13,13
CAPINOTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,7,7
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,4,4
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,12,12
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,80,80
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
COLQUIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,7,7
CUEVO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,48,48
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
GUANAY,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,27,27
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
ICLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
IXIAMAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,197,197
LAGUNILLAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,13,13
LORETO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,6,6
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,7,7
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,32,32
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,15,15
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
