municipality,group,variable,month,Curaciones y/o suturas,TOTAL
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,59,59
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,70,70
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,12,12
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,100,100
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,10889,10889
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,72,72
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,25,25
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,63,63
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,79,79
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,106,106
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,350,350
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,171,171
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,6,6
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,82,82
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,1,1
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,44,44
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,29,29
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,40,40
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,47,47
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,39,39
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,64,64
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,18,18
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,16,16
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,3792,3792
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,960,960
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,23,23
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,17,17
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,107,107
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,121,121
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,50,50
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,336,336
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,56,56
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,456,456
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,518,518
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,6,6
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,863,863
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,30,30
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,27,27
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,32,32
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,496,496
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,29,29
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,543,543
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,230,230
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,51,51
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,7,7
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,397,397
YACO,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,30,30
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,3079,3079
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,25,25
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,52,52
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,300,300
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,9,9
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,49,49
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,13,13
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2009-06-01,53,53
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,52,52
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,223,223
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,73,73
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,171,171
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,6,6
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,47,47
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,43,43
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,28,28
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,33,33
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,103,103
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,46,46
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,98,98
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,65,65
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,29,29
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,440,440
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,42,42
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,17,17
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,37,37
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,92,92
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,83,83
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,72,72
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,209,209
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,8,8
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,14,14
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,6,6
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1520,1520
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,157,157
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,17,17
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,49,49
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,49,49
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,52,52
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,166,166
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,45,45
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,37,37
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,7,7
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,92,92
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,361,361
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,19,19
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1056,1056
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,114,114
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,21,21
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,101,101
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,593,593
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,4,4
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,103,103
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,32,32
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,20,20
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,3,3
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,3,3
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,275,275
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,53,53
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,98,98
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,2,2
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,112,112
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,178,178
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,5,5
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,211,211
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,156,156
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,327,327
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1496,1496
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,10473,10473
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,4,4
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,551,551
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,40,40
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,7,7
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,128,128
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,128,128
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,42,42
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,79,79
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,16,16
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,83,83
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,11,11
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,69,69
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,52,52
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,35,35
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,113,113
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,29,29
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,121,121
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,571,571
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,294,294
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,4,4
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,24,24
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,95,95
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,31,31
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,4,4
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,50,50
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,6418,6418
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,19,19
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,79,79
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,95,95
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1408,1408
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,207,207
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,155,155
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,167,167
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,40,40
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1,1
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,20,20
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,166,166
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,45,45
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,67,67
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,39,39
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,105,105
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,53,53
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1425,1425
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,50,50
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,44,44
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,14,14
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,39,39
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,639,639
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,65,65
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,15,15
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,9,9
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,20,20
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,68,68
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,15,15
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,18,18
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,122,122
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,107,107
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,60,60
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,164,164
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,762,762
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,26772,26772
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1,1
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,47,47
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,57,57
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,22,22
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,22,22
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,125,125
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,13,13
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,59,59
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,24,24
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,225,225
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,281,281
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,16,16
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,26,26
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,75,75
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,72,72
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,168,168
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,41,41
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,3,3
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,22,22
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,303,303
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1191,1191
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,4,4
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,61,61
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,42,42
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,84,84
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,69,69
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,114,114
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,30,30
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,6141,6141
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,179,179
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,170,170
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,152,152
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,106,106
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,117,117
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,15,15
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,67,67
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,14,14
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,51,51
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,171,171
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,40,40
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,33,33
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,57,57
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,39,39
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,21,21
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,63,63
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,14,14
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,84,84
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,62,62
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,688,688
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,150,150
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,3188,3188
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,18,18
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,22,22
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,81,81
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,114,114
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,62,62
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,44,44
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,39,39
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,159,159
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,73,73
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,3,3
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,363,363
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,617,617
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,119,119
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,729,729
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,3,3
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1070,1070
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,216,216
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,26,26
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
REYES,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,202,202
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1850,1850
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,449,449
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,80,80
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,15,15
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1401,1401
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,22,22
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,89,89
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,72,72
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,73,73
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,68,68
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,8,8
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,59,59
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,20,20
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,13,13
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,50,50
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,72,72
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,589,589
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,76,76
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,174,174
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,420,420
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,1148,1148
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,8,8
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,137,137
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,112,112
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,277,277
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,187,187
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,594,594
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,15,15
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,183,183
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,216,216
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,167,167
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,172,172
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,21,21
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,129,129
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,104,104
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,6,6
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,7,7
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,34,34
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,11,11
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,54,54
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,236,236
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,41,41
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,216,216
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,20530,20530
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,243,243
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,129,129
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,11,11
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,70,70
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,12,12
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,76,76
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,18,18
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,53,53
SENA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,32,32
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,84,84
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,20,20
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,227,227
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,30,30
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,61,61
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,75,75
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,7845,7845
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,4,4
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,22,22
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,19,19
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-07-01,22,22
