municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
ICLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,7,7
INCAHUASI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,13,13
INGAVI (HUMAITA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
INQUISIVI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
IXIAMAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,8,8
LA ASUNTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,10,10
LA GUARDIA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
LA PAZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,12,12
LAGUNILLAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
LAJA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,10,10
LAS CARRERAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
LLALLAGUA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,11,11
LURIBAY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
MACHACAMARCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
MACHARETI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
MAIRANA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
MALLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
MECAPACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,8,8
MIZQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
MOCOMOCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,11,11
MONTEAGUDO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
MONTERO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
MOROCHATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
NAZACARA DE PACAJES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
OCURI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,10,10
ORURO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,10,10
PADILLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
PAILON,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
PALCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,9,9
PALOS BLANCOS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,14,14
PAPEL PAMPA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,5,5
PASORAPA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
PATACAMAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,12,12
PAZÑA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
PELECHUCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
POCOATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,20,20
POCONA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
POJO (CBBA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
POOPO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
POROMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,11,11
POTOSI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,5,5
PRESTO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
PUCARANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,21,21
PUERTO ACOSTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,8,8
PUERTO CARABUCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,8,8
PUERTO GONZALO MORENO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,7,7
PUERTO VILLARROEL,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
PUNA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
QUIABAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
QUILLACOLLO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,7,7
QUIME,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,9,9
RAVELO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,9,9
REYES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
RIBERALTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
RURRENABAQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
SABAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
SACABA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,5,5
SACABAMBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SACACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,38,38
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SAMAIPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SAN ANDRES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,9,9
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
SAN BENITO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SAN BORJA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,11,11
SAN BUENA VENTURA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
SAN IGNACIO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,7,7
SAN JAVIER(BNI),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
SAN LORENZO(PND),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,14,14
SAN MATIAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,19,19
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SAN RAFAEL,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
SANTA ANA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
SANTA ROSA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
SAPAHAQUI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,5,5
SENA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,7,7
SICAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
SIPE SIPE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SOPACHUY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
SORACACHI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
SORATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,10,10
SUCRE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
TACACHI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
TACACOMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
TACOBAMBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
TACOPAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,7,7
TAHUA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
TAPACARI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,23,23
TARABUCO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
TARACO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
TARATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
TARIJA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
TARVITA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
TEOPONTE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
TIAHUANACU,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
TINGUIPAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,38,38
TIPUANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
TIQUIPAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,15,15
TIRAQUE (CBBA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
TOLEDO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
TOMAVE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,8,8
TORO TORO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,15,15
TOTORA(CBBA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
TOTORA(ORR),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
TUPIZA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,9,9
UMALA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
UNCIA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,5,5
URUBICHA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
UYUNI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
VACAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
VIACHA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,7,7
VILA VILA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
VILLA MONTES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
VILLA RIVERO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
VILLA SERRANO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,5,5
VILLA TUNARI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
VILLAZON,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,5,5
VINTO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
VITICHI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,4,4
WALDO BALLIVIAN,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,1,1
WARNES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
YACO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,6,6
YACUIBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
YAMPARAEZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
YANACACHI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,3,3
YAPACANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
YOCALLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-07-01,2,2
ACACIO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
ACHACACHI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,14,14
ACHOCALLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
AIQUILE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
ALALAY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
ANCORAIMES,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,12,12
ANZALDO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
APOLO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,12,12
ARAMPAMPA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,9,9
ARBIETO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
ARQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,13,13
ATOCHA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
AUCAPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,5,5
AYATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,7,7
AYO AYO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,10,10
AZURDUY,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,11,11
BATALLAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,13,13
BERMEJO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
BETANZOS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,18,18
BOLIVAR,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,10,10
BOLPEBRA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
CABEZAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,39,39
CAIROMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
"CAIZA ""D""",atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
CALACOTO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,7,7
CALAMARCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,12,12
CAMARGO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
CAMIRI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
CAPINOTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
CARACOLLO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,8,8
CARANAVI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,10,10
CARIPUYO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,9,9
CHAQUI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
CHARAGUA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
CHARAÑA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
CHAYANTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
CHIMORE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
CHIPAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
CHOQUE COTA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
CHUA COCANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
CHUMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,5,5
CKOCHAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,15,15
CLIZA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
COBIJA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,9,9
COCAPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,19,19
COCHABAMBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,10,10
COLLANA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
COLOMI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
COLQUECHACA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,40,40
COLQUENCHA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,5,5
COLQUIRI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,11,11
COMANCHE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
COMARAPA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
COMBAYA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
COPACABANA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,7,7
CORIPATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
CORO CORO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,7,7
COROICO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,5,5
CORQUE,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
COTAGAITA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,9,9
COTOCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,7,7
CUATRO CAÑADAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
CULPINA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,6,6
CURVA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
DESAGUADERO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
EL ALTO,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,41,41
EL PUENTE(TJA),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
ENTRE RIOS CBBA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
ESCOMA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
EUCALIPTUS,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
FILADELFIA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,7,7
GUAQUI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,3,3
GUTIERREZ,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
HUACARETA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
HUARINA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
HUMANATA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,8,8
ICHOCA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,2,2
ICLA,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,4,4
INCAHUASI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,10,10
INQUISIVI,atencion de partos en domicilio,mujeres con visita de control en las 48 hrs siguientes al parto,2020-08-01,15,15
