municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-06-01,9,9
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-06-01,134,134
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-06-01,45,45
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-06-01,4,4
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-06-01,180,180
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-06-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-06-01,21,21
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-06-01,33,33
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,8,8
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,19,19
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,10,10
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,26,26
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,10,10
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,35,35
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,13,13
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,26,26
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,8,8
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,26,26
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,69,69
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,8,8
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,8,8
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,21,21
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,5,5
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,34,34
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,69,69
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,8,8
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,20,20
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,74,74
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,56,56
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,11,11
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,56,56
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,8,8
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,36,36
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,48,48
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,18,18
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,51,51
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,34,34
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,29,29
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,101,101
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,16,16
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,22,22
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,16,16
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,38,38
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,17,17
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,51,51
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,16,16
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,56,56
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,19,19
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,35,35
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,31,31
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,60,60
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,21,21
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,37,37
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,550,550
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,18,18
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,75,75
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,42,42
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,102,102
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,23,23
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,28,28
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,42,42
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,18,18
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,11,11
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,46,46
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,5,5
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,132,132
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,24,24
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,14,14
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,40,40
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,33,33
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,10,10
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,170,170
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,176,176
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,10,10
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,8,8
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,25,25
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,12,12
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,29,29
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,18,18
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,33,33
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,28,28
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,44,44
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,29,29
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,264,264
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,14,14
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,12,12
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,11,11
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,603,603
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,17,17
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,50,50
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,61,61
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,11,11
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,38,38
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,43,43
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,21,21
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,18,18
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,105,105
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,49,49
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,90,90
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,25,25
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,50,50
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,43,43
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,381,381
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,36,36
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,21,21
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,15,15
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,39,39
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,110,110
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,33,33
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,21,21
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,46,46
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,45,45
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,59,59
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,23,23
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,16,16
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,241,241
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,39,39
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,108,108
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,202,202
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,8,8
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,23,23
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,91,91
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,5,5
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,15,15
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,27,27
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,25,25
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,14,14
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,28,28
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,129,129
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,11,11
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,29,29
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,10,10
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1105,1105
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,15,15
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,29,29
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,16,16
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,11,11
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,12,12
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,32,32
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,25,25
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,5,5
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,44,44
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,39,39
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,87,87
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,53,53
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,15,15
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,77,77
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,151,151
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,64,64
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,4,4
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,61,61
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,41,41
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,17,17
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,27,27
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,11,11
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,41,41
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,58,58
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,24,24
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,19,19
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,13,13
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,25,25
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,33,33
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,12,12
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,13,13
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,9,9
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,36,36
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,13,13
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,50,50
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,7,7
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-07-01,6,6
