municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,399,399
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,279,279
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,100,100
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,527,527
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,166,166
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,43,43
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,349,349
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,80,80
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,546,546
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,62,62
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,285,285
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,379,379
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,412,412
CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,16,16
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,50,50
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,68,68
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,15,15
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,10,10
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,56,56
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,916,916
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,252,252
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,58,58
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,138,138
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,458,458
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,23,23
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,27,27
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,238,238
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,27,27
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,185,185
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,704,704
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,237,237
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,32,32
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,171,171
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,624,624
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,242,242
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,21,21
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,216,216
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,45,45
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,238,238
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,54,54
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,44,44
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,556,556
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,7,7
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,499,499
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,125,125
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,315,315
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,492,492
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,278,278
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,311,311
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,112,112
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,371,371
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,137,137
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,44,44
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,24,24
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,7471,7471
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,211,211
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,54,54
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,366,366
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1090,1090
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,112,112
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,451,451
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,200,200
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,46,46
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,20,20
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,50,50
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,353,353
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,128,128
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,83,83
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,12,12
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,73,73
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,433,433
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,269,269
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,211,211
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,152,152
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,11,11
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,418,418
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,11,11
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,121,121
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,247,247
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,31,31
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,180,180
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,454,454
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,37,37
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,67,67
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,26,26
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,207,207
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,7,7
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,437,437
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,182,182
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,114,114
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,161,161
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,123,123
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,162,162
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,91,91
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,55,55
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,18,18
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,75,75
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,301,301
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,19,19
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,32,32
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,47,47
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,187,187
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,250,250
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,212,212
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,62,62
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,258,258
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,702,702
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1892,1892
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,144,144
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,61,61
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,35,35
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,82,82
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,523,523
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,2279,2279
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,580,580
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,441,441
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,271,271
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,248,248
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,353,353
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,44,44
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,124,124
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,346,346
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,66,66
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,134,134
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,81,81
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,74,74
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,433,433
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,220,220
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,107,107
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,158,158
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,151,151
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,485,485
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,448,448
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,77,77
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,116,116
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,74,74
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,3735,3735
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,161,161
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,11,11
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,340,340
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,150,150
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,70,70
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,294,294
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,4,4
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,255,255
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,571,571
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,316,316
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,932,932
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,851,851
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,80,80
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,122,122
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,302,302
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,12,12
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1877,1877
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,198,198
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,272,272
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,183,183
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,816,816
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,6,6
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,263,263
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,396,396
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,350,350
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,86,86
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,29,29
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,51,51
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,135,135
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,10,10
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,82,82
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,121,121
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,590,590
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,18,18
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,954,954
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,207,207
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,683,683
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,59,59
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,87,87
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,369,369
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1604,1604
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,76,76
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,184,184
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1117,1117
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,12,12
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,222,222
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,39,39
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,460,460
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,161,161
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,25,25
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,25,25
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,411,411
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,41,41
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,64,64
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,63,63
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,3142,3142
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,250,250
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,102,102
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,39,39
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,279,279
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,48,48
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,36,36
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,235,235
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,204,204
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,106,106
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,332,332
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,188,188
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,83,83
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,192,192
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,267,267
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,357,357
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,156,156
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,4961,4961
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,50,50
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,4,4
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,30,30
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,370,370
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,101,101
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,148,148
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,480,480
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,89,89
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,195,195
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,2860,2860
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,484,484
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,41,41
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,652,652
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,14,14
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,423,423
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,723,723
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,13,13
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,89,89
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,88,88
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,286,286
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,429,429
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,92,92
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,150,150
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,74,74
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,139,139
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,217,217
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,946,946
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,159,159
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,142,142
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,147,147
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,407,407
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,214,214
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,66,66
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,200,200
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,395,395
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,288,288
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,47,47
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,592,592
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,349,349
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,28,28
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,227,227
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,262,262
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,730,730
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,173,173
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,912,912
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,609,609
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,237,237
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,50,50
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,757,757
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,139,139
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1645,1645
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,713,713
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,112,112
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,1830,1830
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,453,453
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,20,20
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-07-01,249,249
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,196,196
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,223,223
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-08-01,83,83
