municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,84,84
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,120,120
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,660,660
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,389,389
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,254,254
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,21,21
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,509,509
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,121,121
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,202,202
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,273,273
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,192,192
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,196,196
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,512,512
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,640,640
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,47,47
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,40,40
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,924,924
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,62,62
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,1242,1242
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,713,713
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,59,59
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,1634,1634
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,424,424
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-07-01,285,285
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,20,20
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,129,129
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,75,75
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,480,480
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,139,139
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,30,30
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,15,15
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,41,41
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,594,594
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,237,237
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,18,18
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,149,149
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,150,150
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,414,414
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,39,39
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,144,144
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,62,62
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,6,6
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,110,110
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,166,166
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,232,232
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,133,133
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,60,60
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,57,57
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,226,226
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,460,460
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,32,32
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,5,5
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,438,438
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,289,289
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,31,31
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,32,32
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,273,273
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,105,105
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,534,534
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,91,91
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,331,331
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,180,180
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,70,70
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,23,23
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,46,46
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,80,80
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,80,80
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,545,545
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,106,106
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,112,112
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,99,99
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,8,8
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,64,64
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,12,12
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,119,119
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,163,163
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,205,205
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,18,18
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,43,43
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,220,220
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,125,125
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,33,33
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,4,4
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,45,45
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,46,46
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,45,45
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,5,5
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,17,17
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,389,389
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,478,478
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,30,30
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,30,30
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,61,61
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,511,511
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,312,312
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,243,243
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,119,119
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,541,541
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,11,11
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,34,34
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,5722,5722
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,61,61
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,209,209
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,177,177
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,819,819
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,195,195
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,527,527
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,45,45
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,50,50
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,255,255
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,136,136
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,15,15
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,30,30
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,60,60
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,253,253
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,279,279
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,255,255
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,107,107
HUACHACALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,9,9
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,262,262
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,15,15
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,110,110
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,218,218
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,252,252
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,230,230
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,4,4
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,45,45
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,65,65
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,115,115
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,473,473
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,146,146
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,5,5
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,112,112
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,43,43
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,63,63
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,138,138
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,23,23
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,38,38
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,24,24
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,29,29
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,316,316
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,6,6
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,166,166
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,150,150
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,125,125
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,18,18
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,371,371
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,419,419
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,1055,1055
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,36,36
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,20,20
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,3,3
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,242,242
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,2930,2930
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,287,287
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,288,288
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,406,406
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,359,359
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,47,47
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,30,30
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,71,71
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,95,95
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,20,20
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,286,286
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,63,63
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,175,175
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,113,113
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,72,72
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,110,110
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,20,20
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,141,141
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,359,359
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,138,138
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,135,135
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,4972,4972
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,220,220
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,41,41
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,378,378
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,219,219
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,15,15
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,412,412
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,282,282
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,361,361
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,162,162
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,565,565
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,947,947
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,67,67
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,15,15
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,15,15
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,337,337
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,64,64
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,981,981
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,20,20
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,234,234
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,40,40
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,471,471
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,34,34
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,181,181
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,288,288
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,261,261
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,88,88
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,12,12
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,25,25
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,200,200
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,20,20
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,37,37
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,206,206
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,581,581
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,35,35
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,460,460
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,251,251
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,515,515
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,59,59
SAN JOAQUIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,48,48
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,259,259
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,692,692
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,20,20
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,27,27
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,971,971
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,9,9
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,231,231
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,33,33
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,196,196
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,213,213
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,11,11
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,18,18
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,150,150
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,105,105
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,96,96
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,3258,3258
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,85,85
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,40,40
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,15,15
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,116,116
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,62,62
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,82,82
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,41,41
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,324,324
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,124,124
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,116,116
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,61,61
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,164,164
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,383,383
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,107,107
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,243,243
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,535,535
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,50,50
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,10,10
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,150,150
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,84,84
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,58,58
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,528,528
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,33,33
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,61,61
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,2123,2123
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,420,420
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,7,7
TIAWANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,40,40
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,57,57
TIPUANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,381,381
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,10,10
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,15,15
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,63,63
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,41,41
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,295,295
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-08-01,27,27
