municipality,group,variable,month,Inyectables,TOTAL
PALCA,otras actividades de enfermeria,inyectables,2015-07-01,166,166
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2015-07-01,961,961
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2015-07-01,75,75
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2015-07-01,380,380
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2015-07-01,238,238
PASORAPA,otras actividades de enfermeria,inyectables,2015-07-01,94,94
PATACAMAYA,otras actividades de enfermeria,inyectables,2015-07-01,542,542
PAZÑA,otras actividades de enfermeria,inyectables,2015-07-01,475,475
PELECHUCO,otras actividades de enfermeria,inyectables,2015-07-01,316,316
POCOATA,otras actividades de enfermeria,inyectables,2015-07-01,362,362
POCONA,otras actividades de enfermeria,inyectables,2015-07-01,322,322
POJO (CBBA),otras actividades de enfermeria,inyectables,2015-07-01,426,426
POOPO,otras actividades de enfermeria,inyectables,2015-07-01,409,409
PORCO,otras actividades de enfermeria,inyectables,2015-07-01,219,219
POROMA,otras actividades de enfermeria,inyectables,2015-07-01,552,552
PORONGO,otras actividades de enfermeria,inyectables,2015-07-01,162,162
PORTACHUELO,otras actividades de enfermeria,inyectables,2015-07-01,6830,6830
PORVENIR,otras actividades de enfermeria,inyectables,2015-07-01,877,877
POSTRER VALLE,otras actividades de enfermeria,inyectables,2015-07-01,82,82
POTOSI,otras actividades de enfermeria,inyectables,2015-07-01,37438,37438
PRESTO,otras actividades de enfermeria,inyectables,2015-07-01,708,708
PUCARA,otras actividades de enfermeria,inyectables,2015-07-01,171,171
PUCARANI,otras actividades de enfermeria,inyectables,2015-07-01,369,369
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2015-07-01,315,315
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2015-07-01,270,270
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2015-07-01,1180,1180
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2015-07-01,186,186
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2015-07-01,578,578
PUERTO RICO,otras actividades de enfermeria,inyectables,2015-07-01,1058,1058
PUERTO SILES,otras actividades de enfermeria,inyectables,2015-07-01,35,35
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2015-07-01,1534,1534
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2015-07-01,7685,7685
PUNA,otras actividades de enfermeria,inyectables,2015-07-01,940,940
PUNATA,otras actividades de enfermeria,inyectables,2015-07-01,5093,5093
QUIABAYA,otras actividades de enfermeria,inyectables,2015-07-01,172,172
QUILLACOLLO,otras actividades de enfermeria,inyectables,2015-07-01,8536,8536
QUIME,otras actividades de enfermeria,inyectables,2015-07-01,176,176
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2015-07-01,145,145
RAVELO,otras actividades de enfermeria,inyectables,2015-07-01,751,751
REYES,otras actividades de enfermeria,inyectables,2015-07-01,594,594
RIBERALTA,otras actividades de enfermeria,inyectables,2015-07-01,14293,14293
ROBORE,otras actividades de enfermeria,inyectables,2015-07-01,2637,2637
RURRENABAQUE,otras actividades de enfermeria,inyectables,2015-07-01,2458,2458
SABAYA,otras actividades de enfermeria,inyectables,2015-07-01,378,378
SACABA,otras actividades de enfermeria,inyectables,2015-07-01,5827,5827
SACABAMBA,otras actividades de enfermeria,inyectables,2015-07-01,140,140
SACACA,otras actividades de enfermeria,inyectables,2015-07-01,331,331
SAIPINA,otras actividades de enfermeria,inyectables,2015-07-01,335,335
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2015-07-01,812,812
SAMAIPATA,otras actividades de enfermeria,inyectables,2015-07-01,627,627
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2015-07-01,194,194
SAN ANDRES,otras actividades de enfermeria,inyectables,2015-07-01,669,669
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2015-07-01,194,194
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2015-07-01,76,76
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2015-07-01,220,220
SAN BENITO,otras actividades de enfermeria,inyectables,2015-07-01,156,156
SAN BORJA,otras actividades de enfermeria,inyectables,2015-07-01,1544,1544
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2015-07-01,628,628
SAN CARLOS,otras actividades de enfermeria,inyectables,2015-07-01,1808,1808
SAN IGNACIO,otras actividades de enfermeria,inyectables,2015-07-01,2037,2037
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2015-07-01,17295,17295
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2015-07-01,131,131
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2015-07-01,195,195
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2015-07-01,237,237
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2015-07-01,2530,2530
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2015-07-01,521,521
SAN JULIAN,otras actividades de enfermeria,inyectables,2015-07-01,2003,2003
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2015-07-01,296,296
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2015-07-01,1685,1685
SAN LUCAS,otras actividades de enfermeria,inyectables,2015-07-01,1997,1997
SAN MATIAS,otras actividades de enfermeria,inyectables,2015-07-01,2186,2186
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2015-07-01,551,551
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2015-07-01,119,119
SAN PEDRO,otras actividades de enfermeria,inyectables,2015-07-01,1147,1147
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2015-07-01,603,603
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2015-07-01,112,112
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2015-07-01,119,119
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2015-07-01,301,301
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2015-07-01,84,84
SAN RAFAEL,otras actividades de enfermeria,inyectables,2015-07-01,1003,1003
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2015-07-01,601,601
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2015-07-01,1133,1133
SANTA ANA,otras actividades de enfermeria,inyectables,2015-07-01,2168,2168
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2015-07-01,196391,196391
SANTA ROSA,otras actividades de enfermeria,inyectables,2015-07-01,265,265
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2015-07-01,820,820
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2015-07-01,104,104
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2015-07-01,278,278
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2015-07-01,224,224
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2015-07-01,112,112
SANTIVAÑES,otras actividades de enfermeria,inyectables,2015-07-01,376,376
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2015-07-01,102,102
SAPAHAQUI,otras actividades de enfermeria,inyectables,2015-07-01,309,309
SENA,otras actividades de enfermeria,inyectables,2015-07-01,954,954
SHINAOTA,otras actividades de enfermeria,inyectables,2015-07-01,1259,1259
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2015-07-01,641,641
SICAYA,otras actividades de enfermeria,inyectables,2015-07-01,38,38
SIPE SIPE,otras actividades de enfermeria,inyectables,2015-07-01,1197,1197
SOPACHUY,otras actividades de enfermeria,inyectables,2015-07-01,636,636
SORACACHI,otras actividades de enfermeria,inyectables,2015-07-01,170,170
SORATA,otras actividades de enfermeria,inyectables,2015-07-01,365,365
SUCRE,otras actividades de enfermeria,inyectables,2015-07-01,56729,56729
TACACHI,otras actividades de enfermeria,inyectables,2015-07-01,24,24
TACACOMA,otras actividades de enfermeria,inyectables,2015-07-01,350,350
TACOBAMBA,otras actividades de enfermeria,inyectables,2015-07-01,212,212
TACOPAYA,otras actividades de enfermeria,inyectables,2015-07-01,220,220
TAHUA,otras actividades de enfermeria,inyectables,2015-07-01,86,86
TAPACARI,otras actividades de enfermeria,inyectables,2015-07-01,520,520
TARABUCO,otras actividades de enfermeria,inyectables,2015-07-01,1250,1250
TARACO,otras actividades de enfermeria,inyectables,2015-07-01,121,121
TARATA,otras actividades de enfermeria,inyectables,2015-07-01,429,429
TARIJA,otras actividades de enfermeria,inyectables,2015-07-01,43266,43266
TARVITA,otras actividades de enfermeria,inyectables,2015-07-01,1124,1124
TEOPONTE,otras actividades de enfermeria,inyectables,2015-07-01,433,433
TIAWANACU,otras actividades de enfermeria,inyectables,2015-07-01,237,237
TINGUIPAYA,otras actividades de enfermeria,inyectables,2015-07-01,346,346
TIPUANI,otras actividades de enfermeria,inyectables,2015-07-01,710,710
TIQUIPAYA,otras actividades de enfermeria,inyectables,2015-07-01,685,685
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2015-07-01,438,438
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2015-07-01,41,41
TOCO,otras actividades de enfermeria,inyectables,2015-07-01,159,159
TOLATA,otras actividades de enfermeria,inyectables,2015-07-01,277,277
TOLEDO,otras actividades de enfermeria,inyectables,2015-07-01,160,160
TOMAVE,otras actividades de enfermeria,inyectables,2015-07-01,687,687
TOMINA,otras actividades de enfermeria,inyectables,2015-07-01,978,978
TORO TORO,otras actividades de enfermeria,inyectables,2015-07-01,391,391
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2015-07-01,667,667
TOTORA(ORR),otras actividades de enfermeria,inyectables,2015-07-01,138,138
TRIGAL,otras actividades de enfermeria,inyectables,2015-07-01,124,124
TRINIDAD,otras actividades de enfermeria,inyectables,2015-07-01,47775,47775
TUPIZA,otras actividades de enfermeria,inyectables,2015-07-01,20196,20196
TURCO,otras actividades de enfermeria,inyectables,2015-07-01,193,193
UMALA,otras actividades de enfermeria,inyectables,2015-07-01,167,167
UNCIA,otras actividades de enfermeria,inyectables,2015-07-01,5320,5320
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2015-07-01,1809,1809
URUBICHA,otras actividades de enfermeria,inyectables,2015-07-01,372,372
UYUNI,otras actividades de enfermeria,inyectables,2015-07-01,8312,8312
VACAS,otras actividades de enfermeria,inyectables,2015-07-01,263,263
VALLEGRANDE,otras actividades de enfermeria,inyectables,2015-07-01,4527,4527
VIACHA,otras actividades de enfermeria,inyectables,2015-07-01,5669,5669
VILA VILA,otras actividades de enfermeria,inyectables,2015-07-01,119,119
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2015-07-01,709,709
VILLA MONTES,otras actividades de enfermeria,inyectables,2015-07-01,10065,10065
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2015-07-01,110,110
VILLA RIVERO,otras actividades de enfermeria,inyectables,2015-07-01,395,395
VILLA SERRANO,otras actividades de enfermeria,inyectables,2015-07-01,851,851
VILLA TUNARI,otras actividades de enfermeria,inyectables,2015-07-01,1636,1636
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2015-07-01,903,903
VILLAZON,otras actividades de enfermeria,inyectables,2015-07-01,2101,2101
VINTO,otras actividades de enfermeria,inyectables,2015-07-01,899,899
VITICHI,otras actividades de enfermeria,inyectables,2015-07-01,574,574
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2015-07-01,22,22
WARNES,otras actividades de enfermeria,inyectables,2015-07-01,3398,3398
YACO,otras actividades de enfermeria,inyectables,2015-07-01,81,81
YACUIBA,otras actividades de enfermeria,inyectables,2015-07-01,11208,11208
YAMPARAEZ,otras actividades de enfermeria,inyectables,2015-07-01,506,506
YANACACHI,otras actividades de enfermeria,inyectables,2015-07-01,325,325
YAPACANI,otras actividades de enfermeria,inyectables,2015-07-01,6375,6375
YOCALLA,otras actividades de enfermeria,inyectables,2015-07-01,420,420
YOTALA,otras actividades de enfermeria,inyectables,2015-07-01,851,851
YUNCHARA,otras actividades de enfermeria,inyectables,2015-07-01,390,390
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2015-07-01,5,5
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2015-07-01,631,631
ACACIO,otras actividades de enfermeria,inyectables,2015-08-01,219,219
ACHACACHI,otras actividades de enfermeria,inyectables,2015-08-01,719,719
ACHOCALLA,otras actividades de enfermeria,inyectables,2015-08-01,331,331
AIQUILE,otras actividades de enfermeria,inyectables,2015-08-01,1541,1541
ALALAY,otras actividades de enfermeria,inyectables,2015-08-01,65,65
ALCALA,otras actividades de enfermeria,inyectables,2015-08-01,429,429
ALTO BENI,otras actividades de enfermeria,inyectables,2015-08-01,475,475
ANCORAIMES,otras actividades de enfermeria,inyectables,2015-08-01,232,232
ANDAMARCA,otras actividades de enfermeria,inyectables,2015-08-01,188,188
ANTEQUERA,otras actividades de enfermeria,inyectables,2015-08-01,840,840
ANZALDO,otras actividades de enfermeria,inyectables,2015-08-01,211,211
APOLO,otras actividades de enfermeria,inyectables,2015-08-01,401,401
ARAMPAMPA,otras actividades de enfermeria,inyectables,2015-08-01,196,196
ARANI,otras actividades de enfermeria,inyectables,2015-08-01,49,49
ARBIETO,otras actividades de enfermeria,inyectables,2015-08-01,432,432
ARQUE,otras actividades de enfermeria,inyectables,2015-08-01,186,186
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2015-08-01,7665,7665
ATOCHA,otras actividades de enfermeria,inyectables,2015-08-01,3204,3204
AUCAPATA,otras actividades de enfermeria,inyectables,2015-08-01,64,64
AYATA,otras actividades de enfermeria,inyectables,2015-08-01,238,238
AYO AYO,otras actividades de enfermeria,inyectables,2015-08-01,36,36
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2015-08-01,1305,1305
AZURDUY,otras actividades de enfermeria,inyectables,2015-08-01,593,593
BATALLAS,otras actividades de enfermeria,inyectables,2015-08-01,98,98
BAURES,otras actividades de enfermeria,inyectables,2015-08-01,651,651
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2015-08-01,51,51
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2015-08-01,72,72
BELLA FLOR,otras actividades de enfermeria,inyectables,2015-08-01,125,125
BERMEJO,otras actividades de enfermeria,inyectables,2015-08-01,14247,14247
BETANZOS,otras actividades de enfermeria,inyectables,2015-08-01,2047,2047
BOLIVAR,otras actividades de enfermeria,inyectables,2015-08-01,220,220
BOLPEBRA,otras actividades de enfermeria,inyectables,2015-08-01,86,86
BOYUIBE,otras actividades de enfermeria,inyectables,2015-08-01,560,560
BUENA VISTA,otras actividades de enfermeria,inyectables,2015-08-01,622,622
CABEZAS,otras actividades de enfermeria,inyectables,2015-08-01,2221,2221
CAIROMA,otras actividades de enfermeria,inyectables,2015-08-01,518,518
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2015-08-01,590,590
CAJUATA,otras actividades de enfermeria,inyectables,2015-08-01,350,350
CALACOTO,otras actividades de enfermeria,inyectables,2015-08-01,97,97
CALAMARCA,otras actividades de enfermeria,inyectables,2015-08-01,287,287
CAMARGO,otras actividades de enfermeria,inyectables,2015-08-01,5528,5528
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2015-08-01,85,85
CAMIRI,otras actividades de enfermeria,inyectables,2015-08-01,10116,10116
CAPINOTA,otras actividades de enfermeria,inyectables,2015-08-01,943,943
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2015-08-01,172,172
CARACOLLO,otras actividades de enfermeria,inyectables,2015-08-01,678,678
CARANAVI,otras actividades de enfermeria,inyectables,2015-08-01,4578,4578
CARANGAS,otras actividades de enfermeria,inyectables,2015-08-01,23,23
CARAPARI,otras actividades de enfermeria,inyectables,2015-08-01,1398,1398
CARIPUYO,otras actividades de enfermeria,inyectables,2015-08-01,108,108
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2015-08-01,372,372
CATACORA,otras actividades de enfermeria,inyectables,2015-08-01,71,71
CHACARILLA,otras actividades de enfermeria,inyectables,2015-08-01,41,41
CHALLAPATA,otras actividades de enfermeria,inyectables,2015-08-01,2149,2149
CHAQUI,otras actividades de enfermeria,inyectables,2015-08-01,470,470
CHARAGUA,otras actividades de enfermeria,inyectables,2015-08-01,1796,1796
CHARAÑA,otras actividades de enfermeria,inyectables,2015-08-01,53,53
CHAYANTA,otras actividades de enfermeria,inyectables,2015-08-01,549,549
CHIMORE,otras actividades de enfermeria,inyectables,2015-08-01,701,701
CHIPAYA,otras actividades de enfermeria,inyectables,2015-08-01,16,16
CHOQUE COTA,otras actividades de enfermeria,inyectables,2015-08-01,57,57
CHUA COCANI,otras actividades de enfermeria,inyectables,2015-08-01,187,187
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2015-08-01,1060,1060
CHUMA,otras actividades de enfermeria,inyectables,2015-08-01,307,307
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2015-08-01,116,116
CKOCHAS,otras actividades de enfermeria,inyectables,2015-08-01,389,389
CLIZA,otras actividades de enfermeria,inyectables,2015-08-01,505,505
COBIJA,otras actividades de enfermeria,inyectables,2015-08-01,18811,18811
COCAPATA,otras actividades de enfermeria,inyectables,2015-08-01,279,279
COCHABAMBA,otras actividades de enfermeria,inyectables,2015-08-01,84084,84084
COIPASA,otras actividades de enfermeria,inyectables,2015-08-01,38,38
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2015-08-01,1390,1390
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2015-08-01,748,748
COLLANA,otras actividades de enfermeria,inyectables,2015-08-01,76,76
COLOMI,otras actividades de enfermeria,inyectables,2015-08-01,448,448
COLPA BELGICA,otras actividades de enfermeria,inyectables,2015-08-01,991,991
COLQUECHACA,otras actividades de enfermeria,inyectables,2015-08-01,546,546
COLQUENCHA,otras actividades de enfermeria,inyectables,2015-08-01,131,131
COLQUIRI,otras actividades de enfermeria,inyectables,2015-08-01,795,795
COMANCHE,otras actividades de enfermeria,inyectables,2015-08-01,41,41
COMARAPA,otras actividades de enfermeria,inyectables,2015-08-01,1195,1195
COMBAYA,otras actividades de enfermeria,inyectables,2015-08-01,38,38
CONCEPCION,otras actividades de enfermeria,inyectables,2015-08-01,1011,1011
COPACABANA,otras actividades de enfermeria,inyectables,2015-08-01,410,410
CORIPATA,otras actividades de enfermeria,inyectables,2015-08-01,398,398
CORO CORO,otras actividades de enfermeria,inyectables,2015-08-01,177,177
COROICO,otras actividades de enfermeria,inyectables,2015-08-01,1083,1083
CORQUE,otras actividades de enfermeria,inyectables,2015-08-01,239,239
COTAGAITA,otras actividades de enfermeria,inyectables,2015-08-01,3399,3399
COTOCA,otras actividades de enfermeria,inyectables,2015-08-01,3469,3469
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2015-08-01,34,34
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2015-08-01,2176,2176
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2015-08-01,58,58
CUEVO,otras actividades de enfermeria,inyectables,2015-08-01,262,262
CULPINA,otras actividades de enfermeria,inyectables,2015-08-01,1481,1481
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2015-08-01,139,139
CURVA,otras actividades de enfermeria,inyectables,2015-08-01,56,56
DESAGUADERO,otras actividades de enfermeria,inyectables,2015-08-01,35,35
EL ALTO,otras actividades de enfermeria,inyectables,2015-08-01,32176,32176
EL CHORO,otras actividades de enfermeria,inyectables,2015-08-01,102,102
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2015-08-01,820,820
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2015-08-01,911,911
EL TORNO,otras actividades de enfermeria,inyectables,2015-08-01,10630,10630
EL VILLAR,otras actividades de enfermeria,inyectables,2015-08-01,415,415
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2015-08-01,2584,2584
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2015-08-01,893,893
ESCARA,otras actividades de enfermeria,inyectables,2015-08-01,35,35
ESCOMA,otras actividades de enfermeria,inyectables,2015-08-01,171,171
ESMERALDA,otras actividades de enfermeria,inyectables,2015-08-01,53,53
EUCALIPTUS,otras actividades de enfermeria,inyectables,2015-08-01,203,203
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2015-08-01,76,76
EXALTACION,otras actividades de enfermeria,inyectables,2015-08-01,87,87
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2015-08-01,118,118
FILADELFIA,otras actividades de enfermeria,inyectables,2015-08-01,376,376
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2015-08-01,755,755
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2015-08-01,349,349
GUANAY,otras actividades de enfermeria,inyectables,2015-08-01,877,877
GUAQUI,otras actividades de enfermeria,inyectables,2015-08-01,242,242
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2015-08-01,18368,18368
GUTIERREZ,otras actividades de enfermeria,inyectables,2015-08-01,392,392
HUACARETA,otras actividades de enfermeria,inyectables,2015-08-01,1060,1060
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2015-08-01,194,194
HUACHACALLA,otras actividades de enfermeria,inyectables,2015-08-01,155,155
HUANUNI,otras actividades de enfermeria,inyectables,2015-08-01,4094,4094
HUARACAJE,otras actividades de enfermeria,inyectables,2015-08-01,403,403
HUARINA,otras actividades de enfermeria,inyectables,2015-08-01,205,205
HUATAJATA,otras actividades de enfermeria,inyectables,2015-08-01,171,171
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2015-08-01,237,237
HUMANATA,otras actividades de enfermeria,inyectables,2015-08-01,77,77
ICHOCA,otras actividades de enfermeria,inyectables,2015-08-01,63,63
ICLA,otras actividades de enfermeria,inyectables,2015-08-01,530,530
INCAHUASI,otras actividades de enfermeria,inyectables,2015-08-01,606,606
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2015-08-01,100,100
INQUISIVI,otras actividades de enfermeria,inyectables,2015-08-01,135,135
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2015-08-01,710,710
IXIAMAS,otras actividades de enfermeria,inyectables,2015-08-01,226,226
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2015-08-01,266,266
LA ASUNTA,otras actividades de enfermeria,inyectables,2015-08-01,1344,1344
LA GUARDIA,otras actividades de enfermeria,inyectables,2015-08-01,5353,5353
LA PAZ,otras actividades de enfermeria,inyectables,2015-08-01,191314,191314
LA RIVERA,otras actividades de enfermeria,inyectables,2015-08-01,11,11
LAGUNILLAS,otras actividades de enfermeria,inyectables,2015-08-01,543,543
LAJA,otras actividades de enfermeria,inyectables,2015-08-01,211,211
LAS CARRERAS,otras actividades de enfermeria,inyectables,2015-08-01,267,267
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2015-08-01,123,123
LLALLAGUA,otras actividades de enfermeria,inyectables,2015-08-01,4808,4808
LLICA,otras actividades de enfermeria,inyectables,2015-08-01,167,167
LORETO,otras actividades de enfermeria,inyectables,2015-08-01,172,172
LURIBAY,otras actividades de enfermeria,inyectables,2015-08-01,236,236
MACHACAMARCA,otras actividades de enfermeria,inyectables,2015-08-01,326,326
MACHARETI,otras actividades de enfermeria,inyectables,2015-08-01,513,513
MAGDALENA,otras actividades de enfermeria,inyectables,2015-08-01,3176,3176
MAIRANA,otras actividades de enfermeria,inyectables,2015-08-01,1235,1235
MALLA,otras actividades de enfermeria,inyectables,2015-08-01,42,42
MAPIRI,otras actividades de enfermeria,inyectables,2015-08-01,667,667
MECAPACA,otras actividades de enfermeria,inyectables,2015-08-01,138,138
MINEROS,otras actividades de enfermeria,inyectables,2015-08-01,193,193
MIZQUE,otras actividades de enfermeria,inyectables,2015-08-01,1707,1707
MOCOMOCO,otras actividades de enfermeria,inyectables,2015-08-01,277,277
MOJINETE,otras actividades de enfermeria,inyectables,2015-08-01,79,79
MOJOCOYA,otras actividades de enfermeria,inyectables,2015-08-01,715,715
MONTEAGUDO,otras actividades de enfermeria,inyectables,2015-08-01,6199,6199
MONTERO,otras actividades de enfermeria,inyectables,2015-08-01,26520,26520
MORO MORO,otras actividades de enfermeria,inyectables,2015-08-01,154,154
MOROCHATA,otras actividades de enfermeria,inyectables,2015-08-01,340,340
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2015-08-01,422,422
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2015-08-01,18,18
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2015-08-01,99,99
OCURI,otras actividades de enfermeria,inyectables,2015-08-01,558,558
OKINAWA,otras actividades de enfermeria,inyectables,2015-08-01,342,342
OMEREQUE,otras actividades de enfermeria,inyectables,2015-08-01,578,578
ORURO,otras actividades de enfermeria,inyectables,2015-08-01,63539,63539
PADCAYA,otras actividades de enfermeria,inyectables,2015-08-01,1629,1629
PADILLA,otras actividades de enfermeria,inyectables,2015-08-01,3266,3266
PAILON,otras actividades de enfermeria,inyectables,2015-08-01,1625,1625
PALCA,otras actividades de enfermeria,inyectables,2015-08-01,233,233
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2015-08-01,1050,1050
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2015-08-01,91,91
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2015-08-01,346,346
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2015-08-01,166,166
PASORAPA,otras actividades de enfermeria,inyectables,2015-08-01,302,302
PATACAMAYA,otras actividades de enfermeria,inyectables,2015-08-01,334,334
PAZÑA,otras actividades de enfermeria,inyectables,2015-08-01,399,399
PELECHUCO,otras actividades de enfermeria,inyectables,2015-08-01,282,282
POCOATA,otras actividades de enfermeria,inyectables,2015-08-01,343,343
POCONA,otras actividades de enfermeria,inyectables,2015-08-01,282,282
POJO (CBBA),otras actividades de enfermeria,inyectables,2015-08-01,419,419
POOPO,otras actividades de enfermeria,inyectables,2015-08-01,358,358
PORCO,otras actividades de enfermeria,inyectables,2015-08-01,344,344
POROMA,otras actividades de enfermeria,inyectables,2015-08-01,877,877
PORONGO,otras actividades de enfermeria,inyectables,2015-08-01,271,271
PORTACHUELO,otras actividades de enfermeria,inyectables,2015-08-01,6804,6804
PORVENIR,otras actividades de enfermeria,inyectables,2015-08-01,718,718
POSTRER VALLE,otras actividades de enfermeria,inyectables,2015-08-01,120,120
POTOSI,otras actividades de enfermeria,inyectables,2015-08-01,30606,30606
PRESTO,otras actividades de enfermeria,inyectables,2015-08-01,615,615
PUCARA,otras actividades de enfermeria,inyectables,2015-08-01,195,195
PUCARANI,otras actividades de enfermeria,inyectables,2015-08-01,311,311
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2015-08-01,308,308
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2015-08-01,275,275
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2015-08-01,1234,1234
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2015-08-01,140,140
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2015-08-01,887,887
PUERTO RICO,otras actividades de enfermeria,inyectables,2015-08-01,1248,1248
PUERTO SILES,otras actividades de enfermeria,inyectables,2015-08-01,49,49
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2015-08-01,1856,1856
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2015-08-01,2490,2490
