municipality,group,variable,month,Otras actividades,TOTAL
YUNCHARA,otras actividades de enfermeria,otras actividades,2015-06-01,2,2
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2015-06-01,100,100
ACACIO,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
ACHACACHI,otras actividades de enfermeria,otras actividades,2015-07-01,122,122
ACHOCALLA,otras actividades de enfermeria,otras actividades,2015-07-01,5,5
AIQUILE,otras actividades de enfermeria,otras actividades,2015-07-01,85,85
ALALAY,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
ALCALA,otras actividades de enfermeria,otras actividades,2015-07-01,5,5
ANCORAIMES,otras actividades de enfermeria,otras actividades,2015-07-01,5,5
ANZALDO,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
APOLO,otras actividades de enfermeria,otras actividades,2015-07-01,17,17
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
ARANI,otras actividades de enfermeria,otras actividades,2015-07-01,25,25
ARBIETO,otras actividades de enfermeria,otras actividades,2015-07-01,7,7
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2015-07-01,1095,1095
ATOCHA,otras actividades de enfermeria,otras actividades,2015-07-01,3355,3355
AUCAPATA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
AYATA,otras actividades de enfermeria,otras actividades,2015-07-01,16,16
AYO AYO,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2015-07-01,7,7
AZURDUY,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
BATALLAS,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
BAURES,otras actividades de enfermeria,otras actividades,2015-07-01,32,32
BERMEJO,otras actividades de enfermeria,otras actividades,2015-07-01,6689,6689
BETANZOS,otras actividades de enfermeria,otras actividades,2015-07-01,82,82
BOLPEBRA,otras actividades de enfermeria,otras actividades,2015-07-01,9,9
BOYUIBE,otras actividades de enfermeria,otras actividades,2015-07-01,44,44
CABEZAS,otras actividades de enfermeria,otras actividades,2015-07-01,92,92
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2015-07-01,61,61
CAJUATA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
CAMARGO,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2015-07-01,2,2
CAMIRI,otras actividades de enfermeria,otras actividades,2015-07-01,13155,13155
CAPINOTA,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
CARACOLLO,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
CARANAVI,otras actividades de enfermeria,otras actividades,2015-07-01,8667,8667
CARAPARI,otras actividades de enfermeria,otras actividades,2015-07-01,336,336
CHACARILLA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
CHALLAPATA,otras actividades de enfermeria,otras actividades,2015-07-01,2291,2291
CHAQUI,otras actividades de enfermeria,otras actividades,2015-07-01,11,11
CHARAGUA,otras actividades de enfermeria,otras actividades,2015-07-01,16,16
CHAYANTA,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
CHIMORE,otras actividades de enfermeria,otras actividades,2015-07-01,74,74
CHIPAYA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2015-07-01,19,19
CHUA COCANI,otras actividades de enfermeria,otras actividades,2015-07-01,7,7
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2015-07-01,4,4
CHUMA,otras actividades de enfermeria,otras actividades,2015-07-01,29,29
CKOCHAS,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
CLIZA,otras actividades de enfermeria,otras actividades,2015-07-01,44,44
COBIJA,otras actividades de enfermeria,otras actividades,2015-07-01,4850,4850
COCAPATA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
COCHABAMBA,otras actividades de enfermeria,otras actividades,2015-07-01,6480,6480
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2015-07-01,201,201
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2015-07-01,11,11
COLOMI,otras actividades de enfermeria,otras actividades,2015-07-01,155,155
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2015-07-01,22,22
COLQUECHACA,otras actividades de enfermeria,otras actividades,2015-07-01,89,89
COLQUENCHA,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
COLQUIRI,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
COMANCHE,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
COMARAPA,otras actividades de enfermeria,otras actividades,2015-07-01,18,18
COPACABANA,otras actividades de enfermeria,otras actividades,2015-07-01,5,5
CORO CORO,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
COTAGAITA,otras actividades de enfermeria,otras actividades,2015-07-01,177,177
COTOCA,otras actividades de enfermeria,otras actividades,2015-07-01,443,443
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2015-07-01,15,15
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2015-07-01,3,3
CUEVO,otras actividades de enfermeria,otras actividades,2015-07-01,37,37
CULPINA,otras actividades de enfermeria,otras actividades,2015-07-01,118,118
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
CURVA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
EL ALTO,otras actividades de enfermeria,otras actividades,2015-07-01,14300,14300
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2015-07-01,34,34
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2015-07-01,5,5
EL TORNO,otras actividades de enfermeria,otras actividades,2015-07-01,3935,3935
EL VILLAR,otras actividades de enfermeria,otras actividades,2015-07-01,38,38
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2015-07-01,147,147
ESCOMA,otras actividades de enfermeria,otras actividades,2015-07-01,30,30
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2015-07-01,10,10
FILADELFIA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2015-07-01,94,94
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2015-07-01,6,6
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2015-07-01,21652,21652
GUTIERREZ,otras actividades de enfermeria,otras actividades,2015-07-01,59,59
HUACARETA,otras actividades de enfermeria,otras actividades,2015-07-01,49,49
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2015-07-01,5,5
HUACHACALLA,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
HUANUNI,otras actividades de enfermeria,otras actividades,2015-07-01,1338,1338
HUARINA,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
ICHOCA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
ICLA,otras actividades de enfermeria,otras actividades,2015-07-01,112,112
INCAHUASI,otras actividades de enfermeria,otras actividades,2015-07-01,36,36
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2015-07-01,60,60
INQUISIVI,otras actividades de enfermeria,otras actividades,2015-07-01,5,5
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2015-07-01,1,1
IXIAMAS,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2015-07-01,7,7
LA ASUNTA,otras actividades de enfermeria,otras actividades,2015-07-01,88,88
LA GUARDIA,otras actividades de enfermeria,otras actividades,2015-07-01,1285,1285
LA PAZ,otras actividades de enfermeria,otras actividades,2015-07-01,8337,8337
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2015-07-01,66,66
LAJA,otras actividades de enfermeria,otras actividades,2015-07-01,19,19
LLALLAGUA,otras actividades de enfermeria,otras actividades,2015-07-01,3305,3305
LORETO,otras actividades de enfermeria,otras actividades,2015-07-01,5,5
LURIBAY,otras actividades de enfermeria,otras actividades,2015-07-01,10,10
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
MACHARETI,otras actividades de enfermeria,otras actividades,2015-07-01,45,45
MAGDALENA,otras actividades de enfermeria,otras actividades,2015-07-01,105,105
MAIRANA,otras actividades de enfermeria,otras actividades,2015-07-01,435,435
MAPIRI,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
MECAPACA,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
MINEROS,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
MIZQUE,otras actividades de enfermeria,otras actividades,2015-07-01,318,318
MOCOMOCO,otras actividades de enfermeria,otras actividades,2015-07-01,9,9
MOJOCOYA,otras actividades de enfermeria,otras actividades,2015-07-01,18,18
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2015-07-01,505,505
MONTERO,otras actividades de enfermeria,otras actividades,2015-07-01,17053,17053
MORO MORO,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
MOROCHATA,otras actividades de enfermeria,otras actividades,2015-07-01,30,30
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2015-07-01,4,4
OCURI,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
OMEREQUE,otras actividades de enfermeria,otras actividades,2015-07-01,103,103
ORURO,otras actividades de enfermeria,otras actividades,2015-07-01,2494,2494
PADCAYA,otras actividades de enfermeria,otras actividades,2015-07-01,20,20
PADILLA,otras actividades de enfermeria,otras actividades,2015-07-01,537,537
PAILON,otras actividades de enfermeria,otras actividades,2015-07-01,122,122
PALCA,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2015-07-01,19,19
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2015-07-01,24,24
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2015-07-01,5,5
PATACAMAYA,otras actividades de enfermeria,otras actividades,2015-07-01,35,35
PAZÑA,otras actividades de enfermeria,otras actividades,2015-07-01,8,8
POCOATA,otras actividades de enfermeria,otras actividades,2015-07-01,49,49
POCONA,otras actividades de enfermeria,otras actividades,2015-07-01,9,9
POJO (CBBA),otras actividades de enfermeria,otras actividades,2015-07-01,8,8
POOPO,otras actividades de enfermeria,otras actividades,2015-07-01,49,49
POROMA,otras actividades de enfermeria,otras actividades,2015-07-01,13,13
PORTACHUELO,otras actividades de enfermeria,otras actividades,2015-07-01,516,516
PORVENIR,otras actividades de enfermeria,otras actividades,2015-07-01,11,11
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
POTOSI,otras actividades de enfermeria,otras actividades,2015-07-01,30916,30916
PRESTO,otras actividades de enfermeria,otras actividades,2015-07-01,7,7
PUCARANI,otras actividades de enfermeria,otras actividades,2015-07-01,16,16
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2015-07-01,60,60
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2015-07-01,274,274
PUERTO RICO,otras actividades de enfermeria,otras actividades,2015-07-01,3279,3279
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2015-07-01,179,179
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2015-07-01,13,13
PUNATA,otras actividades de enfermeria,otras actividades,2015-07-01,104,104
QUIABAYA,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2015-07-01,280,280
QUIME,otras actividades de enfermeria,otras actividades,2015-07-01,15,15
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
RAVELO,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
REYES,otras actividades de enfermeria,otras actividades,2015-07-01,309,309
RIBERALTA,otras actividades de enfermeria,otras actividades,2015-07-01,64906,64906
ROBORE,otras actividades de enfermeria,otras actividades,2015-07-01,2137,2137
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2015-07-01,148,148
SABAYA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
SACABA,otras actividades de enfermeria,otras actividades,2015-07-01,942,942
SACABAMBA,otras actividades de enfermeria,otras actividades,2015-07-01,23,23
SACACA,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
SAIPINA,otras actividades de enfermeria,otras actividades,2015-07-01,47,47
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2015-07-01,15,15
SAMAIPATA,otras actividades de enfermeria,otras actividades,2015-07-01,25,25
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
SAN ANDRES,otras actividades de enfermeria,otras actividades,2015-07-01,51,51
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2015-07-01,8,8
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2015-07-01,47,47
SAN BENITO,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
SAN BORJA,otras actividades de enfermeria,otras actividades,2015-07-01,269,269
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2015-07-01,387,387
SAN CARLOS,otras actividades de enfermeria,otras actividades,2015-07-01,186,186
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2015-07-01,1687,1687
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2015-07-01,680,680
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2015-07-01,6,6
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2015-07-01,64,64
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2015-07-01,14,14
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2015-07-01,135,135
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2015-07-01,141,141
SAN JULIAN,otras actividades de enfermeria,otras actividades,2015-07-01,458,458
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2015-07-01,93,93
SAN LUCAS,otras actividades de enfermeria,otras actividades,2015-07-01,251,251
SAN MATIAS,otras actividades de enfermeria,otras actividades,2015-07-01,657,657
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2015-07-01,55,55
SAN PEDRO,otras actividades de enfermeria,otras actividades,2015-07-01,199,199
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2015-07-01,9,9
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
SAN PEDRO DE QUEMES,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2015-07-01,14,14
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2015-07-01,53,53
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2015-07-01,41,41
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2015-07-01,264,264
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2015-07-01,178859,178859
SANTA ROSA,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2015-07-01,82,82
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2015-07-01,51,51
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2015-07-01,7,7
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2015-07-01,9,9
SENA,otras actividades de enfermeria,otras actividades,2015-07-01,19,19
SHINAOTA,otras actividades de enfermeria,otras actividades,2015-07-01,40,40
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2015-07-01,16,16
SIPE SIPE,otras actividades de enfermeria,otras actividades,2015-07-01,33,33
SOPACHUY,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
SORACACHI,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
SORATA,otras actividades de enfermeria,otras actividades,2015-07-01,32,32
SUCRE,otras actividades de enfermeria,otras actividades,2015-07-01,81525,81525
TACACHI,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
TACACOMA,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
TACOPAYA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
TAPACARI,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
TARABUCO,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
TARACO,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
TARATA,otras actividades de enfermeria,otras actividades,2015-07-01,353,353
TARIJA,otras actividades de enfermeria,otras actividades,2015-07-01,305520,305520
TARVITA,otras actividades de enfermeria,otras actividades,2015-07-01,57,57
TIAWANACU,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
TIPUANI,otras actividades de enfermeria,otras actividades,2015-07-01,10,10
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2015-07-01,75,75
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2015-07-01,1,1
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2015-07-01,4,4
TOCO,otras actividades de enfermeria,otras actividades,2015-07-01,16,16
TOLATA,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
TOLEDO,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
TOMAVE,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
TOMINA,otras actividades de enfermeria,otras actividades,2015-07-01,1733,1733
TORO TORO,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2015-07-01,3,3
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2015-07-01,6,6
TRIGAL,otras actividades de enfermeria,otras actividades,2015-07-01,9,9
TRINIDAD,otras actividades de enfermeria,otras actividades,2015-07-01,128073,128073
TUPIZA,otras actividades de enfermeria,otras actividades,2015-07-01,23751,23751
TURCO,otras actividades de enfermeria,otras actividades,2015-07-01,6,6
UMALA,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2015-07-01,157,157
UYUNI,otras actividades de enfermeria,otras actividades,2015-07-01,45,45
VACAS,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2015-07-01,1692,1692
VIACHA,otras actividades de enfermeria,otras actividades,2015-07-01,292,292
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2015-07-01,19,19
VILLA MONTES,otras actividades de enfermeria,otras actividades,2015-07-01,8286,8286
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2015-07-01,4,4
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2015-07-01,43,43
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2015-07-01,22,22
VILLAZON,otras actividades de enfermeria,otras actividades,2015-07-01,7813,7813
VITICHI,otras actividades de enfermeria,otras actividades,2015-07-01,5,5
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2015-07-01,1,1
WARNES,otras actividades de enfermeria,otras actividades,2015-07-01,311,311
YACO,otras actividades de enfermeria,otras actividades,2015-07-01,3,3
YACUIBA,otras actividades de enfermeria,otras actividades,2015-07-01,3978,3978
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2015-07-01,13,13
YANACACHI,otras actividades de enfermeria,otras actividades,2015-07-01,15,15
YAPACANI,otras actividades de enfermeria,otras actividades,2015-07-01,1813,1813
YOCALLA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
YUNCHARA,otras actividades de enfermeria,otras actividades,2015-07-01,2,2
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2015-07-01,72,72
ACACIO,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
ACHACACHI,otras actividades de enfermeria,otras actividades,2015-08-01,180,180
AIQUILE,otras actividades de enfermeria,otras actividades,2015-08-01,71,71
ALALAY,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
ALCALA,otras actividades de enfermeria,otras actividades,2015-08-01,3,3
ANCORAIMES,otras actividades de enfermeria,otras actividades,2015-08-01,3,3
APOLO,otras actividades de enfermeria,otras actividades,2015-08-01,14,14
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2015-08-01,4,4
ARANI,otras actividades de enfermeria,otras actividades,2015-08-01,22,22
ARBIETO,otras actividades de enfermeria,otras actividades,2015-08-01,4,4
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2015-08-01,1048,1048
ATOCHA,otras actividades de enfermeria,otras actividades,2015-08-01,3089,3089
AYATA,otras actividades de enfermeria,otras actividades,2015-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2015-08-01,6,6
AZURDUY,otras actividades de enfermeria,otras actividades,2015-08-01,7,7
BAURES,otras actividades de enfermeria,otras actividades,2015-08-01,28,28
BELEN DE URMIRI,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
BERMEJO,otras actividades de enfermeria,otras actividades,2015-08-01,16922,16922
BETANZOS,otras actividades de enfermeria,otras actividades,2015-08-01,70,70
BOLIVAR,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
BOYUIBE,otras actividades de enfermeria,otras actividades,2015-08-01,26,26
CABEZAS,otras actividades de enfermeria,otras actividades,2015-08-01,38,38
CAIROMA,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2015-08-01,65,65
CAJUATA,otras actividades de enfermeria,otras actividades,2015-08-01,5,5
CALAMARCA,otras actividades de enfermeria,otras actividades,2015-08-01,3,3
CAMARGO,otras actividades de enfermeria,otras actividades,2015-08-01,41,41
CAMIRI,otras actividades de enfermeria,otras actividades,2015-08-01,19830,19830
CAPINOTA,otras actividades de enfermeria,otras actividades,2015-08-01,29,29
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
CARACOLLO,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
CARANAVI,otras actividades de enfermeria,otras actividades,2015-08-01,15127,15127
CARAPARI,otras actividades de enfermeria,otras actividades,2015-08-01,249,249
CHACARILLA,otras actividades de enfermeria,otras actividades,2015-08-01,3,3
CHALLAPATA,otras actividades de enfermeria,otras actividades,2015-08-01,2264,2264
CHAQUI,otras actividades de enfermeria,otras actividades,2015-08-01,7,7
CHARAGUA,otras actividades de enfermeria,otras actividades,2015-08-01,13,13
CHAYANTA,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
CHIMORE,otras actividades de enfermeria,otras actividades,2015-08-01,117,117
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2015-08-01,7,7
CHUA COCANI,otras actividades de enfermeria,otras actividades,2015-08-01,42,42
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2015-08-01,19,19
CHUMA,otras actividades de enfermeria,otras actividades,2015-08-01,12,12
CKOCHAS,otras actividades de enfermeria,otras actividades,2015-08-01,6,6
CLIZA,otras actividades de enfermeria,otras actividades,2015-08-01,44,44
COBIJA,otras actividades de enfermeria,otras actividades,2015-08-01,2787,2787
COCAPATA,otras actividades de enfermeria,otras actividades,2015-08-01,12,12
COCHABAMBA,otras actividades de enfermeria,otras actividades,2015-08-01,5431,5431
COIPASA,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2015-08-01,278,278
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2015-08-01,28,28
COLOMI,otras actividades de enfermeria,otras actividades,2015-08-01,181,181
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2015-08-01,41,41
COLQUECHACA,otras actividades de enfermeria,otras actividades,2015-08-01,32,32
COLQUENCHA,otras actividades de enfermeria,otras actividades,2015-08-01,5,5
COLQUIRI,otras actividades de enfermeria,otras actividades,2015-08-01,235,235
COMANCHE,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
COMARAPA,otras actividades de enfermeria,otras actividades,2015-08-01,12,12
COMBAYA,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
CONCEPCION,otras actividades de enfermeria,otras actividades,2015-08-01,9,9
COPACABANA,otras actividades de enfermeria,otras actividades,2015-08-01,16,16
CORIPATA,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
CORO CORO,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
COROICO,otras actividades de enfermeria,otras actividades,2015-08-01,157,157
CORQUE,otras actividades de enfermeria,otras actividades,2015-08-01,3,3
COTAGAITA,otras actividades de enfermeria,otras actividades,2015-08-01,247,247
COTOCA,otras actividades de enfermeria,otras actividades,2015-08-01,493,493
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2015-08-01,3,3
CUEVO,otras actividades de enfermeria,otras actividades,2015-08-01,36,36
CULPINA,otras actividades de enfermeria,otras actividades,2015-08-01,127,127
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
DESAGUADERO,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
EL ALTO,otras actividades de enfermeria,otras actividades,2015-08-01,17033,17033
EL CHORO,otras actividades de enfermeria,otras actividades,2015-08-01,5,5
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2015-08-01,22,22
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2015-08-01,7,7
EL TORNO,otras actividades de enfermeria,otras actividades,2015-08-01,5604,5604
EL VILLAR,otras actividades de enfermeria,otras actividades,2015-08-01,60,60
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2015-08-01,3,3
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2015-08-01,97,97
ESCOMA,otras actividades de enfermeria,otras actividades,2015-08-01,46,46
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
FILADELFIA,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2015-08-01,109,109
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2015-08-01,5,5
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2015-08-01,29418,29418
GUTIERREZ,otras actividades de enfermeria,otras actividades,2015-08-01,37,37
HUACARETA,otras actividades de enfermeria,otras actividades,2015-08-01,27,27
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2015-08-01,1,1
HUACHACALLA,otras actividades de enfermeria,otras actividades,2015-08-01,2,2
HUANUNI,otras actividades de enfermeria,otras actividades,2015-08-01,1116,1116
HUARACAJE,otras actividades de enfermeria,otras actividades,2015-08-01,33,33
HUARINA,otras actividades de enfermeria,otras actividades,2015-08-01,1,1
HUATAJATA,otras actividades de enfermeria,otras actividades,2015-08-01,3,3
