,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,387,387
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,11,11
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,76,76
VINTO,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,162,162
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,4,4
WARNES,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,238,238
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,248,248
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,3,3
YANACACHI,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,2,2
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,111,111
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,6,6
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,16,16
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,4,4
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2021-06-01,0,6,6
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,32,32
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,54,54
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3,3
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3,3
ARANI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,11,11
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,35,35
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,72,72
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
AYATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,63,63
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,8,8
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,32,32
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,12,12
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,49,49
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,45,45
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,8,8
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,7,7
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,43,43
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,50,50
CAIROMA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,10,10
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,7,7
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,23,23
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,21,21
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,120,120
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,63,63
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,34,34
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,63,63
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,37,37
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,20,20
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,160,160
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,58,58
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,15,15
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,80,80
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,39,39
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,77,77
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,71,71
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,29,29
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1710,1710
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,135,135
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,7,7
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,33,33
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,17,17
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,51,51
COMBAYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,101,101
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
COROICO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,49,49
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,7,7
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,32,32
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,366,366
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,40,40
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3,3
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
CURVA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1406,1406
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,19,19
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,10,10
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,38,38
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,25,25
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,112,112
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3,3
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,15,15
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,9,9
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,33,33
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,11,11
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,104,104
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,11,11
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,15,15
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,9,9
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,37,37
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
ICLA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,16,16
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,11,11
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,15,15
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,284,284
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1647,1647
LAJA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,184,184
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,54,54
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,92,92
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,90,90
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,46,46
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1246,1246
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,17,17
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
OCURI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,28,28
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,12,12
ORURO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,888,888
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,41,41
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,12,12
PAILON,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,83,83
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,10,10
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,5,5
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,58,58
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,39,39
POCONA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
POOPO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,10,10
PORCO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
POROMA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,21,21
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,16,16
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,9,9
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,17,17
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,384,384
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,45,45
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,38,38
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,437,437
PUNA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,16,16
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,169,169
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,480,480
QUIME,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
REYES,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,12,12
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,771,771
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,12,12
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,5,5
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
SACABA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,550,550
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
SACACA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,9,9
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,16,16
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,15,15
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,11,11
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,95,95
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,32,32
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,90,90
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,28,28
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,173,173
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,23,23
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,37,37
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,16,16
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,21,21
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,33,33
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,45,45
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,26,26
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,49,49
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,46,46
SAN PEDRO DE QUEMES,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,7,7
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,8,8
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,61,61
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3515,3515
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,25,25
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,32,32
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,5,5
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,9,9
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
SENA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,11,11
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,116,116
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,10,10
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,8,8
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,64,64
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,8,8
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,18,18
SORATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,9,9
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,432,432
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3,3
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,5,5
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,7,7
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,26,26
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,15,15
TARACO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,4,4
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,356,356
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,15,15
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,32,32
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,33,33
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,44,44
TOCO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,21,21
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,15,15
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,6,6
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,57,57
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,10,10
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,59,59
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,62,62
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,36,36
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,70,70
VACAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,63,63
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3,3
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,14,14
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,104,104
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,3,3
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,8,8
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,553,553
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,13,13
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,99,99
VINTO,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,198,198
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,17,17
WALDO BALLIVIAN,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,2,2
WARNES,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,298,298
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,273,273
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,7,7
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,260,260
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,11,11
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,1,1
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,5,5
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2021-07-01,0,9,9
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,5,5
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,27,27
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,47,47
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,2,2
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,16,16
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,1,1
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,1,1
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,3,3
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,3,3
APOLO,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,21,21
ARANI,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,10,10
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,34,34
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,6,6
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,90,90
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,3,3
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,3,3
AYATA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,10,10
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,54,54
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,8,8
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,22,22
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,3,3
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,10,10
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,62,62
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,52,52
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,8,8
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,10,10
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,44,44
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,41,41
CAIROMA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,5,5
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,13,13
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,15,15
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,22,22
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,21,21
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,3,3
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,160,160
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,74,74
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,11,11
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,107,107
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,40,40
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,12,12
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,20,20
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,129,129
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,8,8
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,68,68
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,9,9
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,118,118
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,6,6
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,12,12
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2021-08-01,0,10,10
