,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
TINGUIPAYA,vih,no de personas con prueba rapida,2021-04-01,0,1,1
TIQUIPAYA,vih,no de personas con prueba rapida,2021-04-01,1,3,4
TODOS SANTOS,vih,no de personas con prueba rapida,2021-04-01,0,1,1
TOLATA,vih,no de personas con prueba rapida,2021-04-01,1,4,5
TOLEDO,vih,no de personas con prueba rapida,2021-04-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2021-04-01,5,2,7
TOTORA(CBBA),vih,no de personas con prueba rapida,2021-04-01,10,37,47
TOTORA(ORR),vih,no de personas con prueba rapida,2021-04-01,4,4,8
TRINIDAD,vih,no de personas con prueba rapida,2021-04-01,362,207,569
TUPIZA,vih,no de personas con prueba rapida,2021-04-01,66,96,162
UNCIA,vih,no de personas con prueba rapida,2021-04-01,2,7,9
URUBICHA,vih,no de personas con prueba rapida,2021-04-01,7,15,22
UYUNI,vih,no de personas con prueba rapida,2021-04-01,2,3,5
VACAS,vih,no de personas con prueba rapida,2021-04-01,4,5,9
VALLEGRANDE,vih,no de personas con prueba rapida,2021-04-01,14,22,36
VIACHA,vih,no de personas con prueba rapida,2021-04-01,3,0,3
VILA VILA,vih,no de personas con prueba rapida,2021-04-01,4,5,9
VILLA CHARCAS,vih,no de personas con prueba rapida,2021-04-01,3,4,7
VILLA MONTES,vih,no de personas con prueba rapida,2021-04-01,29,35,64
VILLA SERRANO,vih,no de personas con prueba rapida,2021-04-01,2,8,10
VILLA TUNARI,vih,no de personas con prueba rapida,2021-04-01,82,51,133
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2021-04-01,1,3,4
VILLAZON,vih,no de personas con prueba rapida,2021-04-01,33,56,89
VINTO,vih,no de personas con prueba rapida,2021-04-01,9,31,40
WARNES,vih,no de personas con prueba rapida,2021-04-01,19,22,41
YACUIBA,vih,no de personas con prueba rapida,2021-04-01,15,28,43
YAMPARAEZ,vih,no de personas con prueba rapida,2021-04-01,0,8,8
YAPACANI,vih,no de personas con prueba rapida,2021-04-01,61,108,169
YUNCHARA,vih,no de personas con prueba rapida,2021-04-01,1,2,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2021-04-01,0,13,13
ACHACACHI,vih,no de personas con prueba rapida,2021-05-01,12,37,49
AIQUILE,vih,no de personas con prueba rapida,2021-05-01,11,58,69
ALALAY,vih,no de personas con prueba rapida,2021-05-01,0,1,1
ALCALA,vih,no de personas con prueba rapida,2021-05-01,7,6,13
ANTEQUERA,vih,no de personas con prueba rapida,2021-05-01,0,1,1
APOLO,vih,no de personas con prueba rapida,2021-05-01,0,2,2
ARBIETO,vih,no de personas con prueba rapida,2021-05-01,2,13,15
ARQUE,vih,no de personas con prueba rapida,2021-05-01,5,11,16
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2021-05-01,22,67,89
AYATA,vih,no de personas con prueba rapida,2021-05-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2021-05-01,6,12,18
AZURDUY,vih,no de personas con prueba rapida,2021-05-01,7,31,38
BATALLAS,vih,no de personas con prueba rapida,2021-05-01,0,17,17
BERMEJO,vih,no de personas con prueba rapida,2021-05-01,1,1,2
BUENA VISTA,vih,no de personas con prueba rapida,2021-05-01,1,1,2
CABEZAS,vih,no de personas con prueba rapida,2021-05-01,3,2,5
"CAIZA ""D""",vih,no de personas con prueba rapida,2021-05-01,2,1,3
CAJUATA,vih,no de personas con prueba rapida,2021-05-01,3,15,18
CALAMARCA,vih,no de personas con prueba rapida,2021-05-01,1,1,2
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2021-05-01,1,2,3
CAMIRI,vih,no de personas con prueba rapida,2021-05-01,7,13,20
CAPINOTA,vih,no de personas con prueba rapida,2021-05-01,2,1,3
CARACOLLO,vih,no de personas con prueba rapida,2021-05-01,0,3,3
CARANAVI,vih,no de personas con prueba rapida,2021-05-01,65,56,121
CARIPUYO,vih,no de personas con prueba rapida,2021-05-01,38,44,82
CHALLAPATA,vih,no de personas con prueba rapida,2021-05-01,3,26,29
CHARAGUA,vih,no de personas con prueba rapida,2021-05-01,1,4,5
CHAYANTA,vih,no de personas con prueba rapida,2021-05-01,1,0,1
CHIMORE,vih,no de personas con prueba rapida,2021-05-01,1,0,1
CHIPAYA,vih,no de personas con prueba rapida,2021-05-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2021-05-01,8,11,19
CHUMA,vih,no de personas con prueba rapida,2021-05-01,3,5,8
CKOCHAS,vih,no de personas con prueba rapida,2021-05-01,0,3,3
CLIZA,vih,no de personas con prueba rapida,2021-05-01,3,3,6
COBIJA,vih,no de personas con prueba rapida,2021-05-01,45,22,67
COCHABAMBA,vih,no de personas con prueba rapida,2021-05-01,732,1222,1954
COLCAPIRHUA,vih,no de personas con prueba rapida,2021-05-01,40,73,113
COLOMI,vih,no de personas con prueba rapida,2021-05-01,4,3,7
COLPA BELGICA,vih,no de personas con prueba rapida,2021-05-01,5,7,12
COLQUECHACA,vih,no de personas con prueba rapida,2021-05-01,1,4,5
COLQUIRI,vih,no de personas con prueba rapida,2021-05-01,12,4,16
COMARAPA,vih,no de personas con prueba rapida,2021-05-01,3,12,15
CONCEPCION,vih,no de personas con prueba rapida,2021-05-01,8,8,16
COROICO,vih,no de personas con prueba rapida,2021-05-01,15,8,23
CORQUE,vih,no de personas con prueba rapida,2021-05-01,1,3,4
COTAGAITA,vih,no de personas con prueba rapida,2021-05-01,5,8,13
COTOCA,vih,no de personas con prueba rapida,2021-05-01,43,35,78
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2021-05-01,10,38,48
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2021-05-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2021-05-01,1,14,15
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2021-05-01,2,5,7
DESAGUADERO,vih,no de personas con prueba rapida,2021-05-01,1,3,4
EL ALTO,vih,no de personas con prueba rapida,2021-05-01,595,917,1512
EL PUENTE(STC),vih,no de personas con prueba rapida,2021-05-01,1,2,3
EL PUENTE(TJA),vih,no de personas con prueba rapida,2021-05-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2021-05-01,50,62,112
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2021-05-01,3,20,23
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2021-05-01,27,120,147
ESCARA,vih,no de personas con prueba rapida,2021-05-01,3,2,5
ESCOMA,vih,no de personas con prueba rapida,2021-05-01,1,8,9
EUCALIPTUS,vih,no de personas con prueba rapida,2021-05-01,2,7,9
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2021-05-01,10,47,57
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2021-05-01,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2021-05-01,0,4,4
GUANAY,vih,no de personas con prueba rapida,2021-05-01,1,3,4
HUACARETA,vih,no de personas con prueba rapida,2021-05-01,0,5,5
HUACHACALLA,vih,no de personas con prueba rapida,2021-05-01,105,2,107
HUANUNI,vih,no de personas con prueba rapida,2021-05-01,38,53,91
HUARINA,vih,no de personas con prueba rapida,2021-05-01,2,0,2
HUAYLLAMARCA,vih,no de personas con prueba rapida,2021-05-01,13,29,42
ICLA,vih,no de personas con prueba rapida,2021-05-01,0,1,1
INCAHUASI,vih,no de personas con prueba rapida,2021-05-01,1,13,14
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2021-05-01,4,5,9
IXIAMAS,vih,no de personas con prueba rapida,2021-05-01,2,6,8
JESUS DE MACHACA,vih,no de personas con prueba rapida,2021-05-01,10,28,38
LA ASUNTA,vih,no de personas con prueba rapida,2021-05-01,1,1,2
LA GUARDIA,vih,no de personas con prueba rapida,2021-05-01,30,54,84
LA PAZ,vih,no de personas con prueba rapida,2021-05-01,879,2190,3069
LAJA,vih,no de personas con prueba rapida,2021-05-01,4,5,9
LAS CARRERAS,vih,no de personas con prueba rapida,2021-05-01,1,0,1
LLALLAGUA,vih,no de personas con prueba rapida,2021-05-01,13,4,17
MACHACAMARCA,vih,no de personas con prueba rapida,2021-05-01,0,2,2
MACHARETI,vih,no de personas con prueba rapida,2021-05-01,1,2,3
MAIRANA,vih,no de personas con prueba rapida,2021-05-01,2,9,11
MAPIRI,vih,no de personas con prueba rapida,2021-05-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2021-05-01,0,4,4
MIZQUE,vih,no de personas con prueba rapida,2021-05-01,15,18,33
MONTEAGUDO,vih,no de personas con prueba rapida,2021-05-01,17,40,57
MONTERO,vih,no de personas con prueba rapida,2021-05-01,231,235,466
MOROCHATA,vih,no de personas con prueba rapida,2021-05-01,0,2,2
OCURI,vih,no de personas con prueba rapida,2021-05-01,1,5,6
OMEREQUE,vih,no de personas con prueba rapida,2021-05-01,4,20,24
ORURO,vih,no de personas con prueba rapida,2021-05-01,208,598,806
PADCAYA,vih,no de personas con prueba rapida,2021-05-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2021-05-01,3,25,28
PAILON,vih,no de personas con prueba rapida,2021-05-01,20,28,48
PALOS BLANCOS,vih,no de personas con prueba rapida,2021-05-01,2,1,3
PAMPA GRANDE,vih,no de personas con prueba rapida,2021-05-01,2,1,3
PATACAMAYA,vih,no de personas con prueba rapida,2021-05-01,12,10,22
PELECHUCO,vih,no de personas con prueba rapida,2021-05-01,2,5,7
POCOATA,vih,no de personas con prueba rapida,2021-05-01,0,3,3
POJO (CBBA),vih,no de personas con prueba rapida,2021-05-01,2,3,5
POOPO,vih,no de personas con prueba rapida,2021-05-01,5,8,13
PORCO,vih,no de personas con prueba rapida,2021-05-01,0,3,3
PORONGO,vih,no de personas con prueba rapida,2021-05-01,4,1,5
PORTACHUELO,vih,no de personas con prueba rapida,2021-05-01,7,3,10
PORVENIR,vih,no de personas con prueba rapida,2021-05-01,2,6,8
POTOSI,vih,no de personas con prueba rapida,2021-05-01,2,0,2
PRESTO,vih,no de personas con prueba rapida,2021-05-01,0,8,8
PUCARANI,vih,no de personas con prueba rapida,2021-05-01,1,8,9
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2021-05-01,6,4,10
PUERTO RICO,vih,no de personas con prueba rapida,2021-05-01,0,10,10
PUERTO SUAREZ,vih,no de personas con prueba rapida,2021-05-01,7,9,16
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2021-05-01,182,320,502
PUNA,vih,no de personas con prueba rapida,2021-05-01,0,5,5
PUNATA,vih,no de personas con prueba rapida,2021-05-01,38,59,97
QUILLACOLLO,vih,no de personas con prueba rapida,2021-05-01,276,523,799
QUIME,vih,no de personas con prueba rapida,2021-05-01,0,2,2
QUIRUSILLAS,vih,no de personas con prueba rapida,2021-05-01,1,0,1
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2021-05-01,0,2,2
RAVELO,vih,no de personas con prueba rapida,2021-05-01,3,14,17
REYES,vih,no de personas con prueba rapida,2021-05-01,3,0,3
RIBERALTA,vih,no de personas con prueba rapida,2021-05-01,223,280,503
ROBORE,vih,no de personas con prueba rapida,2021-05-01,2,0,2
RURRENABAQUE,vih,no de personas con prueba rapida,2021-05-01,15,28,43
SABAYA,vih,no de personas con prueba rapida,2021-05-01,18,32,50
SACABA,vih,no de personas con prueba rapida,2021-05-01,123,313,436
SACACA,vih,no de personas con prueba rapida,2021-05-01,2,5,7
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2021-05-01,20,21,41
SAMAIPATA,vih,no de personas con prueba rapida,2021-05-01,4,4,8
SAN BORJA,vih,no de personas con prueba rapida,2021-05-01,14,24,38
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2021-05-01,8,8,16
SAN CARLOS,vih,no de personas con prueba rapida,2021-05-01,13,14,27
SAN IGNACIO,vih,no de personas con prueba rapida,2021-05-01,3,1,4
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2021-05-01,4,4,8
SAN JAVIER(STC),vih,no de personas con prueba rapida,2021-05-01,2,2,4
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2021-05-01,17,15,32
SAN JULIAN,vih,no de personas con prueba rapida,2021-05-01,37,54,91
SAN LORENZO(PND),vih,no de personas con prueba rapida,2021-05-01,2,2,4
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2021-05-01,1,0,1
SAN LUCAS,vih,no de personas con prueba rapida,2021-05-01,6,47,53
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2021-05-01,0,1,1
SAN PEDRO,vih,no de personas con prueba rapida,2021-05-01,26,38,64
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2021-05-01,3,8,11
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2021-05-01,0,2,2
SAN RAFAEL,vih,no de personas con prueba rapida,2021-05-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2021-05-01,0,3,3
SAN RAMON SCZ,vih,no de personas con prueba rapida,2021-05-01,2,2,4
SANTA ANA,vih,no de personas con prueba rapida,2021-05-01,20,10,30
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2021-05-01,946,1320,2266
SANTA ROSA,vih,no de personas con prueba rapida,2021-05-01,2,0,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2021-05-01,2,4,6
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2021-05-01,0,1,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2021-05-01,10,12,22
SAPAHAQUI,vih,no de personas con prueba rapida,2021-05-01,1,1,2
SHINAOTA,vih,no de personas con prueba rapida,2021-05-01,8,23,31
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2021-05-01,0,3,3
SIPE SIPE,vih,no de personas con prueba rapida,2021-05-01,7,17,24
SOPACHUY,vih,no de personas con prueba rapida,2021-05-01,0,7,7
SUCRE,vih,no de personas con prueba rapida,2021-05-01,72,152,224
TACACOMA,vih,no de personas con prueba rapida,2021-05-01,1,13,14
TACOPAYA,vih,no de personas con prueba rapida,2021-05-01,7,12,19
TAPACARI,vih,no de personas con prueba rapida,2021-05-01,3,7,10
TARABUCO,vih,no de personas con prueba rapida,2021-05-01,21,21,42
TARATA,vih,no de personas con prueba rapida,2021-05-01,7,2,9
TARIJA,vih,no de personas con prueba rapida,2021-05-01,166,358,524
TARVITA,vih,no de personas con prueba rapida,2021-05-01,0,13,13
TEOPONTE,vih,no de personas con prueba rapida,2021-05-01,0,1,1
TIPUANI,vih,no de personas con prueba rapida,2021-05-01,3,2,5
TIQUIPAYA,vih,no de personas con prueba rapida,2021-05-01,1,3,4
TOLATA,vih,no de personas con prueba rapida,2021-05-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2021-05-01,1,1,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2021-05-01,8,18,26
TRINIDAD,vih,no de personas con prueba rapida,2021-05-01,125,147,272
TUPIZA,vih,no de personas con prueba rapida,2021-05-01,11,4,15
UNCIA,vih,no de personas con prueba rapida,2021-05-01,3,16,19
URIONDO (A. CONCEPCION),vih,no de personas con prueba rapida,2021-05-01,0,1,1
URUBICHA,vih,no de personas con prueba rapida,2021-05-01,18,27,45
UYUNI,vih,no de personas con prueba rapida,2021-05-01,4,2,6
VACAS,vih,no de personas con prueba rapida,2021-05-01,1,0,1
VALLEGRANDE,vih,no de personas con prueba rapida,2021-05-01,10,26,36
VIACHA,vih,no de personas con prueba rapida,2021-05-01,3,2,5
VILA VILA,vih,no de personas con prueba rapida,2021-05-01,1,2,3
VILLA CHARCAS,vih,no de personas con prueba rapida,2021-05-01,2,5,7
VILLA MONTES,vih,no de personas con prueba rapida,2021-05-01,22,27,49
VILLA SERRANO,vih,no de personas con prueba rapida,2021-05-01,0,7,7
VILLA TUNARI,vih,no de personas con prueba rapida,2021-05-01,80,37,117
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2021-05-01,4,4,8
VILLAZON,vih,no de personas con prueba rapida,2021-05-01,61,38,99
VINTO,vih,no de personas con prueba rapida,2021-05-01,17,48,65
WARNES,vih,no de personas con prueba rapida,2021-05-01,31,84,115
YACUIBA,vih,no de personas con prueba rapida,2021-05-01,89,117,206
YAMPARAEZ,vih,no de personas con prueba rapida,2021-05-01,0,3,3
YAPACANI,vih,no de personas con prueba rapida,2021-05-01,30,42,72
YUNCHARA,vih,no de personas con prueba rapida,2021-05-01,0,3,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2021-05-01,0,16,16
ACHACACHI,vih,no de personas con prueba rapida,2021-06-01,10,22,32
AIQUILE,vih,no de personas con prueba rapida,2021-06-01,7,19,26
ALCALA,vih,no de personas con prueba rapida,2021-06-01,2,2,4
APOLO,vih,no de personas con prueba rapida,2021-06-01,0,15,15
ARAMPAMPA,vih,no de personas con prueba rapida,2021-06-01,0,1,1
ARANI,vih,no de personas con prueba rapida,2021-06-01,0,2,2
ARBIETO,vih,no de personas con prueba rapida,2021-06-01,3,9,12
ARQUE,vih,no de personas con prueba rapida,2021-06-01,1,8,9
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2021-06-01,19,70,89
ATOCHA,vih,no de personas con prueba rapida,2021-06-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2021-06-01,3,10,13
AZURDUY,vih,no de personas con prueba rapida,2021-06-01,2,22,24
BATALLAS,vih,no de personas con prueba rapida,2021-06-01,0,15,15
BELLA FLOR,vih,no de personas con prueba rapida,2021-06-01,1,0,1
BERMEJO,vih,no de personas con prueba rapida,2021-06-01,2,3,5
BETANZOS,vih,no de personas con prueba rapida,2021-06-01,1,2,3
BUENA VISTA,vih,no de personas con prueba rapida,2021-06-01,1,0,1
CABEZAS,vih,no de personas con prueba rapida,2021-06-01,1,0,1
"CAIZA ""D""",vih,no de personas con prueba rapida,2021-06-01,0,3,3
CAMARGO,vih,no de personas con prueba rapida,2021-06-01,16,26,42
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2021-06-01,0,2,2
CAMIRI,vih,no de personas con prueba rapida,2021-06-01,1,1,2
CAPINOTA,vih,no de personas con prueba rapida,2021-06-01,3,2,5
CARACOLLO,vih,no de personas con prueba rapida,2021-06-01,1,2,3
CARANAVI,vih,no de personas con prueba rapida,2021-06-01,46,65,111
CARAPARI,vih,no de personas con prueba rapida,2021-06-01,3,3,6
CARIPUYO,vih,no de personas con prueba rapida,2021-06-01,1,3,4
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2021-06-01,4,5,9
CHALLAPATA,vih,no de personas con prueba rapida,2021-06-01,11,28,39
CHAQUI,vih,no de personas con prueba rapida,2021-06-01,1,0,1
CHARAGUA,vih,no de personas con prueba rapida,2021-06-01,1,10,11
CHIMORE,vih,no de personas con prueba rapida,2021-06-01,1,1,2
CHUMA,vih,no de personas con prueba rapida,2021-06-01,5,1,6
CLIZA,vih,no de personas con prueba rapida,2021-06-01,1,2,3
COBIJA,vih,no de personas con prueba rapida,2021-06-01,46,34,80
COCHABAMBA,vih,no de personas con prueba rapida,2021-06-01,597,1487,2084
COLCAPIRHUA,vih,no de personas con prueba rapida,2021-06-01,39,64,103
COLPA BELGICA,vih,no de personas con prueba rapida,2021-06-01,4,5,9
COLQUECHACA,vih,no de personas con prueba rapida,2021-06-01,1,10,11
COLQUIRI,vih,no de personas con prueba rapida,2021-06-01,1,1,2
COMARAPA,vih,no de personas con prueba rapida,2021-06-01,3,16,19
CONCEPCION,vih,no de personas con prueba rapida,2021-06-01,5,3,8
CORIPATA,vih,no de personas con prueba rapida,2021-06-01,2,0,2
COROICO,vih,no de personas con prueba rapida,2021-06-01,7,11,18
CORQUE,vih,no de personas con prueba rapida,2021-06-01,21,3,24
COTAGAITA,vih,no de personas con prueba rapida,2021-06-01,3,2,5
COTOCA,vih,no de personas con prueba rapida,2021-06-01,37,32,69
CUEVO,vih,no de personas con prueba rapida,2021-06-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2021-06-01,1,13,14
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2021-06-01,1,3,4
CURVA,vih,no de personas con prueba rapida,2021-06-01,0,4,4
DESAGUADERO,vih,no de personas con prueba rapida,2021-06-01,5,5,10
EL ALTO,vih,no de personas con prueba rapida,2021-06-01,615,837,1452
EL PUENTE(STC),vih,no de personas con prueba rapida,2021-06-01,0,5,5
EL TORNO,vih,no de personas con prueba rapida,2021-06-01,55,73,128
EL VILLAR,vih,no de personas con prueba rapida,2021-06-01,0,3,3
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2021-06-01,1,8,9
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2021-06-01,32,169,201
ESCARA,vih,no de personas con prueba rapida,2021-06-01,0,2,2
ESCOMA,vih,no de personas con prueba rapida,2021-06-01,0,4,4
EUCALIPTUS,vih,no de personas con prueba rapida,2021-06-01,4,12,16
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2021-06-01,3,19,22
FILADELFIA,vih,no de personas con prueba rapida,2021-06-01,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2021-06-01,0,2,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2021-06-01,0,1,1
HUACARETA,vih,no de personas con prueba rapida,2021-06-01,0,6,6
HUACHACALLA,vih,no de personas con prueba rapida,2021-06-01,0,3,3
HUANUNI,vih,no de personas con prueba rapida,2021-06-01,22,42,64
HUARINA,vih,no de personas con prueba rapida,2021-06-01,2,2,4
HUAYLLAMARCA,vih,no de personas con prueba rapida,2021-06-01,20,34,54
ICLA,vih,no de personas con prueba rapida,2021-06-01,0,8,8
INCAHUASI,vih,no de personas con prueba rapida,2021-06-01,0,18,18
IXIAMAS,vih,no de personas con prueba rapida,2021-06-01,1,2,3
JESUS DE MACHACA,vih,no de personas con prueba rapida,2021-06-01,12,25,37
LA ASUNTA,vih,no de personas con prueba rapida,2021-06-01,0,1,1
LA GUARDIA,vih,no de personas con prueba rapida,2021-06-01,34,54,88
LA PAZ,vih,no de personas con prueba rapida,2021-06-01,1846,1768,3614
LAJA,vih,no de personas con prueba rapida,2021-06-01,1,2,3
LLALLAGUA,vih,no de personas con prueba rapida,2021-06-01,2,5,7
LLICA,vih,no de personas con prueba rapida,2021-06-01,0,3,3
MACHACAMARCA,vih,no de personas con prueba rapida,2021-06-01,0,4,4
MACHARETI,vih,no de personas con prueba rapida,2021-06-01,6,12,18
MAIRANA,vih,no de personas con prueba rapida,2021-06-01,1,4,5
MAPIRI,vih,no de personas con prueba rapida,2021-06-01,3,0,3
MINEROS,vih,no de personas con prueba rapida,2021-06-01,10,6,16
MIZQUE,vih,no de personas con prueba rapida,2021-06-01,17,18,35
MOJOCOYA,vih,no de personas con prueba rapida,2021-06-01,0,2,2
MONTEAGUDO,vih,no de personas con prueba rapida,2021-06-01,23,57,80
MONTERO,vih,no de personas con prueba rapida,2021-06-01,62,109,171
MOROCHATA,vih,no de personas con prueba rapida,2021-06-01,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2021-06-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2021-06-01,2,6,8
OMEREQUE,vih,no de personas con prueba rapida,2021-06-01,1,6,7
ORURO,vih,no de personas con prueba rapida,2021-06-01,138,520,658
PADCAYA,vih,no de personas con prueba rapida,2021-06-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2021-06-01,8,18,26
PAILON,vih,no de personas con prueba rapida,2021-06-01,56,45,101
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2021-06-01,4,3,7
PAMPA GRANDE,vih,no de personas con prueba rapida,2021-06-01,1,0,1
PASORAPA,vih,no de personas con prueba rapida,2021-06-01,0,1,1
PATACAMAYA,vih,no de personas con prueba rapida,2021-06-01,4,2,6
PAZÑA,vih,no de personas con prueba rapida,2021-06-01,1,0,1
POCOATA,vih,no de personas con prueba rapida,2021-06-01,5,22,27
POCONA,vih,no de personas con prueba rapida,2021-06-01,0,3,3
POJO (CBBA),vih,no de personas con prueba rapida,2021-06-01,3,4,7
POOPO,vih,no de personas con prueba rapida,2021-06-01,4,10,14
PORCO,vih,no de personas con prueba rapida,2021-06-01,1,7,8
PORTACHUELO,vih,no de personas con prueba rapida,2021-06-01,2,2,4
PORVENIR,vih,no de personas con prueba rapida,2021-06-01,1,8,9
POTOSI,vih,no de personas con prueba rapida,2021-06-01,1,1,2
PRESTO,vih,no de personas con prueba rapida,2021-06-01,0,8,8
PUCARANI,vih,no de personas con prueba rapida,2021-06-01,0,4,4
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2021-06-01,4,5,9
PUERTO RICO,vih,no de personas con prueba rapida,2021-06-01,0,8,8
PUERTO SUAREZ,vih,no de personas con prueba rapida,2021-06-01,12,52,64
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2021-06-01,136,239,375
PUNA,vih,no de personas con prueba rapida,2021-06-01,1,2,3
PUNATA,vih,no de personas con prueba rapida,2021-06-01,37,51,88
QUILLACOLLO,vih,no de personas con prueba rapida,2021-06-01,109,161,270
QUIME,vih,no de personas con prueba rapida,2021-06-01,1,2,3
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2021-06-01,2,2,4
RAVELO,vih,no de personas con prueba rapida,2021-06-01,3,2,5
REYES,vih,no de personas con prueba rapida,2021-06-01,9,6,15
RIBERALTA,vih,no de personas con prueba rapida,2021-06-01,275,321,596
ROBORE,vih,no de personas con prueba rapida,2021-06-01,6,11,17
SABAYA,vih,no de personas con prueba rapida,2021-06-01,4,13,17
SACABA,vih,no de personas con prueba rapida,2021-06-01,72,78,150
SACACA,vih,no de personas con prueba rapida,2021-06-01,3,0,3
SAIPINA,vih,no de personas con prueba rapida,2021-06-01,1,1,2
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2021-06-01,8,12,20
SAMAIPATA,vih,no de personas con prueba rapida,2021-06-01,4,5,9
SAN BORJA,vih,no de personas con prueba rapida,2021-06-01,23,48,71
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2021-06-01,8,7,15
SAN CARLOS,vih,no de personas con prueba rapida,2021-06-01,7,16,23
SAN IGNACIO,vih,no de personas con prueba rapida,2021-06-01,2,2,4
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2021-06-01,4,8,12
SAN JAVIER(STC),vih,no de personas con prueba rapida,2021-06-01,1,1,2
SAN JOAQUIN,vih,no de personas con prueba rapida,2021-06-01,0,3,3
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2021-06-01,2,0,2
SAN JULIAN,vih,no de personas con prueba rapida,2021-06-01,17,44,61
SAN LORENZO(PND),vih,no de personas con prueba rapida,2021-06-01,1,20,21
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2021-06-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2021-06-01,8,140,148
SAN MATIAS,vih,no de personas con prueba rapida,2021-06-01,3,9,12
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2021-06-01,1,3,4
SAN PEDRO,vih,no de personas con prueba rapida,2021-06-01,49,20,69
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2021-06-01,7,8,15
SAN RAFAEL,vih,no de personas con prueba rapida,2021-06-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2021-06-01,5,4,9
