municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,115,107,115,107,222
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,154,167,154,167,321
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,8,5,8,5,13
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,108,98,108,98,206
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,125,141,125,141,266
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,16,16,16,16,32
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,16,18,16,18,34
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,19,29,19,29,48
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,4574,4739,4574,4739,9313
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,93,67,93,67,160
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,90,117,90,117,207
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,258,269,258,269,527
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,230,282,230,282,512
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,77,102,77,102,179
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,490,519,490,519,1009
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,77,56,77,56,133
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,1,1,1,1,2
ESMERALDA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,1,3,1,3,4
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,27,34,27,34,61
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,19,40,19,40,59
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,20,17,20,17,37
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,54,66,54,66,120
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,77,72,77,72,149
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,99,110,99,110,209
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,42,44,42,44,86
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,65,58,65,58,123
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,20,19,20,19,39
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,423,376,423,376,799
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,126,132,126,132,258
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,79,96,79,96,175
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,26,23,26,23,49
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,7,11,7,11,18
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,247,241,247,241,488
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,63,76,63,76,139
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,12,14,12,14,26
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,13,9,13,9,22
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,70,54,70,54,124
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,104,151,104,151,255
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,1,4,1,4,5
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,61,71,61,71,132
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,76,87,76,87,163
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,54,50,54,50,104
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,30,35,30,35,65
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,100,83,100,83,183
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,200,179,200,179,379
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,6842,6229,6842,6229,13071
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,3,2,3,2,5
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,83,100,83,100,183
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,33,25,33,25,58
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,37,31,37,31,68
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,22,23,22,23,45
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,201,211,201,211,412
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,44,38,44,38,82
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,22,17,22,17,39
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,66,39,66,39,105
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,20,6,20,6,26
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,124,222,124,222,346
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,64,89,64,89,153
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,33,41,33,41,74
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,53,53,53,53,106
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,62,70,62,70,132
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,82,67,82,67,149
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,28,58,28,58,86
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,66,66,66,66,132
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,105,100,105,100,205
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,2,6,2,6,8
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,49,31,49,31,80
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,333,336,333,336,669
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,1728,1825,1728,1825,3553
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,20,23,20,23,43
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,50,61,50,61,111
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,61,96,61,96,157
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,3,2,3,2,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,12,16,12,16,28
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,69,46,69,46,115
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,175,173,175,173,348
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,26,38,26,38,64
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,2218,2337,2218,2337,4555
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,628,608,628,608,1236
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,143,140,143,140,283
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,31,31,31,31,62
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,56,52,56,52,108
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,136,140,136,140,276
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,30,20,30,20,50
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,45,33,45,33,78
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,26,30,26,30,56
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,29,27,29,27,56
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,70,67,70,67,137
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,57,54,57,54,111
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,38,37,38,37,75
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,89,86,89,86,175
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,105,86,105,86,191
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,21,14,21,14,35
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,30,46,30,46,76
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,51,47,51,47,98
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,198,172,198,172,370
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,57,60,57,60,117
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,119,109,119,109,228
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,41,48,41,48,89
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,13,4,13,4,17
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,1026,1089,1026,1089,2115
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,29,37,29,37,66
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,27,29,27,29,56
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,79,80,79,80,159
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,95,80,95,80,175
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,30,26,30,26,56
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,29,25,29,25,54
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,17,23,17,23,40
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,110,100,110,100,210
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,144,155,144,155,299
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,13,21,13,21,34
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,74,73,74,73,147
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,207,163,207,163,370
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,249,247,249,247,496
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,193,115,193,115,308
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,4,3,4,3,7
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,491,528,491,528,1019
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,23,22,23,22,45
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,9,8,9,8,17
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,73,70,73,70,143
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,28,28,28,28,56
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,378,439,378,439,817
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,118,119,118,119,237
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,62,77,62,77,139
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,25,38,25,38,63
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,408,382,408,382,790
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,19,10,19,10,29
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,86,69,86,69,155
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,13,15,13,15,28
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,62,38,62,38,100
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,63,64,63,64,127
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,29,25,29,25,54
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,72,80,72,80,152
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,23,35,23,35,58
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,40,38,40,38,78
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,17,19,17,19,36
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,64,66,64,66,130
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,189,169,189,169,358
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,62,68,62,68,130
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,158,167,158,167,325
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,184,197,184,197,381
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,240,267,240,267,507
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,11,24,11,24,35
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,17,29,17,29,46
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,13,8,13,8,21
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,92,86,92,86,178
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,63,95,63,95,158
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,266,285,266,285,551
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,31,42,31,42,73
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,552,705,552,705,1257
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,399,427,399,427,826
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,48,35,48,35,83
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,39,47,39,47,86
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,64,49,64,49,113
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,203,202,203,202,405
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,87,76,87,76,163
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,65,76,65,76,141
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,16,5,16,5,21
SAN PEDRO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,5,10,5,10,15
SAN RAFAEL,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,18,17,18,17,35
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,14,17,14,17,31
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,167,342,167,342,509
SANTA ANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,133,150,133,150,283
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,8251,8910,8251,8910,17161
SANTA ROSA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,84,73,84,73,157
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,85,92,85,92,177
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,25,16,25,16,41
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,54,70,54,70,124
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,6,4,6,4,10
SANTIVAÑES,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,55,78,55,78,133
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,10,13,10,13,23
SAPAHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,86,90,86,90,176
SENA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,27,20,27,20,47
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,53,44,53,44,97
SICAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,10,8,10,8,18
SIPE SIPE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,103,103,103,103,206
SOPACHUY,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,59,85,59,85,144
SORACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,76,80,76,80,156
SORATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,75,73,75,73,148
SUCRE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,3448,3460,3448,3460,6908
TACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,8,7,8,7,15
TACACOMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,26,24,26,24,50
TACOBAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,42,41,42,41,83
TACOPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,52,52,52,52,104
TAHUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,11,34,11,34,45
TAPACARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,98,104,98,104,202
TARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,234,211,234,211,445
TARACO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,37,21,37,21,58
TARATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,21,46,21,46,67
TARIJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,3226,3344,3226,3344,6570
TARVITA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,69,98,69,98,167
TEOPONTE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,163,160,163,160,323
TIAWANACU,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,57,56,57,56,113
TINGUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,101,85,101,85,186
TIPUANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,25,45,25,45,70
TIQUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,152,153,152,153,305
TIRAQUE (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,140,113,140,113,253
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,12,11,12,11,23
TOCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,30,17,30,17,47
TODOS SANTOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,0,1,0,1,1
TOLATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,28,42,28,42,70
TOLEDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,64,46,64,46,110
TOMAVE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,96,119,96,119,215
TOMINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,81,97,81,97,178
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,74,65,74,65,139
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,26,23,26,23,49
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,36,47,36,47,83
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,25,28,25,28,53
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,770,812,770,812,1582
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,1063,1200,1063,1200,2263
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,35,42,35,42,77
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,20,20,20,20,40
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,207,211,207,211,418
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,365,432,365,432,797
URUBICHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,26,29,26,29,55
UYUNI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,130,136,130,136,266
VACAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,39,48,39,48,87
VALLEGRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,69,85,69,85,154
VIACHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,208,181,208,181,389
VILA VILA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,23,16,23,16,39
VILLA MONTES,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,430,489,430,489,919
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,12,17,12,17,29
VILLA RIVERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,19,24,19,24,43
VILLA SERRANO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,56,73,56,73,129
VILLA TUNARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,416,386,416,386,802
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,90,91,90,91,181
VILLAZON,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,376,388,376,388,764
VINTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,72,47,72,47,119
VITICHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,103,113,103,113,216
WALDO BALLIVIAN,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,4,6,4,6,10
WARNES,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,177,201,177,201,378
YACO,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,49,49,49,49,98
YACUIBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,1254,1332,1254,1332,2586
YAMPARAEZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,53,44,53,44,97
YANACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,21,30,21,30,51
YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,260,254,260,254,514
YOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,41,45,41,45,86
YOTALA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,119,123,119,123,242
YUNCHARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,106,143,106,143,249
ZUDAÑEZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-06-01,51,32,51,32,83
ACACIO,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,33,45,33,45,78
ACHACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,89,89,89,89,178
ACHOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,67,55,67,55,122
AIQUILE,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,89,110,89,110,199
ALALAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,1,3,1,3,4
ALCALA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,102,125,102,125,227
ANCORAIMES,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,27,25,27,25,52
ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,21,18,21,18,39
ANTEQUERA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,1,2,1,2,3
ANZALDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,27,33,27,33,60
APOLO,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,65,58,65,58,123
ARAMPAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,19,17,19,17,36
ARANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,11,14,11,14,25
ARBIETO,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,18,14,18,14,32
ARQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,13,14,13,14,27
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,154,141,154,141,295
ATOCHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,185,237,185,237,422
AUCAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,37,34,37,34,71
AYATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,35,39,35,39,74
AYO AYO,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,17,23,17,23,40
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,63,66,63,66,129
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,56,71,56,71,127
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,25,19,25,19,44
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,28,33,28,33,61
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,4,4,4,4,8
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,15,14,15,14,29
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,24,14,24,14,38
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,892,922,892,922,1814
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,122,145,122,145,267
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,27,17,27,17,44
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,12,22,12,22,34
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,28,43,28,43,71
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,81,88,81,88,169
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-07-01,95,106,95,106,201
