municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
OKINAWA,internaciones,dias camas disponibles maternidad,2006-07-01,279,279
OMEREQUE,internaciones,dias camas disponibles maternidad,2006-07-01,153,153
ORURO,internaciones,dias camas disponibles maternidad,2006-07-01,3513,3513
PADILLA,internaciones,dias camas disponibles maternidad,2006-07-01,434,434
PAILON,internaciones,dias camas disponibles maternidad,2006-07-01,182,182
PALCA,internaciones,dias camas disponibles maternidad,2006-07-01,154,154
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2006-07-01,247,247
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2006-07-01,155,155
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
PATACAMAYA,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
POCOATA,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
POCONA,internaciones,dias camas disponibles maternidad,2006-07-01,434,434
POJO (CBBA),internaciones,dias camas disponibles maternidad,2006-07-01,124,124
POOPO,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
PORCO,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
POROMA,internaciones,dias camas disponibles maternidad,2006-07-01,675,675
PORONGO,internaciones,dias camas disponibles maternidad,2006-07-01,372,372
PORTACHUELO,internaciones,dias camas disponibles maternidad,2006-07-01,527,527
PORVENIR,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
POTOSI,internaciones,dias camas disponibles maternidad,2006-07-01,1550,1550
PRESTO,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
PUCARANI,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2006-07-01,155,155
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2006-07-01,92,92
PUERTO RICO,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2006-07-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2006-07-01,1069,1069
PUNA,internaciones,dias camas disponibles maternidad,2006-07-01,527,527
PUNATA,internaciones,dias camas disponibles maternidad,2006-07-01,415,415
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2006-07-01,589,589
QUIME,internaciones,dias camas disponibles maternidad,2006-07-01,123,123
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2006-07-01,63,63
REYES,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
RIBERALTA,internaciones,dias camas disponibles maternidad,2006-07-01,713,713
ROBORE,internaciones,dias camas disponibles maternidad,2006-07-01,360,360
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
SABAYA,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
SACABA,internaciones,dias camas disponibles maternidad,2006-07-01,1519,1519
SACABAMBA,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
SACACA,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2006-07-01,184,184
SAMAIPATA,internaciones,dias camas disponibles maternidad,2006-07-01,279,279
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2006-07-01,30,30
SAN ANDRES,internaciones,dias camas disponibles maternidad,2006-07-01,17,17
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
SAN BENITO,internaciones,dias camas disponibles maternidad,2006-07-01,155,155
SAN BORJA,internaciones,dias camas disponibles maternidad,2006-07-01,341,341
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
SAN CARLOS,internaciones,dias camas disponibles maternidad,2006-07-01,434,434
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2006-07-01,370,370
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2006-07-01,1116,1116
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2006-07-01,465,465
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2006-07-01,496,496
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2006-07-01,245,245
SAN JULIAN,internaciones,dias camas disponibles maternidad,2006-07-01,774,774
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2006-07-01,120,120
SAN LUCAS,internaciones,dias camas disponibles maternidad,2006-07-01,403,403
SAN MATIAS,internaciones,dias camas disponibles maternidad,2006-07-01,372,372
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2006-07-01,155,155
SAN PEDRO,internaciones,dias camas disponibles maternidad,2006-07-01,429,429
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
SAN RAMON,internaciones,dias camas disponibles maternidad,2006-07-01,186,186
SANTA ANA,internaciones,dias camas disponibles maternidad,2006-07-01,186,186
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2006-07-01,7659,7659
SANTA ROSA,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2006-07-01,372,372
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2006-07-01,248,248
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2006-07-01,155,155
SICAYA,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
SIPE SIPE,internaciones,dias camas disponibles maternidad,2006-07-01,372,372
SOPACHUY,internaciones,dias camas disponibles maternidad,2006-07-01,279,279
SORACACHI,internaciones,dias camas disponibles maternidad,2006-07-01,91,91
SORATA,internaciones,dias camas disponibles maternidad,2006-07-01,217,217
SUCRE,internaciones,dias camas disponibles maternidad,2006-07-01,3999,3999
TACACHI,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
TACACOMA,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
TACOPAYA,internaciones,dias camas disponibles maternidad,2006-07-01,217,217
TAPACARI,internaciones,dias camas disponibles maternidad,2006-07-01,434,434
TARABUCO,internaciones,dias camas disponibles maternidad,2006-07-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
TARATA,internaciones,dias camas disponibles maternidad,2006-07-01,213,213
TARIJA,internaciones,dias camas disponibles maternidad,2006-07-01,994,994
TARVITA,internaciones,dias camas disponibles maternidad,2006-07-01,620,620
TEOPONTE,internaciones,dias camas disponibles maternidad,2006-07-01,155,155
TIAWANACU,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
TIPUANI,internaciones,dias camas disponibles maternidad,2006-07-01,185,185
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2006-07-01,511,511
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2006-07-01,767,767
TOCO,internaciones,dias camas disponibles maternidad,2006-07-01,90,90
TOLATA,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
TOLEDO,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
TOMAVE,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
TOMINA,internaciones,dias camas disponibles maternidad,2006-07-01,403,403
TORO TORO,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2006-07-01,262,262
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2006-07-01,62,62
TRINIDAD,internaciones,dias camas disponibles maternidad,2006-07-01,1539,1539
TUPIZA,internaciones,dias camas disponibles maternidad,2006-07-01,496,496
TURCO,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
UMALA,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
UNCIA,internaciones,dias camas disponibles maternidad,2006-07-01,248,248
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2006-07-01,136,136
URUBICHA,internaciones,dias camas disponibles maternidad,2006-07-01,62,62
UYUNI,internaciones,dias camas disponibles maternidad,2006-07-01,310,310
VACAS,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2006-07-01,216,216
VIACHA,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
VILA VILA,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
VILLA MONTES,internaciones,dias camas disponibles maternidad,2006-07-01,155,155
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2006-07-01,155,155
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2006-07-01,276,276
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2006-07-01,1424,1424
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2006-07-01,248,248
VILLAZON,internaciones,dias camas disponibles maternidad,2006-07-01,436,436
VINTO,internaciones,dias camas disponibles maternidad,2006-07-01,310,310
VITICHI,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
WALDO BALLIVIAN,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
WARNES,internaciones,dias camas disponibles maternidad,2006-07-01,730,730
YACO,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
YACUIBA,internaciones,dias camas disponibles maternidad,2006-07-01,914,914
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
YANACACHI,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
YAPACANI,internaciones,dias camas disponibles maternidad,2006-07-01,460,460
YOCALLA,internaciones,dias camas disponibles maternidad,2006-07-01,31,31
YOTALA,internaciones,dias camas disponibles maternidad,2006-07-01,93,93
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2006-07-01,124,124
ACACIO,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2006-08-01,239,239
ACHOCALLA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
AIQUILE,internaciones,dias camas disponibles maternidad,2006-08-01,279,279
ALCALA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
ANTEQUERA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
ANZALDO,internaciones,dias camas disponibles maternidad,2006-08-01,60,60
APOLO,internaciones,dias camas disponibles maternidad,2006-08-01,90,90
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
ARANI,internaciones,dias camas disponibles maternidad,2006-08-01,168,168
ARBIETO,internaciones,dias camas disponibles maternidad,2006-08-01,120,120
ARQUE,internaciones,dias camas disponibles maternidad,2006-08-01,217,217
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2006-08-01,248,248
ATOCHA,internaciones,dias camas disponibles maternidad,2006-08-01,310,310
AUCAPATA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
AYATA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
AYO AYO,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2006-08-01,682,682
AZURDUY,internaciones,dias camas disponibles maternidad,2006-08-01,558,558
BATALLAS,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
BELEN DE ANDAMARCA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
BERMEJO,internaciones,dias camas disponibles maternidad,2006-08-01,455,455
BETANZOS,internaciones,dias camas disponibles maternidad,2006-08-01,372,372
BOLIVAR,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
BOYUIBE,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2006-08-01,401,401
CABEZAS,internaciones,dias camas disponibles maternidad,2006-08-01,368,368
CAIROMA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2006-08-01,276,276
CAJUATA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
CALACOTO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
CALAMARCA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
CAMARGO,internaciones,dias camas disponibles maternidad,2006-08-01,744,744
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2006-08-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2006-08-01,776,776
CAPINOTA,internaciones,dias camas disponibles maternidad,2006-08-01,278,278
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
CARACOLLO,internaciones,dias camas disponibles maternidad,2006-08-01,178,178
CARANAVI,internaciones,dias camas disponibles maternidad,2006-08-01,434,434
CARIPUYO,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2006-08-01,42,42
CHALLAPATA,internaciones,dias camas disponibles maternidad,2006-08-01,371,371
CHAQUI,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
CHARAGUA,internaciones,dias camas disponibles maternidad,2006-08-01,242,242
CHAYANTA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
CHIMORE,internaciones,dias camas disponibles maternidad,2006-08-01,217,217
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2006-08-01,124,124
CHUMA,internaciones,dias camas disponibles maternidad,2006-08-01,180,180
CLIZA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
COBIJA,internaciones,dias camas disponibles maternidad,2006-08-01,680,680
COCHABAMBA,internaciones,dias camas disponibles maternidad,2006-08-01,13020,13020
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2006-08-01,341,341
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2006-08-01,62,62
COLOMI,internaciones,dias camas disponibles maternidad,2006-08-01,403,403
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
COLQUECHACA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
COLQUENCHA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
COLQUIRI,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2006-08-01,279,279
CONCEPCION,internaciones,dias camas disponibles maternidad,2006-08-01,217,217
COPACABANA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
CORIPATA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
CORO CORO,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
COROICO,internaciones,dias camas disponibles maternidad,2006-08-01,310,310
CORQUE,internaciones,dias camas disponibles maternidad,2006-08-01,92,92
COTAGAITA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
COTOCA,internaciones,dias camas disponibles maternidad,2006-08-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2006-08-01,341,341
CUEVO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
CULPINA,internaciones,dias camas disponibles maternidad,2006-08-01,217,217
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
DESAGUADERO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
EL ALTO,internaciones,dias camas disponibles maternidad,2006-08-01,5447,5447
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2006-08-01,155,155
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2006-08-01,120,120
EL TORNO,internaciones,dias camas disponibles maternidad,2006-08-01,607,607
EL VILLAR,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2006-08-01,341,341
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2006-08-01,186,186
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
EXALTACION,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2006-08-01,589,589
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2006-08-01,122,122
GUANAY,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
GUAQUI,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2006-08-01,650,650
GUTIERREZ,internaciones,dias camas disponibles maternidad,2006-08-01,152,152
HUACARETA,internaciones,dias camas disponibles maternidad,2006-08-01,248,248
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2006-08-01,93,93
HUANUNI,internaciones,dias camas disponibles maternidad,2006-08-01,180,180
HUARACAJE,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
ICLA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
INCAHUASI,internaciones,dias camas disponibles maternidad,2006-08-01,276,276
INQUISIVI,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2006-08-01,93,93
IXIAMAS,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
LA ASUNTA,internaciones,dias camas disponibles maternidad,2006-08-01,279,279
LA GUARDIA,internaciones,dias camas disponibles maternidad,2006-08-01,527,527
LA PAZ,internaciones,dias camas disponibles maternidad,2006-08-01,13919,13919
LAJA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2006-08-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
MACHARETI,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
MAGDALENA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2006-08-01,279,279
MAPIRI,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
MECAPACA,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
MINEROS,internaciones,dias camas disponibles maternidad,2006-08-01,183,183
MIZQUE,internaciones,dias camas disponibles maternidad,2006-08-01,558,558
MOCOMOCO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
MOJOCOYA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2006-08-01,434,434
MONTERO,internaciones,dias camas disponibles maternidad,2006-08-01,744,744
MORO MORO,internaciones,dias camas disponibles maternidad,2006-08-01,91,91
MOROCHATA,internaciones,dias camas disponibles maternidad,2006-08-01,186,186
OCURI,internaciones,dias camas disponibles maternidad,2006-08-01,298,298
OKINAWA,internaciones,dias camas disponibles maternidad,2006-08-01,279,279
OMEREQUE,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
ORURO,internaciones,dias camas disponibles maternidad,2006-08-01,3233,3233
PADCAYA,internaciones,dias camas disponibles maternidad,2006-08-01,2,2
PADILLA,internaciones,dias camas disponibles maternidad,2006-08-01,403,403
PAILON,internaciones,dias camas disponibles maternidad,2006-08-01,180,180
PALCA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2006-08-01,215,215
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2006-08-01,60,60
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
PATACAMAYA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
PELECHUCO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
POCOATA,internaciones,dias camas disponibles maternidad,2006-08-01,92,92
POCONA,internaciones,dias camas disponibles maternidad,2006-08-01,327,327
POJO (CBBA),internaciones,dias camas disponibles maternidad,2006-08-01,124,124
POOPO,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
PORCO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
POROMA,internaciones,dias camas disponibles maternidad,2006-08-01,494,494
PORONGO,internaciones,dias camas disponibles maternidad,2006-08-01,371,371
PORTACHUELO,internaciones,dias camas disponibles maternidad,2006-08-01,557,557
PORVENIR,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
POTOSI,internaciones,dias camas disponibles maternidad,2006-08-01,1550,1550
PRESTO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
PUCARA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
PUCARANI,internaciones,dias camas disponibles maternidad,2006-08-01,46,46
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2006-08-01,186,186
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
PUERTO RICO,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2006-08-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2006-08-01,1044,1044
PUNA,internaciones,dias camas disponibles maternidad,2006-08-01,523,523
PUNATA,internaciones,dias camas disponibles maternidad,2006-08-01,401,401
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2006-08-01,589,589
QUIME,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
REYES,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
RIBERALTA,internaciones,dias camas disponibles maternidad,2006-08-01,713,713
ROBORE,internaciones,dias camas disponibles maternidad,2006-08-01,420,420
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
SABAYA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
SACABA,internaciones,dias camas disponibles maternidad,2006-08-01,1519,1519
SACABAMBA,internaciones,dias camas disponibles maternidad,2006-08-01,60,60
SACACA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
SAMAIPATA,internaciones,dias camas disponibles maternidad,2006-08-01,279,279
SAN ANDRES,internaciones,dias camas disponibles maternidad,2006-08-01,23,23
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
SAN BENITO,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
SAN BORJA,internaciones,dias camas disponibles maternidad,2006-08-01,341,341
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
SAN CARLOS,internaciones,dias camas disponibles maternidad,2006-08-01,403,403
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2006-08-01,370,370
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2006-08-01,1085,1085
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2006-08-01,465,465
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2006-08-01,496,496
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2006-08-01,211,211
SAN JULIAN,internaciones,dias camas disponibles maternidad,2006-08-01,930,930
SAN LUCAS,internaciones,dias camas disponibles maternidad,2006-08-01,403,403
SAN MATIAS,internaciones,dias camas disponibles maternidad,2006-08-01,372,372
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
SAN PEDRO,internaciones,dias camas disponibles maternidad,2006-08-01,341,341
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
SAN RAMON,internaciones,dias camas disponibles maternidad,2006-08-01,186,186
SANTA ANA,internaciones,dias camas disponibles maternidad,2006-08-01,186,186
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2006-08-01,14419,14419
SANTA ROSA,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2006-08-01,310,310
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2006-08-01,92,92
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2006-08-01,248,248
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2006-08-01,217,217
SICAYA,internaciones,dias camas disponibles maternidad,2006-08-01,124,124
SIPE SIPE,internaciones,dias camas disponibles maternidad,2006-08-01,372,372
SOPACHUY,internaciones,dias camas disponibles maternidad,2006-08-01,279,279
SORACACHI,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
SORATA,internaciones,dias camas disponibles maternidad,2006-08-01,248,248
SUCRE,internaciones,dias camas disponibles maternidad,2006-08-01,3999,3999
TACACHI,internaciones,dias camas disponibles maternidad,2006-08-01,31,31
TACACOMA,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
TACOPAYA,internaciones,dias camas disponibles maternidad,2006-08-01,155,155
TAPACARI,internaciones,dias camas disponibles maternidad,2006-08-01,557,557
TARABUCO,internaciones,dias camas disponibles maternidad,2006-08-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2006-08-01,62,62
TARATA,internaciones,dias camas disponibles maternidad,2006-08-01,154,154
TARIJA,internaciones,dias camas disponibles maternidad,2006-08-01,884,884
TARVITA,internaciones,dias camas disponibles maternidad,2006-08-01,620,620
TEOPONTE,internaciones,dias camas disponibles maternidad,2006-08-01,93,93
