municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
ESCARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
ESCOMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,9,9
EUCALIPTUS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
EXALTACION,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
FERNANDEZ ALONSO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,60,60
FILADELFIA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,12,12
GAIOC JATUN AYLLU YURA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
GENERAL SAAVEDRA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,86,86
GIA-TIM,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,19,19
GUANAY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,29,29
GUAQUI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
GUAYARAMERIN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,230,230
GUTIERREZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,19,19
HUACARAJE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
HUACARETA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,48,48
HUACAYA (VILLA DE HUACAYA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,7,7
HUACHACALLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
HUANUNI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,376,376
HUARINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,43,43
HUATAJATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,14,14
HUAYLLAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
HUMANATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,3,3
ICHOCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,3,3
ICLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,28,28
INCAHUASI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,39,39
INQUISIVI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,18,18
IRUPANA (VILLA DE LANZA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,38,38
IXIAMAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
JESUS DE MACHACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,18,18
LA ASUNTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,121,121
LA GUARDIA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1146,1146
LA PAZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,11635,11635
LA RIVERA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
LAGUNILLAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,39,39
LAJA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,71,71
LAS CARRERAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,32,32
LICOMA PAMPA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
LLALLAGUA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,24,24
LLICA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,8,8
LORETO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
LURIBAY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,3,3
MACHACAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,20,20
MACHARETI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,20,20
MAGDALENA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,12,12
MAIRANA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,49,49
MALLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
MAPIRI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,40,40
MECAPACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,51,51
MINEROS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,136,136
MIZQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,140,140
MOCOMOCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,13,13
MOJOCOYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,34,34
MONTEAGUDO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,181,181
MONTERO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2097,2097
MORO MORO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,16,16
MOROCHATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,6,6
OCURI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,29,29
OKINAWA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,51,51
OMEREQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
ORURO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1510,1510
PADCAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,106,106
PADILLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,96,96
PAILON,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,74,74
PALCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,138,138
PALOS BLANCOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,53,53
PAMPA AULLAGAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
PAMPA GRANDE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,16,16
PAPEL PAMPA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,3,3
PASORAPA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
PATACAMAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,40,40
PAZÑA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,7,7
PELECHUCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
POCOATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,12,12
POCONA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,9,9
POJO (CBBA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,11,11
POOPO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,70,70
PORCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,24,24
POROMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,38,38
PORONGO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,35,35
PORTACHUELO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,21,21
PORVENIR,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,27,27
POSTRER VALLE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
POTOSI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,801,801
PRESTO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,27,27
PUCARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,3,3
PUCARANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,63,63
PUERTO ACOSTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
PUERTO CARABUCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,17,17
PUERTO GONZALO MORENO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,10,10
PUERTO PEREZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,9,9
PUERTO QUIJARRO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,32,32
PUERTO RICO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,7,7
PUERTO SUAREZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,22,22
PUERTO VILLARROEL,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,633,633
PUNA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,9,9
PUNATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,663,663
QUIABAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
QUILLACOLLO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,951,951
QUIME,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,10,10
QUIRUSILLAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,14,14
RAQAYPAMPA(ETA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
RAVELO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,11,11
REYES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
RIBERALTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,940,940
ROBORE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,102,102
RURRENABAQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,48,48
SABAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,8,8
SACABA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1223,1223
SACABAMBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,19,19
SACACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,8,8
SAIPINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,42,42
SALINAS DE GARCI MENDOZA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
SAMAIPATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,32,32
SAN ANDRES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,16,16
SAN ANDRES DE MACHACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,11,11
SAN ANTONIO DE LOMERIO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,13,13
SAN BENITO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,55,55
SAN BORJA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,60,60
SAN BUENA VENTURA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,7,7
SAN CARLOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,155,155
SAN IGNACIO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,38,38
SAN IGNACIO DE VELASCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,74,74
SAN JAVIER(BNI),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,21,21
SAN JAVIER(STC),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,46,46
SAN JOAQUIN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
SAN JOSE DE CHIQUITOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,27,27
SAN JUAN DE YAPACANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,41,41
SAN JULIAN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,128,128
SAN LORENZO(PND),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,6,6
SAN LORENZO(TJA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,131,131
SAN LUCAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,150,150
SAN MATIAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,34,34
SAN MIGUEL DE VELASCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,44,44
SAN PABLO DE LIPEZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
SAN PEDRO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,75,75
SAN PEDRO DE BUENA VISTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,15,15
SAN PEDRO DE CURAHUARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
SAN PEDRO DE MACHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
SAN PEDRO DE QUEMES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
SAN PEDRO DE TIQUINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,19,19
SAN PEDRO(PND),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
SAN RAFAEL,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,28,28
SAN RAMON BENI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,13,13
SAN RAMON SCZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,42,42
SANTA ANA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,22,22
SANTA CRUZ DE LA SIERRA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,19443,19443
SANTA ROSA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,9,9
SANTA ROSA DEL SARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,29,29
SANTIAGO DE CALLAPA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
SANTIAGO DE HUARI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
SANTIAGO DE HUATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
SANTIVAÑES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,6,6
SANTUARIO DE QUILLACAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
SAPAHAQUI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
SENA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,22,22
SHINAOTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,237,237
SICA SICA (VILLA AROMA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,9,9
SIPE SIPE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,65,65
SOPACHUY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,52,52
SORACACHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,10,10
SORATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,34,34
SUCRE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5072,5072
TACACHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
TACACOMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,14,14
TACOBAMBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,7,7
TACOPAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,5,5
TAHUA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
TAPACARI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,9,9
TARABUCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,52,52
TARACO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,7,7
TARATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,13,13
TARIJA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2683,2683
TARVITA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,66,66
TEOPONTE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,6,6
TIAHUANACU,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,41,41
TINGUIPAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,7,7
TIPUANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,19,19
TIQUIPAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,465,465
TIRAQUE (CBBA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,34,34
TITO YUPANQUI (PARQUIPUJIO),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
TOCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,6,6
TODOS SANTOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
TOLATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,24,24
TOLEDO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
TOMAVE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
TOMINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,39,39
TORO TORO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,41,41
TOTORA(CBBA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,39,39
TOTORA(ORR),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,2,2
TRIGAL,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
TRINIDAD,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1097,1097
TUPIZA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,259,259
UMALA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
UNCIA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,72,72
URIONDO (A. CONCEPCION),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,63,63
URUBICHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,6,6
UYUNI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,85,85
VACAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,7,7
VALLEGRANDE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,52,52
VIACHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,591,591
VILA VILA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
VILLA CHARCAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,11,11
VILLA MONTES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,244,244
VILLA NUEVA (LOMA ALTA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,1,1
VILLA RIVERO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,56,56
VILLA SERRANO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,45,45
VILLA TUNARI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,442,442
VILLA VACA GUZMAN (MUYUPAMPA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,61,61
VILLAZON,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,216,216
VINTO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,280,280
VITICHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,6,6
WALDO BALLIVIAN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,3,3
WARNES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,921,921
YACUIBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,626,626
YAMPARAEZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,53,53
YANACACHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,15,15
YAPACANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,404,404
YOCALLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
YOTALA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,86,86
YUNCHARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,4,4
ZUDAÑEZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-06-01,56,56
ACHACACHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,99,99
ACHOCALLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1,1
AIQUILE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,107,107
ALALAY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,2,2
ALCALA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,25,25
ALTO BENI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,3,3
ANCORAIMES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,7,7
ANDAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,6,6
ANTEQUERA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1,1
ANZALDO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,8,8
APOLO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,10,10
ARAMPAMPA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,2,2
ARANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,20,20
ARBIETO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,20,20
ARQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,11,11
ASCENCION DE GUARAYOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,44,44
ATOCHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,167,167
AYATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,2,2
AYO AYO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,56,56
AYOPAYA (V. DE INDEPENDENCIA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,28,28
AZURDUY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,38,38
BATALLAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,43,43
BAURES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,12,12
BELEN DE ANDAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1,1
BELLA FLOR,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,7,7
BERMEJO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1205,1205
BETANZOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,105,105
BOLIVAR,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1,1
BOLPEBRA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,2,2
BOYUIBE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,14,14
BUENA VISTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,58,58
CABEZAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,48,48
CAIROMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,13,13
"CAIZA ""D""",referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,13,13
CAJUATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,30,30
CALACOTO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,2,2
CALAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,45,45
CAMARGO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,144,144
CAMATAQUI (C. VILLA ABECIA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,27,27
CAMIRI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,331,331
CAPINOTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,239,239
CAQUIAVIRI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,5,5
CARACOLLO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,54,54
CARANAVI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,120,120
CARAPARI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,151,151
CARIPUYO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,4,4
CARMEN RIVERO TORREZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,10,10
CATACORA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,6,6
CHALLAPATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,47,47
CHAQUI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,12,12
CHARAGUA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,113,113
CHARAÑA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1,1
CHAYANTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,6,6
CHIMORE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,178,178
CHIPAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1,1
CHOQUE COTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1,1
CHUA COCANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,13,13
CHULUMANI (V. DE LA LIBERTAD),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,76,76
CHUMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,7,7
CKOCHAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,12,12
CLIZA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,16,16
COBIJA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,653,653
COCAPATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,11,11
COCHABAMBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,8861,8861
COLCAPIRHUA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,500,500
"COLCHA ""K""",referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,69,69
COLLANA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,14,14
COLOMI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,69,69
COLPA BELGICA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-07-01,54,54
