municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
ACHOCALLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
AIQUILE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,85,85
ALTO BENI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
ANDAMARCA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
ARAMPAMPA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
ARANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
ASCENCION DE GUARAYOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,25,25
ATOCHA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
AZURDUY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,6,6
BERMEJO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,868,868
BETANZOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
BUENA VISTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,15,15
CABEZAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,17,17
CAMARGO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,132,132
CAMIRI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,6,6
CAPINOTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,64,64
CAQUIAVIRI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
CARACOLLO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
CARANAVI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,228,228
CARAPARI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,25,25
CARIPUYO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
CARMEN RIVERO TORREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
CHALLAPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,23,23
CHAQUI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
CHARAGUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,41,41
CHARAÑA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
CHAYANTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
CHIMORE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,26,26
CHULUMANI (V. DE LA LIBERTAD),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,71,71
CKOCHAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
COBIJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1101,1101
COCHABAMBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,9926,9926
COLCAPIRHUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,94,94
COLOMI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
COLPA BELGICA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,14,14
COLQUECHACA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
COLQUENCHA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
COMARAPA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,59,59
CONCEPCION,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
CORIPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
COROICO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,229,229
COTAGAITA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
COTOCA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,31,31
CUATRO CAÑADAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,11,11
CUEVO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
CULPINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,16,16
EL ALTO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,6066,6066
EL PUENTE(TJA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
EL TORNO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,127,127
EL VILLAR,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
ENTRE RIOS TRJ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,78,78
ENTRE RIOS CBBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,57,57
ESCOMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,17,17
FERNANDEZ ALONSO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
GENERAL SAAVEDRA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,17,17
GUANAY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
GUAYARAMERIN,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,215,215
GUTIERREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
HUANUNI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,469,469
HUARINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
HUATAJATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
ICLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
INCAHUASI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,8,8
IRUPANA (VILLA DE LANZA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
IXIAMAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,6,6
JESUS DE MACHACA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,9,9
LA ASUNTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
LA GUARDIA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,140,140
LA PAZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,14221,14221
LAGUNILLAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
LAJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
LLALLAGUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,68,68
LLICA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
MACHARETI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
MAIRANA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,18,18
MALLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
MAPIRI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,7,7
MECAPACA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,6,6
MINEROS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,9,9
MIZQUE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,64,64
MOJINETE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
MOJOCOYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
MONTEAGUDO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,182,182
MONTERO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3823,3823
OCURI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,10,10
OKINAWA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,7,7
ORURO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4454,4454
PADCAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
PADILLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,34,34
PAILON,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,8,8
PALCA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
PALOS BLANCOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,59,59
PASORAPA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
PATACAMAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,39,39
POJO (CBBA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
POROMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
PORONGO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
PORTACHUELO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
POSTRER VALLE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
POTOSI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2485,2485
PRESTO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
PUCARA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
PUCARANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,12,12
PUERTO GONZALO MORENO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
PUERTO QUIJARRO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
PUERTO SUAREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,37,37
PUERTO VILLARROEL,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,604,604
PUNATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1378,1378
QUILLACOLLO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1144,1144
QUIME,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
QUIRUSILLAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
RAVELO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
RIBERALTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,794,794
ROBORE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
RURRENABAQUE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,20,20
SACABA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,816,816
SACABAMBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SACACA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
SAIPINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SALINAS DE GARCI MENDOZA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SAMAIPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
SAN ANDRES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
SAN ANTONIO DE ESMORUCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SAN ANTONIO DE LOMERIO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
SAN BENITO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
SAN BORJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,34,34
SAN BUENA VENTURA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,12,12
SAN CARLOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,72,72
SAN IGNACIO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
SAN IGNACIO DE VELASCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,24,24
SAN JUAN DE YAPACANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
SAN JULIAN,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,34,34
SAN LORENZO(TJA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,13,13
SAN LUCAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,110,110
SAN MATIAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,25,25
SAN MIGUEL DE VELASCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SAN PEDRO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SAN PEDRO DE BUENA VISTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
SAN RAFAEL,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
SANTA ANA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SANTA CRUZ DE LA SIERRA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,13523,13523
SAPAHAQUI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SENA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SHINAOTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,18,18
SICAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
SIPE SIPE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
SOPACHUY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,16,16
SORATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
SUCRE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5042,5042
TACACOMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
TAPACARI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
TARABUCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,106,106
TARACO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
TARATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
TARIJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3917,3917
TARVITA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,14,14
TIAHUANACU,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
TINGUIPAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
TIQUIPAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,361,361
TIRAQUE (CBBA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,2,2
TOLATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
TOMINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
TORO TORO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
TOTORA(CBBA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,24,24
TRINIDAD,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1703,1703
TUPIZA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,288,288
UMALA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
UNCIA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
URIONDO (A. CONCEPCION),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,18,18
UYUNI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,11,11
VACAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,3,3
VALLEGRANDE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,136,136
VIACHA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,476,476
VILLA CHARCAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
VILLA MONTES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,341,341
VILLA RIVERO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
VILLA SERRANO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
VILLA TUNARI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1362,1362
VILLA VACA GUZMAN (MUYUPAMPA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,5,5
VILLAZON,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,233,233
VINTO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,511,511
WARNES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,727,727
YACO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
YACUIBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,586,586
YAMPARAEZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,4,4
YAPACANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,501,501
YOCALLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
YOTALA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-07-01,1,1
ACHACACHI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,237,237
AIQUILE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,53,53
ALCALA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
ALTO BENI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
APOLO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,4,4
ARAMPAMPA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
ARANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,6,6
ASCENCION DE GUARAYOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,25,25
ATOCHA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
AZURDUY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
BATALLAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
BERMEJO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,783,783
BETANZOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,13,13
BUENA VISTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
CABEZAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,10,10
CAMARGO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,119,119
CAMIRI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,379,379
CAPINOTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,42,42
CARACOLLO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
CARANAVI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,223,223
CARAPARI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,31,31
CARIPUYO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
CARMEN RIVERO TORREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
CHALLAPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,26,26
CHAQUI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
CHARAGUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,39,39
CHAYANTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
CHIMORE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,31,31
CHULUMANI (V. DE LA LIBERTAD),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,69,69
CLIZA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
COBIJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1118,1118
COCHABAMBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,8330,8330
COLCAPIRHUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,86,86
"COLCHA ""K""",referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
COLPA BELGICA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,9,9
COMARAPA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,62,62
CONCEPCION,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
CORIPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,5,5
CORO CORO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
COROICO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,220,220
COTAGAITA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
COTOCA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,281,281
CUATRO CAÑADAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,15,15
CULPINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,15,15
EL ALTO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,4841,4841
EL PUENTE(STC),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
EL PUENTE(TJA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,8,8
EL TORNO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,156,156
EL VILLAR,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
ENTRE RIOS TRJ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,47,47
ENTRE RIOS CBBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,68,68
ESCOMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,22,22
FERNANDEZ ALONSO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,10,10
GAIOC JATUN AYLLU YURA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
GENERAL SAAVEDRA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,25,25
GUANAY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,7,7
GUAYARAMERIN,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,167,167
GUTIERREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,6,6
HUACARETA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
HUANUNI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,262,262
HUMANATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
ICHOCA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
INCAHUASI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,9,9
IRUPANA (VILLA DE LANZA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
IXIAMAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
LA ASUNTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,5,5
LA GUARDIA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,128,128
LA PAZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,11618,11618
LAGUNILLAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
LAJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
LAS CARRERAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
LLALLAGUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,66,66
LURIBAY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
MACHARETI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,10,10
MAGDALENA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
MAIRANA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,24,24
MAPIRI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,14,14
MECAPACA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,4,4
MINEROS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
MIZQUE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,80,80
MOCOMOCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,1,1
MOJOCOYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,3,3
MONTEAGUDO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,196,196
MONTERO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2398,2398
MORO MORO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,2,2
OCURI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,14,14
OKINAWA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,4,4
ORURO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,4407,4407
PADCAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-08-01,11,11
