municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
TIAWANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,2,2
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,4,4
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,2,2
TRIGAL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,7,7
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,4,4
URUBICHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,4,4
VILA VILA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,12,12
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,3,3
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-06-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,10,10
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,6,6
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,10,10
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,8,8
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,11,11
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,16,16
BOLIVAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,10,10
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,7,7
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,8,8
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,8,8
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,6,6
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,55,55
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,10,10
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,6,6
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
ESCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,8,8
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,44,44
LA RIVERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,6,6
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
MINEROS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,10,10
MORO MORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,7,7
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
PADILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
PAMPA GRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,13,13
POJO (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
PORVENIR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,7,7
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,7,7
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,8,8
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,7,7
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,12,12
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
SAMAIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,15,15
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,6,6
SAN MATIAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,8,8
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
SAN RAFAEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,32,32
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,6,6
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TIAWANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
TRIGAL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,16,16
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
URUBICHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,4,4
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,12,12
VINTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,5,5
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,11,11
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,2,2
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,10,10
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-07-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,11,11
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,5,5
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,5,5
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,7,7
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,9,9
CAJUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,4,4
CAMARGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CATACORA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,8,8
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,5,5
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,6,6
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,54,54
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,4,4
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,5,5
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-08-01,3,3
