municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,20,20
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,494,494
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,119,119
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,80,80
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,60,60
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,3110,3110
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,348,348
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,104,104
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,34,34
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,130,130
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,19,19
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,290,290
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,52,52
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,204,204
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,180,180
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,303,303
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,2632,2632
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,62,62
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,85,85
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,133,133
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,282,282
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,22,22
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,29,29
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,10,10
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,203,203
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,26,26
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,111,111
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,290,290
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,52,52
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,128,128
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,4,4
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,29,29
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,185,185
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,137,137
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,14,14
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,222,222
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,329,329
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,92,92
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,37,37
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,21,21
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,91,91
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,120,120
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,750,750
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,35,35
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,30,30
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,2876,2876
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,25,25
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,57,57
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,12,12
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,332,332
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,192,192
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,46,46
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,22,22
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,186,186
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,48,48
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,2703,2703
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,95,95
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,50,50
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,193,193
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,241,241
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,70,70
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,46,46
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,390,390
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,146,146
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,158,158
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,135,135
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,1769,1769
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,81,81
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,137,137
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,899,899
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,25,25
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,2532,2532
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,701,701
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,92,92
TIPUANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,380,380
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,40,40
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,20,20
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,196,196
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,3,3
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,25,25
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,94,94
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,394,394
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,55,55
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,66,66
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,51,51
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,211,211
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,823,823
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,63,63
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,65,65
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,62,62
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,30,30
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,45,45
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,250,250
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,79,79
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,10,10
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,756,756
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,121,121
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,235,235
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,390,390
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,199,199
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,156,156
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,266,266
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,550,550
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,135,135
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,5,5
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,527,527
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,1343,1343
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,367,367
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,111,111
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,982,982
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,338,338
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-06-01,533,533
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,110,110
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,104,104
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,457,457
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,70,70
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,85,85
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,101,101
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,105,105
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,9,9
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,140,140
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,68,68
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,811,811
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,20,20
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,21,21
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,266,266
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,80,80
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,67,67
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,568,568
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,4,4
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,75,75
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,73,73
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,105,105
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,25,25
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,296,296
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,29,29
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,380,380
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,155,155
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,47,47
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,49,49
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,373,373
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,116,116
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,483,483
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,62,62
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,140,140
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,31,31
CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,8,8
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,44,44
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,77,77
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,30,30
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,100,100
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,446,446
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,173,173
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,193,193
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,30,30
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,302,302
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,24,24
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,30,30
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,88,88
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,76,76
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,289,289
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,21,21
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,104,104
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,763,763
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,20,20
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,36,36
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,32,32
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,45,45
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,63,63
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,604,604
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,10,10
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,49,49
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,405,405
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,391,391
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,122,122
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,57,57
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,481,481
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,12,12
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,7211,7211
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,186,186
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,47,47
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,197,197
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1447,1447
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,95,95
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,396,396
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,61,61
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,5,5
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,329,329
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,154,154
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,30,30
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,20,20
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,10,10
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,340,340
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,154,154
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,308,308
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,79,79
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,636,636
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,20,20
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,182,182
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,307,307
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,367,367
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,20,20
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,13,13
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,25,25
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,141,141
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,69,69
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,27,27
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,6,6
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,222,222
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,37,37
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,246,246
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,299,299
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,46,46
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,267,267
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,80,80
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,14,14
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,63,63
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,151,151
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,62,62
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,31,31
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,240,240
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,487,487
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,590,590
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,50,50
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,110,110
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,2924,2924
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,259,259
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,405,405
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,194,194
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,103,103
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,16,16
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,86,86
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,80,80
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,33,33
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,50,50
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,26,26
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,121,121
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,274,274
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,50,50
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,98,98
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,210,210
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,382,382
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,198,198
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,117,117
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,3797,3797
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,150,150
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,96,96
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,43,43
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,125,125
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,13,13
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,386,386
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,126,126
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,247,247
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,176,176
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,546,546
QUIABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,13,13
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,3417,3417
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,61,61
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,105,105
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,132,132
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-07-01,639,639
