municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,4,4
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,3,3
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,8,8
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,3,3
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,57,57
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,33,33
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,22,22
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,8,8
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,4,4
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,41,41
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,32,32
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,69,69
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,13,13
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,17,17
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,23,23
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,20,20
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,55,55
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,11,11
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,42,42
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,36,36
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,3,3
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,63,63
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,176,176
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,39,39
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,573,573
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,10,10
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,5,5
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,4,4
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,8,8
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,14,14
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,25,25
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,9,9
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,15,15
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,95,95
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,45,45
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,15,15
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,15,15
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,72,72
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,9,9
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,173,173
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,86,86
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,8,8
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,78,78
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,43,43
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,14,14
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,16,16
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,28,28
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,8,8
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,58,58
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,173,173
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,48,48
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,8,8
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,12,12
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,46,46
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,11,11
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,132,132
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,5,5
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,23,23
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,76,76
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,3,3
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,20,20
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,6,6
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,69,69
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,5,5
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,94,94
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,51,51
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,22,22
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,18,18
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,160,160
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,42,42
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,13,13
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,315,315
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,9,9
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,32,32
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,13,13
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-06-01,38,38
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,25,25
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,25,25
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,40,40
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,13,13
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,10,10
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,49,49
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,14,14
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,31,31
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,13,13
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,72,72
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,7,7
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,48,48
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,11,11
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,57,57
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,10,10
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,60,60
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,46,46
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,40,40
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,200,200
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,14,14
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,29,29
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,18,18
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,10,10
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,91,91
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,25,25
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,89,89
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,24,24
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,10,10
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,26,26
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,81,81
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,7,7
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,13,13
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,40,40
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,16,16
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,490,490
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,7,7
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,17,17
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,66,66
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,180,180
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,21,21
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,164,164
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,61,61
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,37,37
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,39,39
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,62,62
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,11,11
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,11,11
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,52,52
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,221,221
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,160,160
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,12,12
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,19,19
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,7,7
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,11,11
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,9,9
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,31,31
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,12,12
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,44,44
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,27,27
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,108,108
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,13,13
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,15,15
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1382,1382
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,17,17
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,40,40
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,88,88
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,9,9
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,12,12
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,26,26
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,59,59
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,27,27
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,17,17
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,77,77
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,46,46
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,90,90
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,42,42
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,6,6
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,29,29
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,53,53
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,49,49
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,107,107
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,23,23
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,9,9
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,23,23
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,45,45
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,21,21
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,5,5
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,8,8
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,30,30
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,53,53
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,17,17
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,139,139
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,13,13
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-07-01,4,4
