municipality,group,variable,month,Nº de reuniones realizadas con Comités Loc. de Salud,TOTAL
BETANZOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,15,15
BOLIVAR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
BOLPEBRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,12,12
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,5,5
CAJUATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
CAMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
CAPINOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
CARACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
CARANAVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
CARAPARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,9,9
CHARAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,8,8
CHUMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,80,80
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,19,19
COBIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,85,85
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
COLQUECHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,5,5
COMARAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,21,21
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,8,8
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,40,40
EL CHORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,5,5
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,9,9
EL VILLAR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
FILADELFIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,12,12
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,9,9
LA RIVERA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,11,11
LAJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
LLICA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,6,6
MACHARETI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
MINEROS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,6,6
MONTERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
MOROCHATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
OMEREQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,10,10
PADCAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,10,10
PADILLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
PAZÑA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,8,8
POJO (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
PORVENIR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,10,10
PRESTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,16,16
QUIABAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,330,330
RAVELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,6,6
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,16,16
SACABA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
SACACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,43,43
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,5,5
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,8,8
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,8,8
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
SAN JULIAN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,8,8
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
SAN LUCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,25,25
SAN MATIAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,20,20
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,10,10
SAN PEDRO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,14,14
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,22,22
SANTA ROSA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
SORACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,9,9
TACOBAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
TAHUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
TARVITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,6,6
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
TOMAVE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,11,11
TOMINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
TORO TORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,5,5
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,155,155
TURCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
UMALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,42,42
UYUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,3,3
VIACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,19,19
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,6,6
VINTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,4,4
VITICHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,12,12
WARNES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,8,8
YACUIBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,7,7
YOTALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-07-01,2,2
ACACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,3,3
ACHOCALLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,3,3
AIQUILE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,5,5
ALALAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
ANTEQUERA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,19,19
BOLIVAR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,3,3
BOYUIBE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,4,4
BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,4,4
CABEZAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,8,8
CALAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,2,2
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,4,4
CAPINOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,5,5
CARAPARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,4,4
CARIPUYO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,3,3
CHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,9,9
CHARAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,14,14
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,9,9
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,17,17
COBIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,3,3
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,7,7
COLLANA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,12,12
COMANCHE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,11,11
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,8,8
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,8,8
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,25,25
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,9,9
EL VILLAR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,4,4
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2017-08-01,98,98
