municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,522,522
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,14,14
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,234,234
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,39,39
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,115,115
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,22,22
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,459,459
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,218,218
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,66,66
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,128,128
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,84,84
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,239,239
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,1213,1213
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,36,36
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,186,186
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,116,116
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,547,547
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,154,154
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,93,93
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,156,156
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,251,251
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,125,125
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,17,17
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,756,756
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,240,240
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,237,237
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,336,336
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,429,429
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,130,130
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,655,655
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,455,455
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,288,288
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,2,2
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,703,703
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,45,45
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,1789,1789
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,367,367
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,111,111
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,1346,1346
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,345,345
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,2,2
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,10,10
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-06-01,502,502
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,154,154
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,259,259
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,12,12
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,416,416
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,9,9
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,70,70
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,24,24
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,10,10
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,254,254
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,91,91
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,202,202
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,17,17
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,212,212
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,197,197
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,692,692
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,90,90
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,144,144
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,466,466
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,67,67
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,62,62
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,540,540
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,22,22
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,95,95
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,63,63
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,63,63
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,424,424
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,344,344
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,227,227
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,29,29
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,180,180
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,754,754
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,194,194
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,12,12
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,306,306
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,56,56
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,385,385
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,127,127
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,423,423
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,313,313
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,47,47
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,291,291
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,113,113
CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,8,8
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,197,197
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,80,80
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,24,24
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,2,2
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,60,60
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,1237,1237
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,188,188
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,212,212
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,46,46
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,298,298
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,20,20
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,43,43
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,19,19
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,105,105
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,42,42
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,250,250
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,175,175
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,369,369
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,22,22
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,573,573
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,847,847
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,264,264
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,20,20
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,102,102
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,98,98
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,27,27
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,222,222
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,10,10
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,677,677
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,5,5
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,230,230
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,426,426
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,276,276
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,446,446
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,46,46
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,655,655
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,142,142
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,19,19
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,14,14
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,5957,5957
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,230,230
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,78,78
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,391,391
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,1399,1399
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,95,95
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,547,547
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,61,61
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,10,10
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,20,20
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,366,366
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,188,188
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,95,95
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,62,62
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,20,20
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,5,5
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,177,177
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,200,200
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,340,340
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,149,149
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,51,51
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,298,298
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,28,28
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,184,184
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,10,10
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,307,307
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,426,426
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,15,15
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,22,22
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,48,48
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,195,195
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,84,84
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,43,43
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,200,200
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,107,107
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,80,80
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,262,262
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,84,84
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,46,46
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,120,120
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,256,256
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,72,72
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,20,20
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,13,13
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,164,164
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,308,308
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,101,101
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,32,32
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,240,240
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,690,690
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,1141,1141
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,37,37
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,82,82
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,47,47
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,12,12
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,50,50
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,158,158
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,2539,2539
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,595,595
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,686,686
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,227,227
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,80,80
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,60,60
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,77,77
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,130,130
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,44,44
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,100,100
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,132,132
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,83,83
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,41,41
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,752,752
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,96,96
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,76,76
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,159,159
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,143,143
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,573,573
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,250,250
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,94,94
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,107,107
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,3499,3499
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,147,147
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,141,141
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,34,34
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,111,111
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,15,15
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,401,401
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,113,113
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,356,356
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,268,268
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,885,885
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,24,24
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,2517,2517
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,68,68
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,134,134
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,92,92
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,1769,1769
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,158,158
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,83,83
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,98,98
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,360,360
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,77,77
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,265,265
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,304,304
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,16,16
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,56,56
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,10,10
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,100,100
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,26,26
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,111,111
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,101,101
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,193,193
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,10,10
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,543,543
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,44,44
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,45,45
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,26,26
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,129,129
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,458,458
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,1820,1820
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,10,10
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,283,283
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,783,783
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,12,12
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,47,47
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,56,56
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,730,730
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,272,272
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,41,41
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,241,241
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,3,3
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,143,143
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,173,173
SANTA ANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,89,89
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,3283,3283
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,25,25
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,183,183
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,53,53
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,31,31
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,214,214
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,155,155
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,305,305
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,168,168
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,277,277
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,12,12
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,396,396
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,302,302
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-07-01,172,172
