municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
TARATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,9,9
TARIJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,453,453
TARVITA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,21,21
TEOPONTE,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,3,3
TIAWANACU,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,7,7
TINGUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,3,3
TIPUANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,13,13
TIQUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,42,42
TIRAQUE (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,7,7
TITO YUPANQUI (PARQUIPUJIO),referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,2,2
TOCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,3,3
TOLATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,6,6
TOLEDO,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,2,2
TOMAVE,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,9,9
TOMINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,18,18
TORO TORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,3,3
TOTORA(CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,8,8
TOTORA(ORR),referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,1,1
TRIGAL,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,6,6
TRINIDAD,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,307,307
TUPIZA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,177,177
TURCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,6,6
UMALA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,5,5
UNCIA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,10,10
URIONDO (A. CONCEPCION),referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,62,62
URUBICHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,9,9
UYUNI,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,7,7
VACAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,60,60
VALLEGRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,44,44
VIACHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,72,72
VILA VILA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,1,1
VILLA CHARCAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,9,9
VILLA MONTES,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,39,39
VILLA RIVERO,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,7,7
VILLA SERRANO,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,43,43
VILLA TUNARI,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,6,6
VILLAZON,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,216,216
VINTO,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,8,8
VITICHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,6,6
WALDO BALLIVIAN,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,2,2
WARNES,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,138,138
YACO,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,1,1
YACUIBA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,155,155
YAMPARAEZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,19,19
YANACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,16,16
YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,70,70
YOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,12,12
YOTALA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,27,27
YUNCHARA,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,11,11
ZUDAÑEZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-07-01,14,14
ACACIO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
ACHACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,46,46
ACHOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
AIQUILE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,31,31
ALCALA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
ANCORAIMES,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
ANTEQUERA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
ANZALDO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
APOLO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
ARAMPAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
ARANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
ARBIETO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
ARQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
ASCENCION DE GUARAYOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
ATOCHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,111,111
AUCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
AYATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
AYO AYO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,21,21
AZURDUY,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
BATALLAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,9,9
BAURES,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
BELEN DE ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
BELEN DE URMIRI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
BELLA FLOR,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
BERMEJO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,85,85
BETANZOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,27,27
BOLIVAR,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
BOLPEBRA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
BOYUIBE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,9,9
BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
CABEZAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,25,25
CAIROMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,18,18
"CAIZA ""D""",referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,17,17
CAJUATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
CALACOTO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
CALAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,21,21
CAMARGO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,20,20
CAMATAQUI (C. VILLA ABECIA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
CAMIRI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,58,58
CAPINOTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,65,65
CAQUIAVIRI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
CARACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,13,13
CARANAVI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,22,22
CARANGAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
CARAPARI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,36,36
CARIPUYO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
CARMEN RIVERO TORREZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
CHALLAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,45,45
CHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
CHARAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,21,21
CHAYANTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
CHIMORE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,20,20
CHOQUE COTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
CHUMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
CKOCHAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
CLIZA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,34,34
COBIJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,165,165
COCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
COCHABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,329,329
COLCAPIRHUA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,21,21
"COLCHA ""K""",referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
COLLANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
COLOMI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,32,32
COLPA BELGICA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,70,70
COLQUECHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
COMARAPA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,49,49
CONCEPCION,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
COPACABANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,16,16
CORIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,21,21
CORO CORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
COROICO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
CORQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
COTAGAITA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,37,37
COTOCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,128,128
CUATRO CAÑADAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,54,54
CUEVO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,16,16
CULPINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
CURAHUARA DE CARANGAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
DESAGUADERO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
EL ALTO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2476,2476
EL CHORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
EL PUENTE(STC),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,20,20
EL PUENTE(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,23,23
EL TORNO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,64,64
EL VILLAR,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,7,7
ENTRE RIOS TRJ,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,44,44
ENTRE RIOS CBBA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,55,55
ESCOMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,9,9
EUCALIPTUS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
EXALTACION,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
FERNANDEZ ALONSO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,19,19
FILADELFIA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,17,17
GENERAL SAAVEDRA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
GUAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
GUAYARAMERIN,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,114,114
GUTIERREZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,27,27
HUACARETA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
HUACHACALLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
HUANUNI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,39,39
HUARINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
HUAYLLAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
HUMANATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
ICHOCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
ICLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
INCAHUASI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
INGAVI (HUMAITA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
INQUISIVI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
IRUPANA (VILLA DE LANZA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,62,62
IXIAMAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,23,23
JESUS DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
LA ASUNTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,18,18
LA GUARDIA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,201,201
LA PAZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6687,6687
LA RIVERA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
LAGUNILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,15,15
LAJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,35,35
LAS CARRERAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
LICOMA PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,13,13
LLALLAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,21,21
LORETO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
LURIBAY,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
MACHACAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,34,34
MACHARETI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
MAIRANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,23,23
MAPIRI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
MECAPACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
MINEROS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,20,20
MIZQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
MOCOMOCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
MOJOCOYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,9,9
MONTEAGUDO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,23,23
MONTERO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,200,200
MORO MORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
MOROCHATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
OCURI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,7,7
OKINAWA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,48,48
OMEREQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
ORURO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,622,622
PADCAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,54,54
PADILLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,15,15
PAILON,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,33,33
PALOS BLANCOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,16,16
PAMPA AULLAGAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
PAMPA GRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,9,9
PATACAMAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,47,47
PAZÑA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
POCOATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
POCONA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
POJO (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,7,7
POOPO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,18,18
PORCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
POROMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
PORONGO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
PORTACHUELO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,42,42
PORVENIR,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,25,25
POSTRER VALLE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
POTOSI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,339,339
PRESTO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,16,16
PUCARA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
PUCARANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,39,39
PUERTO CARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
PUERTO GONZALO MORENO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,17,17
PUERTO PEREZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,8,8
PUERTO QUIJARRO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,38,38
PUERTO RICO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
PUERTO SUAREZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,19,19
PUERTO VILLARROEL,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,40,40
PUNA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
PUNATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,14,14
QUIABAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
QUILLACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,53,53
QUIME,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
QUIRUSILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
RAVELO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,23,23
REYES,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
RIBERALTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,186,186
ROBORE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,21,21
RURRENABAQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,27,27
SABAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
SACABA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,106,106
SACACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,18,18
SAIPINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
SALINAS DE GARCI MENDOZA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
SAMAIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
SAN ANDRES,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
SAN ANDRES DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
SAN ANTONIO DE LOMERIO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
SAN BENITO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,15,15
SAN BORJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,35,35
SAN BUENA VENTURA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
SAN CARLOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,20,20
SAN IGNACIO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,21,21
SAN IGNACIO DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,48,48
SAN JAVIER(BNI),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
SAN JAVIER(STC),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
SAN JOSE DE CHIQUITOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,18,18
SAN JUAN DE YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
SAN JULIAN,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,68,68
SAN LORENZO(PND),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
SAN LORENZO(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,69,69
SAN LUCAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,34,34
SAN MATIAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,6,6
SAN MIGUEL DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,25,25
SAN PABLO DE LIPEZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
SAN PEDRO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,24,24
SAN PEDRO DE BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,15,15
SAN PEDRO DE QUEMES,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
SAN PEDRO DE TIQUINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
SAN RAFAEL,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,14,14
SAN RAMON BENI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
SANTA ANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,9,9
SANTA CRUZ DE LA SIERRA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2757,2757
SANTA ROSA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
SANTA ROSA DEL SARA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,82,82
SANTIAGO DE CALLAPA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
SANTIAGO DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
SANTIVAÑES,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,3,3
SANTUARIO DE QUILLACAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1,1
SAPAHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,14,14
SENA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
SICA SICA (VILLA AROMA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,19,19
SICAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
SIPE SIPE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,40,40
SOPACHUY,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,9,9
SORACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
SORATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,17,17
SUCRE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,1987,1987
TACOPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
TAPACARI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
TARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,27,27
TARACO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,7,7
TARATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,18,18
TARIJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,492,492
TARVITA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,18,18
TEOPONTE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
TINGUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
TIPUANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,18,18
TIQUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,76,76
TIRAQUE (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,7,7
TOCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
TOLATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
TOLEDO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
TOMAVE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
TOMINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,12,12
TORO TORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,4,4
TOTORA(CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,15,15
TOTORA(ORR),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
TRIGAL,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,7,7
TRINIDAD,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,263,263
TUPIZA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,179,179
TURCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,5,5
UMALA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
UNCIA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,14,14
URIONDO (A. CONCEPCION),referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,44,44
URUBICHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,10,10
UYUNI,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,11,11
VACAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,14,14
VALLEGRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,28,28
VIACHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,93,93
VILA VILA,referencias y retornos,pacientes referidos a otros establecimientos,2012-08-01,2,2
