,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
HUACARETA,atencion odontologica,restauraciones,2018-06-01,7,23,5,4,1,2,4,16,6,2,0,0,0,0,70
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2018-06-01,11,8,4,16,0,0,1,13,0,0,0,0,0,0,53
HUACHACALLA,atencion odontologica,restauraciones,2018-06-01,2,1,0,1,0,0,0,2,0,0,0,0,0,0,6
HUANUNI,atencion odontologica,restauraciones,2018-06-01,39,46,42,39,25,38,71,145,15,9,0,0,0,0,469
HUARACAJE,atencion odontologica,restauraciones,2018-06-01,0,0,4,2,5,7,2,22,5,3,0,0,0,0,50
HUARINA,atencion odontologica,restauraciones,2018-06-01,0,0,0,0,0,1,2,0,2,2,0,0,0,0,7
HUATAJATA,atencion odontologica,restauraciones,2018-06-01,4,3,0,0,1,0,3,8,4,0,0,0,0,0,23
HUAYLLAMARCA,atencion odontologica,restauraciones,2018-06-01,2,9,8,5,11,32,2,29,8,7,0,0,0,0,113
HUMANATA,atencion odontologica,restauraciones,2018-06-01,1,0,0,0,0,0,0,0,4,1,0,0,0,0,6
ICHOCA,atencion odontologica,restauraciones,2018-06-01,18,12,1,1,0,0,1,5,5,0,0,0,0,0,43
ICLA,atencion odontologica,restauraciones,2018-06-01,19,28,7,23,10,31,5,30,2,0,0,0,0,0,155
INCAHUASI,atencion odontologica,restauraciones,2018-06-01,13,8,5,0,0,7,0,10,0,0,0,0,0,0,43
INQUISIVI,atencion odontologica,restauraciones,2018-06-01,8,4,1,0,4,9,7,19,13,2,0,0,0,0,67
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2018-06-01,54,40,15,6,1,5,6,38,0,4,0,0,0,0,169
IXIAMAS,atencion odontologica,restauraciones,2018-06-01,5,5,2,1,0,3,0,6,1,0,0,0,0,0,23
JESUS DE MACHACA,atencion odontologica,restauraciones,2018-06-01,7,9,5,7,7,5,16,30,4,15,0,0,0,0,105
LA ASUNTA,atencion odontologica,restauraciones,2018-06-01,24,30,32,35,2,33,11,88,3,0,0,0,0,0,258
LA GUARDIA,atencion odontologica,restauraciones,2018-06-01,104,121,1,2,2,26,6,122,12,3,0,0,0,0,399
LA PAZ,atencion odontologica,restauraciones,2018-06-01,1843,1583,1078,1283,454,795,2208,4361,704,683,0,0,0,0,14992
LA RIVERA,atencion odontologica,restauraciones,2018-06-01,0,8,2,12,9,0,0,0,6,0,0,0,0,0,37
LAGUNILLAS,atencion odontologica,restauraciones,2018-06-01,0,0,0,0,3,7,1,16,0,0,0,0,0,0,27
LAJA,atencion odontologica,restauraciones,2018-06-01,21,35,2,2,1,4,7,27,4,1,0,0,0,0,104
LAS CARRERAS,atencion odontologica,restauraciones,2018-06-01,3,2,6,9,5,4,15,37,5,6,0,0,0,0,92
LICOMA PAMPA,atencion odontologica,restauraciones,2018-06-01,1,1,0,1,0,1,0,3,0,0,0,0,0,0,7
LLALLAGUA,atencion odontologica,restauraciones,2018-06-01,43,78,7,4,5,43,27,144,26,14,0,0,0,0,391
LLICA,atencion odontologica,restauraciones,2018-06-01,0,0,3,2,4,1,8,5,0,2,0,0,0,0,25
LORETO,atencion odontologica,restauraciones,2018-06-01,0,0,0,7,3,5,2,5,0,1,0,0,0,0,23
LURIBAY,atencion odontologica,restauraciones,2018-06-01,5,1,2,1,0,2,4,14,5,1,0,0,0,0,35
MACHACAMARCA,atencion odontologica,restauraciones,2018-06-01,11,15,57,66,7,29,40,43,40,49,0,0,0,0,357
MACHARETI,atencion odontologica,restauraciones,2018-06-01,7,5,0,4,13,9,12,25,2,0,0,0,0,0,77
MAGDALENA,atencion odontologica,restauraciones,2018-06-01,0,1,7,10,3,2,10,12,2,0,0,0,0,0,47
MAIRANA,atencion odontologica,restauraciones,2018-06-01,12,27,7,7,2,43,4,111,0,1,0,0,0,0,214
MALLA,atencion odontologica,restauraciones,2018-06-01,1,8,0,0,1,0,1,1,0,0,0,0,0,0,12
MAPIRI,atencion odontologica,restauraciones,2018-06-01,41,46,4,3,0,7,5,31,0,1,0,0,0,0,138
MECAPACA,atencion odontologica,restauraciones,2018-06-01,33,31,13,5,3,4,4,25,0,0,0,0,0,0,118
MINEROS,atencion odontologica,restauraciones,2018-06-01,8,10,0,0,0,3,0,11,0,3,0,0,0,0,35
MIZQUE,atencion odontologica,restauraciones,2018-06-01,107,140,26,10,3,18,17,26,2,6,0,0,0,0,355
MOCOMOCO,atencion odontologica,restauraciones,2018-06-01,9,7,1,2,0,4,15,20,5,3,0,0,0,0,66
MOJINETE,atencion odontologica,restauraciones,2018-06-01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
MOJOCOYA,atencion odontologica,restauraciones,2018-06-01,4,10,11,4,3,23,23,55,0,0,0,0,0,0,133
MONTEAGUDO,atencion odontologica,restauraciones,2018-06-01,69,58,7,21,23,37,52,110,9,6,0,0,0,0,392
MONTERO,atencion odontologica,restauraciones,2018-06-01,165,156,89,116,36,90,108,323,69,26,0,0,0,0,1178
MORO MORO,atencion odontologica,restauraciones,2018-06-01,4,6,1,9,1,6,4,8,4,0,0,0,0,0,43
MOROCHATA,atencion odontologica,restauraciones,2018-06-01,21,12,6,8,2,11,9,17,7,3,0,0,0,0,96
OCURI,atencion odontologica,restauraciones,2018-06-01,6,5,14,24,6,21,5,15,3,1,0,0,0,0,100
OKINAWA,atencion odontologica,restauraciones,2018-06-01,1,0,1,0,0,0,1,3,0,0,0,0,0,0,6
OMEREQUE,atencion odontologica,restauraciones,2018-06-01,0,8,0,0,1,8,0,7,3,2,0,0,0,0,29
ORURO,atencion odontologica,restauraciones,2018-06-01,575,632,383,390,154,290,833,1564,201,169,0,0,0,0,5191
PADCAYA,atencion odontologica,restauraciones,2018-06-01,2,3,10,9,4,17,19,32,1,0,0,0,0,0,97
PADILLA,atencion odontologica,restauraciones,2018-06-01,15,33,15,19,13,31,33,91,11,2,0,0,0,0,263
PAILON,atencion odontologica,restauraciones,2018-06-01,22,24,7,7,3,14,17,59,2,4,0,0,0,0,159
PALCA,atencion odontologica,restauraciones,2018-06-01,14,19,0,6,1,2,2,8,2,1,0,0,0,0,55
PALOS BLANCOS,atencion odontologica,restauraciones,2018-06-01,39,37,20,12,2,31,14,72,7,6,0,0,0,0,240
PAMPA AULLAGAS,atencion odontologica,restauraciones,2018-06-01,10,4,13,9,1,4,0,8,1,3,0,0,0,0,53
PAMPA GRANDE,atencion odontologica,restauraciones,2018-06-01,13,10,0,4,0,4,0,29,0,1,0,0,0,0,61
PAPEL PAMPA,atencion odontologica,restauraciones,2018-06-01,1,1,1,0,1,5,4,6,9,7,0,0,0,0,35
PASORAPA,atencion odontologica,restauraciones,2018-06-01,1,4,11,7,0,4,10,11,3,0,0,0,0,0,51
PATACAMAYA,atencion odontologica,restauraciones,2018-06-01,65,62,1,8,0,16,3,45,4,1,0,0,0,0,205
PAZÑA,atencion odontologica,restauraciones,2018-06-01,17,32,23,10,0,1,2,9,0,4,0,0,0,0,98
PELECHUCO,atencion odontologica,restauraciones,2018-06-01,14,12,1,2,0,4,0,7,1,0,0,0,0,0,41
POCOATA,atencion odontologica,restauraciones,2018-06-01,8,33,0,2,0,12,7,35,22,35,0,0,0,0,154
POCONA,atencion odontologica,restauraciones,2018-06-01,34,33,92,111,0,18,4,52,3,8,0,0,0,0,355
POJO (CBBA),atencion odontologica,restauraciones,2018-06-01,22,28,25,21,4,29,4,29,0,3,0,0,0,0,165
POOPO,atencion odontologica,restauraciones,2018-06-01,15,7,85,71,22,49,55,30,23,15,0,0,0,0,372
PORCO,atencion odontologica,restauraciones,2018-06-01,2,1,2,0,1,1,0,9,0,0,0,0,0,0,16
POROMA,atencion odontologica,restauraciones,2018-06-01,7,13,30,42,13,23,40,52,1,2,0,0,0,0,223
PORONGO,atencion odontologica,restauraciones,2018-06-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
PORTACHUELO,atencion odontologica,restauraciones,2018-06-01,6,5,8,4,5,12,0,19,0,1,0,0,0,0,60
PORVENIR,atencion odontologica,restauraciones,2018-06-01,4,11,0,1,8,7,2,18,3,1,0,0,0,0,55
POSTRER VALLE,atencion odontologica,restauraciones,2018-06-01,1,11,2,0,0,4,1,10,2,1,0,0,0,0,32
POTOSI,atencion odontologica,restauraciones,2018-06-01,301,239,231,249,200,276,308,805,120,145,0,0,0,0,2874
PRESTO,atencion odontologica,restauraciones,2018-06-01,2,6,17,28,7,18,24,27,0,0,0,0,0,0,129
PUCARA,atencion odontologica,restauraciones,2018-06-01,0,0,1,1,0,0,8,15,0,0,0,0,0,0,25
PUCARANI,atencion odontologica,restauraciones,2018-06-01,45,37,10,6,4,13,15,46,11,8,0,0,0,0,195
PUERTO ACOSTA,atencion odontologica,restauraciones,2018-06-01,0,0,1,2,3,1,3,4,0,3,0,0,0,0,17
PUERTO CARABUCO,atencion odontologica,restauraciones,2018-06-01,4,5,0,3,0,2,4,6,0,1,0,0,0,0,25
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2018-06-01,10,8,34,68,2,13,9,23,0,0,0,0,0,0,167
PUERTO PEREZ,atencion odontologica,restauraciones,2018-06-01,2,0,0,6,0,0,0,1,0,0,0,0,0,0,9
PUERTO QUIJARRO,atencion odontologica,restauraciones,2018-06-01,20,8,10,5,0,3,3,10,5,2,0,0,0,0,66
PUERTO RICO,atencion odontologica,restauraciones,2018-06-01,6,9,3,1,5,2,9,30,0,0,0,0,0,0,65
PUERTO SUAREZ,atencion odontologica,restauraciones,2018-06-01,15,10,3,6,13,16,26,25,10,6,0,0,0,0,130
PUERTO VILLARROEL,atencion odontologica,restauraciones,2018-06-01,83,80,12,10,3,72,27,205,17,8,0,0,0,0,517
PUNA,atencion odontologica,restauraciones,2018-06-01,9,10,6,5,2,17,13,54,6,4,0,0,0,0,126
PUNATA,atencion odontologica,restauraciones,2018-06-01,46,50,49,55,12,36,26,104,12,12,0,0,0,0,402
QUIABAYA,atencion odontologica,restauraciones,2018-06-01,5,1,1,0,0,1,2,7,0,0,0,0,0,0,17
QUILLACOLLO,atencion odontologica,restauraciones,2018-06-01,313,355,100,92,77,118,135,490,131,118,0,0,0,0,1929
QUIME,atencion odontologica,restauraciones,2018-06-01,78,84,15,4,4,4,46,44,20,7,0,0,0,0,306
QUIRUSILLAS,atencion odontologica,restauraciones,2018-06-01,2,8,9,5,0,3,0,3,0,1,0,0,0,0,31
RAVELO,atencion odontologica,restauraciones,2018-06-01,55,34,3,1,3,12,15,40,29,32,0,0,0,0,224
REYES,atencion odontologica,restauraciones,2018-06-01,3,9,17,9,4,3,33,26,6,4,0,0,0,0,114
RIBERALTA,atencion odontologica,restauraciones,2018-06-01,116,59,43,37,48,111,78,194,20,12,0,0,0,0,718
ROBORE,atencion odontologica,restauraciones,2018-06-01,0,4,4,12,26,2,50,71,2,3,0,0,0,0,174
RURRENABAQUE,atencion odontologica,restauraciones,2018-06-01,14,26,19,19,12,23,31,54,11,7,0,0,0,0,216
SABAYA,atencion odontologica,restauraciones,2018-06-01,13,5,14,10,3,5,2,10,8,21,0,0,0,0,91
SACABA,atencion odontologica,restauraciones,2018-06-01,327,295,576,567,83,187,53,334,72,53,0,0,0,0,2547
SACABAMBA,atencion odontologica,restauraciones,2018-06-01,7,8,19,19,0,7,0,5,1,5,0,0,0,0,71
SACACA,atencion odontologica,restauraciones,2018-06-01,7,6,0,6,0,16,4,32,0,4,0,0,0,0,75
SAIPINA,atencion odontologica,restauraciones,2018-06-01,0,1,3,1,8,7,7,19,4,2,0,0,0,0,52
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2018-06-01,22,37,92,140,34,52,61,66,35,49,0,0,0,0,588
SAMAIPATA,atencion odontologica,restauraciones,2018-06-01,3,5,7,5,3,5,10,16,3,2,0,0,0,0,59
SAN AGUSTIN,atencion odontologica,restauraciones,2018-06-01,0,1,1,1,0,0,0,2,0,0,0,0,0,0,5
SAN ANDRES,atencion odontologica,restauraciones,2018-06-01,7,4,1,29,3,4,3,12,2,0,0,0,0,0,65
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2018-06-01,2,5,1,3,0,2,6,2,9,6,0,0,0,0,36
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2018-06-01,0,0,0,1,0,5,2,3,0,0,0,0,0,0,11
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2018-06-01,0,5,0,0,0,0,0,7,1,0,0,0,0,0,13
SAN BENITO,atencion odontologica,restauraciones,2018-06-01,14,28,6,6,0,2,0,53,9,11,0,0,0,0,129
SAN BORJA,atencion odontologica,restauraciones,2018-06-01,19,10,19,3,0,20,24,37,12,3,0,0,0,0,147
SAN BUENA VENTURA,atencion odontologica,restauraciones,2018-06-01,9,6,3,1,0,2,0,2,0,8,0,0,0,0,31
SAN CARLOS,atencion odontologica,restauraciones,2018-06-01,17,25,23,30,19,37,21,40,6,4,0,0,0,0,222
SAN IGNACIO,atencion odontologica,restauraciones,2018-06-01,30,37,160,137,55,91,69,182,11,4,0,0,0,0,776
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2018-06-01,51,31,13,32,7,12,25,93,12,9,0,0,0,0,285
SAN JAVIER(BNI),atencion odontologica,restauraciones,2018-06-01,0,1,8,1,2,5,3,8,0,0,0,0,0,0,28
SAN JAVIER(STC),atencion odontologica,restauraciones,2018-06-01,8,6,0,7,1,3,11,19,2,0,0,0,0,0,57
SAN JOAQUIN,atencion odontologica,restauraciones,2018-06-01,4,7,1,4,0,9,1,21,0,0,0,0,0,0,47
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2018-06-01,22,5,6,7,10,28,39,50,6,6,0,0,0,0,179
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2018-06-01,33,18,3,1,3,10,7,26,5,6,0,0,0,0,112
SAN JULIAN,atencion odontologica,restauraciones,2018-06-01,47,29,4,5,6,15,10,112,8,10,0,0,0,0,246
SAN LORENZO(PND),atencion odontologica,restauraciones,2018-06-01,1,2,0,2,0,0,1,0,0,0,0,0,0,0,6
SAN LORENZO(TJA),atencion odontologica,restauraciones,2018-06-01,9,21,42,67,28,40,72,130,6,10,0,0,0,0,425
SAN LUCAS,atencion odontologica,restauraciones,2018-06-01,27,32,5,6,1,9,12,69,7,6,0,0,0,0,174
SAN MATIAS,atencion odontologica,restauraciones,2018-06-01,6,12,3,4,2,1,0,19,1,2,0,0,0,0,50
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2018-06-01,1,5,1,3,4,4,12,17,0,0,0,0,0,0,47
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2018-06-01,4,0,2,0,0,3,1,6,0,0,0,0,0,0,16
SAN PEDRO,atencion odontologica,restauraciones,2018-06-01,9,17,18,28,9,19,19,36,14,5,0,0,0,0,174
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2018-06-01,19,23,4,7,4,18,10,93,7,7,0,0,0,0,192
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2018-06-01,2,0,0,0,2,2,2,19,7,6,0,0,0,0,40
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2018-06-01,2,8,0,0,1,1,1,4,2,2,0,0,0,0,21
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2018-06-01,1,9,1,1,0,1,3,3,0,2,0,0,0,0,21
SAN PEDRO(PND),atencion odontologica,restauraciones,2018-06-01,0,1,0,4,0,5,4,9,0,0,0,0,0,0,23
SAN RAFAEL,atencion odontologica,restauraciones,2018-06-01,0,2,1,4,0,8,1,14,0,1,0,0,0,0,31
SAN RAMON BENI,atencion odontologica,restauraciones,2018-06-01,1,2,4,0,0,1,3,8,0,0,0,0,0,0,19
SAN RAMON SCZ,atencion odontologica,restauraciones,2018-06-01,13,15,21,18,3,4,3,6,1,1,0,0,0,0,85
SANTA ANA,atencion odontologica,restauraciones,2018-06-01,1,3,28,16,12,47,28,65,7,6,0,0,0,0,213
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2018-06-01,733,868,699,835,327,904,1839,4778,692,407,0,0,0,0,12082
SANTA ROSA,atencion odontologica,restauraciones,2018-06-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2018-06-01,7,5,0,5,1,9,5,41,0,3,0,0,0,0,76
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2018-06-01,20,4,0,0,0,7,0,9,2,3,0,0,0,0,45
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2018-06-01,30,50,56,55,26,19,40,58,25,24,0,0,0,0,383
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2018-06-01,20,24,3,2,3,7,4,9,13,16,0,0,0,0,101
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2018-06-01,7,5,1,4,2,11,7,4,1,1,0,0,0,0,43
SANTIVAÑES,atencion odontologica,restauraciones,2018-06-01,9,19,26,52,1,0,3,22,6,14,0,0,0,0,152
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2018-06-01,4,2,2,3,3,14,4,19,10,3,0,0,0,0,64
SAPAHAQUI,atencion odontologica,restauraciones,2018-06-01,6,15,0,2,0,9,2,35,7,2,0,0,0,0,78
SENA,atencion odontologica,restauraciones,2018-06-01,28,42,0,1,0,34,2,77,4,1,0,0,0,0,189
SHINAOTA,atencion odontologica,restauraciones,2018-06-01,17,28,7,7,13,7,4,17,4,0,0,0,0,0,104
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2018-06-01,19,28,2,3,1,5,0,13,13,15,0,0,0,0,99
SICAYA,atencion odontologica,restauraciones,2018-06-01,1,4,0,0,0,4,0,18,0,0,0,0,0,0,27
SIPE SIPE,atencion odontologica,restauraciones,2018-06-01,206,190,46,25,2,27,19,213,13,30,0,0,0,0,771
SOPACHUY,atencion odontologica,restauraciones,2018-06-01,4,4,0,1,3,11,10,43,0,1,0,0,0,0,77
SORACACHI,atencion odontologica,restauraciones,2018-06-01,31,22,94,123,49,49,9,30,9,4,0,0,0,0,420
SORATA,atencion odontologica,restauraciones,2018-06-01,29,34,10,5,2,7,3,39,1,0,0,0,0,0,130
SUCRE,atencion odontologica,restauraciones,2018-06-01,721,629,688,881,375,624,1246,2656,225,183,0,0,0,0,8228
TACACHI,atencion odontologica,restauraciones,2018-06-01,0,0,0,1,0,0,5,4,0,2,0,0,0,0,12
TACACOMA,atencion odontologica,restauraciones,2018-06-01,4,9,2,4,2,6,5,13,0,0,0,0,0,0,45
TACOPAYA,atencion odontologica,restauraciones,2018-06-01,5,12,1,0,0,8,5,22,35,30,0,0,0,0,118
TAHUA,atencion odontologica,restauraciones,2018-06-01,4,14,0,0,0,0,0,10,1,4,0,0,0,0,33
TAPACARI,atencion odontologica,restauraciones,2018-06-01,22,27,12,3,2,26,5,56,16,18,0,0,0,0,187
TARABUCO,atencion odontologica,restauraciones,2018-06-01,16,37,6,2,0,10,9,46,2,13,0,0,0,0,141
TARACO,atencion odontologica,restauraciones,2018-06-01,10,9,0,0,1,9,1,13,18,13,0,0,0,0,74
TARATA,atencion odontologica,restauraciones,2018-06-01,18,12,5,6,5,5,7,55,13,8,0,0,0,0,134
TARIJA,atencion odontologica,restauraciones,2018-06-01,116,112,339,448,238,312,640,1391,116,63,0,0,0,0,3775
TARVITA,atencion odontologica,restauraciones,2018-06-01,5,23,8,9,6,11,10,44,1,0,0,0,0,0,117
TEOPONTE,atencion odontologica,restauraciones,2018-06-01,14,16,5,11,5,7,12,36,6,4,0,0,0,0,116
TIAWANACU,atencion odontologica,restauraciones,2018-06-01,7,5,2,0,1,1,2,13,1,2,0,0,0,0,34
TINGUIPAYA,atencion odontologica,restauraciones,2018-06-01,7,7,1,2,2,4,2,32,12,24,0,0,0,0,93
TIPUANI,atencion odontologica,restauraciones,2018-06-01,9,11,2,8,1,1,2,15,8,2,0,0,0,0,59
TIQUIPAYA,atencion odontologica,restauraciones,2018-06-01,471,373,60,51,22,81,17,446,27,27,0,0,0,0,1575
TIRAQUE (CBBA),atencion odontologica,restauraciones,2018-06-01,46,52,18,33,0,11,3,22,5,10,0,0,0,0,200
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2018-06-01,4,3,3,3,0,3,2,2,0,0,0,0,0,0,20
TOCO,atencion odontologica,restauraciones,2018-06-01,9,24,3,3,1,0,1,20,1,4,0,0,0,0,66
TODOS SANTOS,atencion odontologica,restauraciones,2018-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TOLATA,atencion odontologica,restauraciones,2018-06-01,0,16,2,1,0,0,0,11,10,2,0,0,0,0,42
TOLEDO,atencion odontologica,restauraciones,2018-06-01,3,9,55,73,4,8,1,12,6,14,0,0,0,0,185
TOMAVE,atencion odontologica,restauraciones,2018-06-01,9,19,2,13,4,3,10,34,2,1,0,0,0,0,97
TOMINA,atencion odontologica,restauraciones,2018-06-01,3,24,23,23,11,19,19,31,1,0,0,0,0,0,154
TORO TORO,atencion odontologica,restauraciones,2018-06-01,18,14,2,0,3,10,5,44,17,8,0,0,0,0,121
TOTORA(CBBA),atencion odontologica,restauraciones,2018-06-01,36,43,19,21,0,24,9,50,4,4,0,0,0,0,210
TOTORA(ORR),atencion odontologica,restauraciones,2018-06-01,18,15,5,5,0,5,9,28,7,18,0,0,0,0,110
TRIGAL,atencion odontologica,restauraciones,2018-06-01,0,0,0,0,0,0,0,11,1,0,0,0,0,0,12
TRINIDAD,atencion odontologica,restauraciones,2018-06-01,59,50,113,171,102,137,284,459,59,52,0,0,0,0,1486
TUPIZA,atencion odontologica,restauraciones,2018-06-01,32,22,32,82,8,26,64,170,34,29,0,0,0,0,499
TURCO,atencion odontologica,restauraciones,2018-06-01,14,2,26,27,1,7,3,20,10,8,0,0,0,0,118
UMALA,atencion odontologica,restauraciones,2018-06-01,8,7,3,0,0,0,0,8,0,0,0,0,0,0,26
UNCIA,atencion odontologica,restauraciones,2018-06-01,21,50,23,14,9,32,20,102,2,8,0,0,0,0,281
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2018-06-01,12,12,41,54,17,47,59,138,3,3,0,0,0,0,386
URUBICHA,atencion odontologica,restauraciones,2018-06-01,1,0,0,0,0,0,0,8,1,0,0,0,0,0,10
UYUNI,atencion odontologica,restauraciones,2018-06-01,21,50,26,13,6,26,49,91,32,29,0,0,0,0,343
VACAS,atencion odontologica,restauraciones,2018-06-01,38,16,5,3,2,11,9,16,19,16,0,0,0,0,135
VALLEGRANDE,atencion odontologica,restauraciones,2018-06-01,11,4,5,4,6,13,8,39,5,3,0,0,0,0,98
VIACHA,atencion odontologica,restauraciones,2018-06-01,161,137,36,57,16,55,54,174,24,32,0,0,0,0,746
VILA VILA,atencion odontologica,restauraciones,2018-06-01,3,2,6,5,0,5,1,6,2,0,0,0,0,0,30
VILLA CHARCAS,atencion odontologica,restauraciones,2018-06-01,3,4,5,10,1,6,11,34,2,3,0,0,0,0,79
VILLA MONTES,atencion odontologica,restauraciones,2018-06-01,14,14,74,103,49,142,124,255,17,15,0,0,0,0,807
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2018-06-01,0,0,1,5,4,4,3,2,0,0,0,0,0,0,19
VILLA RIVERO,atencion odontologica,restauraciones,2018-06-01,15,23,0,0,0,1,2,22,0,1,0,0,0,0,64
VILLA SERRANO,atencion odontologica,restauraciones,2018-06-01,25,45,27,4,14,5,14,71,2,0,0,0,0,0,207
VILLA TUNARI,atencion odontologica,restauraciones,2018-06-01,134,128,69,75,20,99,119,294,40,11,0,0,0,0,989
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2018-06-01,67,20,3,10,9,38,29,81,1,1,0,0,0,0,259
VILLAZON,atencion odontologica,restauraciones,2018-06-01,59,77,20,15,9,30,25,64,2,25,0,0,0,0,326
VINTO,atencion odontologica,restauraciones,2018-06-01,149,134,5,8,3,36,8,253,17,19,0,0,0,0,632
VITICHI,atencion odontologica,restauraciones,2018-06-01,8,7,33,28,10,7,10,20,0,11,0,0,0,0,134
WALDO BALLIVIAN,atencion odontologica,restauraciones,2018-06-01,11,1,1,3,7,1,6,4,0,0,0,0,0,0,34
WARNES,atencion odontologica,restauraciones,2018-06-01,36,35,7,2,0,16,7,135,1,15,0,0,0,0,254
YACO,atencion odontologica,restauraciones,2018-06-01,8,8,0,0,0,2,0,14,0,2,0,0,0,0,34
YACUIBA,atencion odontologica,restauraciones,2018-06-01,59,43,31,18,9,37,59,184,34,38,0,0,0,0,512
YAMPARAEZ,atencion odontologica,restauraciones,2018-06-01,7,11,0,2,0,9,2,11,1,1,0,0,0,0,44
YANACACHI,atencion odontologica,restauraciones,2018-06-01,15,12,10,20,0,5,7,7,0,0,0,0,0,0,76
YAPACANI,atencion odontologica,restauraciones,2018-06-01,60,64,7,6,6,41,40,138,25,36,0,0,0,0,423
YOCALLA,atencion odontologica,restauraciones,2018-06-01,11,13,0,19,1,5,7,54,6,6,0,0,0,0,122
YOTALA,atencion odontologica,restauraciones,2018-06-01,5,0,0,3,0,6,3,5,0,0,0,0,0,0,22
YUNCHARA,atencion odontologica,restauraciones,2018-06-01,9,5,24,25,23,19,7,57,10,8,0,0,0,0,187
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2018-06-01,0,0,1,0,0,2,0,1,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,restauraciones,2018-06-01,1,2,10,16,1,1,2,20,0,0,0,0,0,0,53
ACACIO,atencion odontologica,restauraciones,2018-07-01,1,5,1,1,4,1,6,6,0,0,0,0,0,0,25
ACHACACHI,atencion odontologica,restauraciones,2018-07-01,47,61,35,55,15,29,34,96,13,5,0,0,0,0,390
ACHOCALLA,atencion odontologica,restauraciones,2018-07-01,17,17,4,2,1,6,3,20,0,2,0,0,0,0,72
AIQUILE,atencion odontologica,restauraciones,2018-07-01,46,40,21,47,5,40,28,95,25,14,0,0,0,0,361
ALALAY,atencion odontologica,restauraciones,2018-07-01,0,1,2,0,0,5,0,0,1,0,0,0,0,0,9
ALCALA,atencion odontologica,restauraciones,2018-07-01,7,10,8,10,6,16,1,55,0,0,0,0,0,0,113
ALTO BENI,atencion odontologica,restauraciones,2018-07-01,13,21,5,7,3,9,8,20,2,9,0,0,0,0,97
ANCORAIMES,atencion odontologica,restauraciones,2018-07-01,4,6,3,3,3,16,3,10,3,8,0,0,0,0,59
ANDAMARCA,atencion odontologica,restauraciones,2018-07-01,5,13,20,11,11,15,10,16,5,9,0,0,0,0,115
ANTEQUERA,atencion odontologica,restauraciones,2018-07-01,23,10,45,17,1,7,2,21,8,7,0,0,0,0,141
ANZALDO,atencion odontologica,restauraciones,2018-07-01,2,0,0,0,1,1,1,3,2,2,0,0,0,0,12
APOLO,atencion odontologica,restauraciones,2018-07-01,22,25,17,17,3,19,6,24,10,10,0,0,0,0,153
ARAMPAMPA,atencion odontologica,restauraciones,2018-07-01,20,19,0,0,0,15,4,4,17,18,0,0,0,0,97
ARANI,atencion odontologica,restauraciones,2018-07-01,21,21,11,27,3,8,17,29,2,6,0,0,0,0,145
